lad22cd,category,count_21,count_11,change
E09000010,"Asian, Asian British or Asian Welsh: Other Asian",11615,12464,-849
E09000010,"Asian, Asian British or Asian Welsh: Pakistani",3674,2594,1080
E09000010,"Black, Black British, Black Welsh, Caribbean or African: African",36463,28222,8241
E09000010,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",16990,17334,-344
E09000010,"Black, Black British, Black Welsh, Caribbean or African: Other Black",7059,8131,-1072
E09000010,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,7581,5758,1823
E09000010,Mixed or Multiple ethnic groups: White and Asian,3818,4189,-371
E09000010,Mixed or Multiple ethnic groups: White and Black African,2994,2384,610
E09000010,Mixed or Multiple ethnic groups: White and Black Caribbean,5165,4852,313
E09000010,Other ethnic group: Any other ethnic group,37523,14133,23390
E09000010,Other ethnic group: Arab,2535,1930,605
E09000010,"White: English, Welsh, Scottish, Northern Irish or British",103140,126450,-23310
E09000010,White: Gypsy or Irish Traveller,374,344,30
E09000010,White: Irish,5969,6899,-930
E09000010,White: Other White,62401,56947,5454
E09000011,"Asian, Asian British or Asian Welsh: Bangladeshi",2395,1645,750
E09000011,"Asian, Asian British or Asian Welsh: Chinese",7125,5061,2064
E09000011,"Asian, Asian British or Asian Welsh: Indian",10128,7836,2292
E09000011,"Asian, Asian British or Asian Welsh: Other Asian",14842,12758,2084
E09000011,"Asian, Asian British or Asian Welsh: Pakistani",3538,2594,944
E09000011,"Black, Black British, Black Welsh, Caribbean or African: African",44185,35164,9021
E09000011,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",8724,8051,673
E09000011,"Black, Black British, Black Welsh, Caribbean or African: Other Black",7693,5440,2253
E09000011,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,5362,3203,2159
E09000011,Mixed or Multiple ethnic groups: White and Asian,3491,2361,1130
E09000011,Mixed or Multiple ethnic groups: White and Black African,3302,2699,603
E09000011,Mixed or Multiple ethnic groups: White and Black Caribbean,5142,4011,1131
E09000011,Other ethnic group: Any other ethnic group,10670,3663,7007
E09000011,Other ethnic group: Arab,1462,1069,393
E09000011,"White: English, Welsh, Scottish, Northern Irish or British",119665,133130,-13465
E09000011,White: Gypsy or Irish Traveller,385,430,-45
E09000011,White: Irish,4230,4291,-61
E09000011,White: Other White,36726,21151,15575
E09000012,"Asian, Asian British or Asian Welsh: Bangladeshi",6554,6180,374
E09000012,"Asian, Asian British or Asian Welsh: Chinese",3459,3436,23
E09000012,"Asian, Asian British or Asian Welsh: Indian",8832,7599,1233
E09000012,"Asian, Asian British or Asian Welsh: Other Asian",5579,6747,-1168
E09000012,"Asian, Asian British or Asian Welsh: Pakistani",2461,1905,556
E09000012,"Black, Black British, Black Welsh, Caribbean or African: African",29478,27976,1502
E09000012,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",17903,19168,-1265
E09000012,"Black, Black British, Black Welsh, Caribbean or African: Other Black",7264,9714,-2450
E09000012,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,6312,4994,1318
E09000012,Mixed or Multiple ethnic groups: White and Asian,3691,3020,671
E09000012,Mixed or Multiple ethnic groups: White and Black African,2735,2866,-131
E09000012,Mixed or Multiple ethnic groups: White and Black Caribbean,4749,4989,-240
E09000012,Other ethnic group: Any other ethnic group,20079,11338,8741
E09000012,Other ethnic group: Arab,2342,1721,621
E09000012,"White: English, Welsh, Scottish, Northern Irish or British",87927,89030,-1103
E09000012,White: Gypsy or Irish Traveller,248,474,-226
E09000012,White: Irish,5582,5216,366
E09000012,White: Other White,43952,39897,4055
E09000013,"Asian, Asian British or Asian Welsh: Bangladeshi",1277,1056,221
E09000013,"Asian, Asian British or Asian Welsh: Chinese",4253,3140,1113
E09000013,"Asian, Asian British or Asian Welsh: Indian",4100,3451,649
E09000013,"Asian, Asian British or Asian Welsh: Other Asian",7666,7376,290
E09000013,"Asian, Asian British or Asian Welsh: Pakistani",2010,1612,398
E09000013,"Black, Black British, Black Welsh, Caribbean or African: African",13243,10552,2691
E09000013,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",6626,7111,-485
E09000013,"Black, Black British, Black Welsh, Caribbean or African: Other Black",2584,3842,-1258
E09000013,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,4242,3131,1111
E09000013,Mixed or Multiple ethnic groups: White and Asian,3142,2649,493
E09000013,Mixed or Multiple ethnic groups: White and Black African,1777,1495,282
E09000013,Mixed or Multiple ethnic groups: White and Black Caribbean,3157,2769,388
E09000013,Other ethnic group: Any other ethnic group,7866,4859,3007
E09000013,Other ethnic group: Arab,5534,5228,306
E09000013,"White: English, Welsh, Scottish, Northern Irish or British",70105,81989,-11884
E09000013,White: Gypsy or Irish Traveller,93,217,-124
E09000013,White: Irish,4812,6321,-1509
E09000013,White: Other White,40669,35695,4974
E09000014,"Asian, Asian British or Asian Welsh: Bangladeshi",4819,4417,402
E09000014,"Asian, Asian British or Asian Welsh: Chinese",3848,3744,104
E09000014,"Asian, Asian British or Asian Welsh: Indian",5838,5945,-107
E09000014,"Asian, Asian British or Asian Welsh: Other Asian",6413,8124,-1711
E09000014,"Asian, Asian British or Asian Welsh: Pakistani",2162,1920,242
E09000014,"Black, Black British, Black Welsh, Caribbean or African: African",24855,23037,1818
E09000014,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",16339,18087,-1748
E09000014,"Black, Black British, Black Welsh, Caribbean or African: Other Black",5272,6706,-1434
E09000014,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,6742,5345,1397
E09000014,Mixed or Multiple ethnic groups: White and Asian,3915,3738,177
E09000014,Mixed or Multiple ethnic groups: White and Black African,2574,2609,-35
E09000014,Mixed or Multiple ethnic groups: White and Black Caribbean,5325,4856,469
E09000014,Other ethnic group: Any other ethnic group,23030,9826,13204
E09000014,Other ethnic group: Arab,2525,2229,296
E09000014,"White: English, Welsh, Scottish, Northern Irish or British",84298,88424,-4126
E09000014,White: Gypsy or Irish Traveller,235,370,-135
E09000014,White: Irish,5701,6997,-1296
E09000014,White: Other White,60347,58552,1795
E09000015,"Asian, Asian British or Asian Welsh: Bangladeshi",1820,1378,442
E09000015,"Asian, Asian British or Asian Welsh: Chinese",2784,2629,155
E09000015,"Asian, Asian British or Asian Welsh: Indian",74744,63051,11693
E09000015,"Asian, Asian British or Asian Welsh: Other Asian",28540,26953,1587
E09000015,"Asian, Asian British or Asian Welsh: Pakistani",10264,7797,2467
E09000015,"Black, Black British, Black Welsh, Caribbean or African: African",10584,8526,2058
E09000015,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",6514,6812,-298
E09000015,"Black, Black British, Black Welsh, Caribbean or African: Other Black",2053,4370,-2317
E09000015,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,3402,2685,717
E09000015,Mixed or Multiple ethnic groups: White and Asian,3140,3417,-277
E09000015,Mixed or Multiple ethnic groups: White and Black African,1104,1053,51
E09000015,Mixed or Multiple ethnic groups: White and Black Caribbean,2187,2344,-157
E09000015,Other ethnic group: Any other ethnic group,12597,3342,9255
E09000015,Other ethnic group: Arab,6239,3708,2531
E09000015,"White: English, Welsh, Scottish, Northern Irish or British",53567,73826,-20259
E09000015,White: Gypsy or Irish Traveller,179,181,-2
E09000015,White: Irish,5608,7336,-1728
E09000015,White: Other White,35879,19648,16231
E09000016,"Asian, Asian British or Asian Welsh: Bangladeshi",4774,975,3799
E09000016,"Asian, Asian British or Asian Welsh: Chinese",2011,1459,552
E09000016,"Asian, Asian British or Asian Welsh: Indian",11292,5017,6275
E09000016,"Asian, Asian British or Asian Welsh: Other Asian",4390,2602,1788
E09000016,"Asian, Asian British or Asian Welsh: Pakistani",5683,1492,4191
E09000016,"Black, Black British, Black Welsh, Caribbean or African: African",14138,7581,6557
E09000016,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",4832,2885,1947
E09000016,"Black, Black British, Black Welsh, Caribbean or African: Other Black",2597,1015,1582
E09000016,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,2644,1097,1547
E09000016,Mixed or Multiple ethnic groups: White and Asian,2344,1154,1190
E09000016,Mixed or Multiple ethnic groups: White and Black African,1535,712,823
E09000016,Mixed or Multiple ethnic groups: White and Black Caribbean,3224,1970,1254
E09000016,Other ethnic group: Any other ethnic group,4465,1013,3452
E09000016,Other ethnic group: Arab,809,311,498
