lad22cd,category,count_21,count_11,change
E09000005,Other European language (EU): Romanian,15570,5722,9848
E09000005,Other European language (EU): Slovak,203,488,-285
E09000005,Other European language (EU): Slovenian,22,17,5
E09000005,Other European language (EU): Swedish,160,303,-143
E09000005,Other European language (non EU): Albanian,1118,1056,62
E09000005,Other European language (non EU): Any other Eastern European language (non EU),5,32,-27
E09000005,Other European language (non EU): Northern European language (non EU),122,107,15
E09000005,Other European language (non EU): Ukrainian,228,111,117
E09000005,Other European language (non-national): Any Romani language,5,24,-19
E09000005,Other European language (non-national): Yiddish,8,1,7
E09000005,Other UK language: Cornish,1,1,0
E09000005,Other UK language: Gaelic (Irish),18,58,-40
E09000005,Other UK language: Gaelic (Not otherwise specified),8,15,-7
E09000005,Other UK language: Gaelic (Scottish),0,0,0
E09000005,Other UK language: Gypsy or Traveller languages,85,7,78
E09000005,Other UK language: Manx Gaelic,0,0,0
E09000005,Other UK language: Scots,3,2,1
E09000005,Other language,82,306,-224
E09000005,Portuguese,7817,6442,1375
E09000005,Russian,584,577,7
E09000005,Sign language: Any other sign language,9,35,-26
E09000005,Sign language: Any sign communication system,17,19,-2
E09000005,Sign language: British Sign Language,210,108,102
E09000005,South Asian language: Any other South Asian language,1271,754,517
E09000005,South Asian language: Bengali (with Sylheti and Chatgaya),630,836,-206
E09000005,South Asian language: Gujarati,21513,23500,-1987
E09000005,South Asian language: Hindi,1612,1917,-305
E09000005,South Asian language: Malayalam,576,326,250
E09000005,South Asian language: Marathi,268,280,-12
E09000005,South Asian language: Nepalese,1351,2342,-991
E09000005,South Asian language: Pakistani Pahari (with Mirpuri and Potwari),28,34,-6
E09000005,South Asian language: Panjabi,1101,1530,-429
E09000005,South Asian language: Sinhala,431,1087,-656
E09000005,South Asian language: Tamil,4594,6141,-1547
E09000005,South Asian language: Telugu,271,368,-97
E09000005,South Asian language: Urdu,3015,4571,-1556
E09000005,Spanish,3203,2212,991
E09000005,Turkish,568,334,234
E09000005,Welsh or Cymraeg (in England only),41,56,-15
E09000005,West or Central Asian language: Any other West or Central Asian language,182,358,-176
E09000005,West or Central Asian language: Hebrew,89,98,-9
E09000005,West or Central Asian language: Kurdish,540,621,-81
E09000005,West or Central Asian language: Pashto,1713,1802,-89
E09000005,West or Central Asian language: Persian or Farsi,2636,3341,-705
E09000006,African language: Afrikaans,113,167,-54
E09000006,African language: Akan,99,116,-17
E09000006,African language: Amharic,66,23,43
E09000006,African language: Any other African language,63,103,-40
E09000006,African language: Any other Nigerian language,31,29,2
E09000006,African language: Any other West African language,58,37,21
E09000006,African language: Igbo,105,58,47
E09000006,African language: Krio,10,11,-1
E09000006,African language: Lingala,17,19,-2
E09000006,African language: Luganda,15,29,-14
E09000006,African language: Shona,52,81,-29
E09000006,African language: Somali,147,206,-59
E09000006,African language: Swahili or Kiswahili,24,47,-23
E09000006,African language: Tigrinya,54,45,9
E09000006,African language: Yoruba,99,150,-51
E09000006,Arabic,544,542,2
E09000006,Caribbean Creole: Any other Caribbean Creole,7,0,7
E09000006,Caribbean Creole: English-based Caribbean Creole,5,1,4
E09000006,East Asian language: All other Chinese,884,668,216
E09000006,East Asian language: Any other East Asian language,47,39,8
E09000006,East Asian language: Cantonese Chinese,396,235,161
E09000006,East Asian language: Japanese,254,235,19
E09000006,East Asian language: Korean,35,29,6
E09000006,East Asian language: Malay,25,39,-14
E09000006,East Asian language: Mandarin Chinese,298,97,201
E09000006,East Asian language: Tagalog or Filipino,595,429,166
E09000006,East Asian language: Thai,137,163,-26
E09000006,East Asian language: Vietnamese,114,60,54
E09000006,English (English or Welsh in Wales),292904,280077,12827
E09000006,French,896,1056,-160
E09000006,North or South American language,0,2,-2
E09000006,Oceanic or Australian language,1,0,1
E09000006,"Other European language (EU and non-EU): Bosnian, Croatian, Serbian, and Montenegrin",154,99,55
E09000006,Other European language (EU): Any other European language (EU),25,15,10
E09000006,Other European language (EU): Bulgarian,794,336,458
E09000006,Other European language (EU): Czech,119,112,7
E09000006,Other European language (EU): Danish,57,90,-33
E09000006,Other European language (EU): Dutch,123,188,-65
E09000006,Other European language (EU): Estonian,11,26,-15
E09000006,Other European language (EU): Finnish,39,42,-3
E09000006,Other European language (EU): German,311,483,-172
E09000006,Other European language (EU): Greek,553,194,359
E09000006,Other European language (EU): Hungarian,435,229,206
E09000006,Other European language (EU): Italian,1167,626,541
E09000006,Other European language (EU): Latvian,62,70,-8
E09000006,Other European language (EU): Lithuanian,702,455,247
E09000006,Other European language (EU): Maltese,16,29,-13
E09000006,Other European language (EU): Polish,1862,1597,265
E09000006,Other European language (EU): Romanian,1772,333,1439
E09000006,Other European language (EU): Slovak,138,143,-5
E09000006,Other European language (EU): Slovenian,8,4,4
E09000006,Other European language (EU): Swedish,91,114,-23
E09000006,Other European language (non EU): Albanian,685,417,268
E09000006,Other European language (non EU): Any other Eastern European language (non EU),3,25,-22
E09000006,Other European language (non EU): Northern European language (non EU),38,84,-46
E09000006,Other European language (non EU): Ukrainian,207,49,158
E09000006,Other European language (non-national): Any Romani language,0,6,-6
E09000006,Other European language (non-national): Yiddish,0,0,0
E09000006,Other UK language: Cornish,1,1,0
E09000006,Other UK language: Gaelic (Irish),12,13,-1
E09000006,Other UK language: Gaelic (Not otherwise specified),2,6,-4
E09000006,Other UK language: Gaelic (Scottish),0,0,0
E09000006,Other UK language: Gypsy or Traveller languages,13,0,13
E09000006,Other UK language: Manx Gaelic,0,0,0
E09000006,Other UK language: Scots,1,6,-5
E09000006,Other language,37,78,-41
E09000006,Portuguese,1880,765,1115
E09000006,Russian,935,558,377
E09000006,Sign language: Any other sign language,5,17,-12
E09000006,Sign language: Any sign communication system,15,18,-3
E09000006,Sign language: British Sign Language,154,107,47
E09000006,South Asian language: Any other South Asian language,216,92,124
E09000006,South Asian language: Bengali (with Sylheti and Chatgaya),483,532,-49
E09000006,South Asian language: Gujarati,477,542,-65
E09000006,South Asian language: Hindi,628,273,355
E09000006,South Asian language: Malayalam,424,119,305
E09000006,South Asian language: Marathi,154,25,129
E09000006,South Asian language: Nepalese,143,120,23
E09000006,South Asian language: Pakistani Pahari (with Mirpuri and Potwari),0,0,0
E09000006,South Asian language: Panjabi,229,180,49
E09000006,South Asian language: Sinhala,100,128,-28
