lad22cd,lad22nm,lsoa21cd,category,count_21,count_11,change
E09000002,Barking and Dagenham,E01000041,3 rooms,235,43,192
E09000002,Barking and Dagenham,E01000041,4 rooms,264,247,17
E09000002,Barking and Dagenham,E01000041,5 rooms,77,216,-139
E09000002,Barking and Dagenham,E01000041,6 rooms,2,75,-73
E09000002,Barking and Dagenham,E01000041,7 rooms,2,12,-10
E09000002,Barking and Dagenham,E01000041,8 rooms,0,1,-1
E09000002,Barking and Dagenham,E01000041,9 or more rooms,0,1,-1
E09000002,Barking and Dagenham,E01000042,1 room,0,4,-4
E09000002,Barking and Dagenham,E01000042,2 rooms,120,27,93
E09000002,Barking and Dagenham,E01000042,3 rooms,254,187,67
E09000002,Barking and Dagenham,E01000042,4 rooms,217,197,20
E09000002,Barking and Dagenham,E01000042,5 rooms,54,154,-100
E09000002,Barking and Dagenham,E01000042,6 rooms,7,83,-76
E09000002,Barking and Dagenham,E01000042,7 rooms,0,13,-13
E09000002,Barking and Dagenham,E01000042,8 rooms,4,8,-4
E09000002,Barking and Dagenham,E01000042,9 or more rooms,0,6,-6
E09000002,Barking and Dagenham,E01000043,1 room,0,2,-2
E09000002,Barking and Dagenham,E01000043,2 rooms,26,13,13
E09000002,Barking and Dagenham,E01000043,3 rooms,60,32,28
E09000002,Barking and Dagenham,E01000043,4 rooms,87,47,40
E09000002,Barking and Dagenham,E01000043,5 rooms,283,141,142
E09000002,Barking and Dagenham,E01000043,6 rooms,8,182,-174
E09000002,Barking and Dagenham,E01000043,7 rooms,5,29,-24
E09000002,Barking and Dagenham,E01000043,8 rooms,0,13,-13
E09000002,Barking and Dagenham,E01000043,9 or more rooms,1,2,-1
E09000002,Barking and Dagenham,E01000044,1 room,0,6,-6
E09000002,Barking and Dagenham,E01000044,2 rooms,36,13,23
E09000002,Barking and Dagenham,E01000044,3 rooms,173,82,91
E09000002,Barking and Dagenham,E01000044,4 rooms,221,171,50
E09000002,Barking and Dagenham,E01000044,5 rooms,213,212,1
E09000002,Barking and Dagenham,E01000044,6 rooms,12,109,-97
E09000002,Barking and Dagenham,E01000044,7 rooms,4,29,-25
E09000002,Barking and Dagenham,E01000044,8 rooms,1,5,-4
E09000002,Barking and Dagenham,E01000044,9 or more rooms,0,2,-2
E09000002,Barking and Dagenham,E01000045,1 room,0,3,-3
E09000002,Barking and Dagenham,E01000045,2 rooms,32,13,19
E09000002,Barking and Dagenham,E01000045,3 rooms,269,66,203
E09000002,Barking and Dagenham,E01000045,4 rooms,212,220,-8
E09000002,Barking and Dagenham,E01000045,5 rooms,62,209,-147
E09000002,Barking and Dagenham,E01000045,6 rooms,4,64,-60
E09000002,Barking and Dagenham,E01000045,7 rooms,0,16,-16
E09000002,Barking and Dagenham,E01000045,8 rooms,0,8,-8
E09000002,Barking and Dagenham,E01000045,9 or more rooms,0,3,-3
E09000002,Barking and Dagenham,E01000046,1 room,0,2,-2
E09000002,Barking and Dagenham,E01000046,2 rooms,59,7,52
E09000002,Barking and Dagenham,E01000046,3 rooms,262,81,181
E09000002,Barking and Dagenham,E01000046,4 rooms,253,237,16
E09000002,Barking and Dagenham,E01000046,5 rooms,78,237,-159
E09000002,Barking and Dagenham,E01000046,6 rooms,6,65,-59
E09000002,Barking and Dagenham,E01000046,7 rooms,4,18,-14
E09000002,Barking and Dagenham,E01000046,8 rooms,0,5,-5
E09000002,Barking and Dagenham,E01000046,9 or more rooms,0,2,-2
E09000002,Barking and Dagenham,E01000049,1 room,0,17,-17
E09000002,Barking and Dagenham,E01000049,2 rooms,102,30,72
E09000002,Barking and Dagenham,E01000049,3 rooms,215,132,83
E09000002,Barking and Dagenham,E01000049,4 rooms,223,216,7
E09000002,Barking and Dagenham,E01000049,5 rooms,29,185,-156
E09000002,Barking and Dagenham,E01000049,6 rooms,2,47,-45
E09000002,Barking and Dagenham,E01000049,7 rooms,0,9,-9
E09000002,Barking and Dagenham,E01000049,8 rooms,1,5,-4
E09000002,Barking and Dagenham,E01000049,9 or more rooms,1,2,-1
