lad22cd,lad22nm,category,count_21
E09000021,Kingston upon Thames,The Americas and the Caribbean: Central America,44
E09000021,Kingston upon Thames,The Americas and the Caribbean: South America,671
E09000021,Kingston upon Thames,The Americas and the Caribbean: The Caribbean: Jamaica,32
E09000021,Kingston upon Thames,The Americas and the Caribbean: The Caribbean: Other Caribbean,75
E09000021,Kingston upon Thames,Antarctica and Oceania: Australasia: Australia,355
E09000021,Kingston upon Thames,Antarctica and Oceania: Australasia: New Zealand,159
E09000021,Kingston upon Thames,Antarctica and Oceania: Other Antarctica and Oceania,1
E09000021,Kingston upon Thames,British Overseas Territories,5
E09000021,Kingston upon Thames,No passport held,9404
E09000022,Lambeth,Europe: United Kingdom,228734
E09000022,Lambeth,Europe: Ireland,5458
E09000022,Lambeth,Europe: Other Europe: EU Member countries: France,4239
E09000022,Lambeth,Europe: Other Europe: EU Member countries: Germany,1692
E09000022,Lambeth,Europe: Other Europe: EU Member countries: Italy,6988
E09000022,Lambeth,Europe: Other Europe: EU Member countries: Portugal,9212
E09000022,Lambeth,Europe: Other Europe: EU Member countries: Spain,8582
E09000022,Lambeth,Europe: Other Europe: EU Member countries: Lithuania,625
E09000022,Lambeth,Europe: Other Europe: EU Member countries: Poland,4605
E09000022,Lambeth,Europe: Other Europe: EU Member countries: Romania,1492
E09000022,Lambeth,Europe: Other Europe: EU Member countries: Other EU countries,7463
E09000022,Lambeth,Europe: Other Europe: Rest of Europe: Turkey,338
E09000022,Lambeth,Europe: Other Europe: Rest of Europe: Other Europe,1459
E09000022,Lambeth,Africa: North Africa,452
E09000022,Lambeth,Africa: Central and Western Africa: Ghana,1311
E09000022,Lambeth,Africa: Central and Western Africa: Nigeria,1525
E09000022,Lambeth,Africa: Central and Western Africa: Other Central and Western Africa,782
E09000022,Lambeth,Africa: South and Eastern Africa: Kenya,71
E09000022,Lambeth,Africa: South and Eastern Africa: Somalia,35
E09000022,Lambeth,Africa: South and Eastern Africa: South Africa,555
E09000022,Lambeth,Africa: South and Eastern Africa: Zimbabwe,91
E09000022,Lambeth,Africa: South and Eastern Africa: Other South and Eastern Africa,483
E09000022,Lambeth,Middle East and Asia: Middle East: Iran,88
E09000022,Lambeth,Middle East and Asia: Middle East: Iraq,23
E09000022,Lambeth,Middle East and Asia: Middle East: Other Middle East,337
E09000022,Lambeth,Middle East and Asia: Eastern Asia: China,1270
E09000022,Lambeth,Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China),176
E09000022,Lambeth,Middle East and Asia: Eastern Asia: Japan,259
E09000022,Lambeth,Middle East and Asia: Eastern Asia: Other Eastern Asia,274
E09000022,Lambeth,Middle East and Asia: Southern Asia: Afghanistan,67
E09000022,Lambeth,Middle East and Asia: Southern Asia: Bangladesh,151
E09000022,Lambeth,Middle East and Asia: Southern Asia: India,936
E09000022,Lambeth,Middle East and Asia: Southern Asia: Pakistan,425
E09000022,Lambeth,Middle East and Asia: Southern Asia: Sri Lanka,88
E09000022,Lambeth,Middle East and Asia: Southern Asia: Other Southern Asia,45
E09000022,Lambeth,Middle East and Asia: South-East Asia: Malaysia,318
E09000022,Lambeth,Middle East and Asia: South-East Asia: Philippines,517
E09000022,Lambeth,Middle East and Asia: South-East Asia: Singapore,160
E09000022,Lambeth,Middle East and Asia: South-East Asia: Other South-East Asia,261
E09000022,Lambeth,Middle East and Asia: Central Asia,72
E09000022,Lambeth,The Americas and the Caribbean: North America: Canada,709
E09000022,Lambeth,The Americas and the Caribbean: North America: United States,1674
E09000022,Lambeth,The Americas and the Caribbean: Central America,328
E09000022,Lambeth,The Americas and the Caribbean: South America,3878
E09000022,Lambeth,The Americas and the Caribbean: The Caribbean: Jamaica,1649
E09000022,Lambeth,The Americas and the Caribbean: The Caribbean: Other Caribbean,473
E09000022,Lambeth,Antarctica and Oceania: Australasia: Australia,1776
E09000022,Lambeth,Antarctica and Oceania: Australasia: New Zealand,793
E09000022,Lambeth,Antarctica and Oceania: Other Antarctica and Oceania,17
E09000022,Lambeth,British Overseas Territories,6
E09000022,Lambeth,No passport held,14690
E09000023,Lewisham,Europe: United Kingdom,218043
E09000023,Lewisham,Europe: Ireland,3921
E09000023,Lewisham,Europe: Other Europe: EU Member countries: France,3274
E09000023,Lewisham,Europe: Other Europe: EU Member countries: Germany,1566
E09000023,Lewisham,Europe: Other Europe: EU Member countries: Italy,5354
E09000023,Lewisham,Europe: Other Europe: EU Member countries: Portugal,2505
E09000023,Lewisham,Europe: Other Europe: EU Member countries: Spain,5671
E09000023,Lewisham,Europe: Other Europe: EU Member countries: Lithuania,1487
E09000023,Lewisham,Europe: Other Europe: EU Member countries: Poland,3774
E09000023,Lewisham,Europe: Other Europe: EU Member countries: Romania,3783
E09000023,Lewisham,Europe: Other Europe: EU Member countries: Other EU countries,8248
E09000023,Lewisham,Europe: Other Europe: Rest of Europe: Turkey,437
