lad22cd,lad22nm,category,count_21
E09000009,Ealing,Aged 93 years,229
E09000009,Ealing,Aged 94 years,157
E09000009,Ealing,Aged 95 years,120
E09000009,Ealing,Aged 96 years,98
E09000009,Ealing,Aged 97 years,72
E09000009,Ealing,Aged 98 years,57
E09000009,Ealing,Aged 99 years,33
E09000009,Ealing,Aged 100 years and over,63
E09000010,Enfield,Aged under 1 year,3721
E09000010,Enfield,Aged 1 year,4320
E09000010,Enfield,Aged 2 years,4303
E09000010,Enfield,Aged 3 years,4403
E09000010,Enfield,Aged 4 years,4512
E09000010,Enfield,Aged 5 years,4601
E09000010,Enfield,Aged 6 years,4361
E09000010,Enfield,Aged 7 years,4337
E09000010,Enfield,Aged 8 years,4640
E09000010,Enfield,Aged 9 years,4811
E09000010,Enfield,Aged 10 years,4903
E09000010,Enfield,Aged 11 years,4735
E09000010,Enfield,Aged 12 years,4926
E09000010,Enfield,Aged 13 years,4918
E09000010,Enfield,Aged 14 years,4625
E09000010,Enfield,Aged 15 years,4686
E09000010,Enfield,Aged 16 years,4694
E09000010,Enfield,Aged 17 years,4662
E09000010,Enfield,Aged 18 years,4019
E09000010,Enfield,Aged 19 years,3278
E09000010,Enfield,Aged 20 years,3222
E09000010,Enfield,Aged 21 years,3520
E09000010,Enfield,Aged 22 years,4009
E09000010,Enfield,Aged 23 years,4112
E09000010,Enfield,Aged 24 years,4253
E09000010,Enfield,Aged 25 years,4250
E09000010,Enfield,Aged 26 years,4037
E09000010,Enfield,Aged 27 years,4315
E09000010,Enfield,Aged 28 years,4240
E09000010,Enfield,Aged 29 years,4335
E09000010,Enfield,Aged 30 years,4386
E09000010,Enfield,Aged 31 years,4580
E09000010,Enfield,Aged 32 years,4620
E09000010,Enfield,Aged 33 years,4869
E09000010,Enfield,Aged 34 years,4668
E09000010,Enfield,Aged 35 years,4883
E09000010,Enfield,Aged 36 years,4869
E09000010,Enfield,Aged 37 years,4565
E09000010,Enfield,Aged 38 years,4687
E09000010,Enfield,Aged 39 years,4975
E09000010,Enfield,Aged 40 years,5253
