lad22cd,lad22nm,lsoa21cd,"Asian, Asian British or Asian Welsh: Bangladeshi","Asian, Asian British or Asian Welsh: Chinese","Asian, Asian British or Asian Welsh: Indian","Asian, Asian British or Asian Welsh: Other Asian","Asian, Asian British or Asian Welsh: Pakistani","Black, Black British, Black Welsh, Caribbean or African: African","Black, Black British, Black Welsh, Caribbean or African: Caribbean","Black, Black British, Black Welsh, Caribbean or African: Other Black",Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,Mixed or Multiple ethnic groups: White and Asian,Mixed or Multiple ethnic groups: White and Black African,Mixed or Multiple ethnic groups: White and Black Caribbean,Other ethnic group: Any other ethnic group,Other ethnic group: Arab,"White: English, Welsh, Scottish, Northern Irish or British",White: Gypsy or Irish Traveller,White: Irish,White: Other White
E09000009,Ealing,E01001197,1,27,60,301,19,57,55,27,29,25,6,14,52,70,548,5,94,363
E09000009,Ealing,E01001198,9,15,39,34,18,56,69,22,26,24,19,22,24,35,581,3,63,381
E09000009,Ealing,E01001199,1,29,38,97,36,133,75,29,36,27,15,20,55,70,615,0,67,361
E09000009,Ealing,E01001200,28,17,39,65,43,69,50,14,24,17,6,20,36,65,648,1,63,311
E09000009,Ealing,E01001201,15,16,63,45,22,41,56,8,41,27,9,20,27,23,819,0,61,268
E09000009,Ealing,E01001202,14,30,87,162,50,186,63,61,16,46,28,23,102,124,638,1,73,416
E09000009,Ealing,E01001203,12,19,48,85,33,55,77,43,38,19,8,34,83,77,568,1,89,445
E09000009,Ealing,E01001204,11,27,118,69,31,42,45,5,19,34,11,22,64,31,707,0,87,266
E09000009,Ealing,E01001205,15,11,77,105,45,167,58,64,24,39,8,19,69,36,519,0,40,263
E09000009,Ealing,E01001206,10,10,89,129,57,401,87,102,26,34,28,30,69,64,301,0,46,231
E09000009,Ealing,E01001207,1,12,83,71,25,42,32,29,27,34,4,11,40,30,683,0,98,348
E09000009,Ealing,E01001208,0,18,79,34,12,12,28,3,14,28,12,10,46,24,787,0,58,201
E09000009,Ealing,E01001209,0,23,68,51,14,21,14,6,26,34,6,13,52,21,1045,0,61,257
E09000009,Ealing,E01001210,4,14,116,201,33,151,95,63,30,28,14,29,86,62,454,3,54,242
E09000009,Ealing,E01001211,2,15,90,87,20,21,24,16,29,42,5,15,62,24,886,0,57,307
E09000009,Ealing,E01001212,6,27,117,65,34,45,15,2,24,26,2,7,78,33,853,0,52,281
E09000009,Ealing,E01001213,29,11,873,263,208,67,59,18,15,15,3,9,77,16,132,0,6,29
E09000009,Ealing,E01001214,8,8,882,294,162,78,21,9,4,9,1,0,113,8,74,0,6,72
E09000009,Ealing,E01001215,16,3,756,320,202,52,47,52,18,20,11,7,60,26,93,2,17,63
E09000009,Ealing,E01001216,23,13,677,267,126,82,43,16,12,15,2,5,62,10,151,0,8,52
E09000009,Ealing,E01001217,18,13,398,245,168,54,92,14,12,28,5,13,40,24,194,0,49,172
E09000009,Ealing,E01001218,7,20,281,260,140,175,110,97,23,21,11,23,71,33,304,5,56,271
E09000009,Ealing,E01001219,19,9,320,272,150,380,183,94,12,23,21,32,83,36,265,0,26,121
E09000009,Ealing,E01001220,12,1,225,228,103,307,86,64,8,21,15,29,55,30,224,5,8,88
E09000009,Ealing,E01001223,3,46,119,71,17,14,16,11,12,28,4,8,20,25,769,1,51,302
E09000009,Ealing,E01001224,0,12,84,27,18,10,14,2,18,49,2,15,35,10,964,0,86,270
E09000009,Ealing,E01001225,2,64,121,98,24,47,32,13,32,37,8,14,64,27,822,1,43,341
E09000009,Ealing,E01001226,3,37,114,97,8,47,28,20,33,35,7,9,38,36,611,0,57,355
E09000009,Ealing,E01001227,3,39,96,106,28,15,25,4,29,33,5,14,37,19,761,0,56,244
E09000009,Ealing,E01001228,3,26,151,92,32,41,30,8,28,27,18,16,33,52,750,1,76,428
E09000009,Ealing,E01001229,7,17,71,39,32,70,81,18,26,16,20,52,36,37,668,0,71,261
E09000009,Ealing,E01001230,0,23,60,42,20,56,42,18,26,31,10,13,19,21,804,1,61,241
E09000009,Ealing,E01001231,9,55,158,125,59,19,25,9,25,17,14,10,49,130,691,0,66,405
E09000009,Ealing,E01001232,2,27,86,95,32,46,49,29,15,35,7,34,31,42,636,2,69,301
E09000009,Ealing,E01001233,10,32,76,67,38,63,29,23,17,17,7,21,30,15,656,2,61,260
E09000009,Ealing,E01001234,3,20,126,70,18,48,18,26,42,31,10,19,22,47,568,1,54,278
E09000009,Ealing,E01001235,0,47,93,116,24,27,35,9,32,23,7,7,39,32,657,0,64,385
E09000009,Ealing,E01001236,5,27,98,100,18,71,42,22,31,29,7,16,25,20,705,0,54,320
E09000009,Ealing,E01001237,2,22,93,63,3,17,27,0,18,18,8,13,25,18,858,0,53,355
E09000009,Ealing,E01001239,16,28,67,81,42,211,143,50,27,29,35,29,50,60,366,4,43,261
E09000009,Ealing,E01001240,12,37,63,102,88,142,48,56,49,14,32,7,31,153,381,1,47,352
E09000009,Ealing,E01001241,2,40,61,80,56,61,50,12,19,26,17,24,64,218,378,1,57,335
E09000009,Ealing,E01001242,1,10,48,63,56,61,87,20,16,9,7,23,32,267,516,1,36,202
E09000009,Ealing,E01001243,4,21,50,125,59,200,71,57,21,23,6,27,89,189,459,6,51,284
E09000009,Ealing,E01001244,5,70,145,232,74,272,143,47,30,31,18,39,43,190,497,8,51,403
E09000009,Ealing,E01001245,15,31,88,142,35,96,103,23,42,30,10,27,40,58,864,3,69,479
E09000009,Ealing,E01001246,17,18,40,51,28,123,150,32,45,11,19,24,44,49,335,22,50,302
E09000009,Ealing,E01001247,11,70,171,126,50,128,69,34,33,19,52,26,76,133,618,7,61,486
E09000009,Ealing,E01001248,3,21,132,52,64,43,78,20,19,31,7,24,41,35,727,0,87,208
E09000009,Ealing,E01001249,13,36,145,190,100,221,124,77,45,35,12,48,70,104,629,1,73,447
E09000009,Ealing,E01001250,16,8,107,100,71,112,121,64,27,19,16,24,58,62,716,4,128,388
E09000009,Ealing,E01001251,0,10,85,87,39,61,51,18,15,14,10,27,36,18,772,0,102,309
E09000009,Ealing,E01001252,9,24,102,136,47,81,77,32,40,25,11,29,37,44,611,0,139,494
E09000009,Ealing,E01001253,2,23,52,80,34,65,47,25,16,22,11,31,21,32,852,0,88,248
E09000009,Ealing,E01001254,5,8,41,54,19,38,36,16,31,28,18,28,31,7,970,2,104,249
E09000009,Ealing,E01001255,3,20,80,61,77,34,74,27,22,21,7,43,17,7,848,0,75,194
E09000009,Ealing,E01001257,10,6,169,224,122,223,163,86,42,17,8,83,76,38,635,2,55,168
E09000009,Ealing,E01001258,3,25,245,182,71,69,101,19,24,12,19,18,48,46,453,3,61,291
E09000009,Ealing,E01001259,1,3,243,227,85,46,74,22,14,18,1,9,33,41,339,1,63,237
E09000009,Ealing,E01001260,11,13,385,215,73,64,54,22,19,14,13,8,101,68,420,0,74,345
E09000009,Ealing,E01001261,18,18,215,382,75,122,105,35,25,30,12,28,98,47,525,0,75,368
E09000009,Ealing,E01001262,13,17,135,136,70,136,118,52,6,36,18,29,38,38,529,0,50,171
E09000009,Ealing,E01001263,12,23,112,170,49,123,94,29,20,14,10,16,29,44,382,0,31,170
E09000009,Ealing,E01001264,5,22,133,171,69,82,94,43,19,17,17,26,55,64,538,0,59,241
E09000009,Ealing,E01001265,15,29,173,177,51,48,95,34,41,16,11,25,42,38,367,0,65,465
E09000009,Ealing,E01001266,4,53,241,190,68,75,56,23,28,18,9,6,52,118,438,0,59,394
E09000009,Ealing,E01001267,5,13,242,225,107,120,151,56,27,45,2,26,92,57,658,3,104,399
E09000009,Ealing,E01001268,0,16,108,89,53,30,47,17,23,24,2,16,47,76,535,0,74,200
E09000009,Ealing,E01001269,11,20,284,197,81,77,111,36,21,20,8,20,56,55,402,0,63,521
E09000009,Ealing,E01001270,5,15,172,210,56,79,118,25,16,25,4,18,29,49,562,1,43,294
E09000009,Ealing,E01001271,6,21,211,267,78,57,135,45,13,13,4,15,38,27,488,0,67,319
E09000009,Ealing,E01001272,28,13,245,151,64,75,66,26,22,16,11,6,63,52,356,0,46,388
E09000009,Ealing,E01001273,6,47,208,246,26,38,9,3,23,31,9,9,44,98,494,1,28,303
E09000009,Ealing,E01001274,1,51,99,497,49,24,18,9,36,27,3,20,59,138,361,0,28,210
E09000009,Ealing,E01001275,3,32,121,108,42,74,70,27,48,35,3,9,36,54,769,1,54,415
E09000009,Ealing,E01001276,14,32,157,107,36,49,49,39,35,19,11,4,85,184,302,8,38,619
E09000009,Ealing,E01001277,5,72,186,126,90,30,32,29,45,27,14,17,47,162,357,0,52,553
E09000009,Ealing,E01001278,8,63,209,231,58,68,32,16,29,17,6,10,59,231,381,2,27,515
E09000009,Ealing,E01001279,10,25,92,73,26,10,12,4,27,21,9,1,50,69,722,0,70,252
E09000009,Ealing,E01001280,2,31,152,120,39,36,15,33,41,25,5,16,78,112,623,6,37,369
E09000009,Ealing,E01001281,5,21,85,50,11,19,4,12,26,39,5,6,40,18,943,1,77,238
E09000009,Ealing,E01001282,5,13,68,122,47,84,66,43,17,21,18,34,54,50,550,1,61,303
E09000009,Ealing,E01001283,0,26,87,123,33,86,72,35,39,22,8,31,79,50,608,0,83,213
E09000009,Ealing,E01001284,0,16,113,68,47,33,59,13,24,20,14,14,35,28,689,0,100,266
E09000009,Ealing,E01001285,1,18,63,119,40,76,102,29,22,47,14,43,59,19,578,4,56,400
E09000009,Ealing,E01001286,11,18,93,107,38,59,74,46,19,32,2,40,46,39,679,3,69,299
E09000009,Ealing,E01001287,1,18,102,108,37,182,120,86,22,17,13,26,41,53,352,0,48,211
E09000009,Ealing,E01001288,0,13,61,71,31,53,65,13,30,22,10,42,36,23,628,1,102,297
E09000009,Ealing,E01001289,4,7,77,63,32,58,66,10,20,27,10,24,20,19,614,3,95,234
E09000009,Ealing,E01001290,3,9,90,108,36,58,59,22,35,17,25,13,20,43,796,0,75,447
E09000009,Ealing,E01001291,3,13,357,150,112,45,78,27,7,18,8,15,53,46,183,0,37,129
E09000009,Ealing,E01001292,9,8,476,178,150,55,93,44,14,20,28,29,74,43,214,0,69,204
E09000009,Ealing,E01001293,15,2,685,349,188,75,96,35,9,15,11,6,133,12,169,3,32,124
E09000009,Ealing,E01001294,19,3,914,304,164,26,60,13,15,21,4,20,120,15,102,1,5,88
E09000009,Ealing,E01001295,25,3,844,317,168,32,62,25,16,20,1,6,74,24,137,0,11,61
E09000009,Ealing,E01001296,14,2,610,220,144,32,58,14,7,14,5,19,91,26,155,0,8,62
E09000009,Ealing,E01001297,10,2,881,263,233,47,29,19,10,7,2,6,101,11,101,0,19,73
E09000009,Ealing,E01001298,8,7,753,316,223,64,64,36,14,24,3,17,85,14,216,0,36,54
E09000009,Ealing,E01001299,3,44,86,74,46,25,32,20,28,35,14,17,18,17,1006,0,125,243
E09000009,Ealing,E01001300,13,19,89,56,17,15,31,8,24,38,5,24,20,14,932,0,84,303
E09000009,Ealing,E01001301,3,103,91,62,10,51,47,10,30,19,9,16,31,8,774,0,71,447
E09000009,Ealing,E01001302,0,36,79,68,14,40,39,15,27,28,6,28,17,5,800,0,107,312
E09000009,Ealing,E01001303,3,26,65,45,6,28,13,5,28,35,8,14,27,18,943,0,71,304
E09000009,Ealing,E01001304,3,28,78,62,1,38,24,22,29,24,9,12,23,19,898,0,97,260
E09000009,Ealing,E01001305,4,26,125,61,22,17,43,11,17,20,4,6,43,6,918,1,90,302
E09000009,Ealing,E01001306,0,29,64,59,13,7,29,6,26,32,4,15,15,13,922,0,72,301
E09000009,Ealing,E01001307,9,18,287,167,114,94,82,23,13,22,4,18,63,19,464,5,53,378
E09000009,Ealing,E01001308,24,41,520,238,106,33,98,28,26,12,11,19,34,92,405,0,62,293
E09000009,Ealing,E01001309,8,43,284,257,59,63,130,29,19,22,4,21,40,26,500,1,63,261
E09000009,Ealing,E01001310,16,18,211,248,68,102,166,59,22,13,6,44,20,33,516,0,63,196
E09000009,Ealing,E01001311,8,3,216,211,99,128,119,37,34,10,10,35,36,63,620,0,72,381
E09000009,Ealing,E01001312,18,39,367,272,139,52,74,23,9,12,5,13,66,30,309,0,34,377
E09000009,Ealing,E01001313,22,25,449,191,124,58,103,16,10,4,8,23,14,55,279,7,53,260
E09000009,Ealing,E01001314,17,16,231,175,86,60,69,22,18,18,7,19,41,43,329,0,45,389
E09000009,Ealing,E01001315,24,13,193,225,35,70,125,56,18,21,6,34,23,12,415,1,39,151
E09000009,Ealing,E01001316,6,19,151,229,39,177,122,39,14,22,14,18,36,41,473,1,31,151
E09000009,Ealing,E01001317,9,13,162,219,79,149,105,32,12,30,5,40,41,57,617,0,41,251
E09000009,Ealing,E01001318,14,14,93,285,31,108,106,34,27,14,8,43,67,57,615,17,27,230
E09000009,Ealing,E01001319,11,15,148,234,33,65,96,14,12,15,5,8,39,47,504,0,54,198
E09000009,Ealing,E01001320,0,0,78,193,43,165,116,57,35,8,9,22,49,49,544,0,52,128
E09000009,Ealing,E01001321,9,24,117,215,84,150,131,34,24,24,12,34,56,47,711,7,51,291
E09000009,Ealing,E01001322,7,27,149,250,63,82,73,24,18,24,7,18,22,19,558,0,52,299
E09000009,Ealing,E01001323,12,19,180,279,60,104,63,48,11,24,1,17,37,42,555,1,48,227
E09000009,Ealing,E01001324,23,24,159,168,44,154,82,31,23,9,18,33,28,59,467,3,24,204
E09000009,Ealing,E01001325,6,12,103,155,87,153,105,52,16,21,16,41,23,39,755,1,54,119
E09000009,Ealing,E01001326,18,16,114,186,64,150,121,51,25,21,18,36,31,49,633,3,22,161
E09000009,Ealing,E01001327,9,13,157,175,113,141,67,31,31,22,11,27,64,88,645,1,43,165
E09000009,Ealing,E01001328,8,6,141,167,70,155,147,79,25,24,12,37,69,48,519,2,28,193
E09000009,Ealing,E01001329,22,12,174,220,54,138,80,48,31,28,10,21,59,51,635,6,48,146
E09000009,Ealing,E01001330,0,1,151,204,69,165,112,45,16,17,3,21,49,35,524,1,32,153
E09000009,Ealing,E01001331,6,9,123,174,62,275,121,65,33,26,18,33,52,60,458,0,30,129
E09000009,Ealing,E01001332,2,12,144,169,61,196,104,59,31,14,6,51,46,20,453,0,38,97
E09000009,Ealing,E01001333,4,4,828,259,203,154,50,44,12,9,3,17,79,14,122,12,17,72
E09000009,Ealing,E01001334,2,3,460,265,198,218,93,40,26,20,16,2,80,27,124,0,5,44
E09000009,Ealing,E01001335,1,3,885,180,73,43,17,7,15,14,9,10,98,14,313,0,35,64
E09000009,Ealing,E01001336,6,11,513,197,173,63,21,20,7,24,4,0,143,7,299,0,18,66
E09000009,Ealing,E01001337,2,2,238,145,104,159,67,55,17,13,16,37,46,21,355,0,54,139
E09000009,Ealing,E01001338,11,4,770,320,211,119,53,33,7,13,11,4,122,26,165,0,16,68
E09000009,Ealing,E01001339,22,1,504,190,167,213,82,92,30,22,12,29,86,29,278,0,15,69
E09000009,Ealing,E01001340,20,5,206,128,76,219,162,115,40,50,10,37,39,51,510,1,47,173
E09000009,Ealing,E01001341,14,15,341,296,98,19,95,26,19,18,1,16,39,132,228,1,37,317
E09000009,Ealing,E01001342,23,32,454,229,84,30,78,8,18,25,3,8,53,136,284,1,24,377
E09000009,Ealing,E01001343,11,12,275,179,91,12,72,8,27,23,13,16,41,74,273,0,40,337
E09000009,Ealing,E01001344,14,60,208,192,62,82,103,33,33,36,7,19,92,126,484,0,64,546
E09000009,Ealing,E01001345,15,11,385,373,64,31,75,20,17,22,8,18,39,59,265,2,48,228
E09000009,Ealing,E01001346,6,13,134,141,100,46,67,16,39,20,3,15,98,131,436,0,49,564
E09000009,Ealing,E01001347,2,27,180,100,72,39,82,27,15,13,14,7,36,91,326,0,57,446
E09000009,Ealing,E01001348,13,17,154,111,39,33,61,17,19,14,5,22,50,153,427,0,45,419
E09000009,Ealing,E01001349,15,13,169,94,34,76,134,41,12,18,0,30,76,49,383,0,45,215
E09000009,Ealing,E01001350,1,21,74,121,14,36,21,7,19,37,5,15,36,72,602,1,57,347
E09000009,Ealing,E01001351,2,33,58,162,68,114,75,60,37,26,14,29,53,56,612,2,97,496
E09000009,Ealing,E01001352,3,16,62,127,24,35,18,23,25,20,6,8,67,43,622,0,69,342
E09000009,Ealing,E01001353,11,31,50,99,23,143,29,49,28,20,17,15,39,62,576,0,44,431
E09000009,Ealing,E01001354,17,29,86,113,34,38,41,20,26,36,1,21,38,46,771,3,70,450
E09000009,Ealing,E01001355,2,14,71,84,21,62,91,34,28,29,12,25,42,36,704,2,78,329
E09000009,Ealing,E01001356,23,27,66,183,19,376,114,164,37,26,25,38,86,98,346,4,67,270
E09000009,Ealing,E01001357,4,11,59,91,29,180,50,89,6,8,11,17,56,39,238,1,29,223
E09000009,Ealing,E01001358,7,24,48,174,47,325,110,89,22,24,16,23,119,53,302,5,23,191
E09000009,Ealing,E01001359,12,8,1007,371,409,84,18,37,16,26,8,7,107,13,27,3,6,42
E09000009,Ealing,E01001360,28,2,1032,309,300,38,22,5,5,21,1,4,81,3,22,3,4,43
E09000009,Ealing,E01001361,21,9,900,312,140,71,44,67,8,13,1,12,67,10,78,0,4,45
E09000009,Ealing,E01001362,27,4,934,343,281,41,29,28,3,11,2,9,60,10,78,2,9,64
E09000009,Ealing,E01001363,46,2,849,286,167,71,40,36,6,16,3,3,46,17,59,0,3,35
E09000009,Ealing,E01001364,37,1,527,224,392,111,67,36,12,7,4,12,45,8,146,5,12,30
E09000009,Ealing,E01001365,40,4,1078,430,312,68,27,37,16,9,1,11,63,0,62,0,4,55
E09000009,Ealing,E01001366,7,1,917,300,188,124,48,49,12,11,8,6,114,6,85,1,4,42
E09000009,Ealing,E01001367,11,0,833,189,242,119,35,34,17,17,2,4,102,3,70,0,12,74
E09000009,Ealing,E01001368,23,0,807,273,167,120,32,39,5,18,2,4,96,7,62,0,5,63
E09000009,Ealing,E01001369,16,3,900,248,147,106,52,35,13,11,11,8,98,8,88,0,18,84
E09000009,Ealing,E01001370,14,8,966,314,182,102,22,40,16,11,3,8,89,6,116,1,17,65
E09000009,Ealing,E01001371,8,2,871,244,261,190,79,71,11,16,9,15,101,11,103,0,12,77
E09000009,Ealing,E01001372,13,3,823,232,166,98,55,83,7,11,0,8,111,5,87,0,4,57
E09000009,Ealing,E01001373,7,5,764,199,117,86,61,45,11,18,5,9,56,6,61,0,8,41
E09000009,Ealing,E01001374,0,20,40,66,22,83,46,41,21,24,10,15,23,22,984,2,54,325
E09000009,Ealing,E01001375,5,20,40,38,6,4,7,7,17,34,4,6,7,11,1080,2,61,316
E09000009,Ealing,E01001376,0,31,69,59,44,68,71,37,25,21,18,16,35,31,697,0,63,294
E09000009,Ealing,E01001377,4,14,35,50,2,25,17,14,25,27,3,15,16,29,1129,0,58,307
E09000009,Ealing,E01001379,0,16,49,27,14,4,15,3,20,38,6,4,14,4,1072,1,49,343
E09000009,Ealing,E01001380,0,33,73,40,7,31,38,11,11,41,6,21,8,17,1030,0,68,324
E09000009,Ealing,E01001381,4,21,28,44,36,65,36,21,36,31,15,22,32,77,757,2,76,346
E09000009,Ealing,E01001382,10,17,87,36,15,26,26,8,21,44,4,11,36,6,934,0,82,203
E09000009,Ealing,E01001383,2,23,158,74,60,47,62,10,20,36,4,19,39,19,803,0,87,328
E09000009,Ealing,E01001384,7,13,147,52,26,37,31,10,36,42,7,18,25,14,795,0,95,290
E09000009,Ealing,E01001385,2,45,73,62,17,7,28,9,24,53,7,23,25,2,939,0,83,283
E09000009,Ealing,E01001386,1,18,52,58,11,31,15,20,29,36,9,6,13,11,1098,5,76,304
E09000009,Ealing,E01001387,6,18,105,57,16,18,34,10,15,15,11,15,38,19,833,0,61,275
E09000009,Ealing,E01001388,5,10,76,87,44,116,60,30,33,30,7,37,24,59,649,0,77,296
E09000009,Ealing,E01001389,3,22,151,106,39,39,45,15,13,30,11,5,36,34,620,0,95,403
E09000010,Enfield,E01001390,11,30,192,115,18,54,43,23,38,50,13,16,57,5,801,2,63,440
E09000010,Enfield,E01001391,8,19,62,60,12,102,94,29,19,23,20,31,52,19,482,0,44,488
E09000010,Enfield,E01001392,4,42,224,67,15,63,55,13,37,28,6,21,46,18,727,0,87,371
E09000010,Enfield,E01001393,32,11,169,114,22,120,52,45,59,30,18,29,62,12,703,0,54,580
E09000010,Enfield,E01001394,15,19,126,83,9,105,88,21,21,18,11,32,152,4,386,2,37,524
E09000010,Enfield,E01001395,35,18,53,83,48,111,93,36,43,11,27,28,140,5,381,3,33,442
E09000010,Enfield,E01001396,36,18,76,43,23,72,44,11,27,9,1,12,83,18,384,0,35,521
E09000010,Enfield,E01001397,66,45,174,109,31,114,71,35,40,29,14,15,123,16,402,0,22,618
E09000010,Enfield,E01001398,12,6,29,23,17,50,39,17,25,17,12,24,20,2,875,1,46,177
E09000010,Enfield,E01001399,7,5,67,46,16,41,62,29,8,22,0,15,58,0,763,1,60,237
E09000010,Enfield,E01001400,16,1,21,30,22,34,35,1,5,22,7,4,18,6,784,0,36,120
E09000010,Enfield,E01001401,23,6,42,61,8,39,50,21,20,11,7,27,47,4,692,0,48,217
E09000010,Enfield,E01001402,25,10,106,64,31,38,39,11,15,20,9,22,72,3,901,0,60,407
E09000010,Enfield,E01001403,16,15,84,72,55,93,96,44,39,22,8,22,69,3,867,1,64,413
E09000010,Enfield,E01001404,5,9,108,85,21,76,102,26,40,9,5,4,62,2,535,0,36,348
E09000010,Enfield,E01001405,13,9,40,25,1,38,31,24,26,11,14,24,55,13,1109,2,46,210
E09000010,Enfield,E01001406,18,12,24,40,8,92,88,35,20,22,18,38,67,10,876,0,47,214
E09000010,Enfield,E01001407,0,3,18,19,0,44,30,16,20,7,8,18,17,6,898,0,32,148
E09000010,Enfield,E01001408,8,4,21,34,7,43,33,25,15,19,9,16,18,1,1199,0,51,143
E09000010,Enfield,E01001409,13,19,49,127,15,172,78,57,33,26,22,35,68,13,878,0,32,252
E09000010,Enfield,E01001410,23,12,37,74,13,210,114,38,25,20,34,46,86,30,995,2,32,283
E09000010,Enfield,E01001411,8,8,49,48,15,35,26,9,30,28,13,27,25,2,1295,0,56,166
E09000010,Enfield,E01001412,5,4,47,20,3,95,32,25,21,12,10,14,48,5,1214,0,48,231
E09000010,Enfield,E01001413,4,0,7,29,1,12,18,11,19,11,5,8,13,0,1374,0,46,74
E09000010,Enfield,E01001414,16,6,51,64,1,99,41,24,29,38,7,26,60,5,901,0,20,175
E09000010,Enfield,E01001415,7,31,85,40,6,52,14,7,12,11,6,8,63,0,840,0,30,329
E09000010,Enfield,E01001416,40,21,171,75,27,22,37,11,44,34,9,3,66,3,997,0,45,496
E09000010,Enfield,E01001417,14,21,112,68,22,64,15,13,25,26,7,10,48,3,1133,0,38,355
E09000010,Enfield,E01001418,4,23,80,80,5,48,27,20,15,15,15,7,81,8,814,0,61,347
E09000010,Enfield,E01001419,12,18,160,66,23,42,22,4,26,14,8,13,47,6,752,0,27,338
E09000010,Enfield,E01001420,8,12,68,80,15,53,31,17,37,24,7,21,59,4,822,0,34,278
E09000010,Enfield,E01001421,34,24,98,87,20,80,32,10,43,28,11,21,59,4,761,0,31,373
E09000010,Enfield,E01001422,3,20,125,47,19,43,18,6,16,44,6,6,46,2,1014,0,38,205
E09000010,Enfield,E01001423,83,19,65,70,19,189,102,45,7,29,7,23,82,17,392,1,14,248
E09000010,Enfield,E01001424,80,2,42,90,5,320,164,87,27,15,12,35,99,16,332,2,10,265
E09000010,Enfield,E01001425,54,13,51,94,17,378,185,89,39,27,16,21,99,32,319,4,22,402
E09000010,Enfield,E01001426,82,9,61,87,7,300,210,81,35,13,12,27,114,10,410,0,34,329
E09000010,Enfield,E01001427,63,16,18,104,11,475,155,112,19,27,13,38,128,7,284,0,13,357
E09000010,Enfield,E01001428,86,12,40,109,4,248,100,82,40,20,38,20,101,38,477,2,26,234
E09000010,Enfield,E01001429,51,19,65,130,21,522,251,156,64,32,37,45,101,7,464,0,24,405
E09000010,Enfield,E01001430,61,4,39,90,10,445,176,149,33,30,29,42,94,20,285,11,13,353
E09000010,Enfield,E01001431,34,6,39,70,12,217,181,66,33,27,29,43,96,16,329,1,14,336
E09000010,Enfield,E01001432,30,4,76,113,17,409,220,117,41,35,21,40,113,5,283,0,12,371
E09000010,Enfield,E01001433,25,8,29,50,6,190,104,45,40,20,13,60,45,11,936,0,7,238
E09000010,Enfield,E01001434,36,8,21,47,0,104,111,41,28,12,10,31,124,9,595,0,25,370
E09000010,Enfield,E01001435,34,8,36,51,5,156,122,36,32,23,8,24,80,6,579,5,20,255
E09000010,Enfield,E01001436,17,1,35,61,22,225,129,41,46,29,17,21,103,12,709,0,55,363
E09000010,Enfield,E01001437,58,20,39,84,31,373,143,68,52,33,27,60,103,41,828,0,28,385
E09000010,Enfield,E01001438,36,4,32,35,3,240,119,62,41,13,25,36,80,3,536,6,20,368
E09000010,Enfield,E01001439,34,21,31,85,13,287,116,59,58,31,17,41,110,12,720,2,25,413
E09000010,Enfield,E01001440,37,0,38,91,5,163,127,50,53,16,14,34,107,13,589,0,34,270
E09000010,Enfield,E01001441,24,4,28,24,1,226,105,54,27,16,9,19,85,9,595,0,21,267
E09000010,Enfield,E01001442,20,9,5,66,6,253,97,68,51,13,17,33,57,5,703,2,11,268
E09000010,Enfield,E01001444,12,2,29,39,5,215,96,48,41,2,18,41,71,2,745,11,41,258
E09000010,Enfield,E01001445,14,21,45,81,29,347,156,77,56,34,24,56,111,15,826,1,18,373
E09000010,Enfield,E01001446,22,6,24,40,3,195,144,45,13,17,20,36,84,8,839,3,35,283
E09000010,Enfield,E01001447,31,6,38,60,9,224,141,69,25,26,17,20,82,14,838,1,25,310
E09000010,Enfield,E01001448,12,4,29,62,4,284,207,70,31,13,20,52,100,29,583,0,23,308
E09000010,Enfield,E01001449,23,1,19,54,8,237,129,54,34,14,11,30,69,5,706,1,26,214
E09000010,Enfield,E01001450,2,7,29,61,16,101,55,25,27,18,6,35,61,16,1051,4,63,301
E09000010,Enfield,E01001451,7,3,37,34,16,45,27,11,15,20,3,10,24,2,1110,0,74,203
E09000010,Enfield,E01001452,0,17,82,24,1,14,13,6,15,16,0,3,35,7,624,0,40,150
E09000010,Enfield,E01001453,13,19,63,51,16,12,33,25,29,12,7,9,34,13,1036,1,54,250
E09000010,Enfield,E01001454,8,24,47,46,17,21,27,6,26,19,9,18,42,7,1010,1,64,241
E09000010,Enfield,E01001455,10,2,49,24,18,48,57,20,15,15,7,17,42,1,839,0,65,262
E09000010,Enfield,E01001456,1,16,61,34,1,17,43,7,17,35,4,5,41,0,1055,0,88,284
E09000010,Enfield,E01001457,11,16,42,45,12,30,20,16,15,15,8,11,33,8,1123,1,40,187
E09000010,Enfield,E01001458,58,13,25,69,6,333,142,98,39,31,13,43,102,19,331,2,15,406
E09000010,Enfield,E01001459,20,18,64,98,12,182,162,68,16,26,17,42,139,5,419,2,43,342
E09000010,Enfield,E01001460,45,1,51,119,9,269,212,124,50,26,20,24,97,16,294,1,14,339
E09000010,Enfield,E01001461,67,6,33,89,25,280,179,85,24,29,6,30,93,33,486,0,31,220
E09000010,Enfield,E01001462,33,6,59,78,11,209,160,74,19,32,29,37,91,11,294,0,20,176
E09000010,Enfield,E01001463,47,6,76,144,18,103,154,46,25,8,11,30,92,15,378,2,14,404
E09000010,Enfield,E01001464,64,7,18,58,4,127,96,62,25,13,10,24,66,10,517,1,12,216
E09000010,Enfield,E01001465,24,7,106,95,15,104,129,48,24,26,3,20,120,0,304,6,28,446
E09000010,Enfield,E01001466,25,17,81,100,16,196,183,73,39,8,21,27,141,19,314,0,32,503
E09000010,Enfield,E01001467,32,16,150,89,4,251,196,71,28,30,15,28,116,32,390,0,15,411
E09000010,Enfield,E01001468,14,19,79,26,13,58,40,21,29,9,12,17,25,14,789,2,52,120
