lad22cd,lad22nm,lsoa21cd,All household members have the same ethnic group,Any other combination of multiple ethnic identities,Ethnic groups differ between generations but not within partnerships,Ethnic groups differ within partnerships,One-person household
E09000018,Hounslow,E01033083,403,35,31,33,141
E09000018,Hounslow,E01033084,339,47,41,55,166
E09000014,Haringey,E01033086,166,21,79,45,177
E09000032,Wandsworth,E01033098,130,47,19,81,352
E09000032,Wandsworth,E01033099,186,49,24,34,163
E09000032,Wandsworth,E01033100,206,71,24,46,265
E09000032,Wandsworth,E01033132,152,39,32,52,344
E09000032,Wandsworth,E01033133,238,54,26,67,251
E09000032,Wandsworth,E01033135,221,31,12,80,131
E09000010,Enfield,E01033146,315,10,70,35,163
E09000010,Enfield,E01033148,361,24,77,63,136
E09000010,Enfield,E01033150,316,21,79,76,210
E09000010,Enfield,E01033151,276,16,74,39,136
E09000022,Lambeth,E01033208,289,43,38,95,553
E09000023,Lewisham,E01033320,234,46,46,75,244
E09000023,Lewisham,E01033322,216,56,40,66,216
E09000023,Lewisham,E01033324,269,77,36,67,193
E09000023,Lewisham,E01033325,254,52,8,95,297
E09000023,Lewisham,E01033327,223,83,38,80,255
E09000023,Lewisham,E01033341,197,36,75,70,173
E09000005,Brent,E01033455,177,34,48,39,203
E09000005,Brent,E01033456,335,35,100,43,230
E09000005,Brent,E01033457,285,68,36,53,120
E09000005,Brent,E01033463,588,35,40,57,128
E09000005,Brent,E01033485,313,58,73,57,288
E09000019,Islington,E01033486,181,42,29,36,137
E09000019,Islington,E01033487,237,66,22,90,180
E09000019,Islington,E01033488,218,68,27,47,197
E09000019,Islington,E01033489,208,46,23,114,385
E09000019,Islington,E01033490,186,50,32,54,381
E09000019,Islington,E01033491,273,86,29,94,387
E09000019,Islington,E01033493,303,53,10,112,223
E09000019,Islington,E01033494,269,65,32,75,189
E09000021,Kingston upon Thames,E01033569,318,41,31,87,219
E09000027,Richmond upon Thames,E01033570,296,19,33,116,245
E09000027,Richmond upon Thames,E01033571,293,31,37,67,196
E09000025,Newham,E01033579,212,114,22,60,210
E09000025,Newham,E01033580,266,113,21,85,174
E09000025,Newham,E01033581,328,41,43,55,247
E09000025,Newham,E01033582,239,72,32,73,215
E09000025,Newham,E01033584,302,31,51,31,149
E09000025,Newham,E01033586,263,39,32,51,212
E09000002,Barking and Dagenham,E01033587,299,33,79,50,170
E09000026,Redbridge,E01033589,318,32,31,52,111
E09000026,Redbridge,E01033590,202,24,55,43,110
E09000026,Redbridge,E01033591,358,73,67,76,172
E09000026,Redbridge,E01033592,385,30,49,65,104
E09000033,Westminster,E01033593,175,29,31,38,372
E09000033,Westminster,E01033594,181,67,20,62,381
E09000033,Westminster,E01033597,125,13,19,21,257
E09000033,Westminster,E01033598,190,27,54,41,190
E09000033,Westminster,E01033599,267,37,75,45,206
E09000033,Westminster,E01033601,237,45,67,42,198
E09000033,Westminster,E01033602,274,32,73,40,226
E09000033,Westminster,E01033603,185,47,49,52,267
E09000033,Westminster,E01033604,166,52,41,47,314
E09000033,Westminster,E01033605,326,54,71,63,301
E09000012,Hackney,E01033699,197,69,21,69,229
E09000012,Hackney,E01033700,231,101,34,87,244
E09000012,Hackney,E01033702,202,23,37,56,162
E09000012,Hackney,E01033703,219,61,38,48,259
E09000012,Hackney,E01033704,312,82,27,86,256
E09000012,Hackney,E01033705,237,36,56,52,195
E09000012,Hackney,E01033706,261,125,23,67,288
E09000012,Hackney,E01033708,252,92,11,92,415
E09000012,Hackney,E01033709,251,88,47,54,349
E09000012,Hackney,E01033710,211,36,40,48,197
E09000012,Hackney,E01033711,128,85,16,51,221
E09000012,Hackney,E01033712,252,82,55,68,204
E09000012,Hackney,E01033713,220,50,44,50,237
E09000011,Greenwich,E01033727,317,68,70,65,282
E09000011,Greenwich,E01033728,236,46,17,84,258
E09000011,Greenwich,E01033729,413,30,42,30,287
E09000011,Greenwich,E01033732,184,42,33,70,143
E09000011,Greenwich,E01033734,232,29,22,81,215
E09000011,Greenwich,E01033735,178,49,18,51,259
E09000011,Greenwich,E01033736,214,41,21,92,240
E09000011,Greenwich,E01033737,261,32,48,37,224
E09000011,Greenwich,E01033738,170,49,13,41,156
E09000011,Greenwich,E01033739,280,34,39,62,156
E09000011,Greenwich,E01033740,287,36,37,70,120
E09000011,Greenwich,E01033741,315,30,50,53,111
E09000011,Greenwich,E01033742,249,52,28,72,180
E09000011,Greenwich,E01033743,395,32,62,51,123
E09000011,Greenwich,E01033744,339,34,52,52,169
E09000011,Greenwich,E01033745,368,23,49,47,104
E09000011,Greenwich,E01033746,286,41,27,83,278
E09000016,Havering,E01033784,349,10,7,21,256
E09000016,Havering,E01033785,54,2,2,5,95
E09000016,Havering,E01033786,56,3,7,7,22
E09000016,Havering,E01033787,82,18,7,16,96
E09000016,Havering,E01033788,298,10,15,27,82
E09000004,Bexley,E01033789,81,3,6,7,32
E09000004,Bexley,E01033790,316,9,13,31,142
E09000004,Bexley,E01033791,182,9,7,9,173
E09000004,Bexley,E01033792,327,4,9,23,225
E09000022,Lambeth,E01033862,122,36,19,35,194
E09000022,Lambeth,E01033863,261,40,79,42,265
E09000022,Lambeth,E01033864,148,32,55,36,231
E09000022,Lambeth,E01033865,102,28,8,25,101
E09000022,Lambeth,E01033866,0,0,0,0,0
E09000028,Southwark,E01033867,199,58,33,50,215
E09000028,Southwark,E01033868,144,46,20,61,169
E09000028,Southwark,E01033869,189,48,23,42,175
E09000028,Southwark,E01033870,138,43,12,19,111
E09000028,Southwark,E01033871,266,73,29,71,230
E09000028,Southwark,E01033872,195,51,33,65,241
E09000028,Southwark,E01033873,242,105,38,77,219
E09000028,Southwark,E01033874,0,0,0,0,0
E09000028,Southwark,E01033875,95,24,36,21,158
E09000028,Southwark,E01033876,83,32,9,24,69
E09000028,Southwark,E01033877,162,63,24,40,92
E09000028,Southwark,E01033878,165,38,41,31,122
E09000028,Southwark,E01033879,438,71,105,56,344
E09000028,Southwark,E01033880,118,58,27,34,96
E09000028,Southwark,E01033881,477,85,188,87,342
E09000028,Southwark,E01033882,204,63,52,48,174
E09000028,Southwark,E01033883,169,24,47,45,114
E09000028,Southwark,E01033884,112,54,11,43,125
E09000028,Southwark,E01033885,220,69,38,88,233
E09000003,Barnet,E01033911,291,37,38,78,96
E09000003,Barnet,E01033912,109,8,20,25,50
E09000003,Barnet,E01033913,240,25,44,46,181
E09000003,Barnet,E01033914,238,33,50,29,129
E09000003,Barnet,E01033915,0,0,0,0,0
E09000003,Barnet,E01033916,303,39,40,57,264
E09000003,Barnet,E01033917,125,21,28,39,145
E09000003,Barnet,E01033918,87,14,4,29,115
E09000003,Barnet,E01033919,31,6,6,8,32
E09000003,Barnet,E01033920,76,9,12,13,25
E09000003,Barnet,E01033921,0,0,0,0,0
E09000003,Barnet,E01033922,37,21,8,6,22
E09000003,Barnet,E01033923,102,14,31,17,97
E09000003,Barnet,E01033924,208,37,41,28,150
E09000003,Barnet,E01033925,200,28,21,38,66
E09000010,Enfield,E01033926,555,38,171,73,338
E09000010,Enfield,E01033927,239,54,34,65,199
E09000010,Enfield,E01033928,206,34,39,59,212
E09000005,Brent,E01033929,73,5,11,9,24
E09000005,Brent,E01033930,337,24,53,39,94
E09000005,Brent,E01033931,237,32,31,33,165
E09000005,Brent,E01033932,259,31,49,30,125
E09000005,Brent,E01033933,286,35,51,27,80
E09000005,Brent,E01033934,206,26,25,18,59
E09000005,Brent,E01033935,294,44,39,30,110
E09000005,Brent,E01033936,143,26,12,12,64
E09000005,Brent,E01033937,174,22,35,25,141
E09000005,Brent,E01033938,106,9,23,8,110
E09000005,Brent,E01033939,57,12,8,18,35
E09000005,Brent,E01033940,0,0,0,0,0
E09000005,Brent,E01033941,226,51,41,58,262
E09000005,Brent,E01033942,0,0,0,0,0
E09000014,Haringey,E01033943,189,65,31,23,84
E09000014,Haringey,E01033944,57,13,9,6,33
E09000014,Haringey,E01033945,229,30,33,85,301
E09000014,Haringey,E01033946,55,13,20,41,101
E09000009,Ealing,E01034026,176,42,19,52,182
E09000009,Ealing,E01034027,287,100,49,58,271
E09000009,Ealing,E01034028,186,59,34,70,216
E09000009,Ealing,E01034029,225,38,21,60,241
E09000009,Ealing,E01034030,284,103,33,116,416
E09000009,Ealing,E01034031,0,0,0,0,0
E09000018,Hounslow,E01034032,250,29,28,57,214
E09000018,Hounslow,E01034033,203,21,19,65,210
E09000018,Hounslow,E01034034,198,20,29,47,101
E09000018,Hounslow,E01034035,292,21,33,90,206
E09000018,Hounslow,E01034036,236,38,24,31,96
E09000018,Hounslow,E01034037,173,19,16,22,80
E09000018,Hounslow,E01034038,85,7,10,15,39
E09000018,Hounslow,E01034039,168,17,16,28,82
E09000018,Hounslow,E01034040,272,46,23,31,109
E09000018,Hounslow,E01034041,252,32,33,29,73
E09000018,Hounslow,E01034042,120,17,27,24,108
E09000018,Hounslow,E01034043,168,27,28,40,179
E09000018,Hounslow,E01034044,88,10,14,33,144
E09000018,Hounslow,E01034045,163,13,33,64,143
E09000018,Hounslow,E01034046,391,23,61,52,238
E09000008,Croydon,E01034139,187,32,58,24,147
E09000008,Croydon,E01034140,251,41,67,55,251
E09000008,Croydon,E01034141,99,22,11,16,95
E09000008,Croydon,E01034142,214,29,47,45,232
E09000008,Croydon,E01034143,57,13,15,11,43
E09000008,Croydon,E01034144,116,15,31,31,103
E09000008,Croydon,E01034145,208,39,65,53,161
E09000008,Croydon,E01034146,156,15,43,41,109
E09000008,Croydon,E01034147,0,0,0,0,0
E09000008,Croydon,E01034148,0,0,0,0,0
E09000008,Croydon,E01034149,321,37,45,59,491
E09000008,Croydon,E01034150,118,42,23,31,102
E09000008,Croydon,E01034151,109,28,13,22,108
E09000008,Croydon,E01034152,240,37,58,58,213
E09000029,Sutton,E01034153,290,12,23,48,231
E09000029,Sutton,E01034154,83,1,7,10,19
E09000029,Sutton,E01034155,276,11,29,43,252
E09000029,Sutton,E01034156,147,13,10,36,235
E09000011,Greenwich,E01034173,545,56,135,58,321
E09000011,Greenwich,E01034174,79,8,5,13,39
E09000011,Greenwich,E01034175,71,3,16,7,32
E09000011,Greenwich,E01034176,354,22,35,41,93
E09000011,Greenwich,E01034177,0,0,0,0,0
E09000011,Greenwich,E01034178,0,0,0,0,0
E09000011,Greenwich,E01034179,142,44,22,22,85
E09000011,Greenwich,E01034180,268,39,50,40,169
E09000011,Greenwich,E01034181,119,20,10,47,125
E09000011,Greenwich,E01034182,94,14,21,41,162
E09000011,Greenwich,E01034183,119,13,12,32,76
E09000011,Greenwich,E01034184,61,10,1,22,26
E09000011,Greenwich,E01034185,167,19,16,54,87
E09000011,Greenwich,E01034186,42,7,3,23,67
E09000011,Greenwich,E01034187,141,15,22,48,191
E09000011,Greenwich,E01034188,0,0,0,0,0
E09000011,Greenwich,E01034189,0,0,0,0,0
E09000011,Greenwich,E01034190,273,51,51,41,291
E09000011,Greenwich,E01034191,56,2,15,15,71
E09000011,Greenwich,E01034192,382,44,47,94,323
E09000011,Greenwich,E01034193,0,0,0,0,0
E09000011,Greenwich,E01034194,84,8,2,27,58
E09000011,Greenwich,E01034195,0,0,0,0,0
E09000011,Greenwich,E01034196,163,31,8,61,106
E09000011,Greenwich,E01034198,444,62,65,88,447
E09000025,Newham,E01034199,296,84,47,47,247
E09000025,Newham,E01034200,162,83,12,21,104
E09000025,Newham,E01034201,139,22,24,19,55
E09000025,Newham,E01034202,198,46,37,32,103
E09000025,Newham,E01034203,74,13,7,6,63
E09000025,Newham,E01034204,285,70,47,32,135
E09000025,Newham,E01034205,259,54,49,53,141
E09000025,Newham,E01034206,61,7,8,5,9
E09000025,Newham,E01034207,156,27,21,32,151
E09000025,Newham,E01034208,321,55,60,40,250
E09000025,Newham,E01034209,68,52,4,30,74
E09000025,Newham,E01034210,183,47,18,42,184
E09000025,Newham,E01034211,62,14,5,11,52
E09000025,Newham,E01034212,371,141,16,142,454
E09000025,Newham,E01034213,0,0,0,0,0
E09000025,Newham,E01034214,0,0,0,0,0
E09000025,Newham,E01034215,0,0,0,0,0
E09000025,Newham,E01034216,0,0,0,0,0
E09000025,Newham,E01034217,0,0,0,0,0
E09000025,Newham,E01034218,181,36,37,29,103
E09000025,Newham,E01034219,0,0,0,0,0
E09000025,Newham,E01034220,15,14,2,9,21
E09000025,Newham,E01034221,299,120,41,56,242
E09000025,Newham,E01034222,110,46,14,33,60
E09000025,Newham,E01034223,118,41,24,20,137
E09000025,Newham,E01034224,254,43,30,50,124
E09000025,Newham,E01034225,200,30,35,38,142
E09000025,Newham,E01034226,52,21,3,13,23
E09000025,Newham,E01034227,0,0,0,0,0
E09000025,Newham,E01034228,68,34,7,28,70
E09000025,Newham,E01034229,159,37,27,31,65
E09000025,Newham,E01034230,0,0,0,0,0
E09000025,Newham,E01034231,25,17,3,5,32
E09000006,Bromley,E01034383,182,16,42,51,311
E09000006,Bromley,E01034384,94,16,16,30,113
E09000006,Bromley,E01034385,261,9,10,63,131
E09000006,Bromley,E01034386,80,8,15,26,87
E09000023,Lewisham,E01034387,89,42,10,15,54
E09000023,Lewisham,E01034388,55,16,7,10,52
E09000023,Lewisham,E01034389,158,61,34,21,139
E09000023,Lewisham,E01034390,38,6,8,20,16
E09000023,Lewisham,E01034391,238,35,38,124,165
E09000023,Lewisham,E01034392,177,35,37,39,215
E09000023,Lewisham,E01034393,48,12,1,41,132
E09000023,Lewisham,E01034394,30,7,4,3,40
E09000023,Lewisham,E01034395,86,4,22,15,73
E09000002,Barking and Dagenham,E01034469,61,4,11,9,35
E09000002,Barking and Dagenham,E01034470,298,14,35,27,114
E09000002,Barking and Dagenham,E01034471,164,27,15,28,133
E09000002,Barking and Dagenham,E01034472,37,2,13,15,66
E09000002,Barking and Dagenham,E01034473,147,38,17,32,69
E09000002,Barking and Dagenham,E01034474,423,68,59,61,189
E09000002,Barking and Dagenham,E01034475,283,39,46,39,171
E09000002,Barking and Dagenham,E01034476,88,11,22,51,59
E09000002,Barking and Dagenham,E01034477,104,9,14,13,26
E09000002,Barking and Dagenham,E01034478,0,0,0,0,0
E09000002,Barking and Dagenham,E01034479,617,55,161,82,347
E09000026,Redbridge,E01034480,306,29,59,51,92
E09000026,Redbridge,E01034481,237,28,49,35,54
E09000026,Redbridge,E01034482,88,14,9,7,28
E09000026,Redbridge,E01034483,90,21,20,6,67
E09000026,Redbridge,E01034484,249,37,40,30,104
E09000031,Waltham Forest,E01034485,374,107,41,70,202
E09000031,Waltham Forest,E01034486,0,0,0,0,0
E09000031,Waltham Forest,E01034487,155,19,24,16,102
E09000031,Waltham Forest,E01034488,283,26,87,37,187
E09000021,Kingston upon Thames,E01034576,118,18,10,55,118
E09000021,Kingston upon Thames,E01034577,156,26,29,51,137
E09000024,Merton,E01034578,177,28,16,53,97
E09000024,Merton,E01034579,296,36,31,68,246
E09000024,Merton,E01034580,189,30,18,52,85
E09000024,Merton,E01034581,263,37,21,74,192
E09000015,Harrow,E01034589,423,29,37,55,131
E09000015,Harrow,E01034590,0,0,0,0,0
E09000015,Harrow,E01034591,168,25,26,25,68
E09000015,Harrow,E01034592,223,26,39,34,149
E09000015,Harrow,E01034593,288,20,21,39,116
E09000015,Harrow,E01034594,156,10,18,26,34
E09000015,Harrow,E01034595,270,36,14,43,128
E09000015,Harrow,E01034596,138,19,4,18,107
E09000015,Harrow,E01034597,153,50,18,43,162
E09000015,Harrow,E01034598,0,0,0,0,0
E09000015,Harrow,E01034599,331,41,60,38,182
E09000015,Harrow,E01034600,226,25,35,44,134
E09000017,Hillingdon,E01034601,215,19,26,33,133
E09000017,Hillingdon,E01034602,115,10,4,31,132
E09000017,Hillingdon,E01034603,70,2,2,7,8
E09000017,Hillingdon,E01034604,238,57,27,45,220
E09000017,Hillingdon,E01034605,175,15,11,20,48
E09000017,Hillingdon,E01034606,208,56,18,57,139
E09000017,Hillingdon,E01034607,280,82,20,30,161
E09000017,Hillingdon,E01034608,306,36,30,75,164
E09000017,Hillingdon,E01034609,212,22,25,30,173
E09000017,Hillingdon,E01034610,266,39,39,38,86
E09000017,Hillingdon,E01034611,123,7,16,24,88
E09000017,Hillingdon,E01034612,338,34,33,34,111
E09000017,Hillingdon,E01034613,75,13,14,8,20
E09000017,Hillingdon,E01034614,259,17,32,54,165
E09000017,Hillingdon,E01034615,220,12,27,21,79
E09000017,Hillingdon,E01034616,58,18,12,11,40
E09000017,Hillingdon,E01034617,364,27,53,45,97
E09000013,Hammersmith and Fulham,E01035484,202,48,35,46,289
E09000013,Hammersmith and Fulham,E01035485,92,41,19,26,168
E09000013,Hammersmith and Fulham,E01035486,126,13,30,45,158
E09000013,Hammersmith and Fulham,E01035487,237,37,38,53,248
E09000032,Wandsworth,E01035488,171,42,12,82,222
E09000032,Wandsworth,E01035489,53,6,0,22,53
E09000032,Wandsworth,E01035490,256,40,10,91,213
E09000032,Wandsworth,E01035491,267,76,8,86,221
E09000032,Wandsworth,E01035492,45,13,2,27,69
E09000032,Wandsworth,E01035493,160,68,19,35,182
E09000032,Wandsworth,E01035494,149,33,6,44,130
E09000032,Wandsworth,E01035495,210,41,78,36,166
E09000032,Wandsworth,E01035496,54,21,8,25,79
E09000032,Wandsworth,E01035497,0,0,0,0,0
E09000032,Wandsworth,E01035498,0,0,0,0,0
E09000032,Wandsworth,E01035499,211,63,60,28,205
E09000012,Hackney,E01035638,171,23,56,14,171
E09000012,Hackney,E01035639,131,23,42,22,107
E09000012,Hackney,E01035640,256,72,55,76,284
E09000012,Hackney,E01035641,108,41,10,27,161
E09000012,Hackney,E01035642,174,49,22,58,202
E09000012,Hackney,E01035643,276,81,53,52,215
E09000012,Hackney,E01035644,137,51,22,43,130
E09000012,Hackney,E01035645,224,39,61,44,262
E09000012,Hackney,E01035646,255,74,62,68,207
E09000012,Hackney,E01035647,120,21,8,66,172
E09000012,Hackney,E01035648,293,42,64,49,338
E09000012,Hackney,E01035649,99,37,16,45,138
E09000012,Hackney,E01035650,407,99,87,89,545
E09000019,Islington,E01035651,201,51,29,54,223
E09000019,Islington,E01035652,144,61,21,40,126
E09000019,Islington,E01035653,213,73,35,59,213
E09000019,Islington,E01035654,41,7,0,8,38
E09000019,Islington,E01035655,279,65,24,88,296
E09000019,Islington,E01035656,59,7,7,20,90
E09000030,Tower Hamlets,E01035657,68,38,5,27,32
E09000030,Tower Hamlets,E01035658,0,0,0,0,0
E09000030,Tower Hamlets,E01035659,290,49,36,43,218
E09000030,Tower Hamlets,E01035660,239,62,29,37,150
E09000030,Tower Hamlets,E01035661,131,57,19,52,188
E09000030,Tower Hamlets,E01035662,212,33,6,113,266
E09000030,Tower Hamlets,E01035663,222,59,14,52,170
E09000030,Tower Hamlets,E01035664,448,113,43,100,419
E09000030,Tower Hamlets,E01035665,52,12,6,9,34
E09000030,Tower Hamlets,E01035666,124,23,10,13,131
E09000030,Tower Hamlets,E01035667,337,47,40,40,180
E09000030,Tower Hamlets,E01035668,335,103,21,65,279
E09000030,Tower Hamlets,E01035669,141,77,6,38,128
E09000030,Tower Hamlets,E01035670,452,181,26,41,345
E09000030,Tower Hamlets,E01035671,0,0,0,0,0
E09000030,Tower Hamlets,E01035672,452,85,38,59,264
E09000030,Tower Hamlets,E01035673,0,0,0,0,0
E09000030,Tower Hamlets,E01035674,111,27,14,13,107
E09000030,Tower Hamlets,E01035675,189,83,18,22,142
E09000030,Tower Hamlets,E01035676,235,17,33,27,98
E09000030,Tower Hamlets,E01035677,104,9,10,9,52
E09000030,Tower Hamlets,E01035678,129,21,13,39,81
E09000030,Tower Hamlets,E01035679,223,33,24,29,155
E09000030,Tower Hamlets,E01035680,240,42,14,76,178
E09000030,Tower Hamlets,E01035681,147,19,12,18,138
E09000030,Tower Hamlets,E01035682,147,16,5,10,52
E09000030,Tower Hamlets,E01035683,250,24,15,29,110
E09000030,Tower Hamlets,E01035684,188,18,20,22,92
E09000030,Tower Hamlets,E01035685,254,31,39,25,177
E09000030,Tower Hamlets,E01035686,287,136,16,40,169
E09000030,Tower Hamlets,E01035687,136,78,3,53,115
E09000030,Tower Hamlets,E01035688,0,0,0,0,0
E09000030,Tower Hamlets,E01035689,230,78,12,59,222
E09000030,Tower Hamlets,E01035690,168,43,9,57,150
E09000030,Tower Hamlets,E01035691,244,79,7,82,207
E09000030,Tower Hamlets,E01035692,176,31,17,51,130
E09000030,Tower Hamlets,E01035693,109,37,6,9,74
E09000030,Tower Hamlets,E01035694,300,70,20,53,259
E09000030,Tower Hamlets,E01035695,294,37,58,35,170
E09000030,Tower Hamlets,E01035696,109,35,6,48,158
E09000030,Tower Hamlets,E01035697,179,41,17,41,243
E09000030,Tower Hamlets,E01035698,171,18,17,55,205
E09000030,Tower Hamlets,E01035699,105,29,11,39,202
E09000030,Tower Hamlets,E01035700,0,0,0,0,0
E09000030,Tower Hamlets,E01035701,0,0,0,0,0
E09000030,Tower Hamlets,E01035702,226,56,19,58,205
E09000030,Tower Hamlets,E01035703,0,0,0,0,0
E09000030,Tower Hamlets,E01035704,155,40,14,49,144
E09000030,Tower Hamlets,E01035705,253,43,39,35,190
E09000030,Tower Hamlets,E01035706,92,15,9,16,74
E09000007,Camden,E01035707,425,111,51,134,447
E09000007,Camden,E01035708,0,0,0,0,0
E09000007,Camden,E01035709,265,50,44,50,299
E09000007,Camden,E01035710,409,151,96,90,415
E09000007,Camden,E01035711,302,190,52,101,698
E09000007,Camden,E01035712,332,92,101,98,447
E09000020,Kensington and Chelsea,E01035713,369,70,28,159,661
E09000020,Kensington and Chelsea,E01035714,396,71,38,169,515
E09000033,Westminster,E01035715,411,87,47,203,631
E09000033,Westminster,E01035716,303,100,39,141,917
E09000033,Westminster,E01035717,280,111,54,169,616
E09000033,Westminster,E01035718,295,52,25,145,479
E09000033,Westminster,E01035719,176,22,14,65,290
E09000033,Westminster,E01035720,215,35,30,60,218
E09000033,Westminster,E01035721,426,81,70,124,781
