lad22cd,lad22nm,lsoa21cd,"All adults in household have English in England, or English or Welsh in Wales as a main language","At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language","No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language","No people in household have English in England, or English or Welsh in Wales as a main language"
E09000027,Richmond upon Thames,E01003885,582,34,5,26
E09000027,Richmond upon Thames,E01003886,607,43,6,28
E09000027,Richmond upon Thames,E01003887,724,35,3,27
E09000027,Richmond upon Thames,E01003888,790,41,8,57
E09000027,Richmond upon Thames,E01003889,707,35,4,33
E09000027,Richmond upon Thames,E01003890,588,30,4,20
E09000027,Richmond upon Thames,E01003891,764,37,2,23
E09000027,Richmond upon Thames,E01003892,745,81,10,88
E09000027,Richmond upon Thames,E01003893,621,62,4,72
E09000027,Richmond upon Thames,E01003894,654,45,1,60
E09000027,Richmond upon Thames,E01003895,684,38,3,41
E09000027,Richmond upon Thames,E01003896,686,52,4,54
E09000027,Richmond upon Thames,E01003897,771,36,6,35
E09000027,Richmond upon Thames,E01003898,605,40,8,22
E09000027,Richmond upon Thames,E01003899,571,37,6,18
E09000027,Richmond upon Thames,E01003900,517,48,8,41
E09000027,Richmond upon Thames,E01003901,528,50,5,22
E09000027,Richmond upon Thames,E01003902,445,33,7,18
E09000027,Richmond upon Thames,E01003903,479,47,9,45
E09000027,Richmond upon Thames,E01003904,592,41,14,24
E09000027,Richmond upon Thames,E01003905,464,38,3,43
E09000027,Richmond upon Thames,E01003906,565,38,7,39
E09000027,Richmond upon Thames,E01003907,552,51,11,59
E09000027,Richmond upon Thames,E01003908,570,49,9,40
E09000027,Richmond upon Thames,E01003909,626,48,2,48
E09000027,Richmond upon Thames,E01003910,481,41,3,27
E09000028,Southwark,E01003911,521,109,24,88
E09000028,Southwark,E01003912,397,83,22,69
E09000028,Southwark,E01003913,625,81,12,82
E09000028,Southwark,E01003914,578,89,5,50
E09000028,Southwark,E01003915,632,94,21,64
E09000028,Southwark,E01003916,580,110,19,121
E09000028,Southwark,E01003917,598,90,8,91
E09000028,Southwark,E01003918,471,74,24,84
E09000028,Southwark,E01003919,519,81,19,83
E09000028,Southwark,E01003920,533,78,35,120
E09000028,Southwark,E01003921,479,64,29,101
E09000028,Southwark,E01003922,594,96,28,103
E09000028,Southwark,E01003923,544,111,14,61
E09000028,Southwark,E01003924,519,97,38,148
E09000028,Southwark,E01003925,394,53,20,60
E09000028,Southwark,E01003926,368,77,24,71
E09000028,Southwark,E01003929,847,97,16,114
E09000028,Southwark,E01003930,337,47,16,58
E09000028,Southwark,E01003932,457,90,12,92
E09000028,Southwark,E01003933,407,87,6,37
E09000028,Southwark,E01003934,670,61,4,76
E09000028,Southwark,E01003935,345,53,6,47
E09000028,Southwark,E01003936,448,64,7,33
E09000028,Southwark,E01003937,512,100,13,109
E09000028,Southwark,E01003938,550,113,26,101
E09000028,Southwark,E01003939,611,113,16,96
E09000028,Southwark,E01003940,442,85,23,70
E09000028,Southwark,E01003941,674,114,13,111
E09000028,Southwark,E01003942,405,82,22,52
E09000028,Southwark,E01003943,326,86,28,109
E09000028,Southwark,E01003945,631,60,9,30
E09000028,Southwark,E01003946,608,70,20,28
E09000028,Southwark,E01003947,505,50,23,34
E09000028,Southwark,E01003948,631,56,12,43
E09000028,Southwark,E01003949,745,58,8,60
E09000028,Southwark,E01003950,651,68,18,61
E09000028,Southwark,E01003951,502,47,8,14
E09000028,Southwark,E01003952,602,52,3,35
E09000028,Southwark,E01003953,804,81,9,86
E09000028,Southwark,E01003954,586,50,4,30
E09000028,Southwark,E01003955,703,70,5,44
E09000028,Southwark,E01003956,646,40,4,30
E09000028,Southwark,E01003957,632,47,1,34
E09000028,Southwark,E01003958,601,55,6,37
E09000028,Southwark,E01003960,555,97,17,97
E09000028,Southwark,E01003961,643,107,28,119
E09000028,Southwark,E01003963,444,106,31,81
E09000028,Southwark,E01003966,486,109,38,112
E09000028,Southwark,E01003969,517,104,22,121
E09000028,Southwark,E01003971,384,103,50,71
E09000028,Southwark,E01003972,517,78,23,96
E09000028,Southwark,E01003973,509,83,22,125
E09000028,Southwark,E01003975,497,78,23,69
E09000028,Southwark,E01003976,703,101,23,89
E09000028,Southwark,E01003977,621,57,10,112
E09000028,Southwark,E01003979,644,67,17,81
E09000028,Southwark,E01003980,642,79,16,110
E09000028,Southwark,E01003981,554,76,8,55
E09000028,Southwark,E01003983,515,105,40,70
E09000028,Southwark,E01003984,640,95,15,106
E09000028,Southwark,E01003986,425,48,14,62
E09000028,Southwark,E01003987,610,51,14,79
E09000028,Southwark,E01003988,603,116,35,144
E09000028,Southwark,E01003989,509,81,37,93
E09000028,Southwark,E01003990,560,107,28,74
E09000028,Southwark,E01003991,403,58,9,89
E09000028,Southwark,E01003992,402,77,26,85
E09000028,Southwark,E01003993,412,92,39,87
E09000028,Southwark,E01003994,438,88,13,83
E09000028,Southwark,E01003995,586,62,15,75
E09000028,Southwark,E01003997,347,76,10,39
E09000028,Southwark,E01003998,509,65,9,49
E09000028,Southwark,E01003999,420,75,18,89
E09000028,Southwark,E01004000,677,77,12,73
E09000028,Southwark,E01004001,592,52,21,53
E09000028,Southwark,E01004002,556,53,6,24
E09000028,Southwark,E01004003,600,62,18,75
E09000028,Southwark,E01004004,818,118,17,116
E09000028,Southwark,E01004005,653,81,31,117
E09000028,Southwark,E01004006,605,95,16,56
E09000028,Southwark,E01004007,326,60,12,38
E09000028,Southwark,E01004008,553,127,33,95
E09000028,Southwark,E01004010,419,62,21,99
E09000028,Southwark,E01004011,520,118,25,61
E09000028,Southwark,E01004012,615,153,39,127
E09000028,Southwark,E01004013,403,111,27,65
E09000028,Southwark,E01004014,486,92,26,106
E09000028,Southwark,E01004015,592,60,6,32
E09000028,Southwark,E01004016,693,67,13,49
E09000028,Southwark,E01004017,537,51,9,30
E09000028,Southwark,E01004018,657,75,5,43
E09000028,Southwark,E01004019,720,103,25,64
E09000028,Southwark,E01004020,679,79,30,54
E09000028,Southwark,E01004021,880,83,6,63
E09000028,Southwark,E01004023,533,91,12,67
E09000028,Southwark,E01004024,601,69,21,128
E09000028,Southwark,E01004028,537,70,22,84
E09000028,Southwark,E01004029,527,132,12,148
E09000028,Southwark,E01004030,546,79,8,93
E09000028,Southwark,E01004031,549,78,21,131
E09000028,Southwark,E01004032,457,117,12,128
E09000028,Southwark,E01004033,528,69,14,88
E09000028,Southwark,E01004034,464,64,16,91
E09000028,Southwark,E01004035,511,66,21,89
E09000028,Southwark,E01004036,606,122,41,138
E09000028,Southwark,E01004037,592,105,29,152
E09000028,Southwark,E01004038,654,83,41,142
E09000028,Southwark,E01004039,542,102,21,155
E09000028,Southwark,E01004040,319,68,26,80
E09000028,Southwark,E01004041,467,90,31,111
E09000028,Southwark,E01004042,620,47,14,81
E09000028,Southwark,E01004043,489,46,10,54
E09000028,Southwark,E01004044,410,57,26,63
E09000028,Southwark,E01004045,462,62,22,55
E09000028,Southwark,E01004046,593,55,3,23
E09000028,Southwark,E01004047,432,78,30,67
E09000028,Southwark,E01004048,522,71,8,44
E09000028,Southwark,E01004049,357,68,21,61
E09000028,Southwark,E01004050,529,63,10,50
E09000028,Southwark,E01004051,513,58,7,35
E09000028,Southwark,E01004052,658,74,7,59
E09000028,Southwark,E01004053,636,93,11,137
E09000028,Southwark,E01004054,523,115,10,134
E09000028,Southwark,E01004055,435,36,8,34
E09000028,Southwark,E01004056,635,122,13,136
E09000028,Southwark,E01004057,491,65,7,105
E09000028,Southwark,E01004058,577,129,7,142
E09000028,Southwark,E01004059,402,129,5,126
E09000028,Southwark,E01004060,553,88,24,120
E09000028,Southwark,E01004061,646,69,12,45
E09000028,Southwark,E01004062,637,84,16,93
E09000028,Southwark,E01004063,728,77,5,37
E09000028,Southwark,E01004064,649,69,23,67
E09000028,Southwark,E01004065,526,64,11,24
E09000028,Southwark,E01004066,628,104,33,79
E09000028,Southwark,E01004067,556,113,35,127
E09000028,Southwark,E01004068,655,86,19,69
E09000028,Southwark,E01004069,448,36,3,10
E09000028,Southwark,E01004070,681,62,9,27
E09000028,Southwark,E01004071,567,60,6,30
E09000028,Southwark,E01004072,423,42,2,23
E09000028,Southwark,E01004073,626,72,5,33
E09000028,Southwark,E01004074,538,68,3,22
E09000028,Southwark,E01004075,704,59,7,14
E09000029,Sutton,E01004076,549,27,10,30
E09000029,Sutton,E01004077,571,24,9,25
E09000029,Sutton,E01004078,634,21,3,28
E09000029,Sutton,E01004079,453,26,4,6
E09000029,Sutton,E01004080,459,33,2,12
E09000029,Sutton,E01004081,560,22,12,21
E09000029,Sutton,E01004082,425,31,10,30
E09000029,Sutton,E01004083,554,22,12,24
E09000029,Sutton,E01004084,441,42,11,10
E09000029,Sutton,E01004085,524,45,3,10
E09000029,Sutton,E01004086,487,41,21,43
E09000029,Sutton,E01004087,458,33,9,22
E09000029,Sutton,E01004088,664,27,13,29
E09000029,Sutton,E01004089,479,22,16,32
E09000029,Sutton,E01004090,452,35,11,42
E09000029,Sutton,E01004091,444,20,4,6
E09000029,Sutton,E01004092,510,37,6,32
E09000029,Sutton,E01004093,520,36,11,31
E09000029,Sutton,E01004094,666,41,10,31
E09000029,Sutton,E01004095,584,22,8,21
E09000029,Sutton,E01004096,667,31,12,46
E09000029,Sutton,E01004097,580,25,1,19
E09000029,Sutton,E01004098,461,24,2,17
E09000029,Sutton,E01004099,646,26,10,29
E09000029,Sutton,E01004100,500,21,6,9
E09000029,Sutton,E01004101,482,26,4,19
E09000029,Sutton,E01004102,524,13,1,18
E09000029,Sutton,E01004103,644,40,4,46
E09000029,Sutton,E01004104,513,22,4,12
E09000029,Sutton,E01004105,587,35,9,16
E09000029,Sutton,E01004106,485,24,4,9
E09000029,Sutton,E01004107,562,21,10,26
E09000029,Sutton,E01004108,551,26,6,12
E09000029,Sutton,E01004109,601,18,7,12
E09000029,Sutton,E01004110,710,32,10,38
E09000029,Sutton,E01004111,509,37,11,21
E09000029,Sutton,E01004112,616,29,10,13
E09000029,Sutton,E01004114,542,28,6,19
E09000029,Sutton,E01004115,594,34,14,22
E09000029,Sutton,E01004116,608,23,4,5
E09000029,Sutton,E01004117,471,16,9,12
E09000029,Sutton,E01004118,592,27,16,34
E09000029,Sutton,E01004119,469,16,4,17
E09000029,Sutton,E01004120,504,19,6,18
E09000029,Sutton,E01004121,534,44,4,45
E09000029,Sutton,E01004122,476,22,5,14
E09000029,Sutton,E01004123,661,43,31,103
E09000029,Sutton,E01004124,551,42,11,51
E09000029,Sutton,E01004125,550,25,17,38
E09000029,Sutton,E01004126,496,24,7,37
E09000029,Sutton,E01004127,551,32,10,37
E09000029,Sutton,E01004128,455,22,17,34
E09000029,Sutton,E01004129,633,19,25,73
E09000029,Sutton,E01004130,577,30,8,29
E09000029,Sutton,E01004131,538,27,9,39
E09000029,Sutton,E01004132,463,20,10,21
E09000029,Sutton,E01004133,487,17,13,16
E09000029,Sutton,E01004134,471,34,13,37
E09000029,Sutton,E01004135,447,30,8,32
E09000029,Sutton,E01004136,482,28,11,29
E09000029,Sutton,E01004137,628,35,11,89
E09000029,Sutton,E01004138,581,41,13,62
E09000029,Sutton,E01004139,512,35,7,41
E09000029,Sutton,E01004140,580,45,17,104
E09000029,Sutton,E01004141,617,30,17,60
E09000029,Sutton,E01004143,541,37,12,36
E09000029,Sutton,E01004144,555,30,8,40
E09000029,Sutton,E01004145,674,41,24,47
E09000029,Sutton,E01004146,585,38,12,51
E09000029,Sutton,E01004147,545,31,5,22
E09000029,Sutton,E01004148,533,42,26,42
E09000029,Sutton,E01004149,719,39,5,50
E09000029,Sutton,E01004150,791,42,15,88
E09000029,Sutton,E01004151,640,47,13,90
E09000029,Sutton,E01004152,711,41,13,84
E09000029,Sutton,E01004153,725,53,20,105
E09000029,Sutton,E01004154,499,38,10,14
E09000029,Sutton,E01004155,669,50,14,89
E09000029,Sutton,E01004156,724,49,17,102
E09000029,Sutton,E01004157,407,26,5,14
E09000029,Sutton,E01004158,595,42,9,50
E09000029,Sutton,E01004159,562,35,13,19
E09000029,Sutton,E01004160,555,43,11,63
E09000029,Sutton,E01004161,526,34,11,23
E09000029,Sutton,E01004162,578,66,8,93
E09000029,Sutton,E01004163,576,23,2,14
E09000029,Sutton,E01004164,603,20,2,14
E09000029,Sutton,E01004165,641,22,9,33
E09000029,Sutton,E01004166,604,31,2,21
E09000029,Sutton,E01004167,465,26,10,26
E09000029,Sutton,E01004168,529,23,5,22
E09000029,Sutton,E01004169,399,28,8,25
E09000029,Sutton,E01004170,652,42,12,45
E09000029,Sutton,E01004171,501,23,9,25
E09000029,Sutton,E01004172,658,32,10,48
E09000029,Sutton,E01004173,483,16,5,16
E09000029,Sutton,E01004174,599,36,3,26
E09000029,Sutton,E01004175,636,23,7,24
E09000029,Sutton,E01004176,535,27,5,16
E09000029,Sutton,E01004177,830,28,14,39
E09000029,Sutton,E01004178,839,40,10,61
E09000029,Sutton,E01004179,540,32,7,20
E09000029,Sutton,E01004180,568,32,6,10
E09000029,Sutton,E01004181,684,28,7,37
E09000029,Sutton,E01004182,583,29,15,26
E09000029,Sutton,E01004183,574,33,25,31
E09000029,Sutton,E01004184,520,29,17,32
E09000029,Sutton,E01004185,493,20,6,46
E09000029,Sutton,E01004186,690,36,16,48
E09000029,Sutton,E01004187,583,27,8,22
E09000029,Sutton,E01004189,645,45,14,46
E09000029,Sutton,E01004190,450,28,4,17
E09000029,Sutton,E01004191,570,37,13,37
E09000029,Sutton,E01004192,643,46,9,55
E09000029,Sutton,E01004193,795,50,19,59
E09000029,Sutton,E01004194,549,24,13,23
E09000029,Sutton,E01004195,537,41,14,69
E09000029,Sutton,E01004196,497,30,15,25
E09000030,Tower Hamlets,E01004198,386,94,24,102
E09000030,Tower Hamlets,E01004199,313,124,41,96
E09000030,Tower Hamlets,E01004200,403,97,10,75
E09000030,Tower Hamlets,E01004201,464,74,25,56
E09000030,Tower Hamlets,E01004202,472,123,14,104
E09000030,Tower Hamlets,E01004203,457,129,22,81
E09000030,Tower Hamlets,E01004204,389,88,27,127
E09000030,Tower Hamlets,E01004205,264,161,47,216
E09000030,Tower Hamlets,E01004206,251,108,32,163
E09000030,Tower Hamlets,E01004207,333,85,12,85
E09000030,Tower Hamlets,E01004208,504,128,16,140
E09000030,Tower Hamlets,E01004209,209,97,43,117
E09000030,Tower Hamlets,E01004211,518,87,5,110
E09000030,Tower Hamlets,E01004212,384,88,31,217
E09000030,Tower Hamlets,E01004214,411,82,41,131
E09000030,Tower Hamlets,E01004216,495,84,11,147
E09000030,Tower Hamlets,E01004217,572,69,20,118
E09000030,Tower Hamlets,E01004218,501,96,16,118
E09000030,Tower Hamlets,E01004219,393,160,40,258
E09000030,Tower Hamlets,E01004221,509,119,27,147
E09000030,Tower Hamlets,E01004222,805,85,30,128
E09000030,Tower Hamlets,E01004223,741,79,27,91
E09000030,Tower Hamlets,E01004226,471,90,30,85
E09000030,Tower Hamlets,E01004228,645,63,8,53
E09000030,Tower Hamlets,E01004229,367,76,20,88
E09000030,Tower Hamlets,E01004230,577,104,29,93
E09000030,Tower Hamlets,E01004231,391,87,40,111
E09000030,Tower Hamlets,E01004232,461,85,8,49
E09000030,Tower Hamlets,E01004233,527,68,33,123
E09000030,Tower Hamlets,E01004234,737,105,13,48
E09000030,Tower Hamlets,E01004235,287,76,37,113
E09000030,Tower Hamlets,E01004236,222,114,41,120
E09000030,Tower Hamlets,E01004237,333,55,24,94
E09000030,Tower Hamlets,E01004239,326,91,26,90
E09000030,Tower Hamlets,E01004240,317,102,43,112
E09000030,Tower Hamlets,E01004241,319,94,36,121
E09000030,Tower Hamlets,E01004243,336,106,54,118
E09000030,Tower Hamlets,E01004244,441,92,38,115
E09000030,Tower Hamlets,E01004245,204,99,37,93
E09000030,Tower Hamlets,E01004247,370,107,31,206
E09000030,Tower Hamlets,E01004248,277,69,35,60
E09000030,Tower Hamlets,E01004249,455,118,37,148
E09000030,Tower Hamlets,E01004251,461,123,35,160
E09000030,Tower Hamlets,E01004255,351,115,33,148
E09000030,Tower Hamlets,E01004256,292,130,42,147
E09000030,Tower Hamlets,E01004257,329,103,54,132
E09000030,Tower Hamlets,E01004258,528,70,16,99
E09000030,Tower Hamlets,E01004259,585,105,23,99
E09000030,Tower Hamlets,E01004260,371,123,30,112
E09000030,Tower Hamlets,E01004263,374,62,25,68
E09000030,Tower Hamlets,E01004264,157,113,43,144
E09000030,Tower Hamlets,E01004266,442,82,9,50
E09000030,Tower Hamlets,E01004267,493,87,25,102
E09000030,Tower Hamlets,E01004268,388,102,41,157
E09000030,Tower Hamlets,E01004270,452,145,25,123
E09000030,Tower Hamlets,E01004271,287,89,55,117
E09000030,Tower Hamlets,E01004272,279,151,65,144
E09000030,Tower Hamlets,E01004274,356,133,25,140
E09000030,Tower Hamlets,E01004275,548,93,25,102
E09000030,Tower Hamlets,E01004276,696,112,14,174
E09000030,Tower Hamlets,E01004277,580,89,8,221
E09000030,Tower Hamlets,E01004280,424,109,19,150
E09000030,Tower Hamlets,E01004281,497,99,12,223
E09000030,Tower Hamlets,E01004283,429,162,31,134
E09000030,Tower Hamlets,E01004286,507,136,47,127
E09000030,Tower Hamlets,E01004287,476,134,43,201
E09000030,Tower Hamlets,E01004288,283,85,44,113
E09000030,Tower Hamlets,E01004289,395,120,21,134
E09000030,Tower Hamlets,E01004290,387,79,5,104
E09000030,Tower Hamlets,E01004291,817,70,14,150
E09000030,Tower Hamlets,E01004292,572,121,8,117
E09000030,Tower Hamlets,E01004293,840,121,7,165
E09000030,Tower Hamlets,E01004295,213,104,39,144
E09000030,Tower Hamlets,E01004296,452,97,22,113
E09000030,Tower Hamlets,E01004297,682,109,4,114
E09000030,Tower Hamlets,E01004298,316,113,31,175
E09000030,Tower Hamlets,E01004300,293,86,24,119
E09000030,Tower Hamlets,E01004301,175,101,26,111
E09000030,Tower Hamlets,E01004302,235,158,51,193
E09000030,Tower Hamlets,E01004303,614,154,32,167
E09000030,Tower Hamlets,E01004304,296,133,47,177
E09000030,Tower Hamlets,E01004305,378,109,40,172
E09000030,Tower Hamlets,E01004306,363,165,17,142
E09000030,Tower Hamlets,E01004307,685,115,4,210
E09000030,Tower Hamlets,E01004308,256,118,15,115
E09000030,Tower Hamlets,E01004309,389,198,44,271
E09000030,Tower Hamlets,E01004310,386,165,19,223
E09000030,Tower Hamlets,E01004311,436,93,29,86
E09000030,Tower Hamlets,E01004312,365,117,30,116
E09000030,Tower Hamlets,E01004313,454,134,50,174
E09000030,Tower Hamlets,E01004315,466,105,12,135
E09000030,Tower Hamlets,E01004316,265,95,18,77
E09000030,Tower Hamlets,E01004319,195,163,40,197
E09000030,Tower Hamlets,E01004321,334,142,25,210
E09000030,Tower Hamlets,E01004322,298,86,22,96
E09000030,Tower Hamlets,E01004323,256,115,14,95
E09000030,Tower Hamlets,E01004324,224,105,30,126
E09000030,Tower Hamlets,E01004326,336,88,27,172
E09000031,Waltham Forest,E01004327,316,64,19,66
E09000031,Waltham Forest,E01004328,382,112,25,152
E09000031,Waltham Forest,E01004329,395,124,29,123
E09000031,Waltham Forest,E01004330,373,110,22,120
E09000031,Waltham Forest,E01004331,431,105,34,105
E09000031,Waltham Forest,E01004332,338,114,35,146
E09000031,Waltham Forest,E01004333,366,93,40,112
E09000031,Waltham Forest,E01004334,446,71,34,86
E09000031,Waltham Forest,E01004335,407,84,51,103
E09000031,Waltham Forest,E01004336,250,137,16,161
E09000031,Waltham Forest,E01004337,456,97,33,131
E09000031,Waltham Forest,E01004338,298,114,18,150
E09000031,Waltham Forest,E01004339,376,113,45,127
E09000031,Waltham Forest,E01004340,461,84,37,116
E09000031,Waltham Forest,E01004341,430,91,26,118
E09000031,Waltham Forest,E01004342,487,135,27,140
E09000031,Waltham Forest,E01004343,529,63,13,42
E09000031,Waltham Forest,E01004344,456,75,29,107
E09000031,Waltham Forest,E01004345,435,81,31,77
E09000031,Waltham Forest,E01004346,414,55,30,58
E09000031,Waltham Forest,E01004347,597,76,33,103
E09000031,Waltham Forest,E01004348,626,124,36,187
E09000031,Waltham Forest,E01004349,474,33,13,27
E09000031,Waltham Forest,E01004350,843,27,14,31
E09000031,Waltham Forest,E01004351,606,24,5,10
E09000031,Waltham Forest,E01004352,743,47,1,22
E09000031,Waltham Forest,E01004353,745,33,2,18
E09000031,Waltham Forest,E01004354,681,37,4,27
E09000031,Waltham Forest,E01004355,594,35,13,31
E09000031,Waltham Forest,E01004356,508,51,9,22
E09000031,Waltham Forest,E01004357,490,46,12,26
E09000031,Waltham Forest,E01004358,714,35,10,29
E09000031,Waltham Forest,E01004359,551,33,5,21
E09000031,Waltham Forest,E01004360,441,34,6,11
E09000031,Waltham Forest,E01004361,433,32,5,22
E09000031,Waltham Forest,E01004362,507,75,10,84
E09000031,Waltham Forest,E01004363,330,82,16,78
E09000031,Waltham Forest,E01004364,362,94,22,85
E09000031,Waltham Forest,E01004365,291,158,28,223
E09000031,Waltham Forest,E01004366,431,117,6,88
E09000031,Waltham Forest,E01004367,306,95,30,106
E09000031,Waltham Forest,E01004368,452,118,16,134
E09000031,Waltham Forest,E01004369,325,93,35,162
E09000031,Waltham Forest,E01004370,397,110,18,111
E09000031,Waltham Forest,E01004371,389,113,11,102
E09000031,Waltham Forest,E01004372,462,163,19,100
E09000031,Waltham Forest,E01004373,308,120,25,168
E09000031,Waltham Forest,E01004374,422,128,20,118
E09000031,Waltham Forest,E01004375,345,130,26,146
E09000031,Waltham Forest,E01004376,269,160,23,202
E09000031,Waltham Forest,E01004377,524,51,10,41
E09000031,Waltham Forest,E01004378,549,62,14,52
E09000031,Waltham Forest,E01004379,459,43,2,19
E09000031,Waltham Forest,E01004380,523,45,12,27
E09000031,Waltham Forest,E01004381,573,48,8,45
E09000031,Waltham Forest,E01004382,465,64,38,51
E09000031,Waltham Forest,E01004383,508,36,9,22
E09000031,Waltham Forest,E01004384,586,44,24,41
E09000031,Waltham Forest,E01004385,573,28,14,35
E09000031,Waltham Forest,E01004386,594,25,3,20
E09000031,Waltham Forest,E01004387,485,30,4,6
E09000031,Waltham Forest,E01004388,581,29,9,30
E09000031,Waltham Forest,E01004389,613,45,15,33
E09000031,Waltham Forest,E01004390,574,31,13,34
E09000031,Waltham Forest,E01004391,561,110,21,154
E09000031,Waltham Forest,E01004392,534,142,26,177
E09000031,Waltham Forest,E01004393,680,178,21,144
E09000031,Waltham Forest,E01004394,491,106,26,121
E09000031,Waltham Forest,E01004395,401,77,14,73
E09000031,Waltham Forest,E01004396,381,97,30,139
E09000031,Waltham Forest,E01004397,459,175,24,191
E09000031,Waltham Forest,E01004398,486,79,27,87
E09000031,Waltham Forest,E01004399,413,82,30,69
E09000031,Waltham Forest,E01004400,447,67,26,101
E09000031,Waltham Forest,E01004401,515,94,32,162
E09000031,Waltham Forest,E01004402,456,96,34,77
E09000031,Waltham Forest,E01004403,422,81,25,74
E09000031,Waltham Forest,E01004404,560,98,31,193
E09000031,Waltham Forest,E01004405,348,93,22,103
E09000031,Waltham Forest,E01004406,408,103,22,198
E09000031,Waltham Forest,E01004407,296,52,66,79
E09000031,Waltham Forest,E01004408,459,89,18,110
E09000031,Waltham Forest,E01004409,484,95,17,115
E09000031,Waltham Forest,E01004410,632,83,24,113
E09000031,Waltham Forest,E01004411,386,126,12,124
E09000031,Waltham Forest,E01004412,550,85,13,92
E09000031,Waltham Forest,E01004413,614,34,9,28
E09000031,Waltham Forest,E01004414,515,48,8,44
E09000031,Waltham Forest,E01004415,503,48,6,26
E09000031,Waltham Forest,E01004416,563,34,11,24
E09000031,Waltham Forest,E01004417,524,60,18,48
E09000031,Waltham Forest,E01004418,522,59,16,52
E09000031,Waltham Forest,E01004419,404,57,9,50
E09000031,Waltham Forest,E01004420,391,150,23,226
E09000031,Waltham Forest,E01004421,317,142,23,122
E09000031,Waltham Forest,E01004422,373,82,35,99
E09000031,Waltham Forest,E01004423,324,90,17,123
E09000031,Waltham Forest,E01004424,360,103,37,127
E09000031,Waltham Forest,E01004425,559,103,39,147
E09000031,Waltham Forest,E01004426,462,109,25,137
E09000031,Waltham Forest,E01004427,531,80,37,204
E09000031,Waltham Forest,E01004428,447,77,32,97
E09000031,Waltham Forest,E01004429,408,98,18,129
E09000031,Waltham Forest,E01004430,413,150,35,229
E09000031,Waltham Forest,E01004432,407,101,27,117
E09000031,Waltham Forest,E01004434,448,106,36,147
E09000031,Waltham Forest,E01004435,441,100,32,176
E09000031,Waltham Forest,E01004436,373,121,12,74
E09000031,Waltham Forest,E01004437,514,92,22,134
E09000031,Waltham Forest,E01004438,466,135,10,161
E09000031,Waltham Forest,E01004439,415,109,20,75
E09000031,Waltham Forest,E01004440,458,154,14,168
E09000031,Waltham Forest,E01004441,466,95,8,66
E09000031,Waltham Forest,E01004442,462,129,10,67
E09000031,Waltham Forest,E01004443,323,184,20,164
E09000031,Waltham Forest,E01004444,632,168,52,233
E09000031,Waltham Forest,E01004445,254,68,7,71
E09000031,Waltham Forest,E01004446,406,105,32,134
E09000031,Waltham Forest,E01004447,405,117,17,114
E09000031,Waltham Forest,E01004448,504,116,27,112
E09000031,Waltham Forest,E01004449,385,93,24,97
E09000031,Waltham Forest,E01004450,529,38,14,24
E09000031,Waltham Forest,E01004451,549,52,12,28
E09000031,Waltham Forest,E01004452,562,54,14,62
E09000031,Waltham Forest,E01004453,529,56,10,63
E09000031,Waltham Forest,E01004454,509,58,24,49
E09000031,Waltham Forest,E01004455,390,69,15,70
E09000031,Waltham Forest,E01004456,420,57,18,44
E09000031,Waltham Forest,E01004457,485,115,25,113
E09000031,Waltham Forest,E01004458,425,111,26,119
E09000031,Waltham Forest,E01004459,339,74,41,81
E09000031,Waltham Forest,E01004460,421,103,23,124
E09000031,Waltham Forest,E01004462,387,103,29,120
E09000031,Waltham Forest,E01004463,694,88,32,92
E09000031,Waltham Forest,E01004464,406,77,35,125
E09000031,Waltham Forest,E01004465,406,69,15,53
E09000031,Waltham Forest,E01004466,493,84,10,51
E09000031,Waltham Forest,E01004467,585,95,41,160
E09000031,Waltham Forest,E01004468,532,65,12,48
E09000031,Waltham Forest,E01004469,425,71,30,101
E09000031,Waltham Forest,E01004470,392,78,23,109
E09000031,Waltham Forest,E01004471,456,70,34,108
E09000032,Wandsworth,E01004472,750,64,6,47
E09000032,Wandsworth,E01004473,615,72,10,49
E09000032,Wandsworth,E01004474,754,75,6,83
E09000032,Wandsworth,E01004475,548,42,6,26
E09000032,Wandsworth,E01004476,571,42,6,80
E09000032,Wandsworth,E01004477,506,56,6,39
E09000032,Wandsworth,E01004478,465,49,2,22
E09000032,Wandsworth,E01004479,537,43,1,32
E09000032,Wandsworth,E01004480,582,61,3,32
E09000032,Wandsworth,E01004481,569,79,6,62
E09000032,Wandsworth,E01004482,489,62,14,61
E09000032,Wandsworth,E01004483,819,70,18,104
E09000032,Wandsworth,E01004484,563,43,6,40
E09000032,Wandsworth,E01004485,522,74,6,89
E09000032,Wandsworth,E01004486,670,53,5,56
E09000032,Wandsworth,E01004487,610,51,4,50
E09000032,Wandsworth,E01004488,546,43,1,35
E09000032,Wandsworth,E01004489,524,49,3,36
E09000032,Wandsworth,E01004490,544,47,4,19
E09000032,Wandsworth,E01004491,740,43,23,165
E09000032,Wandsworth,E01004492,617,57,7,63
E09000032,Wandsworth,E01004493,690,57,8,48
E09000032,Wandsworth,E01004494,628,56,6,72
E09000032,Wandsworth,E01004495,364,80,19,60
E09000032,Wandsworth,E01004496,794,80,4,73
E09000032,Wandsworth,E01004497,474,44,6,17
E09000032,Wandsworth,E01004498,709,42,2,31
E09000032,Wandsworth,E01004499,583,76,8,46
E09000032,Wandsworth,E01004500,635,78,6,88
E09000032,Wandsworth,E01004501,569,71,8,64
