lad22cd,lad22nm,lsoa21cd,All household members have the same ethnic group,Any other combination of multiple ethnic identities,Ethnic groups differ between generations but not within partnerships,Ethnic groups differ within partnerships,One-person household
E09000005,Brent,E01000517,7,14,-13,-7,-4
E09000005,Brent,E01000518,13,34,-25,1,46
E09000005,Brent,E01000519,43,28,-26,-5,-38
E09000005,Brent,E01000520,33,-7,-17,-6,22
E09000005,Brent,E01000521,14,7,-29,4,23
E09000005,Brent,E01000522,46,5,-38,9,-32
E09000005,Brent,E01000523,-11,-15,-18,-19,-65
E09000005,Brent,E01000524,10,18,-47,7,-40
E09000005,Brent,E01000525,27,12,-55,12,-23
E09000005,Brent,E01000526,16,11,-49,-5,19
E09000005,Brent,E01000527,-38,15,-27,-13,-18
E09000005,Brent,E01000528,78,11,-25,19,48
E09000005,Brent,E01000530,-42,10,-10,37,-25
E09000005,Brent,E01000531,-50,-21,-34,-19,73
E09000005,Brent,E01000532,14,-1,-33,3,-109
E09000005,Brent,E01000533,0,-19,-8,-2,-49
E09000005,Brent,E01000534,6,-7,1,22,-16
E09000005,Brent,E01000535,41,0,-55,15,17
E09000005,Brent,E01000536,24,4,-12,1,-34
E09000005,Brent,E01000538,41,0,-16,-9,-11
E09000005,Brent,E01000539,-6,-1,-9,2,4
E09000005,Brent,E01000540,10,7,-14,-2,13
E09000005,Brent,E01000541,-6,16,-7,-9,-11
E09000005,Brent,E01000543,-4,27,-12,-18,3
E09000005,Brent,E01000544,51,-8,-36,32,-42
E09000005,Brent,E01000545,15,-24,-5,27,42
E09000005,Brent,E01000546,-6,-1,-14,24,-5
E09000005,Brent,E01000547,9,-20,-25,-2,-43
E09000005,Brent,E01000548,-9,-9,12,-6,8
E09000005,Brent,E01000549,11,-35,-12,-8,55
E09000005,Brent,E01000550,7,6,-36,21,2
E09000005,Brent,E01000551,140,21,-5,23,56
E09000005,Brent,E01000552,-55,11,-42,18,-146
E09000005,Brent,E01000553,3,9,-35,0,70
E09000005,Brent,E01000554,15,7,-7,3,55
E09000005,Brent,E01000555,21,2,-3,17,-19
E09000005,Brent,E01000556,26,18,-11,17,12
E09000005,Brent,E01000557,-26,-9,-3,4,115
E09000005,Brent,E01000558,-1,-18,16,-4,-12
E09000005,Brent,E01000559,4,-21,-7,9,20
E09000005,Brent,E01000560,0,-33,-3,-5,-19
E09000005,Brent,E01000561,44,-11,-17,52,-65
E09000005,Brent,E01000562,50,19,4,7,35
E09000005,Brent,E01000563,7,19,-17,-4,1
E09000005,Brent,E01000564,122,10,-7,-4,27
E09000005,Brent,E01000565,8,13,0,-8,-27
E09000005,Brent,E01000566,9,11,-16,-17,5
E09000005,Brent,E01000567,-55,3,-16,9,-83
E09000005,Brent,E01000568,86,40,-12,-9,-227
E09000005,Brent,E01000569,-2,3,-14,-10,26
E09000005,Brent,E01000570,29,4,-23,-8,1
E09000005,Brent,E01000571,-25,27,1,0,17
E09000005,Brent,E01000572,20,2,-13,2,-12
E09000005,Brent,E01000573,18,11,-13,-4,-5
E09000005,Brent,E01000574,4,39,-18,3,1
E09000005,Brent,E01000575,12,38,-25,0,11
E09000005,Brent,E01000576,54,-9,-19,-2,11
E09000005,Brent,E01000577,60,27,-31,-2,14
E09000005,Brent,E01000578,77,4,1,5,61
E09000005,Brent,E01000579,-29,-15,-6,19,-19
E09000005,Brent,E01000580,-6,34,-15,32,-10
E09000005,Brent,E01000581,-4,12,-21,5,-4
E09000005,Brent,E01000582,17,0,-13,22,-60
E09000005,Brent,E01000583,-38,-33,-10,32,-64
E09000005,Brent,E01000584,-27,2,-26,14,-33
E09000005,Brent,E01000585,-43,-34,-14,20,-56
E09000005,Brent,E01000586,-26,-26,-11,36,25
E09000005,Brent,E01000587,-19,29,-12,-4,7
E09000005,Brent,E01000589,126,39,-14,20,39
E09000005,Brent,E01000590,-3,31,-17,17,-16
E09000005,Brent,E01000591,-14,40,-15,-6,-14
E09000005,Brent,E01000592,28,28,-4,13,27
E09000005,Brent,E01000593,-7,16,-20,0,1
E09000005,Brent,E01000594,32,38,-11,-6,-19
E09000005,Brent,E01000595,62,6,-22,3,19
E09000005,Brent,E01000596,43,18,-37,6,-46
E09000005,Brent,E01000599,123,30,-15,11,61
E09000005,Brent,E01000601,-25,9,21,4,30
E09000005,Brent,E01000602,18,7,-25,-5,-2
E09000005,Brent,E01000603,24,10,-31,-11,2
E09000005,Brent,E01000604,21,27,-55,-10,-17
E09000005,Brent,E01000605,79,2,-45,-14,-4
E09000005,Brent,E01000606,22,20,-17,8,-22
E09000005,Brent,E01000607,71,28,-38,-6,-37
E09000005,Brent,E01000608,36,-19,-28,30,46
E09000005,Brent,E01000609,15,1,-24,3,-6
E09000005,Brent,E01000610,110,-7,-26,1,-17
E09000005,Brent,E01000611,111,12,-6,28,7
E09000005,Brent,E01000612,24,19,-8,-3,-7
E09000005,Brent,E01000613,-29,-18,-26,-15,-30
E09000005,Brent,E01000615,159,3,-22,55,70
E09000005,Brent,E01000616,14,16,-1,-15,-10
E09000005,Brent,E01000617,106,19,-15,30,54
E09000005,Brent,E01000618,72,26,-13,17,2
E09000005,Brent,E01000619,-2,15,-36,6,27
E09000005,Brent,E01000620,33,-13,-14,-8,9
E09000005,Brent,E01000621,-48,-14,-39,0,-22
E09000005,Brent,E01000622,67,17,-19,7,-2
E09000005,Brent,E01000623,17,37,-18,5,-14
E09000005,Brent,E01000624,-20,25,11,-13,-6
E09000005,Brent,E01000625,51,15,-20,5,-21
E09000005,Brent,E01000626,20,19,-21,-7,0
E09000005,Brent,E01000627,80,7,-34,-5,-14
E09000005,Brent,E01000628,6,18,-35,-4,22
E09000005,Brent,E01000629,-6,30,-20,2,11
E09000005,Brent,E01000630,149,-2,-36,19,14
E09000005,Brent,E01000631,54,-6,-25,4,32
E09000005,Brent,E01000632,77,-7,-15,-2,-8
E09000005,Brent,E01000633,80,-15,-22,9,10
E09000005,Brent,E01000634,66,12,-25,10,5
E09000005,Brent,E01000636,205,-4,-20,29,39
E09000005,Brent,E01000637,-5,-1,-10,5,-13
E09000005,Brent,E01000638,69,-5,-2,20,-8
E09000005,Brent,E01000639,49,-40,1,-17,39
E09000005,Brent,E01000640,108,-41,-29,6,-33
E09000005,Brent,E01000641,19,-10,-15,20,7
E09000005,Brent,E01000642,56,-3,-21,31,46
E09000005,Brent,E01000643,40,2,-4,13,7
E09000005,Brent,E01000644,21,-4,-23,17,26
E09000006,Bromley,E01000645,-1,6,-1,19,-15
E09000006,Bromley,E01000646,-18,20,-4,48,6
E09000006,Bromley,E01000647,-24,9,5,31,-5
E09000006,Bromley,E01000648,-16,18,3,54,25
E09000006,Bromley,E01000649,3,10,-12,59,-13
E09000006,Bromley,E01000650,-32,3,3,10,14
E09000006,Bromley,E01000651,3,3,5,23,-45
E09000006,Bromley,E01000652,-12,9,0,22,-10
E09000006,Bromley,E01000653,-9,5,-7,14,-18
E09000006,Bromley,E01000654,-5,6,3,0,-2
E09000006,Bromley,E01000655,0,-3,3,10,-8
E09000006,Bromley,E01000656,13,-3,-3,20,18
E09000006,Bromley,E01000657,-25,4,2,15,5
E09000006,Bromley,E01000658,-22,5,3,6,22
E09000006,Bromley,E01000659,-19,7,-3,19,0
E09000006,Bromley,E01000661,214,35,5,67,184
E09000006,Bromley,E01000662,-14,6,-6,34,-45
E09000006,Bromley,E01000663,1,5,-10,24,-14
E09000006,Bromley,E01000664,-20,11,3,22,-34
E09000006,Bromley,E01000665,-35,11,2,15,-10
E09000006,Bromley,E01000666,-3,1,1,18,10
E09000006,Bromley,E01000667,-2,7,-1,16,-15
E09000006,Bromley,E01000668,88,16,13,48,118
E09000006,Bromley,E01000669,11,6,-5,32,-33
E09000006,Bromley,E01000670,-41,14,6,29,-45
E09000006,Bromley,E01000671,74,15,22,55,64
E09000006,Bromley,E01000672,-15,5,8,40,7
E09000006,Bromley,E01000673,0,8,-6,47,-48
E09000006,Bromley,E01000674,15,7,9,22,-50
E09000006,Bromley,E01000676,60,10,4,39,-14
E09000006,Bromley,E01000677,4,21,-12,41,-51
E09000006,Bromley,E01000678,-3,3,1,45,-15
E09000006,Bromley,E01000679,-17,10,-4,40,-17
E09000006,Bromley,E01000680,-20,5,1,15,-2
E09000006,Bromley,E01000681,11,3,4,5,-31
E09000006,Bromley,E01000682,8,7,7,8,-31
E09000006,Bromley,E01000683,18,9,0,11,-40
E09000006,Bromley,E01000684,-22,14,-6,24,-14
E09000006,Bromley,E01000685,-14,6,2,18,-24
E09000006,Bromley,E01000686,-34,4,5,9,13
E09000006,Bromley,E01000687,-21,5,4,15,9
E09000006,Bromley,E01000688,-29,4,0,18,10
E09000006,Bromley,E01000689,28,3,-6,27,-50
E09000006,Bromley,E01000690,-21,-1,4,13,2
E09000006,Bromley,E01000691,15,8,-1,20,-24
E09000006,Bromley,E01000692,-15,2,8,33,-3
E09000006,Bromley,E01000693,-8,9,-5,21,56
E09000006,Bromley,E01000694,104,9,16,72,47
E09000006,Bromley,E01000695,-97,-1,2,9,-37
E09000006,Bromley,E01000696,2,1,1,28,18
E09000006,Bromley,E01000697,84,7,4,52,-3
E09000006,Bromley,E01000698,-18,6,-4,10,4
E09000006,Bromley,E01000699,7,1,-8,35,-20
E09000006,Bromley,E01000700,-17,6,11,18,-14
E09000006,Bromley,E01000701,15,7,-7,31,-38
E09000006,Bromley,E01000702,-7,1,-1,62,14
E09000006,Bromley,E01000703,-13,6,8,28,-21
E09000006,Bromley,E01000704,5,3,3,27,-32
E09000006,Bromley,E01000705,24,21,-10,18,-48
E09000006,Bromley,E01000706,2,-3,-8,28,-3
E09000006,Bromley,E01000707,61,1,9,53,-6
E09000006,Bromley,E01000708,-90,6,-6,29,-3
E09000006,Bromley,E01000709,18,2,2,30,-102
E09000006,Bromley,E01000710,112,15,9,119,39
E09000006,Bromley,E01000711,6,-1,20,45,-53
E09000006,Bromley,E01000712,-2,4,9,49,-42
E09000006,Bromley,E01000713,1,6,9,44,-55
E09000006,Bromley,E01000714,25,25,13,62,-68
E09000006,Bromley,E01000715,-17,5,0,37,14
E09000006,Bromley,E01000716,10,-5,7,33,-41
E09000006,Bromley,E01000717,6,5,4,25,-63
E09000006,Bromley,E01000718,-17,18,-27,21,-43
E09000006,Bromley,E01000719,110,33,6,43,49
E09000006,Bromley,E01000720,37,6,0,2,-30
E09000006,Bromley,E01000721,-75,12,-22,-1,-53
E09000006,Bromley,E01000722,5,15,9,17,7
E09000006,Bromley,E01000723,-50,13,1,13,13
E09000006,Bromley,E01000724,-41,20,-20,9,13
E09000006,Bromley,E01000725,-18,11,16,26,-15
E09000006,Bromley,E01000726,-24,9,12,0,-7
E09000006,Bromley,E01000727,22,9,-2,11,37
E09000006,Bromley,E01000728,-6,19,6,28,-8
E09000006,Bromley,E01000729,10,13,5,10,-24
E09000006,Bromley,E01000730,-32,20,-11,35,9
E09000006,Bromley,E01000731,-43,18,-4,19,-6
E09000006,Bromley,E01000732,-7,4,-9,27,-18
E09000006,Bromley,E01000733,-3,16,-7,19,-43
E09000006,Bromley,E01000734,-51,6,-4,37,15
E09000006,Bromley,E01000735,-8,14,-4,25,-34
E09000006,Bromley,E01000736,-17,17,7,15,-16
E09000006,Bromley,E01000737,3,8,-1,32,-32
E09000006,Bromley,E01000738,7,15,3,24,-32
E09000006,Bromley,E01000739,26,4,-1,12,-38
E09000006,Bromley,E01000741,38,8,-20,112,-48
E09000006,Bromley,E01000742,18,29,-16,67,-122
E09000006,Bromley,E01000743,16,35,-9,19,-49
E09000006,Bromley,E01000744,-5,22,-11,29,-58
E09000006,Bromley,E01000745,21,12,3,34,-51
E09000006,Bromley,E01000746,24,14,-9,80,-90
E09000006,Bromley,E01000747,-10,14,7,13,-6
E09000006,Bromley,E01000748,31,5,-1,14,-14
E09000006,Bromley,E01000749,-39,2,1,25,11
E09000006,Bromley,E01000750,-35,7,13,2,1
E09000006,Bromley,E01000751,16,13,-2,35,19
E09000006,Bromley,E01000752,-13,11,3,21,-14
E09000006,Bromley,E01000753,-9,1,7,20,-21
E09000006,Bromley,E01000754,1,13,0,23,-46
E09000006,Bromley,E01000755,25,5,1,20,-33
E09000006,Bromley,E01000756,8,13,15,10,16
E09000006,Bromley,E01000757,3,6,6,13,-24
E09000006,Bromley,E01000758,-41,7,4,22,-28
E09000006,Bromley,E01000759,0,1,4,34,-13
E09000006,Bromley,E01000760,4,10,12,15,-14
E09000006,Bromley,E01000761,-19,7,0,7,-5
E09000006,Bromley,E01000762,-10,11,14,20,-35
E09000006,Bromley,E01000763,-6,9,-4,17,-11
E09000006,Bromley,E01000764,6,12,-1,34,-24
E09000006,Bromley,E01000765,-7,2,8,29,-10
E09000006,Bromley,E01000766,-10,8,1,29,-22
E09000006,Bromley,E01000767,-12,-1,-4,11,5
E09000006,Bromley,E01000768,-41,7,-2,26,5
E09000006,Bromley,E01000769,-17,13,-5,21,-12
E09000006,Bromley,E01000770,-11,0,1,46,-39
E09000006,Bromley,E01000771,-34,15,0,19,2
E09000006,Bromley,E01000772,-9,12,4,24,-9
E09000006,Bromley,E01000773,-32,17,-2,17,2
E09000006,Bromley,E01000774,-26,3,2,22,-3
E09000006,Bromley,E01000775,-18,14,4,26,-36
E09000006,Bromley,E01000777,-35,21,6,22,-20
E09000006,Bromley,E01000778,5,11,-3,19,-7
E09000006,Bromley,E01000779,13,16,2,17,-13
E09000006,Bromley,E01000780,-19,22,-3,29,-12
E09000006,Bromley,E01000781,-6,15,-6,11,-6
E09000006,Bromley,E01000782,-13,25,-1,17,-21
E09000006,Bromley,E01000783,-38,17,-1,30,3
E09000006,Bromley,E01000784,-13,15,4,29,-21
E09000006,Bromley,E01000785,1,20,10,28,-35
E09000006,Bromley,E01000786,-26,4,8,16,7
E09000006,Bromley,E01000787,3,6,2,27,-31
E09000006,Bromley,E01000788,-13,6,-3,34,-26
E09000006,Bromley,E01000789,-30,21,-12,22,4
E09000006,Bromley,E01000790,70,13,-6,35,61
E09000006,Bromley,E01000791,2,8,-3,15,-18
E09000006,Bromley,E01000792,48,19,14,22,-14
E09000006,Bromley,E01000793,-31,10,-3,11,-3
E09000006,Bromley,E01000794,-14,2,4,-1,-1
E09000006,Bromley,E01000795,-15,8,-5,3,2
E09000006,Bromley,E01000796,-10,22,-25,-6,0
E09000006,Bromley,E01000797,-6,7,4,21,-15
E09000006,Bromley,E01000798,22,11,-36,27,16
E09000006,Bromley,E01000799,-36,10,-12,23,-79
E09000006,Bromley,E01000800,-8,12,-16,50,-27
E09000006,Bromley,E01000801,8,17,-1,8,-32
E09000006,Bromley,E01000802,7,7,2,82,-49
E09000006,Bromley,E01000803,7,1,-13,5,18
E09000006,Bromley,E01000804,-14,3,3,36,-11
E09000006,Bromley,E01000805,82,14,18,40,55
E09000006,Bromley,E01000806,16,16,-10,20,-33
E09000006,Bromley,E01000807,8,3,0,22,9
E09000006,Bromley,E01000808,-62,13,-1,29,16
E09000006,Bromley,E01000809,-38,5,4,31,10
E09000006,Bromley,E01000810,-17,8,-5,15,-3
E09000006,Bromley,E01000811,-11,2,-4,21,-6
E09000006,Bromley,E01000812,-2,6,1,38,-32
E09000006,Bromley,E01000813,-48,5,-3,18,11
E09000006,Bromley,E01000814,-9,5,-4,19,3
E09000006,Bromley,E01000815,-34,3,-4,32,1
E09000006,Bromley,E01000816,-30,11,-8,38,11
E09000006,Bromley,E01000818,9,15,7,27,14
E09000006,Bromley,E01000819,11,8,-10,37,-29
E09000006,Bromley,E01000820,34,6,15,21,-14
E09000006,Bromley,E01000822,-13,10,-12,23,-22
E09000006,Bromley,E01000823,-20,12,2,34,-37
E09000006,Bromley,E01000824,33,20,4,35,-24
E09000006,Bromley,E01000825,-2,16,8,34,-51
E09000006,Bromley,E01000826,-35,5,-6,40,-8
E09000006,Bromley,E01000827,-7,3,4,26,-38
E09000006,Bromley,E01000828,7,5,-3,22,-33
E09000006,Bromley,E01000829,-36,19,5,40,-57
E09000006,Bromley,E01000830,-25,12,0,21,3
E09000006,Bromley,E01000831,-30,7,8,40,-39
E09000006,Bromley,E01000832,-14,14,9,27,-20
E09000006,Bromley,E01000833,-19,5,-6,22,-2
E09000006,Bromley,E01000834,-22,6,-4,27,-7
E09000006,Bromley,E01000835,4,18,9,21,-1
E09000006,Bromley,E01000836,-21,3,-4,24,-6
E09000006,Bromley,E01000837,-5,10,8,10,-14
E09000006,Bromley,E01000838,-16,9,0,5,-5
E09000006,Bromley,E01000839,-50,4,1,11,27
E09000006,Bromley,E01000840,-51,10,1,34,12
E09000006,Bromley,E01000841,24,4,4,29,-7
E09000007,Camden,E01000842,17,-7,-1,-1,-26
E09000007,Camden,E01000843,-82,-13,-22,-39,-40
E09000007,Camden,E01000844,18,-36,-6,-26,-1
E09000007,Camden,E01000845,33,-20,7,14,-70
E09000007,Camden,E01000846,-5,21,-27,-7,-17
E09000007,Camden,E01000847,14,7,-29,-2,-47
E09000007,Camden,E01000848,-26,-18,-3,29,-46
E09000007,Camden,E01000849,5,-39,-6,10,-95
E09000007,Camden,E01000850,4,-36,-4,-3,-47
E09000007,Camden,E01000851,-40,-66,-11,-11,-98
E09000007,Camden,E01000853,12,-5,-20,3,-103
E09000007,Camden,E01000855,24,-63,5,-4,-259
E09000007,Camden,E01000856,4,5,-2,-3,15
E09000007,Camden,E01000857,15,-11,-2,3,-54
E09000007,Camden,E01000858,67,11,-21,0,-33
E09000007,Camden,E01000859,-7,-5,-11,10,-97
E09000007,Camden,E01000860,15,-9,-6,0,-18
E09000007,Camden,E01000861,-7,0,-18,-1,-9
E09000007,Camden,E01000862,-41,-26,-8,1,-40
E09000007,Camden,E01000863,-1,1,-13,1,42
E09000007,Camden,E01000866,53,-27,-20,-4,-2
E09000007,Camden,E01000867,44,14,-28,12,50
E09000007,Camden,E01000868,95,4,-21,18,63
E09000007,Camden,E01000869,-13,6,-21,-16,-46
E09000007,Camden,E01000870,12,3,-27,10,-44
E09000007,Camden,E01000871,25,-32,-20,33,10
E09000007,Camden,E01000872,1,-27,-1,-15,-22
E09000007,Camden,E01000873,48,-26,-19,24,-69
E09000007,Camden,E01000874,6,-30,-4,-12,-34
E09000007,Camden,E01000875,28,-3,-28,-2,-58
E09000007,Camden,E01000876,89,8,-24,9,-55
E09000007,Camden,E01000877,-43,-1,-4,11,-24
E09000007,Camden,E01000878,118,5,12,18,62
E09000007,Camden,E01000879,34,-15,-1,1,-46
E09000007,Camden,E01000880,0,-27,-8,38,-43
E09000007,Camden,E01000881,29,-44,-5,-9,-4
E09000007,Camden,E01000882,32,-35,-1,-5,-49
E09000007,Camden,E01000883,19,6,-4,16,80
E09000007,Camden,E01000884,30,-3,-5,9,-24
E09000007,Camden,E01000885,-30,2,-5,8,-39
E09000007,Camden,E01000886,-5,-22,-8,14,11
E09000007,Camden,E01000887,-4,-8,-14,4,-11
E09000007,Camden,E01000888,-10,-16,-3,-3,-28
E09000007,Camden,E01000889,77,1,-27,-4,1
E09000007,Camden,E01000890,-30,-19,-34,-3,-74
E09000007,Camden,E01000891,7,5,-43,-6,-19
E09000007,Camden,E01000892,38,-6,-24,-11,-2
E09000007,Camden,E01000893,-11,-32,-9,25,-30
E09000007,Camden,E01000894,-12,-14,3,1,-32
E09000007,Camden,E01000895,-6,-4,-4,-12,-34
E09000007,Camden,E01000896,-29,-9,-7,-19,-29
E09000007,Camden,E01000897,-12,-12,2,-2,-47
E09000007,Camden,E01000898,43,-31,-8,-31,2
E09000007,Camden,E01000899,-10,-5,-8,14,19
E09000007,Camden,E01000900,-10,-10,-7,7,-22
E09000007,Camden,E01000901,86,-20,-31,15,-21
E09000007,Camden,E01000902,26,1,-27,-14,-32
E09000007,Camden,E01000903,8,-8,-7,11,-63
E09000007,Camden,E01000904,14,5,-39,-6,1
E09000007,Camden,E01000905,-4,7,-42,0,-13
E09000007,Camden,E01000906,-17,-27,-12,8,-6
E09000007,Camden,E01000907,20,7,-11,-13,-13
E09000007,Camden,E01000908,10,4,-7,-22,-38
E09000007,Camden,E01000909,5,-10,-5,18,-27
E09000007,Camden,E01000910,-3,-5,-11,-1,-7
E09000007,Camden,E01000911,-18,-6,-16,-3,12
E09000007,Camden,E01000912,-10,11,-3,6,-20
E09000007,Camden,E01000913,-11,-26,-9,18,-12
E09000007,Camden,E01000914,-3,-58,-4,-21,-121
E09000007,Camden,E01000915,46,-14,3,-7,-67
E09000007,Camden,E01000916,46,10,-29,10,12
E09000007,Camden,E01000917,-30,1,-15,-17,-102
E09000007,Camden,E01000918,0,-55,-2,-15,-54
E09000007,Camden,E01000919,18,-57,-5,6,-86
E09000007,Camden,E01000920,-38,-34,-24,3,-40
E09000007,Camden,E01000921,-5,-6,-13,0,-1
E09000007,Camden,E01000922,54,-12,-17,20,-16
E09000007,Camden,E01000923,18,-4,-13,26,-55
E09000007,Camden,E01000924,6,-10,5,-21,-49
E09000007,Camden,E01000925,19,-7,-27,17,-61
E09000007,Camden,E01000926,2,-78,-13,4,-7
E09000007,Camden,E01000927,-16,-36,-19,6,21
E09000007,Camden,E01000928,39,7,-14,7,29
E09000007,Camden,E01000929,64,7,-30,5,-9
E09000007,Camden,E01000930,55,18,-8,-13,-25
E09000007,Camden,E01000931,93,-18,-22,15,-17
E09000007,Camden,E01000932,21,-37,-27,18,-44
E09000007,Camden,E01000933,37,18,-11,-17,-35
E09000007,Camden,E01000934,-3,-14,-5,-5,17
E09000007,Camden,E01000935,71,12,-13,2,8
E09000007,Camden,E01000937,10,-1,-21,-6,-65
E09000007,Camden,E01000938,65,-39,-70,-5,-64
E09000007,Camden,E01000939,22,6,-14,7,15
E09000007,Camden,E01000941,4,2,-14,-9,-9
E09000007,Camden,E01000942,-26,-23,-9,-5,-116
E09000007,Camden,E01000943,9,-11,-12,-5,-138
E09000007,Camden,E01000944,18,-87,-36,-9,15
E09000007,Camden,E01000946,-6,-6,-7,29,-38
E09000007,Camden,E01000947,6,-54,-2,8,-13
E09000007,Camden,E01000948,-2,-11,-18,-21,-49
E09000007,Camden,E01000949,19,15,-26,13,-69
E09000007,Camden,E01000951,49,-19,-2,-11,-57
E09000007,Camden,E01000952,22,-2,-28,-8,-1
E09000007,Camden,E01000954,49,4,-14,-2,-29
E09000007,Camden,E01000955,19,-7,-21,-22,-90
E09000007,Camden,E01000956,-8,14,-20,13,0
E09000007,Camden,E01000957,-46,-23,-26,2,-18
E09000007,Camden,E01000958,97,-62,3,2,79
E09000007,Camden,E01000959,-6,26,-5,9,-33
E09000007,Camden,E01000960,31,-14,-19,4,44
E09000007,Camden,E01000961,35,16,-7,8,23
E09000007,Camden,E01000962,3,-16,-15,10,30
E09000007,Camden,E01000963,1,-11,-5,-9,1
E09000007,Camden,E01000964,28,4,1,7,0
E09000007,Camden,E01000965,34,-9,1,27,-3
E09000007,Camden,E01000966,48,-25,-3,37,-30
E09000007,Camden,E01000967,48,-13,3,2,-21
E09000007,Camden,E01000968,46,-27,-8,3,-48
E09000007,Camden,E01000969,-3,-35,-14,7,-16
E09000007,Camden,E01000970,-15,-18,-5,52,-83
E09000007,Camden,E01000971,-5,-22,-12,3,-33
E09000007,Camden,E01000972,3,3,-35,-15,51
E09000007,Camden,E01000973,152,-24,4,40,58
E09000007,Camden,E01000974,25,-11,-35,1,-38
E09000008,Croydon,E01000975,178,3,-17,49,119
E09000008,Croydon,E01000976,58,14,19,-2,-40
E09000008,Croydon,E01000977,33,-5,14,10,-25
E09000008,Croydon,E01000978,-9,-2,-15,25,-89
E09000008,Croydon,E01000979,15,-7,6,32,-64
E09000008,Croydon,E01000980,25,11,-10,5,-15
E09000008,Croydon,E01000981,-14,21,-4,19,-9
E09000008,Croydon,E01000982,-30,9,7,37,-27
E09000008,Croydon,E01000983,-2,19,-14,42,14
E09000008,Croydon,E01000984,39,8,-10,-6,-66
E09000008,Croydon,E01000985,-21,6,-11,31,2
E09000008,Croydon,E01000986,-15,-1,-2,38,-10
E09000008,Croydon,E01000987,-14,-4,1,19,5
E09000008,Croydon,E01000989,-28,15,3,25,-14
E09000008,Croydon,E01000990,-1,30,-22,12,-27
E09000008,Croydon,E01000991,-13,12,-4,32,-2
E09000008,Croydon,E01000992,8,22,-40,2,-29
E09000008,Croydon,E01000993,0,3,-14,28,-30
E09000008,Croydon,E01000994,-28,26,-7,5,5
E09000008,Croydon,E01000995,33,0,-24,4,-8
E09000008,Croydon,E01000996,6,27,-24,15,-15
E09000008,Croydon,E01000997,34,18,-22,0,-12
E09000008,Croydon,E01000998,-11,2,-30,11,-24
E09000008,Croydon,E01000999,-4,7,-16,13,-1
E09000008,Croydon,E01001000,1,19,-12,-3,54
E09000008,Croydon,E01001001,72,8,-8,16,1
E09000008,Croydon,E01001002,22,17,-19,4,0
E09000008,Croydon,E01001003,24,22,-30,6,-36
E09000008,Croydon,E01001004,0,21,-22,0,0
E09000008,Croydon,E01001005,13,5,-4,6,48
E09000008,Croydon,E01001006,83,17,-29,16,-13
E09000008,Croydon,E01001007,1,17,-11,0,-15
E09000008,Croydon,E01001008,-34,13,-50,6,-49
E09000008,Croydon,E01001009,113,28,0,23,-4
E09000008,Croydon,E01001010,26,18,-12,17,21
E09000008,Croydon,E01001011,92,20,-18,12,-3
E09000008,Croydon,E01001012,46,0,2,-11,27
E09000008,Croydon,E01001013,50,-1,-26,-16,-7
E09000008,Croydon,E01001015,-1,8,1,21,13
E09000008,Croydon,E01001016,-5,7,-8,13,-19
E09000008,Croydon,E01001017,-23,11,-10,22,-11
E09000008,Croydon,E01001018,-4,11,-1,23,-32
E09000008,Croydon,E01001019,-6,8,0,8,-11
E09000008,Croydon,E01001020,-45,6,3,23,-1
E09000008,Croydon,E01001021,-13,8,-7,20,-51
E09000008,Croydon,E01001022,-24,11,-4,4,22
E09000008,Croydon,E01001023,266,12,22,87,155
E09000008,Croydon,E01001024,-26,2,1,10,4
E09000008,Croydon,E01001025,-2,9,2,24,-27
E09000008,Croydon,E01001026,20,8,-2,28,-23
E09000008,Croydon,E01001027,275,18,7,116,38
E09000008,Croydon,E01001028,0,1,-4,23,-10
E09000008,Croydon,E01001029,11,12,3,10,59
E09000008,Croydon,E01001030,13,3,-8,8,15
E09000008,Croydon,E01001031,-13,2,-5,22,18
E09000008,Croydon,E01001032,-13,9,-4,41,1
E09000008,Croydon,E01001033,-32,4,1,47,-29
E09000008,Croydon,E01001034,1,3,-8,45,-38
E09000008,Croydon,E01001035,3,-2,3,41,-44
E09000008,Croydon,E01001036,10,-1,1,25,1
E09000008,Croydon,E01001037,11,4,-6,16,32
E09000008,Croydon,E01001038,-12,13,18,24,-35
E09000008,Croydon,E01001039,23,3,1,12,-19
E09000008,Croydon,E01001040,-36,6,-16,32,-6
E09000008,Croydon,E01001041,40,-1,-20,1,-48
E09000008,Croydon,E01001042,71,11,10,40,-19
E09000008,Croydon,E01001044,3,9,-11,17,-54
E09000008,Croydon,E01001046,15,4,-2,39,-105
E09000008,Croydon,E01001047,5,6,-3,32,-64
E09000008,Croydon,E01001049,17,-1,-11,27,-12
E09000008,Croydon,E01001050,27,9,-19,5,-38
E09000008,Croydon,E01001051,-18,24,-40,5,12
E09000008,Croydon,E01001052,-9,18,-23,4,-4
E09000008,Croydon,E01001053,-25,19,3,13,-3
E09000008,Croydon,E01001054,-4,31,-32,4,2
E09000008,Croydon,E01001055,-29,22,-17,-1,12
E09000008,Croydon,E01001056,-101,31,-59,-15,13
E09000008,Croydon,E01001057,67,32,-57,4,30
E09000008,Croydon,E01001058,-27,3,11,16,1
E09000008,Croydon,E01001059,0,6,1,10,-42
E09000008,Croydon,E01001060,-13,18,-10,16,-24
E09000008,Croydon,E01001061,27,11,-7,10,-29
E09000008,Croydon,E01001062,-7,10,-8,-4,5
E09000008,Croydon,E01001063,-1,9,-6,14,-27
