LSOA11CD,ward_gss,lsoa_ward_weight,gss
E01000509,E09000005_05,1,E09000005
E01000510,E09000005_05,1,E09000005
E01000511,E09000005_05,1,E09000005
E01000512,E09000005_05,0.120689655,E09000005
E01000512,E09000005_22,0.879310345,E09000005
E01000513,E09000005_09,1,E09000005
E01000514,E09000005_09,1,E09000005
E01000514,E09000005_18,0,E09000005
E01000515,E09000005_09,0.331851852,E09000005
E01000515,E09000005_13,0.481481481,E09000005
E01000515,E09000005_18,0.186666667,E09000005
E01000516,E09000005_09,1,E09000005
E01000517,E09000005_13,1,E09000005
E01000518,E09000005_09,0.141093474,E09000005
E01000518,E09000005_18,0.858906526,E09000005
E01000519,E09000005_18,1,E09000005
E01000520,E09000005_09,1,E09000005
E01000521,E09000005_06,0.352040816,E09000005
E01000521,E09000005_14,0.647959184,E09000005
E01000522,E09000005_06,0.732223903,E09000005
E01000522,E09000005_14,0.267776097,E09000005
E01000523,E09000005_06,1,E09000005
E01000524,E09000005_06,1,E09000005
E01000525,E09000005_06,1,E09000005
E01000526,E09000005_14,1,E09000005
E01000527,E09000005_14,1,E09000005
E01000528,E09000005_14,1,E09000005
E01000530,E09000005_06,1,E09000005
E01000531,E09000005_06,0.339403974,E09000005
E01000531,E09000005_12,0.660596026,E09000005
E01000532,E09000005_06,0,E09000005
E01000532,E09000005_12,1,E09000005
E01000533,E09000005_06,1,E09000005
E01000534,E09000005_06,1,E09000005
E01000535,E09000005_06,1,E09000005
E01000536,E09000005_07,1,E09000005
E01000538,E09000005_07,1,E09000005
E01000539,E09000005_07,1,E09000005
E01000540,E09000005_07,1,E09000005
E01000541,E09000005_07,1,E09000005
E01000543,E09000005_07,0.715116279,E09000005
E01000543,E09000005_13,0.284883721,E09000005
E01000544,E09000005_08,1,E09000005
E01000545,E09000005_08,1,E09000005
E01000546,E09000005_08,1,E09000005
E01000547,E09000005_08,1,E09000005
E01000548,E09000005_08,1,E09000005
E01000549,E09000005_08,1,E09000005
E01000550,E09000005_08,1,E09000005
E01000551,E09000005_08,1,E09000005
E01000552,E09000005_08,1,E09000005
E01000553,E09000005_04,1,E09000005
E01000554,E09000005_04,1,E09000005
E01000555,E09000005_04,1,E09000005
E01000555,E09000005_22,0,E09000005
E01000556,E09000005_04,1,E09000005
E01000557,E09000005_04,1,E09000005
E01000558,E09000005_04,1,E09000005
E01000559,E09000005_22,1,E09000005
E01000560,E09000005_04,0.810473815,E09000005
E01000560,E09000005_22,0.189526185,E09000005
E01000561,E09000005_04,1,E09000005
E01000562,E09000005_10,1,E09000005
E01000563,E09000005_10,1,E09000005
E01000564,E09000005_10,1,E09000005
E01000565,E09000005_10,1,E09000005
E01000566,E09000005_10,1,E09000005
E01000567,E09000005_10,1,E09000005
E01000568,E09000005_07,0.75,E09000005
E01000568,E09000005_10,0.25,E09000005
E01000569,E09000005_10,1,E09000005
E01000570,E09000005_20,1,E09000005
E01000571,E09000005_11,0.137176938,E09000005
E01000571,E09000005_20,0.862823062,E09000005
E01000572,E09000005_11,1,E09000005
E01000573,E09000005_11,1,E09000005
E01000574,E09000005_11,1,E09000005
E01000575,E09000005_07,0,E09000005
E01000575,E09000005_11,1,E09000005
E01000576,E09000005_11,1,E09000005
E01000576,E09000005_20,0,E09000005
E01000577,E09000005_11,0.861042184,E09000005
E01000577,E09000005_20,0.138957816,E09000005
E01000578,E09000005_11,0.347701149,E09000005
E01000578,E09000005_20,0.652298851,E09000005
E01000579,E09000005_12,1,E09000005
E01000580,E09000005_12,1,E09000005
E01000581,E09000005_03,0,E09000005
E01000581,E09000005_12,1,E09000005
E01000582,E09000005_12,1,E09000005
E01000583,E09000005_12,1,E09000005
E01000584,E09000005_12,1,E09000005
E01000585,E09000005_12,1,E09000005
E01000586,E09000005_12,1,E09000005
E01000587,E09000005_13,1,E09000005
E01000588,E09000005_09,1,E09000005
E01000588,E09000005_13,0,E09000005
E01000589,E09000005_13,1,E09000005
E01000590,E09000005_09,0.13022508,E09000005
E01000590,E09000005_13,0.86977492,E09000005
E01000591,E09000005_13,1,E09000005
E01000592,E09000005_13,1,E09000005
E01000593,E09000005_13,1,E09000005
E01000594,E09000005_13,1,E09000005
E01000595,E09000005_15,1,E09000005
E01000596,E09000005_15,1,E09000005
E01000599,E09000005_15,1,E09000005
E01000600,E09000005_01,0,E09000005
E01000600,E09000005_15,1,E09000005
E01000601,E09000005_15,1,E09000005
E01000602,E09000005_15,1,E09000005
E01000603,E09000005_15,1,E09000005
E01000604,E09000005_15,1,E09000005
E01000605,E09000005_15,1,E09000005
E01000606,E09000005_16,1,E09000005
E01000607,E09000005_16,1,E09000005
E01000608,E09000005_10,0.14021164,E09000005
E01000608,E09000005_16,0.85978836,E09000005
E01000608,E09000005_19,0,E09000005
E01000609,E09000005_16,1,E09000005
E01000610,E09000005_16,0.553846154,E09000005
E01000610,E09000005_19,0.446153846,E09000005
E01000611,E09000005_16,1,E09000005
E01000612,E09000005_16,0.148080439,E09000005
E01000612,E09000005_19,0.851919561,E09000005
E01000613,E09000005_16,1,E09000005
E01000615,E09000005_17,0.408585056,E09000005
E01000615,E09000005_21,0.591414944,E09000005
E01000616,E09000005_20,1,E09000005
E01000617,E09000005_17,1,E09000005
E01000618,E09000005_17,1,E09000005
E01000619,E09000005_17,1,E09000005
E01000620,E09000005_17,1,E09000005
E01000621,E09000005_17,1,E09000005
E01000622,E09000005_18,1,E09000005
E01000623,E09000005_18,1,E09000005
E01000624,E09000005_18,1,E09000005
E01000625,E09000005_18,1,E09000005
E01000626,E09000005_18,1,E09000005
E01000627,E09000005_18,1,E09000005
E01000628,E09000005_05,0.734729494,E09000005
E01000628,E09000005_18,0.265270506,E09000005
E01000629,E09000005_18,1,E09000005
E01000630,E09000005_19,0.630350195,E09000005
E01000630,E09000005_20,0.369649805,E09000005
E01000631,E09000005_19,1,E09000005
E01000632,E09000005_19,1,E09000005
E01000633,E09000005_19,1,E09000005
E01000633,E09000005_20,0,E09000005
E01000634,E09000005_19,1,E09000005
E01000635,E09000005_19,0.14751773,E09000005
E01000635,E09000005_20,0.85248227,E09000005
E01000636,E09000005_20,1,E09000005
E01000637,E09000005_22,1,E09000005
E01000638,E09000005_14,0.389565217,E09000005
E01000638,E09000005_22,0.610434783,E09000005
E01000639,E09000005_22,1,E09000005
E01000640,E09000005_14,0.4016,E09000005
E01000640,E09000005_22,0.5984,E09000005
E01000641,E09000005_22,1,E09000005
E01000642,E09000005_22,1,E09000005
E01000643,E09000005_14,1,E09000005
E01000644,E09000005_14,0.548094374,E09000005
E01000644,E09000005_22,0.451905626,E09000005
E01000645,E09000006_02,1,E09000006
E01000646,E09000006_02,0.731016731,E09000006
E01000646,E09000006_05,0.268983269,E09000006
E01000647,E09000006_02,0.862385321,E09000006
E01000647,E09000006_05,0.137614679,E09000006
E01000648,E09000006_02,1,E09000006
E01000649,E09000006_02,1,E09000006
E01000650,E09000006_02,1,E09000006
E01000651,E09000006_02,1,E09000006
E01000652,E09000006_02,1,E09000006
E01000653,E09000006_02,1,E09000006
E01000654,E09000006_03,1,E09000006
E01000655,E09000006_03,1,E09000006
E01000656,E09000006_03,1,E09000006
E01000657,E09000006_03,1,E09000006
E01000658,E09000006_03,1,E09000006
E01000659,E09000006_03,1,E09000006
E01000661,E09000006_04,1,E09000006
E01000662,E09000006_04,1,E09000006
E01000663,E09000006_04,1,E09000006
E01000663,E09000006_17,0,E09000006
E01000664,E09000006_04,1,E09000006
E01000665,E09000006_04,1,E09000006
E01000666,E09000006_04,0.556521739,E09000006
E01000666,E09000006_12,0.443478261,E09000006
E01000667,E09000006_04,1,E09000006
E01000668,E09000006_04,1,E09000006
E01000669,E09000006_04,1,E09000006
E01000670,E09000006_05,1,E09000006
E01000671,E09000006_04,0.446564885,E09000006
E01000671,E09000006_05,0.553435115,E09000006
E01000672,E09000006_05,0.713859911,E09000006
E01000672,E09000006_19,0.286140089,E09000006
E01000673,E09000006_19,1,E09000006
E01000674,E09000006_05,0.894736842,E09000006
E01000674,E09000006_19,0.105263158,E09000006
E01000675,E09000006_05,1,E09000006
E01000676,E09000006_05,1,E09000006
E01000676,E09000006_19,0,E09000006
E01000677,E09000006_05,0.083333333,E09000006
E01000677,E09000006_19,0.916666667,E09000006
E01000678,E09000006_05,1,E09000006
E01000679,E09000006_04,0.848137536,E09000006
E01000679,E09000006_05,0.151862464,E09000006
E01000680,E09000006_06,0.484756098,E09000006
E01000680,E09000006_10,0.515243902,E09000006
E01000681,E09000006_06,0.232732733,E09000006
E01000681,E09000006_11,0.767267267,E09000006
E01000682,E09000006_06,0.059270517,E09000006
E01000682,E09000006_11,0.940729483,E09000006
E01000683,E09000006_06,0.605809129,E09000006
E01000683,E09000006_11,0.394190871,E09000006
E01000684,E09000006_06,1,E09000006
E01000685,E09000006_06,1,E09000006
E01000686,E09000006_06,1,E09000006
E01000686,E09000006_11,0,E09000006
E01000687,E09000006_06,1,E09000006
E01000688,E09000006_06,1,E09000006
E01000689,E09000006_07,1,E09000006
E01000690,E09000006_07,1,E09000006
E01000691,E09000006_07,1,E09000006
E01000692,E09000006_07,1,E09000006
E01000693,E09000006_07,1,E09000006
E01000694,E09000006_07,0.598793363,E09000006
E01000694,E09000006_14,0.401206637,E09000006
E01000695,E09000006_07,1,E09000006
E01000696,E09000006_07,1,E09000006
E01000697,E09000006_07,1,E09000006
E01000698,E09000006_07,1,E09000006
E01000699,E09000006_08,1,E09000006
E01000700,E09000006_08,1,E09000006
E01000701,E09000006_08,1,E09000006
E01000702,E09000006_08,1,E09000006
E01000703,E09000006_08,1,E09000006
E01000704,E09000006_08,1,E09000006
E01000705,E09000006_08,1,E09000006
E01000706,E09000006_08,1,E09000006
E01000707,E09000006_08,1,E09000006
E01000708,E09000006_08,1,E09000006
E01000709,E09000006_08,1,E09000006
E01000710,E09000006_01,1,E09000006
E01000711,E09000006_01,1,E09000006
E01000712,E09000006_01,1,E09000006
E01000713,E09000006_01,0.923076923,E09000006
E01000713,E09000006_19,0.076923077,E09000006
E01000714,E09000006_01,1,E09000006
E01000715,E09000006_01,1,E09000006
E01000716,E09000006_01,0.933333333,E09000006
E01000716,E09000006_19,0.066666667,E09000006
E01000717,E09000006_01,0,E09000006
E01000717,E09000006_19,1,E09000006
E01000718,E09000006_01,1,E09000006
E01000719,E09000006_20,0.296666667,E09000006
E01000719,E09000006_21,0.703333333,E09000006
E01000720,E09000006_20,0.341791045,E09000006
E01000720,E09000006_21,0.658208955,E09000006
E01000721,E09000006_20,1,E09000006
E01000722,E09000006_20,1,E09000006
E01000723,E09000006_20,1,E09000006
E01000724,E09000006_20,1,E09000006
E01000725,E09000006_20,1,E09000006
E01000726,E09000006_20,1,E09000006
E01000727,E09000006_20,1,E09000006
E01000728,E09000006_21,1,E09000006
E01000729,E09000006_21,1,E09000006
E01000730,E09000006_21,1,E09000006
E01000731,E09000006_20,0.259813084,E09000006
E01000731,E09000006_21,0.740186916,E09000006
E01000732,E09000006_17,0.055649241,E09000006
E01000732,E09000006_20,0.944350759,E09000006
E01000733,E09000006_20,1,E09000006
E01000734,E09000006_17,0.173664122,E09000006
E01000734,E09000006_20,0.826335878,E09000006
E01000735,E09000006_21,1,E09000006
E01000736,E09000006_21,1,E09000006
E01000737,E09000006_21,1,E09000006
E01000738,E09000006_21,1,E09000006
E01000739,E09000006_21,1,E09000006
E01000740,E09000006_09,1,E09000006
E01000741,E09000006_09,1,E09000006
E01000742,E09000006_09,1,E09000006
E01000743,E09000006_09,1,E09000006
E01000744,E09000006_09,1,E09000006
E01000745,E09000006_09,0,E09000006
E01000745,E09000006_16,1,E09000006
E01000746,E09000006_09,1,E09000006
E01000747,E09000006_10,1,E09000006
E01000748,E09000006_03,0.415492958,E09000006
E01000748,E09000006_10,0.584507042,E09000006
E01000749,E09000006_10,1,E09000006
E01000750,E09000006_11,1,E09000006
E01000751,E09000006_10,0,E09000006
E01000751,E09000006_11,1,E09000006
E01000752,E09000006_11,1,E09000006
E01000753,E09000006_11,1,E09000006
E01000754,E09000006_11,0.563307494,E09000006
E01000754,E09000006_17,0.436692506,E09000006
E01000755,E09000006_11,0.626182965,E09000006
E01000755,E09000006_17,0.373817035,E09000006
E01000756,E09000006_11,1,E09000006
E01000757,E09000006_11,1,E09000006
E01000758,E09000006_11,1,E09000006
E01000759,E09000006_12,1,E09000006
E01000760,E09000006_12,1,E09000006
E01000761,E09000006_12,1,E09000006
E01000762,E09000006_05,1,E09000006
E01000762,E09000006_12,0,E09000006
E01000763,E09000006_05,0,E09000006
E01000763,E09000006_12,1,E09000006
E01000764,E09000006_12,1,E09000006
E01000765,E09000006_12,1,E09000006
E01000766,E09000006_12,1,E09000006
E01000767,E09000006_12,1,E09000006
E01000768,E09000006_12,1,E09000006
E01000769,E09000006_13,1,E09000006
E01000770,E09000006_01,0.388652482,E09000006
E01000770,E09000006_13,0.611347518,E09000006
E01000771,E09000006_13,1,E09000006
E01000772,E09000006_01,0.204545455,E09000006
E01000772,E09000006_13,0.795454545,E09000006
E01000773,E09000006_13,1,E09000006
E01000774,E09000006_13,1,E09000006
E01000775,E09000006_13,1,E09000006
E01000775,E09000006_19,0,E09000006
E01000777,E09000006_13,1,E09000006
E01000778,E09000006_13,1,E09000006
E01000779,E09000006_14,1,E09000006
E01000780,E09000006_14,1,E09000006
E01000781,E09000006_14,1,E09000006
E01000782,E09000006_14,1,E09000006
E01000783,E09000006_14,1,E09000006
E01000784,E09000006_14,1,E09000006
E01000785,E09000006_14,1,E09000006
E01000786,E09000006_15,1,E09000006
E01000787,E09000006_15,0.068313953,E09000006
E01000787,E09000006_20,0.931686047,E09000006
E01000788,E09000006_15,1,E09000006
E01000789,E09000006_15,1,E09000006
E01000789,E09000006_20,0,E09000006
E01000790,E09000006_15,0.410071942,E09000006
E01000790,E09000006_17,0.589928058,E09000006
E01000791,E09000006_15,0.817322835,E09000006
E01000791,E09000006_20,0.182677165,E09000006
E01000792,E09000006_15,1,E09000006
E01000793,E09000006_15,1,E09000006
E01000794,E09000006_15,1,E09000006
E01000794,E09000006_17,0,E09000006
E01000795,E09000006_06,0.775547445,E09000006
E01000795,E09000006_15,0.224452555,E09000006
E01000796,E09000006_16,1,E09000006
E01000797,E09000006_08,0.479532164,E09000006
E01000797,E09000006_16,0.520467836,E09000006
E01000798,E09000006_16,1,E09000006
E01000799,E09000006_16,1,E09000006
E01000800,E09000006_16,1,E09000006
E01000801,E09000006_16,1,E09000006
E01000802,E09000006_16,1,E09000006
E01000803,E09000006_16,1,E09000006
E01000804,E09000006_16,1,E09000006
E01000805,E09000006_16,1,E09000006
E01000806,E09000006_16,1,E09000006
E01000807,E09000006_17,1,E09000006
E01000808,E09000006_17,1,E09000006
E01000809,E09000006_04,0,E09000006
E01000809,E09000006_17,1,E09000006
E01000810,E09000006_17,1,E09000006
E01000811,E09000006_17,1,E09000006
E01000812,E09000006_17,1,E09000006
E01000813,E09000006_17,1,E09000006
E01000814,E09000006_17,1,E09000006
E01000815,E09000006_17,1,E09000006
E01000816,E09000006_18,1,E09000006
E01000818,E09000006_02,0,E09000006
E01000818,E09000006_18,1,E09000006
E01000819,E09000006_18,1,E09000006
E01000820,E09000006_02,0.440528634,E09000006
E01000820,E09000006_18,0.559471366,E09000006
E01000822,E09000006_18,1,E09000006
E01000823,E09000006_02,0.28440367,E09000006
E01000823,E09000006_05,0,E09000006
E01000823,E09000006_18,0.71559633,E09000006
E01000824,E09000006_05,0.217877095,E09000006
E01000824,E09000006_18,0.782122905,E09000006
E01000825,E09000006_02,0.92782305,E09000006
E01000825,E09000006_05,0.07217695,E09000006
E01000826,E09000006_19,1,E09000006
E01000827,E09000006_19,1,E09000006
E01000828,E09000006_19,1,E09000006
E01000829,E09000006_19,1,E09000006
E01000830,E09000006_19,1,E09000006
E01000831,E09000006_19,1,E09000006
E01000832,E09000006_22,1,E09000006
E01000833,E09000006_19,0.234468938,E09000006
E01000833,E09000006_22,0.765531062,E09000006
E01000834,E09000006_22,1,E09000006
E01000835,E09000006_22,1,E09000006
E01000836,E09000006_22,1,E09000006
E01000837,E09000006_22,1,E09000006
E01000838,E09000006_22,1,E09000006
E01000839,E09000006_22,1,E09000006
E01000840,E09000006_22,1,E09000006
E01000841,E09000006_22,1,E09000006
E01000842,E09000007_01,1,E09000007
E01000843,E09000007_01,1,E09000007
E01000843,E09000007_09,0,E09000007
E01000844,E09000007_01,0.793450882,E09000007
E01000844,E09000007_16,0.206549118,E09000007
E01000845,E09000007_01,0.366956522,E09000007
E01000845,E09000007_09,0.060869565,E09000007
E01000845,E09000007_16,0.572173913,E09000007
E01000846,E09000007_16,1,E09000007
E01000847,E09000007_16,1,E09000007
E01000848,E09000007_01,1,E09000007
E01000849,E09000007_01,1,E09000007
E01000850,E09000007_02,1,E09000007
E01000851,E09000007_02,1,E09000007
E01000852,E09000007_02,1,E09000007
E01000853,E09000007_02,1,E09000007
E01000854,E09000007_02,1,E09000007
E01000855,E09000007_02,1,E09000007
E01000856,E09000007_04,1,E09000007
E01000856,E09000007_19,0,E09000007
E01000857,E09000007_16,1,E09000007
E01000858,E09000007_04,1,E09000007
E01000858,E09000007_16,0,E09000007
E01000859,E09000007_16,1,E09000007
E01000860,E09000007_16,1,E09000007
E01000861,E09000007_04,0.44093178,E09000007
E01000861,E09000007_19,0.55906822,E09000007
E01000862,E09000007_04,0.443121693,E09000007
E01000862,E09000007_16,0.556878307,E09000007
E01000863,E09000007_04,1,E09000007
E01000864,E09000007_03,1,E09000007
E01000865,E09000007_03,0.935400517,E09000007
E01000865,E09000007_13,0.064599483,E09000007
E01000866,E09000007_04,0.200534759,E09000007
E01000866,E09000007_13,0.799465241,E09000007
E01000867,E09000007_03,0.676898223,E09000007
E01000867,E09000007_13,0.323101777,E09000007
E01000868,E09000007_03,1,E09000007
E01000869,E09000007_03,0.805333333,E09000007
E01000869,E09000007_13,0.194666667,E09000007
E01000870,E09000007_13,1,E09000007
E01000871,E09000007_05,1,E09000007
E01000872,E09000007_05,1,E09000007
E01000873,E09000007_05,1,E09000007
E01000874,E09000007_05,1,E09000007
E01000875,E09000007_05,1,E09000007
E01000876,E09000007_05,1,E09000007
E01000877,E09000007_05,1,E09000007
E01000878,E09000007_06,1,E09000007
E01000879,E09000007_01,0.164619165,E09000007
E01000879,E09000007_06,0.835380835,E09000007
E01000880,E09000007_06,1,E09000007
E01000881,E09000007_01,0.595936795,E09000007
E01000881,E09000007_06,0.404063205,E09000007
E01000882,E09000007_01,1,E09000007
E01000883,E09000007_01,0.879061372,E09000007
E01000883,E09000007_06,0.120938628,E09000007
E01000884,E09000007_06,1,E09000007
E01000885,E09000007_06,1,E09000007
E01000886,E09000007_07,1,E09000007
E01000887,E09000007_07,1,E09000007
E01000888,E09000007_07,1,E09000007
E01000889,E09000007_07,1,E09000007
E01000890,E09000007_07,1,E09000007
E01000891,E09000007_07,1,E09000007
E01000892,E09000007_07,1,E09000007
E01000893,E09000007_08,1,E09000007
E01000894,E09000007_08,1,E09000007
E01000895,E09000007_08,1,E09000007
E01000896,E09000007_08,1,E09000007
E01000897,E09000007_01,0.393939394,E09000007
E01000897,E09000007_08,0.606060606,E09000007
E01000898,E09000007_01,0.192133132,E09000007
E01000898,E09000007_07,0.807866868,E09000007
E01000899,E09000007_08,1,E09000007
E01000900,E09000007_09,1,E09000007
E01000901,E09000007_09,1,E09000007
E01000902,E09000007_09,1,E09000007
E01000903,E09000007_09,1,E09000007
E01000904,E09000007_04,0,E09000007
E01000904,E09000007_09,1,E09000007
E01000905,E09000007_09,1,E09000007
E01000906,E09000007_09,1,E09000007
E01000907,E09000007_10,1,E09000007
E01000908,E09000007_10,1,E09000007
E01000909,E09000007_10,1,E09000007
