ward21cd,ward21nm,lsoa21cd,lsoa_weight,lad22cd
E05011220,Blackfen & Lamorbey,E01000460,1,E09000004
E05011220,Blackfen & Lamorbey,E01000462,0.373940677966102,E09000004
E05011220,Blackfen & Lamorbey,E01000463,1,E09000004
E05011221,Blendon & Penhill,E01000346,1,E09000004
E05011221,Blendon & Penhill,E01000347,0.911144578313253,E09000004
E05011221,Blendon & Penhill,E01000348,1,E09000004
E05011221,Blendon & Penhill,E01000349,1,E09000004
E05011221,Blendon & Penhill,E01000350,0.639097744360902,E09000004
E05011221,Blendon & Penhill,E01000351,1,E09000004
E05011221,Blendon & Penhill,E01000352,1,E09000004
E05011221,Blendon & Penhill,E01000443,1,E09000004
E05011221,Blendon & Penhill,E01000445,0.515759312320917,E09000004
E05011221,Blendon & Penhill,E01000446,1,E09000004
E05011221,Blendon & Penhill,E01000448,0,E09000004
E05011221,Blendon & Penhill,E01000461,0.742268041237113,E09000004
E05011221,Blendon & Penhill,E01000462,0.115466101694915,E09000004
E05011222,Crayford,E01000325,0.12248322147651,E09000004
E05011222,Crayford,E01000326,0,E09000004
E05011222,Crayford,E01000327,0,E09000004
E05011222,Crayford,E01000328,0.698541329011345,E09000004
E05011222,Crayford,E01000329,0.189985272459499,E09000004
E05011222,Crayford,E01000330,0,E09000004
E05011222,Crayford,E01000331,0.736507936507937,E09000004
E05011222,Crayford,E01000374,1,E09000004
E05011222,Crayford,E01000375,1,E09000004
E05011222,Crayford,E01000376,1,E09000004
E05011222,Crayford,E01000377,1,E09000004
E05011222,Crayford,E01000379,1,E09000004
E05011222,Crayford,E01000380,1,E09000004
E05011222,Crayford,E01033791,1,E09000004
E05011222,Crayford,E01033792,1,E09000004
E05011223,Crook Log,E01000353,0.356716417910448,E09000004
E05011223,Crook Log,E01000354,0.595879556259905,E09000004
E05011223,Crook Log,E01000356,1,E09000004
E05011223,Crook Log,E01000357,0.625,E09000004
E05011223,Crook Log,E01000358,0.582241630276565,E09000004
E05011223,Crook Log,E01000359,0,E09000004
E05011223,Crook Log,E01000360,0.375311720698254,E09000004
E05011223,Crook Log,E01000361,1,E09000004
E05011223,Crook Log,E01000363,0.520689655172414,E09000004
E05011223,Crook Log,E01000366,0.881751824817518,E09000004
E05011223,Crook Log,E01000389,1,E09000004
E05011223,Crook Log,E01000390,1,E09000004
E05011223,Crook Log,E01000391,0.0529500756429652,E09000004
E05011223,Crook Log,E01000393,0.107858243451464,E09000004
E05011223,Crook Log,E01000394,1,E09000004
E05011223,Crook Log,E01000452,0,E09000004
E05011223,Crook Log,E01000453,0.593155893536122,E09000004
E05011223,Crook Log,E01000456,0.380081300813008,E09000004
E05011224,East Wickham,E01000395,1,E09000004
E05011224,East Wickham,E01000396,1,E09000004
E05011224,East Wickham,E01000398,1,E09000004
E05011224,East Wickham,E01000399,1,E09000004
E05011224,East Wickham,E01000400,1,E09000004
E05011224,East Wickham,E01000401,1,E09000004
E05011224,East Wickham,E01000451,0.0698412698412698,E09000004
E05011224,East Wickham,E01000453,0.250950570342205,E09000004
E05011224,East Wickham,E01000454,1,E09000004
E05011224,East Wickham,E01000455,1,E09000004
E05011224,East Wickham,E01000456,0.619918699186992,E09000004
E05011224,East Wickham,E01032566,1,E09000004
E05011225,Erith,E01000367,0.312064965197216,E09000004
E05011225,Erith,E01000373,0.899590163934426,E09000004
E05011225,Erith,E01000402,0.587887740029542,E09000004
E05011225,Erith,E01000403,1,E09000004
E05011225,Erith,E01000404,1,E09000004
E05011225,Erith,E01000405,0.94453781512605,E09000004
E05011225,Erith,E01000406,0.894545454545455,E09000004
E05011225,Erith,E01000407,0.933080808080808,E09000004
E05011226,Falconwood & Welling,E01000388,1,E09000004
E05011226,Falconwood & Welling,E01000391,0.947049924357035,E09000004
E05011226,Falconwood & Welling,E01000392,1,E09000004
E05011226,Falconwood & Welling,E01000393,0.892141756548536,E09000004
E05011226,Falconwood & Welling,E01000409,1,E09000004
E05011226,Falconwood & Welling,E01000410,1,E09000004
E05011226,Falconwood & Welling,E01000411,1,E09000004
E05011226,Falconwood & Welling,E01000412,0.908536585365854,E09000004
E05011226,Falconwood & Welling,E01000413,0.0885608856088561,E09000004
E05011226,Falconwood & Welling,E01000414,1,E09000004
E05011226,Falconwood & Welling,E01000415,1,E09000004
E05011227,Longlands,E01000423,1,E09000004
E05011227,Longlands,E01000424,0.937340153452685,E09000004
E05011227,Longlands,E01000425,1,E09000004
E05011227,Longlands,E01000426,1,E09000004
E05011227,Longlands,E01000427,1,E09000004
E05011227,Longlands,E01000428,0.689488910318226,E09000004
E05011227,Longlands,E01000462,0,E09000004
E05011228,Northumberland Heath,E01000355,0,E09000004
E05011228,Northumberland Heath,E01000367,0.118329466357309,E09000004
E05011228,Northumberland Heath,E01000372,0.867862969004894,E09000004
E05011228,Northumberland Heath,E01000402,0.0812407680945347,E09000004
E05011228,Northumberland Heath,E01000406,0.105454545454545,E09000004
E05011228,Northumberland Heath,E01000407,0.0669191919191919,E09000004
E05011228,Northumberland Heath,E01000437,1,E09000004
E05011228,Northumberland Heath,E01000438,1,E09000004
E05011228,Northumberland Heath,E01000439,1,E09000004
E05011228,Northumberland Heath,E01000440,0.837786259541985,E09000004
E05011228,Northumberland Heath,E01000441,1,E09000004
E05011228,Northumberland Heath,E01000442,0.804992199687988,E09000004
E05011230,Sidcup,E01000381,0.897101449275362,E09000004
E05011230,Sidcup,E01000382,1,E09000004
E05011230,Sidcup,E01000384,1,E09000004
E05011230,Sidcup,E01000385,0.109725685785536,E09000004
E05011230,Sidcup,E01000386,1,E09000004
E05011230,Sidcup,E01000387,1,E09000004
E05011230,Sidcup,E01000424,0.0626598465473146,E09000004
E05011230,Sidcup,E01000428,0.310511089681774,E09000004
E05011230,Sidcup,E01000457,1,E09000004
E05011230,Sidcup,E01000458,1,E09000004
E05011230,Sidcup,E01000459,1,E09000004
E05011230,Sidcup,E01000461,0.257731958762887,E09000004
E05011230,Sidcup,E01000462,0.510593220338983,E09000004
E05011231,Slade Green & Northend,E01000367,0,E09000004
E05011231,Slade Green & Northend,E01000403,0,E09000004
E05011231,Slade Green & Northend,E01000429,1,E09000004
E05011231,Slade Green & Northend,E01000430,1,E09000004
E05011231,Slade Green & Northend,E01000431,1,E09000004
E05011231,Slade Green & Northend,E01000433,1,E09000004
E05011231,Slade Green & Northend,E01000434,1,E09000004
E05011231,Slade Green & Northend,E01000435,0.805872756933116,E09000004
E05011231,Slade Green & Northend,E01033789,1,E09000004
E05011231,Slade Green & Northend,E01033790,1,E09000004
E05011229,St. Mary's & St. James,E01000381,0.102898550724638,E09000004
E05011229,St. Mary's & St. James,E01000383,1,E09000004
E05011229,St. Mary's & St. James,E01000385,0.890274314214464,E09000004
E05011229,St. Mary's & St. James,E01000444,1,E09000004
E05011229,St. Mary's & St. James,E01000445,0.484240687679083,E09000004
E05011229,St. Mary's & St. James,E01000447,1,E09000004
E05011229,St. Mary's & St. James,E01000448,1,E09000004
E05011229,St. Mary's & St. James,E01000449,1,E09000004
E05011232,Thamesmead East,E01000416,1,E09000004
E05011232,Thamesmead East,E01000418,0.15234375,E09000004
E05011232,Thamesmead East,E01000422,1,E09000004
E05011232,Thamesmead East,E01000464,1,E09000004
E05011232,Thamesmead East,E01000465,1,E09000004
E05011232,Thamesmead East,E01000466,1,E09000004
E05011232,Thamesmead East,E01000467,1,E09000004
E05011232,Thamesmead East,E01000468,1,E09000004
E05011232,Thamesmead East,E01000469,1,E09000004
E05011232,Thamesmead East,E01000470,1,E09000004
E05011233,West Heath,E01000334,0,E09000004
E05011233,West Heath,E01000354,0.404120443740095,E09000004
E05011233,West Heath,E01000357,0.375,E09000004
E05011233,West Heath,E01000359,1,E09000004
E05011233,West Heath,E01000417,0.826792963464141,E09000004
E05011233,West Heath,E01000419,1,E09000004
E05011233,West Heath,E01000420,1,E09000004
E05011233,West Heath,E01000421,1,E09000004
E05011233,West Heath,E01000436,1,E09000004
E05011233,West Heath,E01000440,0.0763358778625954,E09000004
E05011233,West Heath,E01000442,0.195007800312012,E09000004
E05011233,West Heath,E01000450,1,E09000004
E05011233,West Heath,E01000451,0.93015873015873,E09000004
E05011233,West Heath,E01000452,1,E09000004
E05011233,West Heath,E01000453,0.155893536121673,E09000004
E05013496,Alperton,E01000471,1,E09000005
E05013496,Alperton,E01000472,1,E09000005
E05013496,Alperton,E01000473,0.703184713375796,E09000005
E05013496,Alperton,E01000474,0.0571992110453649,E09000005
E05013496,Alperton,E01000475,1,E09000005
E05013496,Alperton,E01000476,0.862244897959184,E09000005
E05013496,Alperton,E01000477,1,E09000005
E05013496,Alperton,E01000478,1,E09000005
E05013496,Alperton,E01033938,0,E09000005
E05013497,Barnhill,E01000479,0.490566037735849,E09000005
E05013497,Barnhill,E01000480,1,E09000005
E05013497,Barnhill,E01000481,1,E09000005
E05013497,Barnhill,E01000483,1,E09000005
E05013497,Barnhill,E01000486,0.826492537313433,E09000005
E05013497,Barnhill,E01000487,0.45391061452514,E09000005
E05013497,Barnhill,E01033931,1,E09000005
E05013497,Barnhill,E01033932,1,E09000005
E05013498,Brondesbury Park,E01000488,1,E09000005
E05013498,Brondesbury Park,E01000489,1,E09000005
E05013498,Brondesbury Park,E01000490,1,E09000005
E05013498,Brondesbury Park,E01000491,1,E09000005
E05013498,Brondesbury Park,E01000492,1,E09000005
E05013498,Brondesbury Park,E01000493,1,E09000005
E05013498,Brondesbury Park,E01000494,1,E09000005
E05013498,Brondesbury Park,E01000495,1,E09000005
E05013498,Brondesbury Park,E01000581,0,E09000005
E05013498,Brondesbury Park,E01000644,0.0857142857142857,E09000005
E05013499,Cricklewood & Mapesbury,E01000553,1,E09000005
E05013499,Cricklewood & Mapesbury,E01000554,1,E09000005
E05013499,Cricklewood & Mapesbury,E01000555,1,E09000005
E05013499,Cricklewood & Mapesbury,E01000556,1,E09000005
E05013499,Cricklewood & Mapesbury,E01000557,1,E09000005
E05013499,Cricklewood & Mapesbury,E01000558,1,E09000005
E05013499,Cricklewood & Mapesbury,E01000560,0.731404958677686,E09000005
E05013499,Cricklewood & Mapesbury,E01000561,1,E09000005
E05013500,Dollis Hill,E01000497,1,E09000005
E05013500,Dollis Hill,E01000498,1,E09000005
E05013500,Dollis Hill,E01000499,1,E09000005
E05013500,Dollis Hill,E01000501,1,E09000005
E05013500,Dollis Hill,E01000502,1,E09000005
E05013500,Dollis Hill,E01000503,1,E09000005
E05013500,Dollis Hill,E01000506,0.425219941348974,E09000005
E05013500,Dollis Hill,E01000509,1,E09000005
E05013500,Dollis Hill,E01000510,1,E09000005
E05013500,Dollis Hill,E01000511,1,E09000005
E05013500,Dollis Hill,E01000512,0.110410094637224,E09000005
E05013500,Dollis Hill,E01000628,0.749299719887955,E09000005
E05013500,Dollis Hill,E01033933,1,E09000005
E05013500,Dollis Hill,E01033934,1,E09000005
E05013501,Harlesden & Kensal Green,E01000521,0.363363363363363,E09000005
E05013501,Harlesden & Kensal Green,E01000522,0.677943166441137,E09000005
E05013501,Harlesden & Kensal Green,E01000523,1,E09000005
E05013501,Harlesden & Kensal Green,E01000524,1,E09000005
E05013501,Harlesden & Kensal Green,E01000525,1,E09000005
E05013501,Harlesden & Kensal Green,E01000530,1,E09000005
E05013501,Harlesden & Kensal Green,E01000531,0.331161780673181,E09000005
E05013501,Harlesden & Kensal Green,E01000532,0,E09000005
E05013501,Harlesden & Kensal Green,E01000533,1,E09000005
E05013501,Harlesden & Kensal Green,E01000534,1,E09000005
E05013501,Harlesden & Kensal Green,E01000535,1,E09000005
E05013501,Harlesden & Kensal Green,E01033455,1,E09000005
E05013501,Harlesden & Kensal Green,E01033485,1,E09000005
E05013502,Kenton,E01000484,1,E09000005
E05013502,Kenton,E01000485,1,E09000005
E05013502,Kenton,E01000486,0.173507462686567,E09000005
E05013502,Kenton,E01000487,0.54608938547486,E09000005
E05013502,Kenton,E01000536,1,E09000005
E05013502,Kenton,E01000538,1,E09000005
E05013502,Kenton,E01000539,1,E09000005
E05013502,Kenton,E01000540,1,E09000005
E05013502,Kenton,E01000541,1,E09000005
E05013502,Kenton,E01000543,0.720703125,E09000005
E05013502,Kenton,E01000568,0.19280205655527,E09000005
E05013502,Kenton,E01000575,0,E09000005
E05013502,Kenton,E01033463,1,E09000005
E05013503,Kilburn,E01000544,1,E09000005
E05013503,Kilburn,E01000545,1,E09000005
E05013503,Kilburn,E01000546,1,E09000005
E05013503,Kilburn,E01000547,1,E09000005
E05013503,Kilburn,E01000548,1,E09000005
E05013503,Kilburn,E01000549,1,E09000005
E05013503,Kilburn,E01000550,1,E09000005
E05013503,Kilburn,E01000551,1,E09000005
E05013503,Kilburn,E01000552,1,E09000005
E05013504,Kingsbury,E01000513,1,E09000005
E05013504,Kingsbury,E01000514,1,E09000005
E05013504,Kingsbury,E01000515,0.334315169366716,E09000005
E05013504,Kingsbury,E01000516,1,E09000005
E05013504,Kingsbury,E01000518,0.136518771331058,E09000005
E05013504,Kingsbury,E01000520,1,E09000005
E05013504,Kingsbury,E01000590,0.147239263803681,E09000005
E05013504,Kingsbury,E01033929,1,E09000005
E05013504,Kingsbury,E01033930,1,E09000005
E05013505,Northwick Park,E01000562,1,E09000005
E05013505,Northwick Park,E01000563,1,E09000005
E05013505,Northwick Park,E01000564,1,E09000005
E05013505,Northwick Park,E01000565,1,E09000005
E05013505,Northwick Park,E01000566,1,E09000005
E05013505,Northwick Park,E01000567,1,E09000005
E05013505,Northwick Park,E01000568,0.80719794344473,E09000005
E05013505,Northwick Park,E01000569,1,E09000005
E05013505,Northwick Park,E01000608,0.131483715319662,E09000005
E05013506,Preston,E01000571,0.156746031746032,E09000005
E05013506,Preston,E01000572,1,E09000005
E05013506,Preston,E01000573,1,E09000005
E05013506,Preston,E01000574,1,E09000005
E05013506,Preston,E01000575,1,E09000005
E05013506,Preston,E01000576,1,E09000005
E05013506,Preston,E01000577,0.852173913043478,E09000005
E05013506,Preston,E01000578,0.482834994462901,E09000005
E05013507,Queens Park,E01000531,0.668838219326819,E09000005
E05013507,Queens Park,E01000532,1,E09000005
E05013507,Queens Park,E01000579,1,E09000005
E05013507,Queens Park,E01000580,1,E09000005
E05013507,Queens Park,E01000581,1,E09000005
E05013507,Queens Park,E01000582,1,E09000005
E05013507,Queens Park,E01000583,1,E09000005
E05013507,Queens Park,E01000584,1,E09000005
E05013507,Queens Park,E01000585,1,E09000005
E05013507,Queens Park,E01000586,1,E09000005
E05013508,Queensbury,E01000515,0.493372606774669,E09000005
E05013508,Queensbury,E01000517,1,E09000005
E05013508,Queensbury,E01000543,0.279296875,E09000005
E05013508,Queensbury,E01000587,1,E09000005
E05013508,Queensbury,E01000589,1,E09000005
E05013508,Queensbury,E01000590,0.852760736196319,E09000005
E05013508,Queensbury,E01000591,1,E09000005
E05013508,Queensbury,E01000592,1,E09000005
E05013508,Queensbury,E01000593,1,E09000005
E05013508,Queensbury,E01000594,1,E09000005
E05013508,Queensbury,E01033930,0,E09000005
E05013509,Roundwood,E01000506,0.504398826979472,E09000005
E05013509,Roundwood,E01000508,1,E09000005
E05013509,Roundwood,E01000521,0.636636636636637,E09000005
E05013509,Roundwood,E01000522,0.322056833558863,E09000005
E05013509,Roundwood,E01000523,0,E09000005
E05013509,Roundwood,E01000526,1,E09000005
E05013509,Roundwood,E01000527,1,E09000005
E05013509,Roundwood,E01000528,1,E09000005
E05013509,Roundwood,E01000638,0.421994884910486,E09000005
E05013509,Roundwood,E01000640,0.424452133794694,E09000005
E05013509,Roundwood,E01000643,1,E09000005
E05013509,Roundwood,E01000644,0.473291925465839,E09000005
E05013510,Stonebridge,E01000595,1,E09000005
E05013510,Stonebridge,E01000596,1,E09000005
E05013510,Stonebridge,E01000599,1,E09000005
E05013510,Stonebridge,E01000601,1,E09000005
E05013510,Stonebridge,E01000602,1,E09000005
E05013510,Stonebridge,E01000603,1,E09000005
E05013510,Stonebridge,E01000604,1,E09000005
E05013510,Stonebridge,E01000605,1,E09000005
E05013510,Stonebridge,E01033456,1,E09000005
E05013510,Stonebridge,E01033937,1,E09000005
E05013510,Stonebridge,E01033938,1,E09000005
E05013510,Stonebridge,E01033939,1,E09000005
E05013511,Sudbury,E01000606,1,E09000005
E05013511,Sudbury,E01000607,1,E09000005
E05013511,Sudbury,E01000608,0.868516284680338,E09000005
E05013511,Sudbury,E01000609,1,E09000005
E05013511,Sudbury,E01000610,0.533145275035261,E09000005
E05013511,Sudbury,E01000611,1,E09000005
E05013511,Sudbury,E01000612,0.163701067615658,E09000005
E05013511,Sudbury,E01000613,1,E09000005
E05013512,Tokyngton,E01000615,0.1256038647343,E09000005
E05013512,Tokyngton,E01000617,0.450509461426492,E09000005
E05013512,Tokyngton,E01000618,1,E09000005
E05013512,Tokyngton,E01000619,1,E09000005
E05013512,Tokyngton,E01000620,1,E09000005
E05013512,Tokyngton,E01000621,1,E09000005
E05013513,Welsh Harp,E01000479,0.509433962264151,E09000005
E05013513,Welsh Harp,E01000481,0,E09000005
E05013513,Welsh Harp,E01000515,0.172312223858616,E09000005
E05013513,Welsh Harp,E01000518,0.863481228668942,E09000005
E05013513,Welsh Harp,E01000519,1,E09000005
E05013513,Welsh Harp,E01000622,1,E09000005
E05013513,Welsh Harp,E01000623,1,E09000005
E05013513,Welsh Harp,E01000624,1,E09000005
E05013513,Welsh Harp,E01000625,1,E09000005
E05013513,Welsh Harp,E01000626,1,E09000005
E05013513,Welsh Harp,E01000627,1,E09000005
E05013513,Welsh Harp,E01000628,0.250700280112045,E09000005
E05013513,Welsh Harp,E01000629,1,E09000005
E05013514,Wembley Central,E01000473,0.296815286624204,E09000005
E05013514,Wembley Central,E01000474,0.942800788954635,E09000005
E05013514,Wembley Central,E01000476,0.137755102040816,E09000005
E05013514,Wembley Central,E01000608,0,E09000005
E05013514,Wembley Central,E01000610,0.466854724964739,E09000005
E05013514,Wembley Central,E01000612,0.836298932384342,E09000005
E05013514,Wembley Central,E01000630,0.732855680655067,E09000005
E05013514,Wembley Central,E01000631,1,E09000005
E05013514,Wembley Central,E01000632,1,E09000005
E05013514,Wembley Central,E01000633,1,E09000005
E05013514,Wembley Central,E01000634,1,E09000005
E05013514,Wembley Central,E01033935,0.248251748251748,E09000005
E05013515,Wembley Hill,E01000570,1,E09000005
E05013515,Wembley Hill,E01000571,0.843253968253968,E09000005
E05013515,Wembley Hill,E01000576,0,E09000005
E05013515,Wembley Hill,E01000577,0.147826086956522,E09000005
E05013515,Wembley Hill,E01000578,0.517165005537099,E09000005
E05013515,Wembley Hill,E01000616,1,E09000005
E05013515,Wembley Hill,E01000630,0.267144319344934,E09000005
E05013515,Wembley Hill,E01000636,1,E09000005
E05013515,Wembley Hill,E01033457,1,E09000005
E05013515,Wembley Hill,E01033935,0.751748251748252,E09000005
E05013515,Wembley Hill,E01033936,1,E09000005
E05013515,Wembley Hill,E01033941,0.228464419475655,E09000005
E05013516,Wembley Park,E01000615,0.874396135265701,E09000005
