lad22cd,lad22nm,category,count_21,count_11,change
E09000021,Kingston upon Thames,"Separated, but still married or in a civil partnership",2206,2226,-20
E09000022,Lambeth,"Living in a same-sex couple: Married, in a civil partnership, or cohabiting",7106,6426,680
E09000022,Lambeth,Living in an opposite-sex couple: Cohabiting,39090,30120,8970
E09000022,Lambeth,Living in an opposite-sex couple: Married or in a civil partnership,58661,57396,1265
E09000022,Lambeth,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,15502,14969,533
E09000022,Lambeth,Not living in a couple: Married or in a registered civil partnership,6157,6638,-481
E09000022,Lambeth,Not living in a couple: Single (never married and never registered a same-sex civil partnership),125052,114034,11018
E09000022,Lambeth,Not living in a couple: Widowed or surviving partner from a civil partnership,6855,7920,-1065
E09000022,Lambeth,"Separated, but still married or in a civil partnership",6161,7824,-1663
E09000023,Lewisham,"Living in a same-sex couple: Married, in a civil partnership, or cohabiting",4663,4404,259
E09000023,Lewisham,Living in an opposite-sex couple: Cohabiting,35207,23942,11265
E09000023,Lewisham,Living in an opposite-sex couple: Married or in a civil partnership,70632,65554,5078
E09000023,Lewisham,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,15629,14533,1096
E09000023,Lewisham,Not living in a couple: Married or in a registered civil partnership,5245,5335,-90
E09000023,Lewisham,Not living in a couple: Single (never married and never registered a same-sex civil partnership),94704,85790,8914
E09000023,Lewisham,Not living in a couple: Widowed or surviving partner from a civil partnership,7749,9202,-1453
E09000023,Lewisham,"Separated, but still married or in a civil partnership",5922,7456,-1534
E09000024,Merton,"Living in a same-sex couple: Married, in a civil partnership, or cohabiting",2044,1817,227
E09000024,Merton,Living in an opposite-sex couple: Cohabiting,20785,16932,3853
E09000024,Merton,Living in an opposite-sex couple: Married or in a civil partnership,71243,67417,3826
E09000024,Merton,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,9757,8706,1051
E09000024,Merton,Not living in a couple: Married or in a registered civil partnership,4427,4143,284
E09000024,Merton,Not living in a couple: Single (never married and never registered a same-sex civil partnership),53537,49544,3993
E09000024,Merton,Not living in a couple: Widowed or surviving partner from a civil partnership,6772,7505,-733
E09000024,Merton,"Separated, but still married or in a civil partnership",3139,3333,-194
E09000025,Newham,"Living in a same-sex couple: Married, in a civil partnership, or cohabiting",3365,2671,694
E09000025,Newham,Living in an opposite-sex couple: Cohabiting,26409,15451,10958
E09000025,Newham,Living in an opposite-sex couple: Married or in a civil partnership,95658,80737,14921
E09000025,Newham,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,14632,12652,1980
E09000025,Newham,Not living in a couple: Married or in a registered civil partnership,13673,14133,-460
E09000025,Newham,Not living in a couple: Single (never married and never registered a same-sex civil partnership),104488,93879,10609
E09000025,Newham,Not living in a couple: Widowed or surviving partner from a civil partnership,9037,9226,-189
E09000025,Newham,"Separated, but still married or in a civil partnership",6294,7366,-1072
E09000026,Redbridge,"Living in a same-sex couple: Married, in a civil partnership, or cohabiting",1392,1838,-446
E09000026,Redbridge,Living in an opposite-sex couple: Cohabiting,16898,13406,3492
E09000026,Redbridge,Living in an opposite-sex couple: Married or in a civil partnership,112189,100791,11398
E09000026,Redbridge,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,12189,10882,1307
E09000026,Redbridge,Not living in a couple: Married or in a registered civil partnership,9198,6813,2385
E09000026,Redbridge,Not living in a couple: Single (never married and never registered a same-sex civil partnership),72770,63951,8819
E09000026,Redbridge,Not living in a couple: Widowed or surviving partner from a civil partnership,11057,11694,-637
E09000026,Redbridge,"Separated, but still married or in a civil partnership",4583,5099,-516
E09000027,Richmond upon Thames,"Living in a same-sex couple: Married, in a civil partnership, or cohabiting",1918,1674,244
E09000027,Richmond upon Thames,Living in an opposite-sex couple: Cohabiting,18496,17458,1038
E09000027,Richmond upon Thames,Living in an opposite-sex couple: Married or in a civil partnership,73525,68244,5281
E09000027,Richmond upon Thames,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,9721,9071,650
E09000027,Richmond upon Thames,Not living in a couple: Married or in a registered civil partnership,2242,2333,-91
E09000027,Richmond upon Thames,Not living in a couple: Single (never married and never registered a same-sex civil partnership),38745,38524,221
E09000027,Richmond upon Thames,Not living in a couple: Widowed or surviving partner from a civil partnership,6666,7298,-632
E09000027,Richmond upon Thames,"Separated, but still married or in a civil partnership",2693,2672,21
E09000028,Southwark,"Living in a same-sex couple: Married, in a civil partnership, or cohabiting",6418,6511,-93
E09000028,Southwark,Living in an opposite-sex couple: Cohabiting,36928,28226,8702
E09000028,Southwark,Living in an opposite-sex couple: Married or in a civil partnership,58713,58102,611
