lad22cd,lad22nm,category,count_21,count_11,change
E09000021,Kingston upon Thames,Aged 50 years,2496,2091,405
E09000021,Kingston upon Thames,Aged 51 years,2345,1958,387
E09000021,Kingston upon Thames,Aged 52 years,2360,1934,426
E09000021,Kingston upon Thames,Aged 53 years,2231,1738,493
E09000021,Kingston upon Thames,Aged 54 years,2203,1783,420
E09000021,Kingston upon Thames,Aged 55 years,2195,1623,572
E09000021,Kingston upon Thames,Aged 56 years,2128,1634,494
E09000021,Kingston upon Thames,Aged 57 years,2065,1667,398
E09000021,Kingston upon Thames,Aged 58 years,1968,1555,413
E09000021,Kingston upon Thames,Aged 59 years,1832,1493,339
E09000021,Kingston upon Thames,Aged 6 years,2096,1865,231
E09000021,Kingston upon Thames,Aged 60 years,1819,1553,266
E09000021,Kingston upon Thames,Aged 61 years,1732,1536,196
E09000021,Kingston upon Thames,Aged 62 years,1656,1626,30
E09000021,Kingston upon Thames,Aged 63 years,1489,1621,-132
E09000021,Kingston upon Thames,Aged 64 years,1526,1646,-120
E09000021,Kingston upon Thames,Aged 65 years,1400,1270,130
E09000021,Kingston upon Thames,Aged 66 years,1370,1190,180
E09000021,Kingston upon Thames,Aged 67 years,1420,1148,272
E09000021,Kingston upon Thames,Aged 68 years,1287,1150,137
E09000021,Kingston upon Thames,Aged 69 years,1249,936,313
E09000021,Kingston upon Thames,Aged 7 years,1977,1854,123
E09000021,Kingston upon Thames,Aged 70 years,1275,948,327
E09000021,Kingston upon Thames,Aged 71 years,1280,943,337
E09000021,Kingston upon Thames,Aged 72 years,1302,919,383
E09000021,Kingston upon Thames,Aged 73 years,1345,845,500
E09000021,Kingston upon Thames,Aged 74 years,1399,892,507
E09000021,Kingston upon Thames,Aged 75 years,1044,784,260
E09000021,Kingston upon Thames,Aged 76 years,976,759,217
E09000021,Kingston upon Thames,Aged 77 years,953,746,207
E09000021,Kingston upon Thames,Aged 78 years,866,738,128
E09000021,Kingston upon Thames,Aged 79 years,711,726,-15
E09000021,Kingston upon Thames,Aged 8 years,2143,1631,512
E09000021,Kingston upon Thames,Aged 80 years,712,696,16
E09000021,Kingston upon Thames,Aged 81 years,685,670,15
E09000021,Kingston upon Thames,Aged 82 years,658,609,49
E09000021,Kingston upon Thames,Aged 83 years,547,568,-21
E09000021,Kingston upon Thames,Aged 84 years,575,479,96
E09000021,Kingston upon Thames,Aged 85 and over,3270,3342,-72
E09000021,Kingston upon Thames,Aged 9 years,2166,1688,478
E09000021,Kingston upon Thames,Aged under 1 year,1802,2317,-515
E09000022,Lambeth,Aged 1 year,3201,4322,-1121
E09000022,Lambeth,Aged 10 years,3086,2940,146
E09000022,Lambeth,Aged 11 years,3111,3014,97
E09000022,Lambeth,Aged 12 years,3078,2938,140
E09000022,Lambeth,Aged 13 years,3158,2985,173
E09000022,Lambeth,Aged 14 years,3052,2877,175
E09000022,Lambeth,Aged 15 years,3020,2955,65
E09000022,Lambeth,Aged 16 years,2960,2844,116
E09000022,Lambeth,Aged 17 years,3049,2732,317
E09000022,Lambeth,Aged 18 years,2978,2853,125
E09000022,Lambeth,Aged 19 years,2927,2674,253
E09000022,Lambeth,Aged 2 years,3009,4167,-1158
E09000022,Lambeth,Aged 20 years,3091,3228,-137
E09000022,Lambeth,Aged 21 years,3454,3904,-450
E09000022,Lambeth,Aged 22 years,4952,5152,-200
E09000022,Lambeth,Aged 23 years,6788,6629,159
E09000022,Lambeth,Aged 24 years,8470,7789,681
E09000022,Lambeth,Aged 25 years,9238,8575,663
E09000022,Lambeth,Aged 26 years,9611,8785,826
E09000022,Lambeth,Aged 27 years,9086,8672,414
E09000022,Lambeth,Aged 28 years,8886,8604,282
E09000022,Lambeth,Aged 29 years,8519,8499,20
E09000022,Lambeth,Aged 3 years,2959,3977,-1018
E09000022,Lambeth,Aged 30 years,8515,8500,15
E09000022,Lambeth,Aged 31 years,7655,7876,-221
E09000022,Lambeth,Aged 32 years,7312,7612,-300
E09000022,Lambeth,Aged 33 years,6846,6760,86
E09000022,Lambeth,Aged 34 years,6233,6257,-24
E09000022,Lambeth,Aged 35 years,5946,5934,12
E09000022,Lambeth,Aged 36 years,5264,5670,-406
E09000022,Lambeth,Aged 37 years,5209,5255,-46
E09000022,Lambeth,Aged 38 years,4980,5221,-241
E09000022,Lambeth,Aged 39 years,5034,5118,-84
E09000022,Lambeth,Aged 4 years,2949,3718,-769
E09000022,Lambeth,Aged 40 years,4863,4938,-75
E09000022,Lambeth,Aged 41 years,4729,4540,189
E09000022,Lambeth,Aged 42 years,4430,4643,-213
E09000022,Lambeth,Aged 43 years,4188,4572,-384
E09000022,Lambeth,Aged 44 years,4233,4395,-162
E09000022,Lambeth,Aged 45 years,4271,4550,-279
E09000022,Lambeth,Aged 46 years,4161,4517,-356
E09000022,Lambeth,Aged 47 years,3933,4212,-279
E09000022,Lambeth,Aged 48 years,3964,3915,49
E09000022,Lambeth,Aged 49 years,4087,3703,384
E09000022,Lambeth,Aged 5 years,2942,3675,-733
E09000022,Lambeth,Aged 50 years,4021,3609,412
E09000022,Lambeth,Aged 51 years,4175,3321,854
E09000022,Lambeth,Aged 52 years,4194,3043,1151
E09000022,Lambeth,Aged 53 years,4195,2934,1261
