lad22cd,lad22nm,category,count_21,count_11,change
E09000007,Camden,Europe: Other Europe: EU countries: Member countries in March 2001: Italy,4442,3238,1204
E09000007,Camden,Europe: Other Europe: EU countries: Member countries in March 2001: Other member countries in March 2001,4814,4674,140
E09000007,Camden,Europe: Other Europe: EU countries: Member countries in March 2001: Portugal (including Madeira and the Azores),1298,1133,165
E09000007,Camden,Europe: Other Europe: EU countries: Member countries in March 2001: Spain (including Canary Islands),2309,1712,597
E09000007,Camden,Europe: Other Europe: Rest of Europe: Other Europe,6672,5894,778
E09000007,Camden,Europe: Other Europe: Rest of Europe: Turkey,1224,799,425
E09000007,Camden,Europe: United Kingdom: England,109871,119565,-9694
E09000007,Camden,Europe: United Kingdom: Great Britain not otherwise specified,2,50,-48
E09000007,Camden,Europe: United Kingdom: Northern Ireland,919,1309,-390
E09000007,Camden,Europe: United Kingdom: Scotland,2481,3708,-1227
E09000007,Camden,Europe: United Kingdom: United Kingdom not otherwise specified,12,49,-37
E09000007,Camden,Europe: United Kingdom: Wales,1362,2014,-652
E09000007,Camden,Middle East and Asia: Central Asia,254,253,1
E09000007,Camden,Middle East and Asia: Eastern Asia: China,3111,2036,1075
E09000007,Camden,Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China),1343,1264,79
E09000007,Camden,Middle East and Asia: Eastern Asia: Other Eastern Asia,2502,2923,-421
E09000007,Camden,Middle East and Asia: Middle East: Iran,1943,1752,191
E09000007,Camden,Middle East and Asia: Middle East: Other Middle East,3955,3320,635
E09000007,Camden,Middle East and Asia: South-East Asia: Other South-East Asia,2755,3290,-535
E09000007,Camden,Middle East and Asia: South-East Asia: Philippines,2063,1730,333
E09000007,Camden,Middle East and Asia: Southern Asia: Bangladesh,5814,5947,-133
E09000007,Camden,Middle East and Asia: Southern Asia: India,3270,2667,603
E09000007,Camden,Middle East and Asia: Southern Asia: Other Southern Asia,683,694,-11
E09000007,Camden,Middle East and Asia: Southern Asia: Pakistan,768,716,52
E09000007,Camden,Middle East and Asia: Southern Asia: Sri Lanka,318,459,-141
E09000007,Camden,Other,0,4,-4
E09000007,Camden,The Americas and the Caribbean: Central America: All Central American countries,492,386,106
E09000007,Camden,The Americas and the Caribbean: North America: Other North America,1412,1778,-366
E09000007,Camden,The Americas and the Caribbean: North America: United States,5912,6264,-352
E09000007,Camden,The Americas and the Caribbean: South America: All South American countries,3839,3138,701
E09000007,Camden,The Americas and the Caribbean: The Caribbean: Jamaica,350,406,-56
E09000007,Camden,The Americas and the Caribbean: The Caribbean: Other Caribbean,700,812,-112
E09000008,Croydon,Africa: Africa not otherwise specified,63,326,-263
E09000008,Croydon,Africa: Central and Western Africa: Ghana,7244,5363,1881
E09000008,Croydon,Africa: Central and Western Africa: Nigeria,6185,4715,1470
E09000008,Croydon,Africa: Central and Western Africa: Other Central and Western Africa,4473,3260,1213
E09000008,Croydon,Africa: North Africa,1679,1312,367
E09000008,Croydon,Africa: South and Eastern Africa: Kenya,3088,3390,-302
E09000008,Croydon,Africa: South and Eastern Africa: Other South and Eastern Africa,7054,7033,21
E09000008,Croydon,Africa: South and Eastern Africa: Somalia,1226,1038,188
E09000008,Croydon,Africa: South and Eastern Africa: South Africa,1551,1616,-65
E09000008,Croydon,Africa: South and Eastern Africa: Zimbabwe,1144,1294,-150
E09000008,Croydon,Antarctica and Oceania: Australasia: Australia,722,598,124
E09000008,Croydon,Antarctica and Oceania: Australasia: Other Australasia,370,368,2
E09000008,Croydon,Antarctica and Oceania: Other Oceania and Antarctica,97,55,42
E09000008,Croydon,Europe: Other Europe: EU countries: Countries that joined the EU between April 2001 and March 2011: Lithuania,1088,802,286
E09000008,Croydon,Europe: Other Europe: EU countries: Countries that joined the EU between April 2001 and March 2011: Other EU countries,5421,3557,1864
E09000008,Croydon,Europe: Other Europe: EU countries: Countries that joined the EU between April 2001 and March 2011: Poland,7979,5233,2746
E09000008,Croydon,Europe: Other Europe: EU countries: Countries that joined the EU between April 2001 and March 2011: Romania,4860,880,3980
E09000008,Croydon,Europe: Other Europe: EU countries: Member countries in March 2001: France,1682,1269,413
E09000008,Croydon,Europe: Other Europe: EU countries: Member countries in March 2001: Germany,1581,1561,20
E09000008,Croydon,Europe: Other Europe: EU countries: Member countries in March 2001: Ireland,3164,4055,-891
E09000008,Croydon,Europe: Other Europe: EU countries: Member countries in March 2001: Italy,3268,1446,1822
E09000008,Croydon,Europe: Other Europe: EU countries: Member countries in March 2001: Other member countries in March 2001,2478,1628,850
E09000008,Croydon,Europe: Other Europe: EU countries: Member countries in March 2001: Portugal (including Madeira and the Azores),3104,1283,1821
E09000008,Croydon,Europe: Other Europe: EU countries: Member countries in March 2001: Spain (including Canary Islands),1982,740,1242
E09000008,Croydon,Europe: Other Europe: Rest of Europe: Other Europe,3870,1958,1912
E09000008,Croydon,Europe: Other Europe: Rest of Europe: Turkey,1507,1382,125
E09000008,Croydon,Europe: United Kingdom: England,249371,249667,-296
E09000008,Croydon,Europe: United Kingdom: Great Britain not otherwise specified,4,30,-26
E09000008,Croydon,Europe: United Kingdom: Northern Ireland,924,998,-74
E09000008,Croydon,Europe: United Kingdom: Scotland,2564,3201,-637
E09000008,Croydon,Europe: United Kingdom: United Kingdom not otherwise specified,24,71,-47
E09000008,Croydon,Europe: United Kingdom: Wales,1649,1927,-278
E09000008,Croydon,Middle East and Asia: Central Asia,125,67,58
E09000008,Croydon,Middle East and Asia: Eastern Asia: China,1203,1164,39
E09000008,Croydon,Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China),818,728,90
E09000008,Croydon,Middle East and Asia: Eastern Asia: Other Eastern Asia,609,612,-3
E09000008,Croydon,Middle East and Asia: Middle East: Iran,902,814,88
E09000008,Croydon,Middle East and Asia: Middle East: Other Middle East,1907,1569,338
E09000008,Croydon,Middle East and Asia: South-East Asia: Other South-East Asia,2338,2220,118
E09000008,Croydon,Middle East and Asia: South-East Asia: Philippines,1437,1150,287
E09000008,Croydon,Middle East and Asia: Southern Asia: Bangladesh,1468,1179,289
E09000008,Croydon,Middle East and Asia: Southern Asia: India,14374,13220,1154
E09000008,Croydon,Middle East and Asia: Southern Asia: Other Southern Asia,1666,1510,156
E09000008,Croydon,Middle East and Asia: Southern Asia: Pakistan,6960,5343,1617
E09000008,Croydon,Middle East and Asia: Southern Asia: Sri Lanka,5165,5270,-105
E09000008,Croydon,Other,2,2,0
E09000008,Croydon,The Americas and the Caribbean: Central America: All Central American countries,218,123,95
E09000008,Croydon,The Americas and the Caribbean: North America: Other North America,470,426,44
E09000008,Croydon,The Americas and the Caribbean: North America: United States,1171,857,314
E09000008,Croydon,The Americas and the Caribbean: South America: All South American countries,6118,3270,2848
E09000008,Croydon,The Americas and the Caribbean: The Caribbean: Jamaica,9397,9240,157
E09000008,Croydon,The Americas and the Caribbean: The Caribbean: Other Caribbean,2955,2558,397
E09000009,Ealing,Africa: Africa not otherwise specified,131,486,-355
E09000009,Ealing,Africa: Central and Western Africa: Ghana,1048,1125,-77
E09000009,Ealing,Africa: Central and Western Africa: Nigeria,1603,1413,190
E09000009,Ealing,Africa: Central and Western Africa: Other Central and Western Africa,1124,911,213
E09000009,Ealing,Africa: North Africa,4271,2757,1514
E09000009,Ealing,Africa: South and Eastern Africa: Kenya,3760,4404,-644
E09000009,Ealing,Africa: South and Eastern Africa: Other South and Eastern Africa,4945,4756,189
E09000009,Ealing,Africa: South and Eastern Africa: Somalia,5848,6468,-620
E09000009,Ealing,Africa: South and Eastern Africa: South Africa,1437,2064,-627
E09000009,Ealing,Africa: South and Eastern Africa: Zimbabwe,460,625,-165
E09000009,Ealing,Antarctica and Oceania: Australasia: Australia,1264,2015,-751
E09000009,Ealing,Antarctica and Oceania: Australasia: Other Australasia,835,1556,-721
E09000009,Ealing,Antarctica and Oceania: Other Oceania and Antarctica,162,144,18
E09000009,Ealing,Europe: Other Europe: EU countries: Countries that joined the EU between April 2001 and March 2011: Lithuania,1215,1292,-77
E09000009,Ealing,Europe: Other Europe: EU countries: Countries that joined the EU between April 2001 and March 2011: Other EU countries,5544,4456,1088
E09000009,Ealing,Europe: Other Europe: EU countries: Countries that joined the EU between April 2001 and March 2011: Poland,18816,21507,-2691
E09000009,Ealing,Europe: Other Europe: EU countries: Countries that joined the EU between April 2001 and March 2011: Romania,4986,1028,3958
E09000009,Ealing,Europe: Other Europe: EU countries: Member countries in March 2001: France,2780,2523,257
E09000009,Ealing,Europe: Other Europe: EU countries: Member countries in March 2001: Germany,1630,1812,-182
E09000009,Ealing,Europe: Other Europe: EU countries: Member countries in March 2001: Ireland,5316,7665,-2349
E09000009,Ealing,Europe: Other Europe: EU countries: Member countries in March 2001: Italy,5243,1988,3255
E09000009,Ealing,Europe: Other Europe: EU countries: Member countries in March 2001: Other member countries in March 2001,4209,3107,1102
E09000009,Ealing,Europe: Other Europe: EU countries: Member countries in March 2001: Portugal (including Madeira and the Azores),2212,1341,871
E09000009,Ealing,Europe: Other Europe: EU countries: Member countries in March 2001: Spain (including Canary Islands),2409,1270,1139
E09000009,Ealing,Europe: Other Europe: Rest of Europe: Other Europe,7845,4455,3390
E09000009,Ealing,Europe: Other Europe: Rest of Europe: Turkey,769,449,320
E09000009,Ealing,Europe: United Kingdom: England,174861,168302,6559
E09000009,Ealing,Europe: United Kingdom: Great Britain not otherwise specified,0,17,-17
E09000009,Ealing,Europe: United Kingdom: Northern Ireland,1156,1378,-222
E09000009,Ealing,Europe: United Kingdom: Scotland,2693,3207,-514
E09000009,Ealing,Europe: United Kingdom: United Kingdom not otherwise specified,33,105,-72
E09000009,Ealing,Europe: United Kingdom: Wales,1818,2212,-394
E09000009,Ealing,Middle East and Asia: Central Asia,188,193,-5
E09000009,Ealing,Middle East and Asia: Eastern Asia: China,1529,1173,356
E09000009,Ealing,Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China),1378,1046,332
E09000009,Ealing,Middle East and Asia: Eastern Asia: Other Eastern Asia,3426,2803,623
E09000009,Ealing,Middle East and Asia: Middle East: Iran,3796,3440,356
E09000009,Ealing,Middle East and Asia: Middle East: Other Middle East,12368,8645,3723
E09000009,Ealing,Middle East and Asia: South-East Asia: Other South-East Asia,2712,2837,-125
E09000009,Ealing,Middle East and Asia: South-East Asia: Philippines,2059,1644,415
E09000009,Ealing,Middle East and Asia: Southern Asia: Bangladesh,2111,997,1114
E09000009,Ealing,Middle East and Asia: Southern Asia: India,31819,25820,5999
E09000009,Ealing,Middle East and Asia: Southern Asia: Other Southern Asia,9665,8361,1304
E09000009,Ealing,Middle East and Asia: Southern Asia: Pakistan,7757,7356,401
E09000009,Ealing,Middle East and Asia: Southern Asia: Sri Lanka,6020,6687,-667
E09000009,Ealing,Other,3,3,0
E09000009,Ealing,The Americas and the Caribbean: Central America: All Central American countries,226,166,60
E09000009,Ealing,The Americas and the Caribbean: North America: Other North America,760,756,4
E09000009,Ealing,The Americas and the Caribbean: North America: United States,1900,1596,304
E09000009,Ealing,The Americas and the Caribbean: South America: All South American countries,4109,2467,1642
E09000009,Ealing,The Americas and the Caribbean: The Caribbean: Jamaica,1983,2269,-286
E09000009,Ealing,The Americas and the Caribbean: The Caribbean: Other Caribbean,2884,3352,-468
E09000010,Enfield,Africa: Africa not otherwise specified,57,198,-141
E09000010,Enfield,Africa: Central and Western Africa: Ghana,4738,4089,649
E09000010,Enfield,Africa: Central and Western Africa: Nigeria,3861,4114,-253
E09000010,Enfield,Africa: Central and Western Africa: Other Central and Western Africa,3690,3144,546
E09000010,Enfield,Africa: North Africa,1608,1248,360
E09000010,Enfield,Africa: South and Eastern Africa: Kenya,1897,2152,-255
E09000010,Enfield,Africa: South and Eastern Africa: Other South and Eastern Africa,6325,6233,92
E09000010,Enfield,Africa: South and Eastern Africa: Somalia,3807,3297,510
E09000010,Enfield,Africa: South and Eastern Africa: South Africa,725,898,-173
E09000010,Enfield,Africa: South and Eastern Africa: Zimbabwe,547,862,-315
E09000010,Enfield,Antarctica and Oceania: Australasia: Australia,422,425,-3
E09000010,Enfield,Antarctica and Oceania: Australasia: Other Australasia,199,245,-46
E09000010,Enfield,Antarctica and Oceania: Other Oceania and Antarctica,55,42,13
E09000010,Enfield,Europe: Other Europe: EU countries: Countries that joined the EU between April 2001 and March 2011: Lithuania,831,875,-44
E09000010,Enfield,Europe: Other Europe: EU countries: Countries that joined the EU between April 2001 and March 2011: Other EU countries,20324,14891,5433
E09000010,Enfield,Europe: Other Europe: EU countries: Countries that joined the EU between April 2001 and March 2011: Poland,5894,6011,-117
E09000010,Enfield,Europe: Other Europe: EU countries: Countries that joined the EU between April 2001 and March 2011: Romania,6812,1698,5114
E09000010,Enfield,Europe: Other Europe: EU countries: Member countries in March 2001: France,790,845,-55
E09000010,Enfield,Europe: Other Europe: EU countries: Member countries in March 2001: Germany,862,990,-128
E09000010,Enfield,Europe: Other Europe: EU countries: Member countries in March 2001: Ireland,3283,4382,-1099
E09000010,Enfield,Europe: Other Europe: EU countries: Member countries in March 2001: Italy,3167,2607,560
E09000010,Enfield,Europe: Other Europe: EU countries: Member countries in March 2001: Other member countries in March 2001,4490,2222,2268
E09000010,Enfield,Europe: Other Europe: EU countries: Member countries in March 2001: Portugal (including Madeira and the Azores),1207,751,456
E09000010,Enfield,Europe: Other Europe: EU countries: Member countries in March 2001: Spain (including Canary Islands),1129,541,588
E09000010,Enfield,Europe: Other Europe: Rest of Europe: Other Europe,9048,4320,4728
E09000010,Enfield,Europe: Other Europe: Rest of Europe: Turkey,17053,13968,3085
E09000010,Enfield,Europe: United Kingdom: England,193733,198645,-4912
E09000010,Enfield,Europe: United Kingdom: Great Britain not otherwise specified,11,15,-4
E09000010,Enfield,Europe: United Kingdom: Northern Ireland,658,826,-168
E09000010,Enfield,Europe: United Kingdom: Scotland,1516,2119,-603
E09000010,Enfield,Europe: United Kingdom: United Kingdom not otherwise specified,25,78,-53
E09000010,Enfield,Europe: United Kingdom: Wales,881,1185,-304
E09000010,Enfield,Middle East and Asia: Central Asia,190,106,84
E09000010,Enfield,Middle East and Asia: Eastern Asia: China,796,733,63
E09000010,Enfield,Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China),610,550,60
E09000010,Enfield,Middle East and Asia: Eastern Asia: Other Eastern Asia,259,234,25
E09000010,Enfield,Middle East and Asia: Middle East: Iran,1710,1607,103
E09000010,Enfield,Middle East and Asia: Middle East: Other Middle East,1867,1714,153
E09000010,Enfield,Middle East and Asia: South-East Asia: Other South-East Asia,1337,1247,90
E09000010,Enfield,Middle East and Asia: South-East Asia: Philippines,1132,1012,120
E09000010,Enfield,Middle East and Asia: Southern Asia: Bangladesh,3537,2849,688
E09000010,Enfield,Middle East and Asia: Southern Asia: India,3730,4186,-456
E09000010,Enfield,Middle East and Asia: Southern Asia: Other Southern Asia,791,679,112
E09000010,Enfield,Middle East and Asia: Southern Asia: Pakistan,1489,1167,322
E09000010,Enfield,Middle East and Asia: Southern Asia: Sri Lanka,2194,2383,-189
E09000010,Enfield,Other,0,0,0
E09000010,Enfield,The Americas and the Caribbean: Central America: All Central American countries,93,54,39
E09000010,Enfield,The Americas and the Caribbean: North America: Other North America,264,273,-9
E09000010,Enfield,The Americas and the Caribbean: North America: United States,622,638,-16
E09000010,Enfield,The Americas and the Caribbean: South America: All South American countries,3144,2001,1143
E09000010,Enfield,The Americas and the Caribbean: The Caribbean: Jamaica,4072,4439,-367
E09000010,Enfield,The Americas and the Caribbean: The Caribbean: Other Caribbean,2505,2678,-173
E09000011,Greenwich,Africa: Africa not otherwise specified,41,150,-109
E09000011,Greenwich,Africa: Central and Western Africa: Ghana,2730,2315,415
E09000011,Greenwich,Africa: Central and Western Africa: Nigeria,14357,13013,1344
E09000011,Greenwich,Africa: Central and Western Africa: Other Central and Western Africa,3606,2852,754
E09000011,Greenwich,Africa: North Africa,1149,789,360
E09000011,Greenwich,Africa: South and Eastern Africa: Kenya,926,1016,-90
E09000011,Greenwich,Africa: South and Eastern Africa: Other South and Eastern Africa,3009,2822,187
E09000011,Greenwich,Africa: South and Eastern Africa: Somalia,2073,1742,331
E09000011,Greenwich,Africa: South and Eastern Africa: South Africa,1465,1356,109
E09000011,Greenwich,Africa: South and Eastern Africa: Zimbabwe,838,962,-124
E09000011,Greenwich,Antarctica and Oceania: Australasia: Australia,1008,894,114
E09000011,Greenwich,Antarctica and Oceania: Australasia: Other Australasia,465,488,-23
E09000011,Greenwich,Antarctica and Oceania: Other Oceania and Antarctica,58,84,-26
E09000011,Greenwich,Europe: Other Europe: EU countries: Countries that joined the EU between April 2001 and March 2011: Lithuania,2744,1979,765
E09000011,Greenwich,Europe: Other Europe: EU countries: Countries that joined the EU between April 2001 and March 2011: Other EU countries,5660,3536,2124
E09000011,Greenwich,Europe: Other Europe: EU countries: Countries that joined the EU between April 2001 and March 2011: Poland,3449,2441,1008
E09000011,Greenwich,Europe: Other Europe: EU countries: Countries that joined the EU between April 2001 and March 2011: Romania,4812,982,3830
E09000011,Greenwich,Europe: Other Europe: EU countries: Member countries in March 2001: France,1959,1286,673
E09000011,Greenwich,Europe: Other Europe: EU countries: Member countries in March 2001: Germany,1520,1417,103
E09000011,Greenwich,Europe: Other Europe: EU countries: Member countries in March 2001: Ireland,2723,3260,-537
E09000011,Greenwich,Europe: Other Europe: EU countries: Member countries in March 2001: Italy,3065,1019,2046
E09000011,Greenwich,Europe: Other Europe: EU countries: Member countries in March 2001: Other member countries in March 2001,3030,1956,1074
E09000011,Greenwich,Europe: Other Europe: EU countries: Member countries in March 2001: Portugal (including Madeira and the Azores),1473,623,850
E09000011,Greenwich,Europe: Other Europe: EU countries: Member countries in March 2001: Spain (including Canary Islands),1711,590,1121
E09000011,Greenwich,Europe: Other Europe: Rest of Europe: Other Europe,5788,2695,3093
E09000011,Greenwich,Europe: Other Europe: Rest of Europe: Turkey,1330,924,406
E09000011,Greenwich,Europe: United Kingdom: England,175656,170208,5448
E09000011,Greenwich,Europe: United Kingdom: Great Britain not otherwise specified,2,18,-16
E09000011,Greenwich,Europe: United Kingdom: Northern Ireland,970,1054,-84
E09000011,Greenwich,Europe: United Kingdom: Scotland,2445,2770,-325
E09000011,Greenwich,Europe: United Kingdom: United Kingdom not otherwise specified,28,61,-33
E09000011,Greenwich,Europe: United Kingdom: Wales,1478,1534,-56
E09000011,Greenwich,Middle East and Asia: Central Asia,257,118,139
E09000011,Greenwich,Middle East and Asia: Eastern Asia: China,2818,1918,900
E09000011,Greenwich,Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China),1799,1101,698
E09000011,Greenwich,Middle East and Asia: Eastern Asia: Other Eastern Asia,627,444,183
E09000011,Greenwich,Middle East and Asia: Middle East: Iran,314,230,84
E09000011,Greenwich,Middle East and Asia: Middle East: Other Middle East,1283,874,409
E09000011,Greenwich,Middle East and Asia: South-East Asia: Other South-East Asia,3406,2818,588
E09000011,Greenwich,Middle East and Asia: South-East Asia: Philippines,970,548,422
E09000011,Greenwich,Middle East and Asia: Southern Asia: Bangladesh,1051,836,215
E09000011,Greenwich,Middle East and Asia: Southern Asia: India,5746,4367,1379
E09000011,Greenwich,Middle East and Asia: Southern Asia: Other Southern Asia,6566,5291,1275
E09000011,Greenwich,Middle East and Asia: Southern Asia: Pakistan,1601,1289,312
E09000011,Greenwich,Middle East and Asia: Southern Asia: Sri Lanka,1453,1382,71
E09000011,Greenwich,Other,3,1,2
E09000011,Greenwich,The Americas and the Caribbean: Central America: All Central American countries,216,82,134
E09000011,Greenwich,The Americas and the Caribbean: North America: Other North America,638,474,164
E09000011,Greenwich,The Americas and the Caribbean: North America: United States,1779,1175,604
E09000011,Greenwich,The Americas and the Caribbean: South America: All South American countries,3785,1638,2147
E09000011,Greenwich,The Americas and the Caribbean: The Caribbean: Jamaica,2047,2007,40
E09000011,Greenwich,The Americas and the Caribbean: The Caribbean: Other Caribbean,1146,1128,18
E09000012,Hackney,Africa: Africa not otherwise specified,37,163,-126
E09000012,Hackney,Africa: Central and Western Africa: Ghana,3088,3604,-516
E09000012,Hackney,Africa: Central and Western Africa: Nigeria,5239,6692,-1453
E09000012,Hackney,Africa: Central and Western Africa: Other Central and Western Africa,4277,3979,298
E09000012,Hackney,Africa: North Africa,1687,1446,241
E09000012,Hackney,Africa: South and Eastern Africa: Kenya,398,459,-61
E09000012,Hackney,Africa: South and Eastern Africa: Other South and Eastern Africa,2504,2392,112
E09000012,Hackney,Africa: South and Eastern Africa: Somalia,1512,1401,111
E09000012,Hackney,Africa: South and Eastern Africa: South Africa,964,969,-5
E09000012,Hackney,Africa: South and Eastern Africa: Zimbabwe,276,401,-125
E09000012,Hackney,Antarctica and Oceania: Australasia: Australia,3188,2352,836
E09000012,Hackney,Antarctica and Oceania: Australasia: Other Australasia,1257,980,277
E09000012,Hackney,Antarctica and Oceania: Other Oceania and Antarctica,51,45,6
E09000012,Hackney,Europe: Other Europe: EU countries: Countries that joined the EU between April 2001 and March 2011: Lithuania,528,504,24
E09000012,Hackney,Europe: Other Europe: EU countries: Countries that joined the EU between April 2001 and March 2011: Other EU countries,3663,3530,133
E09000012,Hackney,Europe: Other Europe: EU countries: Countries that joined the EU between April 2001 and March 2011: Poland,3529,4203,-674
E09000012,Hackney,Europe: Other Europe: EU countries: Countries that joined the EU between April 2001 and March 2011: Romania,1211,564,647
E09000012,Hackney,Europe: Other Europe: EU countries: Member countries in March 2001: France,3926,2480,1446
E09000012,Hackney,Europe: Other Europe: EU countries: Member countries in March 2001: Germany,2230,2285,-55
E09000012,Hackney,Europe: Other Europe: EU countries: Member countries in March 2001: Ireland,3311,3977,-666
E09000012,Hackney,Europe: Other Europe: EU countries: Member countries in March 2001: Italy,4378,2360,2018
E09000012,Hackney,Europe: Other Europe: EU countries: Member countries in March 2001: Other member countries in March 2001,4630,3502,1128
E09000012,Hackney,Europe: Other Europe: EU countries: Member countries in March 2001: Portugal (including Madeira and the Azores),1813,1160,653
E09000012,Hackney,Europe: Other Europe: EU countries: Member countries in March 2001: Spain (including Canary Islands),2876,1659,1217
E09000012,Hackney,Europe: Other Europe: Rest of Europe: Other Europe,3401,2774,627
E09000012,Hackney,Europe: Other Europe: Rest of Europe: Turkey,8674,8982,-308
E09000012,Hackney,Europe: United Kingdom: England,150832,143932,6900
E09000012,Hackney,Europe: United Kingdom: Great Britain not otherwise specified,6,25,-19
E09000012,Hackney,Europe: United Kingdom: Northern Ireland,1102,1185,-83
E09000012,Hackney,Europe: United Kingdom: Scotland,2827,3132,-305
E09000012,Hackney,Europe: United Kingdom: United Kingdom not otherwise specified,16,59,-43
E09000012,Hackney,Europe: United Kingdom: Wales,1436,1697,-261
E09000012,Hackney,Middle East and Asia: Central Asia,137,148,-11
E09000012,Hackney,Middle East and Asia: Eastern Asia: China,1218,1003,215
E09000012,Hackney,Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China),688,551,137
E09000012,Hackney,Middle East and Asia: Eastern Asia: Other Eastern Asia,867,1085,-218
E09000012,Hackney,Middle East and Asia: Middle East: Iran,381,398,-17
E09000012,Hackney,Middle East and Asia: Middle East: Other Middle East,3606,2784,822
E09000012,Hackney,Middle East and Asia: South-East Asia: Other South-East Asia,2350,2632,-282
E09000012,Hackney,Middle East and Asia: South-East Asia: Philippines,626,582,44
E09000012,Hackney,Middle East and Asia: Southern Asia: Bangladesh,2511,2659,-148
E09000012,Hackney,Middle East and Asia: Southern Asia: India,3126,2955,171
E09000012,Hackney,Middle East and Asia: Southern Asia: Other Southern Asia,360,362,-2
E09000012,Hackney,Middle East and Asia: Southern Asia: Pakistan,1020,840,180
E09000012,Hackney,Middle East and Asia: Southern Asia: Sri Lanka,159,171,-12
E09000012,Hackney,Other,2,1,1
E09000012,Hackney,The Americas and the Caribbean: Central America: All Central American countries,356,233,123
E09000012,Hackney,The Americas and the Caribbean: North America: Other North America,1335,990,345
E09000012,Hackney,The Americas and the Caribbean: North America: United States,3735,2747,988
E09000012,Hackney,The Americas and the Caribbean: South America: All South American countries,5376,4221,1155
E09000012,Hackney,The Americas and the Caribbean: The Caribbean: Jamaica,3250,4444,-1194
E09000012,Hackney,The Americas and the Caribbean: The Caribbean: Other Caribbean,3177,4571,-1394
E09000013,Hammersmith and Fulham,Africa: Africa not otherwise specified,30,56,-26
E09000013,Hammersmith and Fulham,Africa: Central and Western Africa: Ghana,702,724,-22
E09000013,Hammersmith and Fulham,Africa: Central and Western Africa: Nigeria,934,941,-7
E09000013,Hammersmith and Fulham,Africa: Central and Western Africa: Other Central and Western Africa,808,737,71
E09000013,Hammersmith and Fulham,Africa: North Africa,2869,2425,444
E09000013,Hammersmith and Fulham,Africa: South and Eastern Africa: Kenya,407,443,-36
E09000013,Hammersmith and Fulham,Africa: South and Eastern Africa: Other South and Eastern Africa,2614,2541,73
E09000013,Hammersmith and Fulham,Africa: South and Eastern Africa: Somalia,2446,2701,-255
E09000013,Hammersmith and Fulham,Africa: South and Eastern Africa: South Africa,1564,1748,-184
E09000013,Hammersmith and Fulham,Africa: South and Eastern Africa: Zimbabwe,282,354,-72
E09000013,Hammersmith and Fulham,Antarctica and Oceania: Australasia: Australia,2318,4601,-2283
E09000013,Hammersmith and Fulham,Antarctica and Oceania: Australasia: Other Australasia,879,2355,-1476
E09000013,Hammersmith and Fulham,Antarctica and Oceania: Other Oceania and Antarctica,57,68,-11
E09000013,Hammersmith and Fulham,Europe: Other Europe: EU countries: Countries that joined the EU between April 2001 and March 2011: Lithuania,537,368,169
E09000013,Hammersmith and Fulham,Europe: Other Europe: EU countries: Countries that joined the EU between April 2001 and March 2011: Other EU countries,2681,2110,571
E09000013,Hammersmith and Fulham,Europe: Other Europe: EU countries: Countries that joined the EU between April 2001 and March 2011: Poland,2553,3111,-558
E09000013,Hammersmith and Fulham,Europe: Other Europe: EU countries: Countries that joined the EU between April 2001 and March 2011: Romania,1186,434,752
E09000013,Hammersmith and Fulham,Europe: Other Europe: EU countries: Member countries in March 2001: France,5094,4977,117
E09000013,Hammersmith and Fulham,Europe: Other Europe: EU countries: Member countries in March 2001: Germany,1675,1796,-121
E09000013,Hammersmith and Fulham,Europe: Other Europe: EU countries: Member countries in March 2001: Ireland,3036,4874,-1838
E09000013,Hammersmith and Fulham,Europe: Other Europe: EU countries: Member countries in March 2001: Italy,5408,2827,2581
E09000013,Hammersmith and Fulham,Europe: Other Europe: EU countries: Member countries in March 2001: Other member countries in March 2001,3920,3327,593
E09000013,Hammersmith and Fulham,Europe: Other Europe: EU countries: Member countries in March 2001: Portugal (including Madeira and the Azores),1568,1324,244
E09000013,Hammersmith and Fulham,Europe: Other Europe: EU countries: Member countries in March 2001: Spain (including Canary Islands),3258,1853,1405
E09000013,Hammersmith and Fulham,Europe: Other Europe: Rest of Europe: Other Europe,5239,3677,1562
E09000013,Hammersmith and Fulham,Europe: Other Europe: Rest of Europe: Turkey,907,643,264
E09000013,Hammersmith and Fulham,Europe: United Kingdom: England,95299,98491,-3192
E09000013,Hammersmith and Fulham,Europe: United Kingdom: Great Britain not otherwise specified,4,6,-2
E09000013,Hammersmith and Fulham,Europe: United Kingdom: Northern Ireland,844,1168,-324
E09000013,Hammersmith and Fulham,Europe: United Kingdom: Scotland,2441,3128,-687
E09000013,Hammersmith and Fulham,Europe: United Kingdom: United Kingdom not otherwise specified,9,35,-26
E09000013,Hammersmith and Fulham,Europe: United Kingdom: Wales,1219,1626,-407
E09000013,Hammersmith and Fulham,Middle East and Asia: Central Asia,180,201,-21
E09000013,Hammersmith and Fulham,Middle East and Asia: Eastern Asia: China,2038,1027,1011
E09000013,Hammersmith and Fulham,Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China),1055,778,277
