lad22cd,lad22nm,lsoa21cd,"All adults in household have English in England, or English or Welsh in Wales as a main language","At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language","No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language","No people in household have English in England, or English or Welsh in Wales as a main language"
E09000028,Southwark,E01004065,562,41,1,25
E09000028,Southwark,E01004066,694,78,23,52
E09000028,Southwark,E01004067,660,103,33,136
E09000028,Southwark,E01004068,712,50,8,43
E09000028,Southwark,E01004069,441,25,2,13
E09000028,Southwark,E01004070,637,51,15,24
E09000028,Southwark,E01004071,556,35,9,38
E09000028,Southwark,E01004072,561,35,6,22
E09000028,Southwark,E01004073,598,74,6,18
E09000028,Southwark,E01004074,560,46,5,9
E09000028,Southwark,E01004075,558,39,11,14
E09000029,Sutton,E01004076,520,54,13,35
E09000029,Sutton,E01004077,563,38,10,26
E09000029,Sutton,E01004078,610,42,18,27
E09000029,Sutton,E01004079,426,39,13,13
E09000029,Sutton,E01004080,426,47,13,25
E09000029,Sutton,E01004081,534,42,23,30
E09000029,Sutton,E01004082,406,51,17,24
E09000029,Sutton,E01004083,532,29,10,39
E09000029,Sutton,E01004084,429,49,7,27
E09000029,Sutton,E01004085,499,51,9,20
E09000029,Sutton,E01004086,544,70,37,72
E09000029,Sutton,E01004087,452,39,15,28
E09000029,Sutton,E01004088,643,51,12,41
E09000029,Sutton,E01004089,449,41,18,45
E09000029,Sutton,E01004090,447,40,21,59
E09000029,Sutton,E01004091,430,24,13,14
E09000029,Sutton,E01004092,476,60,15,32
E09000029,Sutton,E01004093,492,41,40,43
E09000029,Sutton,E01004094,660,44,29,45
E09000029,Sutton,E01004095,512,43,33,41
E09000029,Sutton,E01004096,587,52,32,85
E09000029,Sutton,E01004097,565,28,12,20
E09000029,Sutton,E01004098,464,23,10,19
E09000029,Sutton,E01004099,699,33,10,31
E09000029,Sutton,E01004100,501,34,14,23
E09000029,Sutton,E01004101,464,28,17,28
E09000029,Sutton,E01004102,527,39,10,23
E09000029,Sutton,E01004103,615,42,29,61
E09000029,Sutton,E01004104,504,25,10,17
E09000029,Sutton,E01004105,601,35,17,28
E09000029,Sutton,E01004106,504,23,10,15
E09000029,Sutton,E01004107,544,26,23,29
E09000029,Sutton,E01004108,607,48,21,21
E09000029,Sutton,E01004109,583,31,13,6
E09000029,Sutton,E01004110,755,45,16,45
E09000029,Sutton,E01004111,596,48,18,20
E09000029,Sutton,E01004112,613,37,9,14
E09000029,Sutton,E01004114,518,42,7,23
E09000029,Sutton,E01004115,574,48,20,32
E09000029,Sutton,E01004116,561,37,12,23
E09000029,Sutton,E01004117,457,26,14,16
E09000029,Sutton,E01004118,560,56,29,44
E09000029,Sutton,E01004119,428,29,17,25
E09000029,Sutton,E01004120,493,31,12,12
E09000029,Sutton,E01004121,526,50,15,35
E09000029,Sutton,E01004122,476,27,10,19
E09000029,Sutton,E01004123,577,87,46,104
E09000029,Sutton,E01004124,501,77,30,61
E09000029,Sutton,E01004125,501,47,23,45
E09000029,Sutton,E01004126,463,43,21,38
E09000029,Sutton,E01004127,530,57,29,36
E09000029,Sutton,E01004128,439,29,19,39
E09000029,Sutton,E01004129,579,58,32,57
E09000029,Sutton,E01004130,557,41,22,34
E09000029,Sutton,E01004131,544,44,23,63
E09000029,Sutton,E01004132,449,34,16,13
E09000029,Sutton,E01004133,455,30,26,26
E09000029,Sutton,E01004134,425,64,19,47
E09000029,Sutton,E01004135,413,35,23,39
E09000029,Sutton,E01004136,465,46,15,31
E09000029,Sutton,E01004137,844,74,41,197
E09000029,Sutton,E01004138,591,51,34,75
E09000029,Sutton,E01004139,498,43,28,68
E09000029,Sutton,E01004140,564,69,40,112
E09000029,Sutton,E01004141,591,59,29,75
E09000029,Sutton,E01004143,491,50,25,60
E09000029,Sutton,E01004144,505,69,29,54
E09000029,Sutton,E01004145,634,71,47,57
E09000029,Sutton,E01004146,543,64,35,91
E09000029,Sutton,E01004147,524,34,17,19
E09000029,Sutton,E01004148,513,48,50,67
E09000029,Sutton,E01004149,633,45,29,82
E09000029,Sutton,E01004150,795,64,42,155
E09000029,Sutton,E01004151,662,52,28,102
E09000029,Sutton,E01004152,665,54,32,86
E09000029,Sutton,E01004153,653,67,44,129
E09000029,Sutton,E01004154,483,40,20,25
E09000029,Sutton,E01004155,651,49,37,102
E09000029,Sutton,E01004156,674,76,54,140
E09000029,Sutton,E01004157,394,37,8,12
E09000029,Sutton,E01004158,597,44,14,64
E09000029,Sutton,E01004159,520,41,25,30
E09000029,Sutton,E01004160,537,43,26,71
E09000029,Sutton,E01004161,510,43,14,32
E09000029,Sutton,E01004162,546,55,41,98
E09000029,Sutton,E01004163,551,35,17,29
E09000029,Sutton,E01004164,566,27,8,17
E09000029,Sutton,E01004165,610,39,13,47
E09000029,Sutton,E01004166,606,37,20,17
E09000029,Sutton,E01004167,478,51,18,36
E09000029,Sutton,E01004168,513,32,18,18
E09000029,Sutton,E01004169,568,52,29,56
E09000029,Sutton,E01004170,739,55,28,91
E09000029,Sutton,E01004171,502,32,13,28
E09000029,Sutton,E01004172,698,58,28,57
E09000029,Sutton,E01004173,479,24,7,13
E09000029,Sutton,E01004174,587,31,11,53
E09000029,Sutton,E01004175,611,36,5,42
E09000029,Sutton,E01004176,539,34,16,26
E09000029,Sutton,E01004177,796,41,19,53
E09000029,Sutton,E01004178,886,55,34,85
E09000029,Sutton,E01004179,525,39,17,28
E09000029,Sutton,E01004180,554,32,12,28
E09000029,Sutton,E01004181,673,47,20,44
E09000029,Sutton,E01004182,578,35,28,31
E09000029,Sutton,E01004183,550,44,27,59
E09000029,Sutton,E01004184,504,48,22,32
E09000029,Sutton,E01004185,657,50,28,72
E09000029,Sutton,E01004186,636,37,24,72
E09000029,Sutton,E01004187,546,36,21,40
E09000029,Sutton,E01004189,611,62,45,54
E09000029,Sutton,E01004190,443,29,12,22
E09000029,Sutton,E01004191,567,56,32,56
E09000029,Sutton,E01004192,604,64,25,37
E09000029,Sutton,E01004193,888,83,29,54
E09000029,Sutton,E01004194,587,38,19,46
E09000029,Sutton,E01004195,537,62,25,62
E09000029,Sutton,E01004196,508,52,23,24
E09000030,Tower Hamlets,E01004198,355,133,27,59
E09000030,Tower Hamlets,E01004199,351,120,28,62
E09000030,Tower Hamlets,E01004200,422,86,14,55
E09000030,Tower Hamlets,E01004201,529,97,16,34
E09000030,Tower Hamlets,E01004202,566,162,24,72
E09000030,Tower Hamlets,E01004203,459,126,14,81
E09000030,Tower Hamlets,E01004204,450,153,11,96
E09000030,Tower Hamlets,E01004205,385,193,42,143
E09000030,Tower Hamlets,E01004206,254,128,28,134
E09000030,Tower Hamlets,E01004207,340,94,21,53
E09000030,Tower Hamlets,E01004208,473,107,12,131
E09000030,Tower Hamlets,E01004209,230,130,26,63
E09000030,Tower Hamlets,E01004211,508,121,11,100
E09000030,Tower Hamlets,E01004212,484,139,31,129
E09000030,Tower Hamlets,E01004214,395,108,27,100
E09000030,Tower Hamlets,E01004216,468,118,30,115
E09000030,Tower Hamlets,E01004217,529,129,32,143
E09000030,Tower Hamlets,E01004218,527,117,26,118
E09000030,Tower Hamlets,E01004219,572,211,42,198
E09000030,Tower Hamlets,E01004221,519,133,14,149
E09000030,Tower Hamlets,E01004222,808,152,25,135
E09000030,Tower Hamlets,E01004223,750,109,23,57
E09000030,Tower Hamlets,E01004226,646,142,35,86
E09000030,Tower Hamlets,E01004228,682,69,11,61
E09000030,Tower Hamlets,E01004229,361,102,16,61
E09000030,Tower Hamlets,E01004230,614,127,25,65
E09000030,Tower Hamlets,E01004231,367,136,14,73
E09000030,Tower Hamlets,E01004232,491,99,14,32
E09000030,Tower Hamlets,E01004233,633,146,21,127
E09000030,Tower Hamlets,E01004234,741,132,7,58
E09000030,Tower Hamlets,E01004235,298,96,28,65
E09000030,Tower Hamlets,E01004236,271,138,23,63
E09000030,Tower Hamlets,E01004237,418,79,38,87
E09000030,Tower Hamlets,E01004239,319,128,51,39
E09000030,Tower Hamlets,E01004240,325,132,33,55
E09000030,Tower Hamlets,E01004241,300,134,27,81
E09000030,Tower Hamlets,E01004243,229,115,29,85
E09000030,Tower Hamlets,E01004244,451,154,20,85
E09000030,Tower Hamlets,E01004245,600,239,36,195
E09000030,Tower Hamlets,E01004247,449,206,48,162
E09000030,Tower Hamlets,E01004248,388,131,31,68
E09000030,Tower Hamlets,E01004249,443,180,56,93
E09000030,Tower Hamlets,E01004251,560,178,47,147
E09000030,Tower Hamlets,E01004255,353,154,23,90
E09000030,Tower Hamlets,E01004256,326,123,31,112
E09000030,Tower Hamlets,E01004257,440,162,41,108
E09000030,Tower Hamlets,E01004258,496,81,13,98
E09000030,Tower Hamlets,E01004259,551,107,24,102
E09000030,Tower Hamlets,E01004260,363,145,21,76
E09000030,Tower Hamlets,E01004263,331,87,20,47
E09000030,Tower Hamlets,E01004264,174,149,25,95
E09000030,Tower Hamlets,E01004266,410,105,9,27
E09000030,Tower Hamlets,E01004267,656,130,27,92
E09000030,Tower Hamlets,E01004268,448,138,28,118
E09000030,Tower Hamlets,E01004270,551,180,16,94
E09000030,Tower Hamlets,E01004271,582,170,58,99
E09000030,Tower Hamlets,E01004272,447,227,62,138
E09000030,Tower Hamlets,E01004274,351,176,19,118
E09000030,Tower Hamlets,E01004275,572,148,43,116
E09000030,Tower Hamlets,E01004276,662,105,32,151
E09000030,Tower Hamlets,E01004277,539,81,10,224
E09000030,Tower Hamlets,E01004280,447,146,32,124
E09000030,Tower Hamlets,E01004281,475,135,16,181
E09000030,Tower Hamlets,E01004283,411,186,42,95
E09000030,Tower Hamlets,E01004286,542,193,21,98
E09000030,Tower Hamlets,E01004287,497,165,48,168
E09000030,Tower Hamlets,E01004288,372,132,26,78
E09000030,Tower Hamlets,E01004289,405,166,15,73
E09000030,Tower Hamlets,E01004290,492,140,24,114
E09000030,Tower Hamlets,E01004291,789,109,7,101
E09000030,Tower Hamlets,E01004292,553,106,14,97
E09000030,Tower Hamlets,E01004293,740,113,7,143
E09000030,Tower Hamlets,E01004295,357,161,47,101
E09000030,Tower Hamlets,E01004296,719,162,27,190
E09000030,Tower Hamlets,E01004297,663,109,13,90
E09000030,Tower Hamlets,E01004298,312,125,22,109
E09000030,Tower Hamlets,E01004300,305,128,22,80
E09000030,Tower Hamlets,E01004301,247,122,21,83
E09000030,Tower Hamlets,E01004302,251,134,51,122
E09000030,Tower Hamlets,E01004303,623,201,53,136
E09000030,Tower Hamlets,E01004304,301,173,28,122
E09000030,Tower Hamlets,E01004305,368,159,36,107
E09000030,Tower Hamlets,E01004306,385,162,20,123
E09000030,Tower Hamlets,E01004307,716,128,9,175
E09000030,Tower Hamlets,E01004308,266,137,17,88
E09000030,Tower Hamlets,E01004309,480,216,23,223
E09000030,Tower Hamlets,E01004310,454,188,29,178
E09000030,Tower Hamlets,E01004311,521,112,20,102
E09000030,Tower Hamlets,E01004312,290,114,22,56
E09000030,Tower Hamlets,E01004313,464,176,35,132
E09000030,Tower Hamlets,E01004315,439,128,8,87
E09000030,Tower Hamlets,E01004316,278,89,20,53
E09000030,Tower Hamlets,E01004319,391,241,34,171
E09000030,Tower Hamlets,E01004321,435,167,24,217
E09000030,Tower Hamlets,E01004322,296,100,25,102
E09000030,Tower Hamlets,E01004323,272,121,25,58
E09000030,Tower Hamlets,E01004324,267,133,26,93
E09000030,Tower Hamlets,E01004326,430,151,40,143
E09000031,Waltham Forest,E01004327,317,67,47,44
E09000031,Waltham Forest,E01004328,407,84,34,129
E09000031,Waltham Forest,E01004329,432,81,28,98
E09000031,Waltham Forest,E01004330,438,82,18,69
E09000031,Waltham Forest,E01004331,416,78,36,79
E09000031,Waltham Forest,E01004332,396,105,28,120
E09000031,Waltham Forest,E01004333,392,88,32,72
E09000031,Waltham Forest,E01004334,407,87,23,99
E09000031,Waltham Forest,E01004335,426,97,23,62
E09000031,Waltham Forest,E01004336,318,92,17,155
E09000031,Waltham Forest,E01004337,437,95,21,91
E09000031,Waltham Forest,E01004338,357,130,24,131
E09000031,Waltham Forest,E01004339,500,90,23,78
E09000031,Waltham Forest,E01004340,495,103,25,92
E09000031,Waltham Forest,E01004341,531,75,24,103
E09000031,Waltham Forest,E01004342,509,109,26,80
E09000031,Waltham Forest,E01004343,522,72,16,43
E09000031,Waltham Forest,E01004344,463,99,32,67
E09000031,Waltham Forest,E01004345,433,93,24,63
E09000031,Waltham Forest,E01004346,443,64,14,44
E09000031,Waltham Forest,E01004347,615,94,23,70
E09000031,Waltham Forest,E01004348,846,126,44,180
E09000031,Waltham Forest,E01004349,467,47,19,24
E09000031,Waltham Forest,E01004350,817,50,11,40
E09000031,Waltham Forest,E01004351,573,31,8,25
E09000031,Waltham Forest,E01004352,714,41,10,27
E09000031,Waltham Forest,E01004353,723,34,2,33
E09000031,Waltham Forest,E01004354,654,46,21,54
E09000031,Waltham Forest,E01004355,573,41,23,44
E09000031,Waltham Forest,E01004356,470,61,20,40
E09000031,Waltham Forest,E01004357,492,48,10,26
E09000031,Waltham Forest,E01004358,765,47,19,46
E09000031,Waltham Forest,E01004359,520,46,7,24
E09000031,Waltham Forest,E01004360,424,35,4,14
E09000031,Waltham Forest,E01004361,419,44,11,24
E09000031,Waltham Forest,E01004362,545,51,18,64
E09000031,Waltham Forest,E01004363,368,74,19,58
E09000031,Waltham Forest,E01004364,393,128,34,71
E09000031,Waltham Forest,E01004365,403,162,54,181
E09000031,Waltham Forest,E01004366,495,86,15,66
E09000031,Waltham Forest,E01004367,342,88,22,79
E09000031,Waltham Forest,E01004368,505,138,23,115
E09000031,Waltham Forest,E01004369,418,79,33,108
E09000031,Waltham Forest,E01004370,576,87,28,111
E09000031,Waltham Forest,E01004371,412,91,28,78
E09000031,Waltham Forest,E01004372,514,67,27,83
E09000031,Waltham Forest,E01004373,438,95,24,121
E09000031,Waltham Forest,E01004374,455,100,20,136
E09000031,Waltham Forest,E01004375,428,110,23,146
E09000031,Waltham Forest,E01004376,366,129,14,147
E09000031,Waltham Forest,E01004377,515,61,13,27
E09000031,Waltham Forest,E01004378,545,75,14,41
E09000031,Waltham Forest,E01004379,606,47,23,51
E09000031,Waltham Forest,E01004380,521,60,11,29
E09000031,Waltham Forest,E01004381,631,62,11,37
E09000031,Waltham Forest,E01004382,481,83,23,40
E09000031,Waltham Forest,E01004383,507,34,12,26
E09000031,Waltham Forest,E01004384,624,60,19,44
E09000031,Waltham Forest,E01004385,572,36,14,35
E09000031,Waltham Forest,E01004386,581,31,7,28
E09000031,Waltham Forest,E01004387,488,22,3,9
E09000031,Waltham Forest,E01004388,544,42,23,47
E09000031,Waltham Forest,E01004389,589,50,11,44
E09000031,Waltham Forest,E01004390,524,54,16,35
E09000031,Waltham Forest,E01004391,710,114,30,117
E09000031,Waltham Forest,E01004392,629,138,46,163
E09000031,Waltham Forest,E01004393,541,85,28,114
E09000031,Waltham Forest,E01004394,560,97,22,111
E09000031,Waltham Forest,E01004395,461,76,13,49
E09000031,Waltham Forest,E01004396,436,120,28,113
E09000031,Waltham Forest,E01004397,732,177,44,176
E09000031,Waltham Forest,E01004398,464,104,29,67
E09000031,Waltham Forest,E01004399,425,97,29,48
E09000031,Waltham Forest,E01004400,450,87,33,81
E09000031,Waltham Forest,E01004401,645,102,38,107
E09000031,Waltham Forest,E01004402,478,84,29,63
E09000031,Waltham Forest,E01004403,659,104,32,100
E09000031,Waltham Forest,E01004404,759,132,71,146
E09000031,Waltham Forest,E01004405,433,90,26,63
E09000031,Waltham Forest,E01004406,470,91,34,143
E09000031,Waltham Forest,E01004407,408,83,28,142
E09000031,Waltham Forest,E01004408,542,81,13,74
E09000031,Waltham Forest,E01004409,547,67,52,83
E09000031,Waltham Forest,E01004410,636,79,30,75
E09000031,Waltham Forest,E01004411,512,87,29,137
E09000031,Waltham Forest,E01004412,606,69,22,61
E09000031,Waltham Forest,E01004413,614,33,14,43
E09000031,Waltham Forest,E01004414,468,82,19,68
E09000031,Waltham Forest,E01004415,508,54,15,44
E09000031,Waltham Forest,E01004416,609,52,19,37
E09000031,Waltham Forest,E01004417,507,82,26,82
E09000031,Waltham Forest,E01004418,492,70,29,58
E09000031,Waltham Forest,E01004419,688,110,46,79
E09000031,Waltham Forest,E01004420,416,110,47,161
E09000031,Waltham Forest,E01004421,329,144,28,94
E09000031,Waltham Forest,E01004422,681,140,38,124
E09000031,Waltham Forest,E01004423,437,99,42,136
E09000031,Waltham Forest,E01004424,458,117,29,134
E09000031,Waltham Forest,E01004425,594,90,53,101
E09000031,Waltham Forest,E01004426,411,116,14,62
E09000031,Waltham Forest,E01004427,547,88,48,144
E09000031,Waltham Forest,E01004428,504,107,26,69
E09000031,Waltham Forest,E01004429,501,99,22,80
E09000031,Waltham Forest,E01004430,658,193,37,190
E09000031,Waltham Forest,E01004432,450,109,37,105
E09000031,Waltham Forest,E01004434,483,133,23,110
E09000031,Waltham Forest,E01004435,518,102,29,170
E09000031,Waltham Forest,E01004436,427,82,12,56
E09000031,Waltham Forest,E01004437,510,77,21,146
E09000031,Waltham Forest,E01004438,533,116,25,118
E09000031,Waltham Forest,E01004439,477,77,24,87
E09000031,Waltham Forest,E01004440,563,100,20,121
E09000031,Waltham Forest,E01004441,478,68,16,45
E09000031,Waltham Forest,E01004442,497,69,11,44
E09000031,Waltham Forest,E01004443,488,149,26,121
E09000031,Waltham Forest,E01004444,802,151,53,146
E09000031,Waltham Forest,E01004445,440,121,28,92
E09000031,Waltham Forest,E01004446,523,145,42,90
E09000031,Waltham Forest,E01004447,467,95,23,67
E09000031,Waltham Forest,E01004448,577,94,25,67
E09000031,Waltham Forest,E01004449,430,110,27,70
E09000031,Waltham Forest,E01004450,494,59,19,32
E09000031,Waltham Forest,E01004451,516,55,20,43
E09000031,Waltham Forest,E01004452,576,66,33,88
E09000031,Waltham Forest,E01004453,463,85,39,71
E09000031,Waltham Forest,E01004454,501,93,32,62
E09000031,Waltham Forest,E01004455,422,72,29,80
E09000031,Waltham Forest,E01004456,430,66,21,43
E09000031,Waltham Forest,E01004457,573,92,21,68
E09000031,Waltham Forest,E01004458,491,108,33,125
E09000031,Waltham Forest,E01004459,311,137,25,50
E09000031,Waltham Forest,E01004460,443,109,28,120
E09000031,Waltham Forest,E01004462,539,122,33,137
E09000031,Waltham Forest,E01004463,745,68,30,48
E09000031,Waltham Forest,E01004464,490,66,32,96
E09000031,Waltham Forest,E01004465,453,54,21,38
E09000031,Waltham Forest,E01004466,563,61,13,37
E09000031,Waltham Forest,E01004467,612,117,58,125
E09000031,Waltham Forest,E01004468,535,76,14,46
E09000031,Waltham Forest,E01004469,446,109,36,55
E09000031,Waltham Forest,E01004470,433,73,22,70
E09000031,Waltham Forest,E01004471,446,104,31,79
E09000032,Wandsworth,E01004472,646,47,11,52
E09000032,Wandsworth,E01004473,636,55,10,47
E09000032,Wandsworth,E01004474,814,56,11,101
E09000032,Wandsworth,E01004475,548,50,4,33
E09000032,Wandsworth,E01004476,721,68,6,91
E09000032,Wandsworth,E01004477,521,49,17,23
E09000032,Wandsworth,E01004478,440,44,16,19
E09000032,Wandsworth,E01004479,528,38,7,34
E09000032,Wandsworth,E01004480,592,43,5,25
E09000032,Wandsworth,E01004481,576,50,7,54
E09000032,Wandsworth,E01004482,489,54,12,55
E09000032,Wandsworth,E01004483,769,78,29,84
E09000032,Wandsworth,E01004484,539,61,2,29
E09000032,Wandsworth,E01004485,589,52,7,97
E09000032,Wandsworth,E01004486,659,30,5,40
E09000032,Wandsworth,E01004487,597,45,12,48
E09000032,Wandsworth,E01004488,493,35,3,24
E09000032,Wandsworth,E01004489,518,29,2,51
E09000032,Wandsworth,E01004490,531,36,9,22
E09000032,Wandsworth,E01004491,828,61,32,205
E09000032,Wandsworth,E01004492,602,63,15,66
E09000032,Wandsworth,E01004493,693,69,22,61
E09000032,Wandsworth,E01004494,643,84,18,61
E09000032,Wandsworth,E01004495,341,118,20,48
E09000032,Wandsworth,E01004496,796,69,9,60
E09000032,Wandsworth,E01004497,459,43,5,14
E09000032,Wandsworth,E01004498,668,47,5,22
E09000032,Wandsworth,E01004499,556,71,8,70
E09000032,Wandsworth,E01004500,771,86,14,110
E09000032,Wandsworth,E01004501,516,71,20,59
E09000032,Wandsworth,E01004502,564,57,13,51
E09000032,Wandsworth,E01004503,567,68,10,67
E09000032,Wandsworth,E01004504,440,53,16,45
E09000032,Wandsworth,E01004505,590,79,20,91
E09000032,Wandsworth,E01004506,857,108,13,125
E09000032,Wandsworth,E01004507,933,115,38,144
E09000032,Wandsworth,E01004508,846,61,3,68
E09000032,Wandsworth,E01004510,724,67,8,63
E09000032,Wandsworth,E01004511,543,67,10,35
E09000032,Wandsworth,E01004512,536,38,3,28
E09000032,Wandsworth,E01004513,621,104,22,98
E09000032,Wandsworth,E01004514,691,59,9,44
E09000032,Wandsworth,E01004515,597,85,4,82
E09000032,Wandsworth,E01004516,415,58,6,26
E09000032,Wandsworth,E01004517,597,103,22,159
E09000032,Wandsworth,E01004518,524,63,14,52
E09000032,Wandsworth,E01004519,447,82,20,65
E09000032,Wandsworth,E01004520,332,56,11,36
E09000032,Wandsworth,E01004521,588,89,25,62
E09000032,Wandsworth,E01004522,465,63,30,81
E09000032,Wandsworth,E01004523,564,58,19,65
E09000032,Wandsworth,E01004524,549,108,38,114
E09000032,Wandsworth,E01004525,448,92,47,139
E09000032,Wandsworth,E01004526,574,84,30,65
E09000032,Wandsworth,E01004527,468,67,10,54
E09000032,Wandsworth,E01004528,542,67,23,84
E09000032,Wandsworth,E01004529,688,84,25,85
E09000032,Wandsworth,E01004530,562,78,10,82
E09000032,Wandsworth,E01004531,505,95,15,38
E09000032,Wandsworth,E01004532,536,47,11,27
E09000032,Wandsworth,E01004533,520,48,16,30
E09000032,Wandsworth,E01004534,680,58,11,44
E09000032,Wandsworth,E01004535,439,87,52,128
E09000032,Wandsworth,E01004536,602,113,30,134
E09000032,Wandsworth,E01004537,650,115,32,133
E09000032,Wandsworth,E01004538,765,133,34,157
E09000032,Wandsworth,E01004539,532,119,35,96
E09000032,Wandsworth,E01004540,831,97,16,102
E09000032,Wandsworth,E01004541,563,78,17,114
E09000032,Wandsworth,E01004542,534,39,7,18
E09000032,Wandsworth,E01004543,639,45,3,28
E09000032,Wandsworth,E01004544,511,36,8,38
E09000032,Wandsworth,E01004545,862,65,8,84
E09000032,Wandsworth,E01004546,561,32,2,18
E09000032,Wandsworth,E01004547,493,36,1,22
E09000032,Wandsworth,E01004548,845,73,13,93
E09000032,Wandsworth,E01004549,573,45,9,37
E09000032,Wandsworth,E01004550,448,20,14,37
E09000032,Wandsworth,E01004551,628,68,9,84
E09000032,Wandsworth,E01004552,734,59,12,80
E09000032,Wandsworth,E01004553,656,58,9,47
E09000032,Wandsworth,E01004554,520,60,19,24
E09000032,Wandsworth,E01004555,486,55,13,23
E09000032,Wandsworth,E01004556,481,42,32,26
E09000032,Wandsworth,E01004557,526,72,21,44
E09000032,Wandsworth,E01004558,530,58,33,48
E09000032,Wandsworth,E01004559,431,47,11,29
E09000032,Wandsworth,E01004560,642,98,21,125
E09000032,Wandsworth,E01004563,561,117,33,150
E09000032,Wandsworth,E01004564,681,71,7,69
E09000032,Wandsworth,E01004565,651,60,10,53
E09000032,Wandsworth,E01004566,655,60,17,55
E09000032,Wandsworth,E01004567,664,139,37,144
E09000032,Wandsworth,E01004568,314,54,24,63
E09000032,Wandsworth,E01004569,478,114,37,98
E09000032,Wandsworth,E01004570,424,106,39,150
E09000032,Wandsworth,E01004571,427,100,38,122
E09000032,Wandsworth,E01004572,483,59,29,94
E09000032,Wandsworth,E01004573,412,98,31,97
E09000032,Wandsworth,E01004574,456,78,62,106
E09000032,Wandsworth,E01004575,480,87,16,101
E09000032,Wandsworth,E01004576,413,76,28,77
E09000032,Wandsworth,E01004577,639,76,19,85
E09000032,Wandsworth,E01004579,677,75,15,59
E09000032,Wandsworth,E01004580,644,120,25,101
E09000032,Wandsworth,E01004581,624,85,24,107
E09000032,Wandsworth,E01004582,724,129,15,121
E09000032,Wandsworth,E01004583,601,58,18,137
E09000032,Wandsworth,E01004584,528,85,33,72
E09000032,Wandsworth,E01004585,714,57,12,40
E09000032,Wandsworth,E01004586,724,70,2,54
E09000032,Wandsworth,E01004587,555,85,13,41
E09000032,Wandsworth,E01004588,755,63,11,57
E09000032,Wandsworth,E01004589,608,59,22,46
E09000032,Wandsworth,E01004590,680,72,9,55
E09000032,Wandsworth,E01004591,696,77,13,76
E09000032,Wandsworth,E01004592,694,44,10,30
E09000032,Wandsworth,E01004593,664,75,20,74
E09000032,Wandsworth,E01004594,510,68,12,42
E09000032,Wandsworth,E01004595,643,66,16,64
E09000032,Wandsworth,E01004596,532,63,9,41
E09000032,Wandsworth,E01004597,646,48,11,64
E09000032,Wandsworth,E01004598,793,79,12,77
E09000032,Wandsworth,E01004599,504,36,9,17
E09000032,Wandsworth,E01004601,865,101,26,108
E09000032,Wandsworth,E01004602,598,51,12,52
E09000032,Wandsworth,E01004604,534,34,6,15
E09000032,Wandsworth,E01004605,693,57,14,42
E09000032,Wandsworth,E01004606,657,61,3,23
E09000032,Wandsworth,E01004607,597,47,10,33
E09000032,Wandsworth,E01004608,635,71,13,65
E09000032,Wandsworth,E01004609,801,82,10,116
E09000032,Wandsworth,E01004610,511,120,9,73
E09000032,Wandsworth,E01004611,424,74,8,50
E09000032,Wandsworth,E01004612,354,93,12,83
E09000032,Wandsworth,E01004613,475,77,27,116
E09000032,Wandsworth,E01004614,641,77,21,98
E09000032,Wandsworth,E01004615,550,61,17,78
E09000032,Wandsworth,E01004616,551,91,30,97
E09000032,Wandsworth,E01004617,523,86,19,95
E09000032,Wandsworth,E01004618,425,63,7,35
E09000032,Wandsworth,E01004619,451,34,3,14
E09000032,Wandsworth,E01004620,577,38,9,56
E09000032,Wandsworth,E01004621,606,48,3,39
E09000032,Wandsworth,E01004622,419,36,15,49
E09000032,Wandsworth,E01004623,606,51,11,38
E09000032,Wandsworth,E01004624,524,44,12,36
E09000032,Wandsworth,E01004625,439,26,1,6
E09000032,Wandsworth,E01004626,674,50,3,39
E09000032,Wandsworth,E01004627,531,43,7,24
E09000032,Wandsworth,E01004628,634,119,37,97
E09000032,Wandsworth,E01004629,478,64,14,48
E09000032,Wandsworth,E01004630,439,90,46,81
E09000032,Wandsworth,E01004631,459,102,35,146
E09000032,Wandsworth,E01004632,404,75,22,76
E09000032,Wandsworth,E01004633,375,86,41,101
E09000032,Wandsworth,E01004634,522,63,22,74
E09000032,Wandsworth,E01004635,456,95,23,95
E09000032,Wandsworth,E01004636,428,69,22,103
E09000032,Wandsworth,E01004637,391,71,25,81
E09000032,Wandsworth,E01004638,442,39,14,13
E09000032,Wandsworth,E01004639,580,74,12,102
E09000032,Wandsworth,E01004640,669,45,6,53
E09000032,Wandsworth,E01004641,651,71,12,51
E09000032,Wandsworth,E01004642,640,83,24,80
E09000032,Wandsworth,E01004643,679,106,50,136
E09000032,Wandsworth,E01004644,829,113,32,87
E09000032,Wandsworth,E01004645,540,122,33,117
E09000033,Westminster,E01004646,483,93,21,47
E09000033,Westminster,E01004647,437,71,16,99
E09000033,Westminster,E01004648,703,132,31,168
E09000033,Westminster,E01004649,410,52,14,120
E09000033,Westminster,E01004650,616,102,13,124
E09000033,Westminster,E01004651,661,74,14,263
E09000033,Westminster,E01004652,481,119,12,236
E09000033,Westminster,E01004653,603,93,9,93
E09000033,Westminster,E01004654,809,131,20,242
E09000033,Westminster,E01004656,750,97,20,242
E09000033,Westminster,E01004657,406,64,5,128
E09000033,Westminster,E01004658,462,77,6,226
E09000033,Westminster,E01004659,596,88,13,151
E09000033,Westminster,E01004660,466,78,12,115
E09000033,Westminster,E01004661,475,148,10,217
