lad22cd,lad22nm,lsoa21cd,category,count_21
E09000003,Barnet,E01000186,Jewish,988
E09000003,Barnet,E01000186,Muslim,36
E09000003,Barnet,E01000186,Sikh,6
E09000003,Barnet,E01000186,Other religion,52
E09000003,Barnet,E01000186,Not answered,127
E09000003,Barnet,E01000187,No religion,162
E09000003,Barnet,E01000187,Christian,363
E09000003,Barnet,E01000187,Buddhist,2
E09000003,Barnet,E01000187,Hindu,94
E09000003,Barnet,E01000187,Jewish,776
E09000003,Barnet,E01000187,Muslim,157
E09000003,Barnet,E01000187,Sikh,3
E09000003,Barnet,E01000187,Other religion,57
E09000003,Barnet,E01000187,Not answered,126
E09000003,Barnet,E01000188,No religion,97
E09000003,Barnet,E01000188,Christian,190
E09000003,Barnet,E01000188,Buddhist,8
E09000003,Barnet,E01000188,Hindu,228
E09000003,Barnet,E01000188,Jewish,740
E09000003,Barnet,E01000188,Muslim,139
E09000003,Barnet,E01000188,Sikh,1
E09000003,Barnet,E01000188,Other religion,58
E09000003,Barnet,E01000188,Not answered,115
E09000003,Barnet,E01000189,No religion,427
E09000003,Barnet,E01000189,Christian,869
E09000003,Barnet,E01000189,Buddhist,24
E09000003,Barnet,E01000189,Hindu,271
E09000003,Barnet,E01000189,Jewish,125
E09000003,Barnet,E01000189,Muslim,522
E09000003,Barnet,E01000189,Sikh,19
E09000003,Barnet,E01000189,Other religion,40
E09000003,Barnet,E01000189,Not answered,178
E09000003,Barnet,E01000190,No religion,158
E09000003,Barnet,E01000190,Christian,401
E09000003,Barnet,E01000190,Buddhist,2
E09000003,Barnet,E01000190,Hindu,173
E09000003,Barnet,E01000190,Jewish,607
E09000003,Barnet,E01000190,Muslim,189
E09000003,Barnet,E01000190,Sikh,10
E09000003,Barnet,E01000190,Other religion,51
E09000003,Barnet,E01000190,Not answered,142
E09000003,Barnet,E01000191,No religion,67
E09000003,Barnet,E01000191,Christian,268
E09000003,Barnet,E01000191,Buddhist,5
E09000003,Barnet,E01000191,Hindu,167
E09000003,Barnet,E01000191,Jewish,728
E09000003,Barnet,E01000191,Muslim,113
E09000003,Barnet,E01000191,Sikh,5
E09000003,Barnet,E01000191,Other religion,59
E09000003,Barnet,E01000191,Not answered,135
E09000003,Barnet,E01000192,No religion,154
E09000003,Barnet,E01000192,Christian,496
E09000003,Barnet,E01000192,Buddhist,22
E09000003,Barnet,E01000192,Hindu,135
E09000003,Barnet,E01000192,Jewish,788
E09000003,Barnet,E01000192,Muslim,181
E09000003,Barnet,E01000192,Sikh,2
E09000003,Barnet,E01000192,Other religion,60
E09000003,Barnet,E01000192,Not answered,160
E09000003,Barnet,E01000193,No religion,168
E09000003,Barnet,E01000193,Christian,594
E09000003,Barnet,E01000193,Buddhist,21
E09000003,Barnet,E01000193,Hindu,148
E09000003,Barnet,E01000193,Jewish,538
E09000003,Barnet,E01000193,Muslim,275
E09000003,Barnet,E01000193,Sikh,1
E09000003,Barnet,E01000193,Other religion,75
E09000003,Barnet,E01000193,Not answered,126
E09000003,Barnet,E01000194,No religion,242
E09000003,Barnet,E01000194,Christian,741
E09000003,Barnet,E01000194,Buddhist,22
E09000003,Barnet,E01000194,Hindu,167
E09000003,Barnet,E01000194,Jewish,185
E09000003,Barnet,E01000194,Muslim,388
E09000003,Barnet,E01000194,Sikh,1
E09000003,Barnet,E01000194,Other religion,40
E09000003,Barnet,E01000194,Not answered,116
E09000003,Barnet,E01000195,No religion,308
E09000003,Barnet,E01000195,Christian,1002
E09000003,Barnet,E01000195,Buddhist,11
E09000003,Barnet,E01000195,Hindu,79
E09000003,Barnet,E01000195,Jewish,124
E09000003,Barnet,E01000195,Muslim,336
E09000003,Barnet,E01000195,Sikh,1
E09000003,Barnet,E01000195,Other religion,14
E09000003,Barnet,E01000195,Not answered,146
E09000003,Barnet,E01000196,No religion,598
E09000003,Barnet,E01000196,Christian,690
E09000003,Barnet,E01000196,Buddhist,29
E09000003,Barnet,E01000196,Hindu,103
E09000003,Barnet,E01000196,Jewish,284
E09000003,Barnet,E01000196,Muslim,228
E09000003,Barnet,E01000196,Sikh,9
E09000003,Barnet,E01000196,Other religion,8
E09000003,Barnet,E01000196,Not answered,169
E09000003,Barnet,E01000197,No religion,463
E09000003,Barnet,E01000197,Christian,596
E09000003,Barnet,E01000197,Buddhist,14
E09000003,Barnet,E01000197,Hindu,175
E09000003,Barnet,E01000197,Jewish,290
E09000003,Barnet,E01000197,Muslim,124
E09000003,Barnet,E01000197,Sikh,17
E09000003,Barnet,E01000197,Other religion,21
E09000003,Barnet,E01000197,Not answered,151
E09000003,Barnet,E01000198,No religion,240
E09000003,Barnet,E01000198,Christian,479
E09000003,Barnet,E01000198,Buddhist,13
E09000003,Barnet,E01000198,Hindu,52
E09000003,Barnet,E01000198,Jewish,1003
E09000003,Barnet,E01000198,Muslim,219
E09000003,Barnet,E01000198,Sikh,9
E09000003,Barnet,E01000198,Other religion,21
E09000003,Barnet,E01000198,Not answered,156
E09000003,Barnet,E01000199,No religion,227
E09000003,Barnet,E01000199,Christian,310
E09000003,Barnet,E01000199,Buddhist,1
E09000003,Barnet,E01000199,Hindu,63
E09000003,Barnet,E01000199,Jewish,664
E09000003,Barnet,E01000199,Muslim,138
E09000003,Barnet,E01000199,Sikh,0
E09000003,Barnet,E01000199,Other religion,8
E09000003,Barnet,E01000199,Not answered,168
E09000003,Barnet,E01000200,No religion,307
E09000003,Barnet,E01000200,Christian,480
E09000003,Barnet,E01000200,Buddhist,33
E09000003,Barnet,E01000200,Hindu,84
E09000003,Barnet,E01000200,Jewish,760
E09000003,Barnet,E01000200,Muslim,114
E09000003,Barnet,E01000200,Sikh,3
E09000003,Barnet,E01000200,Other religion,13
E09000003,Barnet,E01000200,Not answered,183
E09000003,Barnet,E01000201,No religion,136
E09000003,Barnet,E01000201,Christian,181
E09000003,Barnet,E01000201,Buddhist,1
E09000003,Barnet,E01000201,Hindu,94
E09000003,Barnet,E01000201,Jewish,894
E09000003,Barnet,E01000201,Muslim,98
E09000003,Barnet,E01000201,Sikh,2
E09000003,Barnet,E01000201,Other religion,13
E09000003,Barnet,E01000201,Not answered,121
E09000003,Barnet,E01000202,No religion,327
E09000003,Barnet,E01000202,Christian,384
E09000003,Barnet,E01000202,Buddhist,16
E09000003,Barnet,E01000202,Hindu,61
E09000003,Barnet,E01000202,Jewish,629
E09000003,Barnet,E01000202,Muslim,77
E09000003,Barnet,E01000202,Sikh,8
E09000003,Barnet,E01000202,Other religion,25
E09000003,Barnet,E01000202,Not answered,143
E09000003,Barnet,E01000203,No religion,269
E09000003,Barnet,E01000203,Christian,591
E09000003,Barnet,E01000203,Buddhist,13
E09000003,Barnet,E01000203,Hindu,120
E09000003,Barnet,E01000203,Jewish,443
E09000003,Barnet,E01000203,Muslim,209
E09000003,Barnet,E01000203,Sikh,14
E09000003,Barnet,E01000203,Other religion,27
E09000003,Barnet,E01000203,Not answered,156
E09000003,Barnet,E01000204,No religion,326
E09000003,Barnet,E01000204,Christian,528
E09000003,Barnet,E01000204,Buddhist,8
E09000003,Barnet,E01000204,Hindu,111
E09000003,Barnet,E01000204,Jewish,486
E09000003,Barnet,E01000204,Muslim,83
E09000003,Barnet,E01000204,Sikh,1
E09000003,Barnet,E01000204,Other religion,16
E09000003,Barnet,E01000204,Not answered,140
E09000003,Barnet,E01000205,No religion,265
E09000003,Barnet,E01000205,Christian,386
E09000003,Barnet,E01000205,Buddhist,19
E09000003,Barnet,E01000205,Hindu,57
E09000003,Barnet,E01000205,Jewish,558
E09000003,Barnet,E01000205,Muslim,84
E09000003,Barnet,E01000205,Sikh,4
E09000003,Barnet,E01000205,Other religion,2
E09000003,Barnet,E01000205,Not answered,133
E09000003,Barnet,E01000206,No religion,234
E09000003,Barnet,E01000206,Christian,294
E09000003,Barnet,E01000206,Buddhist,7
E09000003,Barnet,E01000206,Hindu,61
E09000003,Barnet,E01000206,Jewish,645
E09000003,Barnet,E01000206,Muslim,83
E09000003,Barnet,E01000206,Sikh,20
E09000003,Barnet,E01000206,Other religion,19
E09000003,Barnet,E01000206,Not answered,137
E09000003,Barnet,E01000207,No religion,247
E09000003,Barnet,E01000207,Christian,312
E09000003,Barnet,E01000207,Buddhist,14
E09000003,Barnet,E01000207,Hindu,28
E09000003,Barnet,E01000207,Jewish,724
E09000003,Barnet,E01000207,Muslim,124
E09000003,Barnet,E01000207,Sikh,2
E09000003,Barnet,E01000207,Other religion,11
E09000003,Barnet,E01000207,Not answered,113
E09000003,Barnet,E01000208,No religion,381
E09000003,Barnet,E01000208,Christian,291
E09000003,Barnet,E01000208,Buddhist,13
E09000003,Barnet,E01000208,Hindu,73
E09000003,Barnet,E01000208,Jewish,597
E09000003,Barnet,E01000208,Muslim,106
E09000003,Barnet,E01000208,Sikh,7
E09000003,Barnet,E01000208,Other religion,15
E09000003,Barnet,E01000208,Not answered,145
E09000003,Barnet,E01000209,No religion,326
E09000003,Barnet,E01000209,Christian,468
E09000003,Barnet,E01000209,Buddhist,15
E09000003,Barnet,E01000209,Hindu,24
E09000003,Barnet,E01000209,Jewish,484
E09000003,Barnet,E01000209,Muslim,19
E09000003,Barnet,E01000209,Sikh,2
E09000003,Barnet,E01000209,Other religion,19
E09000003,Barnet,E01000209,Not answered,129
E09000003,Barnet,E01000210,No religion,319
E09000003,Barnet,E01000210,Christian,281
E09000003,Barnet,E01000210,Buddhist,11
E09000003,Barnet,E01000210,Hindu,49
E09000003,Barnet,E01000210,Jewish,647
E09000003,Barnet,E01000210,Muslim,82
E09000003,Barnet,E01000210,Sikh,2
E09000003,Barnet,E01000210,Other religion,17
E09000003,Barnet,E01000210,Not answered,137
E09000003,Barnet,E01000211,No religion,490
E09000003,Barnet,E01000211,Christian,679
E09000003,Barnet,E01000211,Buddhist,3
E09000003,Barnet,E01000211,Hindu,81
E09000003,Barnet,E01000211,Jewish,309
E09000003,Barnet,E01000211,Muslim,357
E09000003,Barnet,E01000211,Sikh,3
E09000003,Barnet,E01000211,Other religion,34
E09000003,Barnet,E01000211,Not answered,171
E09000003,Barnet,E01000212,No religion,270
E09000003,Barnet,E01000212,Christian,320
E09000003,Barnet,E01000212,Buddhist,9
E09000003,Barnet,E01000212,Hindu,46
E09000003,Barnet,E01000212,Jewish,462
E09000003,Barnet,E01000212,Muslim,87
E09000003,Barnet,E01000212,Sikh,2
E09000003,Barnet,E01000212,Other religion,9
E09000003,Barnet,E01000212,Not answered,144
E09000003,Barnet,E01000213,No religion,111
E09000003,Barnet,E01000213,Christian,174
E09000003,Barnet,E01000213,Buddhist,10
E09000003,Barnet,E01000213,Hindu,11
E09000003,Barnet,E01000213,Jewish,867
E09000003,Barnet,E01000213,Muslim,52
E09000003,Barnet,E01000213,Sikh,1
E09000003,Barnet,E01000213,Other religion,8
E09000003,Barnet,E01000213,Not answered,121
E09000003,Barnet,E01000214,No religion,442
E09000003,Barnet,E01000214,Christian,390
E09000003,Barnet,E01000214,Buddhist,50
E09000003,Barnet,E01000214,Hindu,50
E09000003,Barnet,E01000214,Jewish,443
E09000003,Barnet,E01000214,Muslim,60
E09000003,Barnet,E01000214,Sikh,6
E09000003,Barnet,E01000214,Other religion,15
E09000003,Barnet,E01000214,Not answered,172
E09000003,Barnet,E01000215,No religion,148
E09000003,Barnet,E01000215,Christian,250
E09000003,Barnet,E01000215,Buddhist,6
E09000003,Barnet,E01000215,Hindu,39
E09000003,Barnet,E01000215,Jewish,1311
E09000003,Barnet,E01000215,Muslim,125
E09000003,Barnet,E01000215,Sikh,2
E09000003,Barnet,E01000215,Other religion,13
E09000003,Barnet,E01000215,Not answered,245
E09000003,Barnet,E01000216,No religion,330
E09000003,Barnet,E01000216,Christian,383
E09000003,Barnet,E01000216,Buddhist,18
E09000003,Barnet,E01000216,Hindu,94
E09000003,Barnet,E01000216,Jewish,832
E09000003,Barnet,E01000216,Muslim,118
E09000003,Barnet,E01000216,Sikh,1
E09000003,Barnet,E01000216,Other religion,1
E09000003,Barnet,E01000216,Not answered,204
E09000003,Barnet,E01000217,No religion,109
E09000003,Barnet,E01000217,Christian,216
E09000003,Barnet,E01000217,Buddhist,5
E09000003,Barnet,E01000217,Hindu,28
E09000003,Barnet,E01000217,Jewish,1152
E09000003,Barnet,E01000217,Muslim,62
E09000003,Barnet,E01000217,Sikh,0
E09000003,Barnet,E01000217,Other religion,9
E09000003,Barnet,E01000217,Not answered,205
E09000003,Barnet,E01000218,No religion,141
E09000003,Barnet,E01000218,Christian,252
E09000003,Barnet,E01000218,Buddhist,8
E09000003,Barnet,E01000218,Hindu,52
E09000003,Barnet,E01000218,Jewish,990
E09000003,Barnet,E01000218,Muslim,80
E09000003,Barnet,E01000218,Sikh,4
E09000003,Barnet,E01000218,Other religion,10
E09000003,Barnet,E01000218,Not answered,312
E09000003,Barnet,E01000219,No religion,209
E09000003,Barnet,E01000219,Christian,445
E09000003,Barnet,E01000219,Buddhist,14
E09000003,Barnet,E01000219,Hindu,124
E09000003,Barnet,E01000219,Jewish,972
E09000003,Barnet,E01000219,Muslim,128
E09000003,Barnet,E01000219,Sikh,25
E09000003,Barnet,E01000219,Other religion,17
E09000003,Barnet,E01000219,Not answered,261
E09000003,Barnet,E01000220,No religion,182
E09000003,Barnet,E01000220,Christian,340
E09000003,Barnet,E01000220,Buddhist,5
E09000003,Barnet,E01000220,Hindu,46
E09000003,Barnet,E01000220,Jewish,933
E09000003,Barnet,E01000220,Muslim,119
E09000003,Barnet,E01000220,Sikh,1
E09000003,Barnet,E01000220,Other religion,9
E09000003,Barnet,E01000220,Not answered,253
E09000003,Barnet,E01000221,No religion,211
E09000003,Barnet,E01000221,Christian,562
E09000003,Barnet,E01000221,Buddhist,6
E09000003,Barnet,E01000221,Hindu,26
E09000003,Barnet,E01000221,Jewish,62
E09000003,Barnet,E01000221,Muslim,441
E09000003,Barnet,E01000221,Sikh,0
E09000003,Barnet,E01000221,Other religion,11
E09000003,Barnet,E01000221,Not answered,96
E09000003,Barnet,E01000222,No religion,336
E09000003,Barnet,E01000222,Christian,776
E09000003,Barnet,E01000222,Buddhist,50
E09000003,Barnet,E01000222,Hindu,66
E09000003,Barnet,E01000222,Jewish,28
E09000003,Barnet,E01000222,Muslim,566
E09000003,Barnet,E01000222,Sikh,7
E09000003,Barnet,E01000222,Other religion,22
E09000003,Barnet,E01000222,Not answered,185
E09000003,Barnet,E01000223,No religion,322
E09000003,Barnet,E01000223,Christian,860
E09000003,Barnet,E01000223,Buddhist,8
E09000003,Barnet,E01000223,Hindu,53
E09000003,Barnet,E01000223,Jewish,24
E09000003,Barnet,E01000223,Muslim,618
E09000003,Barnet,E01000223,Sikh,2
E09000003,Barnet,E01000223,Other religion,8
E09000003,Barnet,E01000223,Not answered,135
E09000003,Barnet,E01000224,No religion,220
E09000003,Barnet,E01000224,Christian,679
E09000003,Barnet,E01000224,Buddhist,18
E09000003,Barnet,E01000224,Hindu,47
E09000003,Barnet,E01000224,Jewish,56
E09000003,Barnet,E01000224,Muslim,494
E09000003,Barnet,E01000224,Sikh,2
E09000003,Barnet,E01000224,Other religion,6
E09000003,Barnet,E01000224,Not answered,172
E09000003,Barnet,E01000225,No religion,103
E09000003,Barnet,E01000225,Christian,179
E09000003,Barnet,E01000225,Buddhist,6
E09000003,Barnet,E01000225,Hindu,16
E09000003,Barnet,E01000225,Jewish,1292
E09000003,Barnet,E01000225,Muslim,72
E09000003,Barnet,E01000225,Sikh,0
E09000003,Barnet,E01000225,Other religion,5
E09000003,Barnet,E01000225,Not answered,196
E09000003,Barnet,E01000226,No religion,262
E09000003,Barnet,E01000226,Christian,782
E09000003,Barnet,E01000226,Buddhist,36
E09000003,Barnet,E01000226,Hindu,155
E09000003,Barnet,E01000226,Jewish,15
E09000003,Barnet,E01000226,Muslim,351
E09000003,Barnet,E01000226,Sikh,7
E09000003,Barnet,E01000226,Other religion,8
E09000003,Barnet,E01000226,Not answered,116
E09000003,Barnet,E01000227,No religion,198
E09000003,Barnet,E01000227,Christian,617
E09000003,Barnet,E01000227,Buddhist,24
E09000003,Barnet,E01000227,Hindu,146
E09000003,Barnet,E01000227,Jewish,498
E09000003,Barnet,E01000227,Muslim,176
E09000003,Barnet,E01000227,Sikh,3
E09000003,Barnet,E01000227,Other religion,52
E09000003,Barnet,E01000227,Not answered,150
E09000003,Barnet,E01000228,No religion,257
E09000003,Barnet,E01000228,Christian,444
E09000003,Barnet,E01000228,Buddhist,23
E09000003,Barnet,E01000228,Hindu,93
E09000003,Barnet,E01000228,Jewish,235
E09000003,Barnet,E01000228,Muslim,255
E09000003,Barnet,E01000228,Sikh,8
E09000003,Barnet,E01000228,Other religion,23
E09000003,Barnet,E01000228,Not answered,101
E09000003,Barnet,E01000229,No religion,235
E09000003,Barnet,E01000229,Christian,673
E09000003,Barnet,E01000229,Buddhist,33
E09000003,Barnet,E01000229,Hindu,71
E09000003,Barnet,E01000229,Jewish,313
E09000003,Barnet,E01000229,Muslim,213
E09000003,Barnet,E01000229,Sikh,1
E09000003,Barnet,E01000229,Other religion,21
E09000003,Barnet,E01000229,Not answered,112
E09000003,Barnet,E01000230,No religion,147
E09000003,Barnet,E01000230,Christian,326
E09000003,Barnet,E01000230,Buddhist,21
E09000003,Barnet,E01000230,Hindu,114
E09000003,Barnet,E01000230,Jewish,935
E09000003,Barnet,E01000230,Muslim,177
E09000003,Barnet,E01000230,Sikh,0
E09000003,Barnet,E01000230,Other religion,26
E09000003,Barnet,E01000230,Not answered,208
E09000003,Barnet,E01000231,No religion,273
E09000003,Barnet,E01000231,Christian,701
E09000003,Barnet,E01000231,Buddhist,44
E09000003,Barnet,E01000231,Hindu,199
E09000003,Barnet,E01000231,Jewish,76
E09000003,Barnet,E01000231,Muslim,310
E09000003,Barnet,E01000231,Sikh,10
E09000003,Barnet,E01000231,Other religion,39
E09000003,Barnet,E01000231,Not answered,134
E09000003,Barnet,E01000232,No religion,216
E09000003,Barnet,E01000232,Christian,539
E09000003,Barnet,E01000232,Buddhist,15
E09000003,Barnet,E01000232,Hindu,190
E09000003,Barnet,E01000232,Jewish,512
E09000003,Barnet,E01000232,Muslim,219
E09000003,Barnet,E01000232,Sikh,6
E09000003,Barnet,E01000232,Other religion,46
E09000003,Barnet,E01000232,Not answered,126
E09000003,Barnet,E01000233,No religion,248
E09000003,Barnet,E01000233,Christian,629
E09000003,Barnet,E01000233,Buddhist,14
E09000003,Barnet,E01000233,Hindu,145
E09000003,Barnet,E01000233,Jewish,425
E09000003,Barnet,E01000233,Muslim,217
E09000003,Barnet,E01000233,Sikh,10
E09000003,Barnet,E01000233,Other religion,41
E09000003,Barnet,E01000233,Not answered,210
E09000003,Barnet,E01000234,No religion,232
E09000003,Barnet,E01000234,Christian,553
E09000003,Barnet,E01000234,Buddhist,2
E09000003,Barnet,E01000234,Hindu,102
E09000003,Barnet,E01000234,Jewish,616
E09000003,Barnet,E01000234,Muslim,139
E09000003,Barnet,E01000234,Sikh,5
E09000003,Barnet,E01000234,Other religion,31
E09000003,Barnet,E01000234,Not answered,97
E09000003,Barnet,E01000235,No religion,339
E09000003,Barnet,E01000235,Christian,943
E09000003,Barnet,E01000235,Buddhist,13
E09000003,Barnet,E01000235,Hindu,74
E09000003,Barnet,E01000235,Jewish,82
E09000003,Barnet,E01000235,Muslim,251
E09000003,Barnet,E01000235,Sikh,0
E09000003,Barnet,E01000235,Other religion,16
E09000003,Barnet,E01000235,Not answered,147
E09000003,Barnet,E01000236,No religion,141
E09000003,Barnet,E01000236,Christian,283
E09000003,Barnet,E01000236,Buddhist,13
E09000003,Barnet,E01000236,Hindu,13
E09000003,Barnet,E01000236,Jewish,1168
E09000003,Barnet,E01000236,Muslim,65
E09000003,Barnet,E01000236,Sikh,2
E09000003,Barnet,E01000236,Other religion,19
E09000003,Barnet,E01000236,Not answered,247
E09000003,Barnet,E01000237,No religion,270
E09000003,Barnet,E01000237,Christian,631
E09000003,Barnet,E01000237,Buddhist,6
E09000003,Barnet,E01000237,Hindu,54
E09000003,Barnet,E01000237,Jewish,745
E09000003,Barnet,E01000237,Muslim,191
E09000003,Barnet,E01000237,Sikh,7
E09000003,Barnet,E01000237,Other religion,10
E09000003,Barnet,E01000237,Not answered,185
E09000003,Barnet,E01000238,No religion,278
E09000003,Barnet,E01000238,Christian,496
E09000003,Barnet,E01000238,Buddhist,11
E09000003,Barnet,E01000238,Hindu,64
E09000003,Barnet,E01000238,Jewish,908
E09000003,Barnet,E01000238,Muslim,106
E09000003,Barnet,E01000238,Sikh,3
E09000003,Barnet,E01000238,Other religion,7
E09000003,Barnet,E01000238,Not answered,220
E09000003,Barnet,E01000239,No religion,419
E09000003,Barnet,E01000239,Christian,788
E09000003,Barnet,E01000239,Buddhist,39
E09000003,Barnet,E01000239,Hindu,63
E09000003,Barnet,E01000239,Jewish,195
E09000003,Barnet,E01000239,Muslim,384
E09000003,Barnet,E01000239,Sikh,0
E09000003,Barnet,E01000239,Other religion,17
E09000003,Barnet,E01000239,Not answered,146
E09000003,Barnet,E01000240,No religion,293
E09000003,Barnet,E01000240,Christian,681
E09000003,Barnet,E01000240,Buddhist,16
E09000003,Barnet,E01000240,Hindu,131
E09000003,Barnet,E01000240,Jewish,218
E09000003,Barnet,E01000240,Muslim,232
E09000003,Barnet,E01000240,Sikh,8
E09000003,Barnet,E01000240,Other religion,13
E09000003,Barnet,E01000240,Not answered,141
E09000003,Barnet,E01000241,No religion,233
E09000003,Barnet,E01000241,Christian,517
E09000003,Barnet,E01000241,Buddhist,11
E09000003,Barnet,E01000241,Hindu,81
E09000003,Barnet,E01000241,Jewish,606
E09000003,Barnet,E01000241,Muslim,162
E09000003,Barnet,E01000241,Sikh,10
E09000003,Barnet,E01000241,Other religion,4
E09000003,Barnet,E01000241,Not answered,162
E09000003,Barnet,E01000242,No religion,93
E09000003,Barnet,E01000242,Christian,315
E09000003,Barnet,E01000242,Buddhist,3
E09000003,Barnet,E01000242,Hindu,63
E09000003,Barnet,E01000242,Jewish,867
E09000003,Barnet,E01000242,Muslim,121
E09000003,Barnet,E01000242,Sikh,2
E09000003,Barnet,E01000242,Other religion,10
E09000003,Barnet,E01000242,Not answered,127
E09000003,Barnet,E01000243,No religion,433
E09000003,Barnet,E01000243,Christian,716
E09000003,Barnet,E01000243,Buddhist,4
E09000003,Barnet,E01000243,Hindu,59
E09000003,Barnet,E01000243,Jewish,622
E09000003,Barnet,E01000243,Muslim,108
E09000003,Barnet,E01000243,Sikh,1
E09000003,Barnet,E01000243,Other religion,17
E09000003,Barnet,E01000243,Not answered,203
E09000003,Barnet,E01000244,No religion,263
E09000003,Barnet,E01000244,Christian,699
E09000003,Barnet,E01000244,Buddhist,28
E09000003,Barnet,E01000244,Hindu,135
E09000003,Barnet,E01000244,Jewish,181
E09000003,Barnet,E01000244,Muslim,185
E09000003,Barnet,E01000244,Sikh,6
E09000003,Barnet,E01000244,Other religion,24
E09000003,Barnet,E01000244,Not answered,119
E09000003,Barnet,E01000245,No religion,319
E09000003,Barnet,E01000245,Christian,841
E09000003,Barnet,E01000245,Buddhist,30
E09000003,Barnet,E01000245,Hindu,59
E09000003,Barnet,E01000245,Jewish,274
E09000003,Barnet,E01000245,Muslim,334
E09000003,Barnet,E01000245,Sikh,1
E09000003,Barnet,E01000245,Other religion,17
E09000003,Barnet,E01000245,Not answered,181
E09000003,Barnet,E01000246,No religion,519
E09000003,Barnet,E01000246,Christian,654
E09000003,Barnet,E01000246,Buddhist,15
E09000003,Barnet,E01000246,Hindu,51
E09000003,Barnet,E01000246,Jewish,85
E09000003,Barnet,E01000246,Muslim,51
E09000003,Barnet,E01000246,Sikh,8
E09000003,Barnet,E01000246,Other religion,9
E09000003,Barnet,E01000246,Not answered,129
E09000003,Barnet,E01000247,No religion,637
E09000003,Barnet,E01000247,Christian,714
E09000003,Barnet,E01000247,Buddhist,13
E09000003,Barnet,E01000247,Hindu,64
E09000003,Barnet,E01000247,Jewish,79
E09000003,Barnet,E01000247,Muslim,69
E09000003,Barnet,E01000247,Sikh,5
E09000003,Barnet,E01000247,Other religion,18
E09000003,Barnet,E01000247,Not answered,99
E09000003,Barnet,E01000248,No religion,745
E09000003,Barnet,E01000248,Christian,689
E09000003,Barnet,E01000248,Buddhist,18
E09000003,Barnet,E01000248,Hindu,28
E09000003,Barnet,E01000248,Jewish,51
E09000003,Barnet,E01000248,Muslim,31
E09000003,Barnet,E01000248,Sikh,0
E09000003,Barnet,E01000248,Other religion,15
E09000003,Barnet,E01000248,Not answered,131
E09000003,Barnet,E01000249,No religion,529
E09000003,Barnet,E01000249,Christian,702
E09000003,Barnet,E01000249,Buddhist,12
E09000003,Barnet,E01000249,Hindu,91
E09000003,Barnet,E01000249,Jewish,80
E09000003,Barnet,E01000249,Muslim,49
E09000003,Barnet,E01000249,Sikh,10
E09000003,Barnet,E01000249,Other religion,19
E09000003,Barnet,E01000249,Not answered,124
E09000003,Barnet,E01000250,No religion,776
E09000003,Barnet,E01000250,Christian,1155
E09000003,Barnet,E01000250,Buddhist,11
E09000003,Barnet,E01000250,Hindu,65
E09000003,Barnet,E01000250,Jewish,87
E09000003,Barnet,E01000250,Muslim,286
E09000003,Barnet,E01000250,Sikh,1
E09000003,Barnet,E01000250,Other religion,32
E09000003,Barnet,E01000250,Not answered,197
E09000003,Barnet,E01000251,No religion,638
E09000003,Barnet,E01000251,Christian,1092
E09000003,Barnet,E01000251,Buddhist,13
E09000003,Barnet,E01000251,Hindu,96
E09000003,Barnet,E01000251,Jewish,107
E09000003,Barnet,E01000251,Muslim,134
E09000003,Barnet,E01000251,Sikh,5
E09000003,Barnet,E01000251,Other religion,17
E09000003,Barnet,E01000251,Not answered,163
E09000003,Barnet,E01000252,No religion,571
E09000003,Barnet,E01000252,Christian,762
E09000003,Barnet,E01000252,Buddhist,21
E09000003,Barnet,E01000252,Hindu,51
E09000003,Barnet,E01000252,Jewish,76
E09000003,Barnet,E01000252,Muslim,72
E09000003,Barnet,E01000252,Sikh,0
E09000003,Barnet,E01000252,Other religion,10
E09000003,Barnet,E01000252,Not answered,155
E09000003,Barnet,E01000253,No religion,308
E09000003,Barnet,E01000253,Christian,807
E09000003,Barnet,E01000253,Buddhist,8
E09000003,Barnet,E01000253,Hindu,145
E09000003,Barnet,E01000253,Jewish,370
E09000003,Barnet,E01000253,Muslim,149
E09000003,Barnet,E01000253,Sikh,15
E09000003,Barnet,E01000253,Other religion,39
E09000003,Barnet,E01000253,Not answered,141
E09000003,Barnet,E01000254,No religion,576
E09000003,Barnet,E01000254,Christian,721
E09000003,Barnet,E01000254,Buddhist,17
E09000003,Barnet,E01000254,Hindu,29
E09000003,Barnet,E01000254,Jewish,86
E09000003,Barnet,E01000254,Muslim,41
E09000003,Barnet,E01000254,Sikh,3
E09000003,Barnet,E01000254,Other religion,12
E09000003,Barnet,E01000254,Not answered,119
E09000003,Barnet,E01000255,No religion,352
E09000003,Barnet,E01000255,Christian,586
E09000003,Barnet,E01000255,Buddhist,7
E09000003,Barnet,E01000255,Hindu,66
E09000003,Barnet,E01000255,Jewish,205
E09000003,Barnet,E01000255,Muslim,270
E09000003,Barnet,E01000255,Sikh,4
E09000003,Barnet,E01000255,Other religion,12
E09000003,Barnet,E01000255,Not answered,198
E09000003,Barnet,E01000256,No religion,292
E09000003,Barnet,E01000256,Christian,595
E09000003,Barnet,E01000256,Buddhist,1
E09000003,Barnet,E01000256,Hindu,68
E09000003,Barnet,E01000256,Jewish,451
E09000003,Barnet,E01000256,Muslim,374
E09000003,Barnet,E01000256,Sikh,9
E09000003,Barnet,E01000256,Other religion,11
E09000003,Barnet,E01000256,Not answered,128
E09000003,Barnet,E01000257,No religion,520
E09000003,Barnet,E01000257,Christian,719
E09000003,Barnet,E01000257,Buddhist,15
