lad22cd,lad22nm,lsoa21cd,One-person household,All household members have the same ethnic group,Ethnic groups differ between generations but not within partnerships,Ethnic groups differ within partnerships,Any other combination of multiple ethnic identities
E09000013,Hammersmith and Fulham,E01001947,199,252,46,39,50
E09000013,Hammersmith and Fulham,E01001948,310,338,33,112,48
E09000013,Hammersmith and Fulham,E01001949,219,230,16,113,66
E09000013,Hammersmith and Fulham,E01001950,152,258,18,114,54
E09000013,Hammersmith and Fulham,E01001951,244,268,28,88,66
E09000013,Hammersmith and Fulham,E01001952,305,318,23,95,85
E09000013,Hammersmith and Fulham,E01001953,271,236,27,68,78
E09000013,Hammersmith and Fulham,E01001954,230,273,37,61,65
E09000013,Hammersmith and Fulham,E01001955,255,379,51,75,61
E09000013,Hammersmith and Fulham,E01001956,164,281,32,58,66
E09000013,Hammersmith and Fulham,E01001957,148,310,47,39,40
E09000013,Hammersmith and Fulham,E01001958,140,305,57,33,66
E09000013,Hammersmith and Fulham,E01001959,131,285,41,61,60
E09000013,Hammersmith and Fulham,E01001960,231,296,40,99,108
E09000013,Hammersmith and Fulham,E01001961,116,269,48,35,65
E09000014,Haringey,E01001962,130,296,41,124,50
E09000014,Haringey,E01001963,145,298,25,155,52
E09000014,Haringey,E01001964,175,283,24,121,39
E09000014,Haringey,E01001965,162,288,30,122,28
E09000014,Haringey,E01001966,104,256,19,112,29
E09000014,Haringey,E01001967,163,258,23,126,34
E09000014,Haringey,E01001968,214,281,18,130,47
E09000014,Haringey,E01001969,337,328,36,109,58
E09000014,Haringey,E01001970,231,348,48,56,65
E09000014,Haringey,E01001971,312,323,54,73,54
E09000014,Haringey,E01001972,240,301,56,96,36
E09000014,Haringey,E01001973,274,472,64,127,64
E09000014,Haringey,E01001974,302,450,34,121,68
E09000014,Haringey,E01001975,283,330,39,106,55
E09000014,Haringey,E01001976,195,298,45,68,81
E09000014,Haringey,E01001977,178,279,47,56,45
E09000014,Haringey,E01001978,270,341,55,58,65
E09000014,Haringey,E01001979,314,408,67,59,78
E09000014,Haringey,E01001980,212,290,35,73,90
E09000014,Haringey,E01001981,161,290,37,54,107
E09000014,Haringey,E01001982,218,307,52,74,67
E09000014,Haringey,E01001983,175,274,34,89,80
E09000014,Haringey,E01001984,479,274,29,146,32
E09000014,Haringey,E01001985,248,268,20,161,28
E09000014,Haringey,E01001986,239,248,20,143,46
E09000014,Haringey,E01001987,241,280,19,167,51
E09000014,Haringey,E01001988,309,258,28,162,35
E09000014,Haringey,E01001989,248,307,19,141,39
E09000014,Haringey,E01001990,357,328,33,145,77
E09000014,Haringey,E01001991,280,250,41,129,36
E09000014,Haringey,E01001992,158,320,27,131,45
E09000014,Haringey,E01001993,126,293,15,143,27
E09000014,Haringey,E01001994,210,325,19,126,61
E09000014,Haringey,E01001995,183,443,83,161,72
E09000014,Haringey,E01001996,162,276,31,118,25
E09000014,Haringey,E01001997,210,269,38,134,52
E09000014,Haringey,E01001998,241,321,27,148,88
E09000014,Haringey,E01001999,284,396,32,146,106
E09000014,Haringey,E01002000,224,295,28,98,92
E09000014,Haringey,E01002001,202,285,16,106,76
E09000014,Haringey,E01002002,301,290,16,109,81
E09000014,Haringey,E01002003,384,468,55,133,105
E09000014,Haringey,E01002004,202,272,29,100,117
E09000014,Haringey,E01002005,249,275,16,146,46
E09000014,Haringey,E01002006,294,250,29,159,42
E09000014,Haringey,E01002007,238,255,20,134,39
E09000014,Haringey,E01002008,149,230,15,105,26
E09000014,Haringey,E01002009,232,242,18,116,44
E09000014,Haringey,E01002010,241,275,42,113,23
E09000014,Haringey,E01002011,259,275,21,166,52
E09000014,Haringey,E01002013,154,253,22,104,35
E09000014,Haringey,E01002014,335,267,29,128,79
E09000014,Haringey,E01002015,215,269,29,92,27
E09000014,Haringey,E01002016,317,337,33,134,56
E09000014,Haringey,E01002017,208,258,31,114,49
E09000014,Haringey,E01002018,191,244,38,88,36
E09000014,Haringey,E01002019,96,285,17,107,39
E09000014,Haringey,E01002020,245,277,30,104,44
E09000014,Haringey,E01002021,143,275,10,101,37
E09000014,Haringey,E01002022,362,352,42,171,54
E09000014,Haringey,E01002023,190,228,14,130,28
E09000014,Haringey,E01002024,136,256,21,89,33
E09000014,Haringey,E01002025,154,255,12,143,31
E09000014,Haringey,E01002026,311,290,44,42,61
E09000014,Haringey,E01002027,152,263,29,46,61
E09000014,Haringey,E01002028,162,263,40,70,88
E09000014,Haringey,E01002029,271,289,46,57,64
E09000014,Haringey,E01002030,181,261,35,76,84
E09000014,Haringey,E01002031,207,341,37,54,111
E09000014,Haringey,E01002032,227,309,64,66,67
E09000014,Haringey,E01002033,183,326,43,56,79
E09000014,Haringey,E01002034,319,500,79,65,58
E09000014,Haringey,E01002036,213,318,38,43,84
E09000014,Haringey,E01002037,243,315,41,33,52
E09000014,Haringey,E01002038,249,326,35,37,65
E09000014,Haringey,E01002039,163,316,63,34,47
E09000014,Haringey,E01002040,324,364,57,62,72
E09000014,Haringey,E01002041,226,332,57,64,51
E09000014,Haringey,E01002042,179,214,23,79,96
E09000014,Haringey,E01002043,192,329,25,80,72
E09000014,Haringey,E01002044,217,258,34,97,108
E09000014,Haringey,E01002045,244,330,49,129,72
E09000014,Haringey,E01002046,240,274,44,52,56
E09000014,Haringey,E01002047,137,286,18,72,117
E09000014,Haringey,E01002048,221,347,26,69,75
E09000014,Haringey,E01002049,203,325,33,72,68
E09000014,Haringey,E01002050,66,257,30,65,52
E09000014,Haringey,E01002051,222,288,59,51,68
E09000014,Haringey,E01002052,83,281,16,66,58
E09000014,Haringey,E01002053,235,305,51,70,61
E09000014,Haringey,E01002054,194,320,68,37,59
E09000014,Haringey,E01002055,91,244,21,90,55
E09000014,Haringey,E01002056,282,359,49,82,147
E09000014,Haringey,E01002057,138,251,21,83,106
E09000014,Haringey,E01002058,199,260,30,93,72
E09000014,Haringey,E01002059,231,277,34,128,30
E09000014,Haringey,E01002060,230,317,33,122,48
E09000014,Haringey,E01002061,198,279,20,130,62
E09000014,Haringey,E01002062,309,304,19,141,53
E09000014,Haringey,E01002063,280,256,31,87,59
E09000014,Haringey,E01002064,221,250,31,80,70
E09000014,Haringey,E01002065,284,249,35,100,70
E09000014,Haringey,E01002066,261,392,74,85,94
E09000014,Haringey,E01002067,262,304,38,68,64
E09000014,Haringey,E01002068,265,289,59,101,141
E09000014,Haringey,E01002069,416,377,29,77,67
E09000014,Haringey,E01002070,320,463,41,137,115
E09000014,Haringey,E01002071,235,312,45,38,69
E09000014,Haringey,E01002072,250,258,45,56,70
E09000014,Haringey,E01002073,191,295,58,52,60
E09000014,Haringey,E01002074,281,376,55,68,76
E09000014,Haringey,E01002075,208,312,88,52,56
E09000014,Haringey,E01002076,167,325,59,59,68
E09000014,Haringey,E01002077,228,427,67,55,83
E09000014,Haringey,E01002078,391,469,62,142,74
E09000014,Haringey,E01002079,126,315,31,60,76
E09000014,Haringey,E01002081,217,334,36,36,60
E09000014,Haringey,E01002082,185,301,27,19,38
E09000014,Haringey,E01002083,135,234,21,75,70
E09000014,Haringey,E01002084,183,276,34,89,76
E09000014,Haringey,E01002085,206,360,36,98,102
E09000014,Haringey,E01002086,217,245,27,86,44
E09000014,Haringey,E01002087,326,324,24,91,85
E09000014,Haringey,E01002088,153,317,43,72,85
E09000014,Haringey,E01002089,158,270,37,21,28
E09000014,Haringey,E01002090,160,328,34,56,58
E09000014,Haringey,E01002091,176,312,49,40,59
E09000014,Haringey,E01002092,211,317,32,37,46
E09000014,Haringey,E01002093,158,361,43,44,50
E09000014,Haringey,E01002094,116,279,35,45,49
E09000014,Haringey,E01002095,168,303,47,58,44
E09000014,Haringey,E01002096,146,288,42,53,57
E09000014,Haringey,E01002097,152,297,41,59,45
E09000014,Haringey,E01002098,200,252,20,119,56
E09000014,Haringey,E01002099,275,346,58,57,65
E09000014,Haringey,E01002100,164,311,45,66,73
E09000014,Haringey,E01002101,189,322,37,102,82
E09000014,Haringey,E01002102,209,312,42,68,93
E09000014,Haringey,E01002103,171,324,31,69,91
E09000014,Haringey,E01002104,127,249,28,41,69
E09000014,Haringey,E01002105,287,392,28,91,90
E09000015,Harrow,E01002106,107,418,16,59,44
E09000015,Harrow,E01002107,84,393,18,51,21
E09000015,Harrow,E01002108,70,397,10,37,31
E09000015,Harrow,E01002109,124,419,8,66,24
E09000015,Harrow,E01002110,82,375,15,31,29
E09000015,Harrow,E01002111,93,467,12,47,64
E09000015,Harrow,E01002112,151,477,25,61,20
E09000015,Harrow,E01002113,159,346,26,48,22
E09000015,Harrow,E01002114,402,479,31,55,43
E09000015,Harrow,E01002115,97,342,15,30,24
E09000015,Harrow,E01002116,169,350,8,66,30
E09000015,Harrow,E01002118,184,346,29,65,49
E09000015,Harrow,E01002119,218,469,44,68,66
E09000015,Harrow,E01002120,129,258,19,37,37
E09000015,Harrow,E01002121,71,366,20,32,40
E09000015,Harrow,E01002122,102,356,22,40,39
E09000015,Harrow,E01002123,94,322,25,26,43
E09000015,Harrow,E01002124,64,348,9,30,40
E09000015,Harrow,E01002125,88,333,20,46,66
E09000015,Harrow,E01002127,163,357,13,66,47
E09000015,Harrow,E01002128,229,379,35,84,71
E09000015,Harrow,E01002129,429,570,29,110,58
E09000015,Harrow,E01002130,332,583,52,89,53
E09000015,Harrow,E01002131,185,322,23,44,34
E09000015,Harrow,E01002132,238,401,26,99,51
E09000015,Harrow,E01002133,281,416,33,42,32
E09000015,Harrow,E01002134,181,297,20,55,34
E09000015,Harrow,E01002135,173,404,22,66,40
E09000015,Harrow,E01002136,127,439,21,86,35
E09000015,Harrow,E01002137,137,206,12,80,15
E09000015,Harrow,E01002138,91,303,20,62,35
E09000015,Harrow,E01002139,104,297,32,29,36
E09000015,Harrow,E01002140,136,359,25,60,34
E09000015,Harrow,E01002141,183,368,13,50,40
E09000015,Harrow,E01002142,133,379,40,75,34
E09000015,Harrow,E01002143,101,334,24,41,36
E09000015,Harrow,E01002144,121,349,20,54,29
E09000015,Harrow,E01002145,195,326,16,57,31
E09000015,Harrow,E01002146,82,337,18,52,18
E09000015,Harrow,E01002147,79,349,3,40,16
E09000015,Harrow,E01002148,62,348,9,43,25
E09000015,Harrow,E01002149,55,358,4,50,10
E09000015,Harrow,E01002150,290,466,36,73,28
E09000015,Harrow,E01002151,142,284,25,40,39
E09000015,Harrow,E01002152,153,371,23,72,13
E09000015,Harrow,E01002153,121,399,17,66,20
E09000015,Harrow,E01002155,143,385,12,71,20
E09000015,Harrow,E01002156,73,351,13,69,19
E09000015,Harrow,E01002157,118,367,20,53,34
E09000015,Harrow,E01002158,75,312,10,61,31
E09000015,Harrow,E01002159,145,384,28,89,40
E09000015,Harrow,E01002160,218,535,29,109,48
E09000015,Harrow,E01002161,168,391,23,76,48
E09000015,Harrow,E01002162,156,385,22,78,39
E09000015,Harrow,E01002163,81,359,7,61,30
E09000015,Harrow,E01002164,155,358,34,109,51
E09000015,Harrow,E01002165,80,367,23,22,40
E09000015,Harrow,E01002166,75,353,9,21,32
E09000015,Harrow,E01002167,79,313,14,24,41
E09000015,Harrow,E01002168,109,310,21,31,29
E09000015,Harrow,E01002169,101,350,12,23,41
E09000015,Harrow,E01002170,66,278,10,25,33
E09000015,Harrow,E01002171,91,370,18,26,33
E09000015,Harrow,E01002172,94,322,13,30,33
E09000015,Harrow,E01002173,66,373,11,26,85
E09000015,Harrow,E01002174,67,352,17,26,31
E09000015,Harrow,E01002175,55,297,6,16,30
E09000015,Harrow,E01002176,63,375,13,40,28
E09000015,Harrow,E01002177,77,323,15,29,32
E09000015,Harrow,E01002178,70,368,10,30,28
E09000015,Harrow,E01002179,211,484,43,98,69
E09000015,Harrow,E01002181,208,464,28,94,54
E09000015,Harrow,E01002182,135,406,17,66,67
E09000015,Harrow,E01002183,136,420,21,47,45
E09000015,Harrow,E01002184,162,352,33,53,57
E09000015,Harrow,E01002185,164,378,31,45,25
E09000015,Harrow,E01002186,263,373,41,80,28
E09000015,Harrow,E01002187,191,444,22,74,27
E09000015,Harrow,E01002188,149,356,9,92,18
E09000015,Harrow,E01002189,216,338,25,112,35
E09000015,Harrow,E01002190,112,398,9,71,18
E09000015,Harrow,E01002191,97,471,17,54,20
E09000015,Harrow,E01002192,181,358,14,84,27
E09000015,Harrow,E01002193,180,429,26,70,37
E09000015,Harrow,E01002194,120,409,23,81,21
E09000015,Harrow,E01002195,118,386,17,70,9
E09000015,Harrow,E01002196,88,414,10,72,26
E09000015,Harrow,E01002197,66,297,9,31,20
E09000015,Harrow,E01002198,62,360,11,17,47
E09000015,Harrow,E01002199,71,346,16,17,20
E09000015,Harrow,E01002200,106,381,17,22,49
E09000015,Harrow,E01002201,75,357,15,26,32
E09000015,Harrow,E01002202,122,467,33,44,39
E09000015,Harrow,E01002203,85,380,9,29,48
E09000015,Harrow,E01002204,127,409,20,51,32
E09000015,Harrow,E01002206,83,278,19,50,27
E09000015,Harrow,E01002207,69,390,15,38,35
E09000015,Harrow,E01002208,90,325,5,50,16
E09000015,Harrow,E01002209,151,394,27,63,28
E09000015,Harrow,E01002210,68,346,14,38,25
E09000015,Harrow,E01002211,79,294,25,36,37
E09000015,Harrow,E01002212,146,387,23,44,45
E09000015,Harrow,E01002214,114,398,23,40,41
E09000015,Harrow,E01002215,148,370,27,42,28
E09000015,Harrow,E01002216,65,357,20,44,32
E09000015,Harrow,E01002217,194,436,45,70,34
E09000015,Harrow,E01002218,189,333,23,59,43
E09000015,Harrow,E01002219,137,373,23,41,49
E09000015,Harrow,E01002220,70,328,25,40,33
E09000015,Harrow,E01002221,88,329,16,44,44
E09000015,Harrow,E01002222,82,318,17,44,36
E09000015,Harrow,E01002223,85,392,21,54,27
E09000015,Harrow,E01002224,103,316,30,43,39
E09000015,Harrow,E01002225,170,407,11,80,23
E09000015,Harrow,E01002226,371,562,32,87,47
E09000015,Harrow,E01002227,152,397,27,25,48
E09000015,Harrow,E01002228,169,491,21,72,35
E09000015,Harrow,E01002229,230,399,22,54,35
E09000015,Harrow,E01002230,120,424,10,49,29
E09000015,Harrow,E01002231,127,411,26,65,29
E09000015,Harrow,E01002232,194,422,23,51,51
E09000015,Harrow,E01002233,202,466,32,66,68
E09000015,Harrow,E01002234,109,387,29,44,48
E09000015,Harrow,E01002235,139,360,28,36,39
E09000015,Harrow,E01002236,141,471,20,69,57
E09000015,Harrow,E01002237,298,303,37,79,94
E09000015,Harrow,E01002238,116,347,20,82,52
E09000015,Harrow,E01002239,179,468,8,65,37
E09000015,Harrow,E01002240,185,299,47,82,52
E09000015,Harrow,E01002241,134,398,31,54,38
E09000015,Harrow,E01002242,123,417,20,38,25
E09000016,Havering,E01002243,296,395,39,76,28
E09000016,Havering,E01002244,228,353,33,69,41
E09000016,Havering,E01002245,180,339,14,64,27
E09000016,Havering,E01002246,147,406,9,54,18
E09000016,Havering,E01002247,195,502,57,94,44
E09000016,Havering,E01002248,141,366,31,50,39
E09000016,Havering,E01002250,205,389,36,52,24
E09000016,Havering,E01002251,99,314,38,33,25
E09000016,Havering,E01002252,146,431,9,37,12
E09000016,Havering,E01002253,125,431,2,39,12
E09000016,Havering,E01002254,147,431,3,47,7
E09000016,Havering,E01002255,157,386,9,58,19
E09000016,Havering,E01002256,158,408,3,34,14
E09000016,Havering,E01002257,167,413,8,52,11
E09000016,Havering,E01002258,229,459,16,42,22
E09000016,Havering,E01002259,147,401,7,41,6
E09000016,Havering,E01002260,98,412,19,71,27
E09000016,Havering,E01002261,154,399,17,56,29
E09000016,Havering,E01002262,156,420,20,59,20
E09000016,Havering,E01002263,119,424,9,41,10
E09000016,Havering,E01002264,233,399,31,25,12
E09000016,Havering,E01002265,200,364,10,35,20
E09000016,Havering,E01002266,146,395,9,30,22
E09000016,Havering,E01002267,250,428,12,40,21
E09000016,Havering,E01002268,103,358,17,39,14
E09000016,Havering,E01002269,152,465,10,47,8
E09000016,Havering,E01002270,185,399,9,34,22
E09000016,Havering,E01002271,70,388,12,34,15
E09000016,Havering,E01002272,126,339,6,53,14
E09000016,Havering,E01002273,79,339,9,50,4
E09000016,Havering,E01002274,179,423,13,46,21
E09000016,Havering,E01002275,114,346,5,24,11
E09000016,Havering,E01002276,128,480,21,36,26
E09000016,Havering,E01002277,160,389,12,29,23
E09000016,Havering,E01002278,152,382,28,43,25
E09000016,Havering,E01002279,172,388,26,37,26
E09000016,Havering,E01002280,176,378,44,42,28
E09000016,Havering,E01002281,308,522,44,64,34
E09000016,Havering,E01002282,211,395,41,48,23
E09000016,Havering,E01002283,158,367,13,43,24
E09000016,Havering,E01002284,214,436,30,43,46
E09000016,Havering,E01002285,126,363,6,42,11
E09000016,Havering,E01002286,116,451,2,29,10
E09000016,Havering,E01002287,135,401,13,42,15
E09000016,Havering,E01002288,112,443,6,38,11
E09000016,Havering,E01002289,136,423,16,45,12
E09000016,Havering,E01002290,166,400,7,41,6
E09000016,Havering,E01002291,294,389,14,47,7
E09000016,Havering,E01002292,140,435,12,39,21
E09000016,Havering,E01002294,162,408,9,43,15
E09000016,Havering,E01002295,228,479,16,53,31
E09000016,Havering,E01002296,191,423,15,57,11
E09000016,Havering,E01002297,245,355,19,32,30
E09000016,Havering,E01002298,152,413,12,42,27
E09000016,Havering,E01002299,149,415,20,49,25
E09000016,Havering,E01002300,233,486,21,75,31
E09000016,Havering,E01002301,134,417,10,39,22
E09000016,Havering,E01002302,132,397,18,61,20
E09000016,Havering,E01002303,199,500,33,52,30
E09000016,Havering,E01002304,115,347,9,38,17
E09000016,Havering,E01002305,130,404,18,35,27
E09000016,Havering,E01002306,145,432,31,42,11
E09000016,Havering,E01002307,118,435,30,53,33
E09000016,Havering,E01002308,178,407,14,37,31
E09000016,Havering,E01002309,170,384,23,42,32
E09000016,Havering,E01002310,227,417,29,35,28
E09000016,Havering,E01002311,152,423,29,39,33
E09000016,Havering,E01002312,217,414,14,33,21
E09000016,Havering,E01002313,239,489,32,62,31
E09000016,Havering,E01002314,162,388,30,32,35
E09000016,Havering,E01002315,161,390,23,37,28
E09000016,Havering,E01002316,286,416,37,42,33
E09000016,Havering,E01002317,101,385,12,42,13
E09000016,Havering,E01002318,121,443,8,42,11
E09000016,Havering,E01002319,217,404,21,65,24
E09000016,Havering,E01002320,96,374,7,53,10
E09000016,Havering,E01002321,177,443,13,47,20
E09000016,Havering,E01002322,173,486,17,42,18
E09000016,Havering,E01002323,116,419,13,62,19
E09000016,Havering,E01002324,218,372,14,31,18
E09000016,Havering,E01002325,250,478,31,49,27
E09000016,Havering,E01002326,148,401,22,47,24
E09000016,Havering,E01002327,139,380,19,44,18
E09000016,Havering,E01002328,114,430,18,51,31
E09000016,Havering,E01002329,154,402,18,57,16
E09000016,Havering,E01002330,189,401,16,60,31
E09000016,Havering,E01002331,134,396,10,42,22
E09000016,Havering,E01002332,169,426,20,55,21
E09000016,Havering,E01002333,127,351,8,22,11
E09000016,Havering,E01002334,125,459,9,45,24
E09000016,Havering,E01002335,143,369,7,36,18
E09000016,Havering,E01002336,136,387,17,48,30
E09000016,Havering,E01002337,118,312,6,42,16
E09000016,Havering,E01002338,120,333,10,38,15
E09000016,Havering,E01002339,107,405,13,60,12
E09000016,Havering,E01002340,89,334,17,44,25
E09000016,Havering,E01002341,120,357,9,41,18
E09000016,Havering,E01002342,172,347,20,44,27
E09000016,Havering,E01002343,128,459,10,26,17
E09000016,Havering,E01002344,190,468,19,43,20
E09000016,Havering,E01002345,218,433,42,63,32
E09000016,Havering,E01002346,128,345,23,35,23
E09000016,Havering,E01002347,125,334,19,55,11
E09000016,Havering,E01002348,184,403,14,35,9
E09000016,Havering,E01002349,147,409,7,22,11
E09000016,Havering,E01002350,238,324,31,60,31
E09000016,Havering,E01002351,174,403,18,69,34
E09000016,Havering,E01002352,257,434,22,74,24
E09000016,Havering,E01002353,258,468,27,77,25
E09000016,Havering,E01002354,145,352,8,50,11
E09000016,Havering,E01002355,101,374,14,74,8
E09000016,Havering,E01002356,338,431,54,83,36
E09000016,Havering,E01002358,242,458,33,105,36
E09000016,Havering,E01002359,140,319,5,43,12
E09000016,Havering,E01002360,314,352,13,45,6
E09000016,Havering,E01002361,312,469,26,67,24
E09000016,Havering,E01002362,155,395,15,46,13
E09000016,Havering,E01002363,185,384,11,37,7
E09000016,Havering,E01002364,130,352,6,42,6
E09000016,Havering,E01002365,147,328,17,28,16
E09000016,Havering,E01002366,121,360,9,47,26
E09000016,Havering,E01002367,182,434,20,50,17
E09000016,Havering,E01002368,306,530,44,58,43
E09000016,Havering,E01002369,163,451,31,48,47
E09000016,Havering,E01002370,201,532,32,65,38
E09000016,Havering,E01002371,164,428,13,24,18
E09000016,Havering,E01002372,140,410,16,23,22
E09000016,Havering,E01002373,142,395,13,40,31
E09000016,Havering,E01002374,153,397,27,28,27
E09000016,Havering,E01002375,178,420,26,39,25
E09000016,Havering,E01002376,79,379,12,49,7
E09000016,Havering,E01002377,237,420,13,63,11
E09000016,Havering,E01002378,99,432,7,51,14
E09000016,Havering,E01002379,187,368,16,70,24
E09000016,Havering,E01002380,419,513,32,74,29
E09000016,Havering,E01002381,164,388,22,47,13
E09000016,Havering,E01002382,203,447,21,66,17
E09000016,Havering,E01002383,138,408,15,72,17
E09000016,Havering,E01002384,196,394,9,69,9
E09000016,Havering,E01002385,121,431,10,28,9
E09000016,Havering,E01002386,296,493,22,77,25
E09000016,Havering,E01002387,112,431,9,44,9
