lad22cd,lad22nm,lsoa21cd,"Asian, Asian British or Asian Welsh: Bangladeshi","Asian, Asian British or Asian Welsh: Chinese","Asian, Asian British or Asian Welsh: Indian","Asian, Asian British or Asian Welsh: Pakistani","Asian, Asian British or Asian Welsh: Other Asian","Black, Black British, Black Welsh, Caribbean or African: African","Black, Black British, Black Welsh, Caribbean or African: Caribbean","Black, Black British, Black Welsh, Caribbean or African: Other Black",Mixed or Multiple ethnic groups: White and Asian,Mixed or Multiple ethnic groups: White and Black African,Mixed or Multiple ethnic groups: White and Black Caribbean,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,"White: English, Welsh, Scottish, Northern Irish or British",White: Irish,White: Gypsy or Irish Traveller,White: Roma,White: Other White,Other ethnic group: Arab,Other ethnic group: Any other ethnic group
E09000010,Enfield,E01001394,42,5,107,26,52,126,82,34,16,6,28,31,320,22,1,12,805,17,266
E09000010,Enfield,E01001395,43,10,48,50,68,129,81,24,8,17,23,38,352,29,1,4,467,25,218
E09000010,Enfield,E01001396,42,10,61,15,45,48,35,14,11,4,8,41,359,22,4,4,545,1,191
E09000010,Enfield,E01001397,70,37,154,38,76,173,78,30,20,20,30,58,371,9,2,7,630,30,334
E09000010,Enfield,E01001398,20,6,37,8,43,53,49,16,20,9,27,37,690,48,0,0,176,2,97
E09000010,Enfield,E01001399,23,4,76,15,69,63,76,12,23,2,15,28,548,38,0,1,238,2,249
E09000010,Enfield,E01001400,17,1,87,39,31,18,65,13,21,16,9,31,767,66,0,6,225,1,153
E09000010,Enfield,E01001401,36,8,48,21,40,63,68,18,23,15,22,44,546,36,6,0,249,4,133
E09000010,Enfield,E01001402,16,6,118,31,52,47,54,7,30,7,21,44,732,33,0,6,401,13,239
E09000010,Enfield,E01001403,17,7,68,54,186,86,66,19,17,8,20,45,542,39,4,0,311,12,202
E09000010,Enfield,E01001404,27,7,97,22,74,65,71,34,30,2,12,32,457,23,1,1,328,11,186
E09000010,Enfield,E01001405,16,22,43,9,22,78,41,8,33,20,22,20,965,50,1,6,297,21,123
E09000010,Enfield,E01001406,36,8,44,13,49,110,75,44,34,9,37,62,679,42,6,1,271,9,126
E09000010,Enfield,E01001407,22,15,52,6,59,83,54,15,15,15,39,41,776,50,0,6,203,18,121
E09000010,Enfield,E01001408,4,7,16,2,32,61,35,23,28,8,39,31,1093,53,0,0,153,6,76
E09000010,Enfield,E01001409,18,21,225,10,87,204,96,54,22,25,43,55,614,30,3,9,282,14,223
E09000010,Enfield,E01001410,30,8,24,21,55,366,132,84,25,31,65,55,737,16,0,2,300,15,220
E09000010,Enfield,E01001411,5,14,28,0,48,81,58,15,28,17,38,43,1195,50,1,1,199,0,82
E09000010,Enfield,E01001412,8,1,45,11,30,146,44,29,9,20,27,31,964,43,0,1,192,19,134
E09000010,Enfield,E01001413,4,5,13,0,11,29,11,11,31,9,14,22,1255,41,0,2,122,0,52
E09000010,Enfield,E01001414,37,2,44,1,33,135,63,51,16,18,38,53,719,22,0,3,227,10,199
E09000010,Enfield,E01001415,5,39,141,16,80,71,29,17,16,28,22,44,814,38,0,1,486,8,205
E09000010,Enfield,E01001416,30,29,198,40,53,34,29,13,35,10,5,29,668,36,0,0,315,10,190
E09000010,Enfield,E01001417,14,43,188,27,72,55,16,6,35,13,21,19,879,30,0,0,307,16,152
E09000010,Enfield,E01001418,18,18,136,18,67,42,27,8,28,14,24,38,615,50,0,2,347,11,273
E09000010,Enfield,E01001419,31,30,158,27,60,64,39,9,27,10,23,49,687,32,0,3,451,13,252
E09000010,Enfield,E01001420,19,27,88,19,78,95,39,11,30,14,34,19,740,19,0,1,387,11,153
E09000010,Enfield,E01001421,35,27,101,12,65,79,14,14,22,12,18,23,599,19,2,1,452,7,168
E09000010,Enfield,E01001422,9,11,138,24,50,40,14,4,50,7,16,38,843,57,0,1,233,6,135
E09000010,Enfield,E01001423,87,27,81,16,59,280,109,56,12,12,23,28,335,15,5,7,320,32,229
E09000010,Enfield,E01001424,53,2,25,11,46,256,111,64,13,7,26,31,232,7,0,8,177,13,154
E09000010,Enfield,E01001425,88,13,50,18,63,394,139,69,21,15,59,48,276,7,9,16,444,26,265
E09000010,Enfield,E01001426,126,11,41,17,91,321,122,50,21,14,20,26,350,21,3,10,274,12,304
E09000010,Enfield,E01001427,64,8,19,16,70,484,160,74,15,14,32,23,197,9,3,2,245,17,298
E09000010,Enfield,E01001428,98,20,60,7,71,287,129,61,10,20,23,33,374,7,1,2,308,18,192
E09000010,Enfield,E01001429,73,8,62,14,91,588,202,79,23,22,30,48,338,10,6,8,329,27,369
E09000010,Enfield,E01001430,67,2,76,19,61,550,125,161,3,20,35,29,286,5,0,10,281,8,272
E09000010,Enfield,E01001431,50,5,16,15,56,445,173,49,22,17,25,32,277,17,7,8,299,37,229
E09000010,Enfield,E01001432,52,20,64,19,99,327,193,58,14,20,44,36,304,10,1,6,352,21,232
E09000010,Enfield,E01001433,28,7,9,9,59,259,105,46,9,16,61,41,646,9,6,5,243,14,248
E09000010,Enfield,E01001434,40,3,14,4,70,188,116,43,11,9,20,38,471,14,0,2,311,19,217
E09000010,Enfield,E01001435,34,0,55,13,62,163,102,32,13,8,22,26,459,19,0,1,266,13,238
E09000010,Enfield,E01001436,37,10,40,45,93,253,169,51,12,28,23,39,507,34,3,10,316,9,253
E09000010,Enfield,E01001437,97,10,52,36,80,377,172,69,14,29,53,56,521,11,5,10,293,42,348
E09000010,Enfield,E01001438,69,2,24,14,58,274,138,53,26,4,53,37,392,19,1,1,242,14,251
E09000010,Enfield,E01001439,127,12,34,24,80,345,145,74,11,31,34,42,502,29,6,15,347,20,246
E09000010,Enfield,E01001440,81,3,35,22,132,256,109,38,4,20,9,27,436,15,1,2,228,20,241
E09000010,Enfield,E01001441,37,7,38,9,67,273,103,42,11,12,29,30,411,21,2,13,277,9,263
E09000010,Enfield,E01001442,26,11,14,15,59,326,113,48,10,9,19,82,460,5,10,0,284,6,237
E09000010,Enfield,E01001444,39,11,16,4,28,339,107,61,6,30,23,58,565,23,3,11,259,15,302
E09000010,Enfield,E01001445,24,5,48,26,111,454,211,110,28,35,96,65,725,21,3,12,431,31,374
E09000010,Enfield,E01001446,31,5,23,6,42,265,187,65,8,20,43,49,584,16,0,7,325,4,177
E09000010,Enfield,E01001447,29,9,40,16,56,365,141,48,17,33,32,48,588,11,1,8,217,15,318
E09000010,Enfield,E01001448,23,16,18,10,47,466,157,71,13,29,67,43,455,13,6,16,318,44,172
E09000010,Enfield,E01001449,25,6,3,27,70,292,114,68,9,19,34,44,482,16,6,1,187,14,223
E09000010,Enfield,E01001450,16,21,38,19,98,185,80,37,21,26,68,61,906,54,0,13,494,10,224
E09000010,Enfield,E01001451,2,22,54,17,33,38,43,14,20,5,18,23,922,52,0,6,265,13,115
E09000010,Enfield,E01001452,4,20,84,16,37,35,32,10,26,5,12,25,741,62,0,0,155,8,102
E09000010,Enfield,E01001453,12,14,114,28,38,26,40,14,27,9,10,31,867,53,0,4,244,3,118
E09000010,Enfield,E01001454,5,15,83,25,26,40,28,7,16,13,23,45,861,66,6,2,302,10,125
E09000010,Enfield,E01001455,13,9,62,29,30,58,45,7,21,11,15,41,644,58,0,13,266,5,125
E09000010,Enfield,E01001456,3,10,59,1,6,18,27,15,41,12,11,24,734,86,0,3,222,1,121
E09000010,Enfield,E01001457,14,19,63,10,65,45,21,18,17,6,26,135,952,48,0,6,255,1,110
E09000010,Enfield,E01001458,38,1,33,25,71,303,148,60,8,20,35,51,263,15,1,3,386,14,320
E09000010,Enfield,E01001459,20,15,57,33,124,188,131,51,19,12,12,24,352,22,0,11,361,21,268
E09000010,Enfield,E01001460,151,9,50,10,80,348,166,53,16,13,27,23,327,4,10,15,603,14,192
E09000010,Enfield,E01001461,88,5,27,7,51,302,128,50,6,12,16,21,346,9,1,8,265,4,231
E09000010,Enfield,E01001462,39,1,31,14,86,242,239,92,9,26,35,30,210,15,4,8,223,13,146
E09000010,Enfield,E01001463,62,2,81,22,88,110,148,22,12,3,25,35,296,6,7,7,350,12,274
E09000010,Enfield,E01001464,115,4,53,9,54,109,76,35,7,13,24,16,365,4,0,8,236,22,164
E09000010,Enfield,E01001465,35,1,108,20,101,130,86,38,8,9,15,26,274,19,0,13,418,12,252
E09000010,Enfield,E01001466,39,11,55,14,72,230,170,51,15,23,22,41,326,16,4,2,605,20,276
E09000010,Enfield,E01001467,49,5,101,15,74,480,151,39,16,12,21,44,270,19,8,6,398,16,281
E09000010,Enfield,E01001468,11,20,88,11,32,87,57,19,17,5,15,23,690,31,0,1,210,0,94
E09000010,Enfield,E01001469,34,15,70,10,42,81,62,33,30,13,37,43,890,43,0,5,233,14,109
E09000010,Enfield,E01001470,29,5,36,9,34,47,17,8,32,5,18,33,915,51,0,0,235,12,160
E09000010,Enfield,E01001471,2,20,48,14,67,95,37,16,33,6,27,33,1002,42,0,9,299,6,151
E09000010,Enfield,E01001472,12,23,28,7,41,44,21,14,29,17,17,27,963,59,0,5,238,14,93
E09000010,Enfield,E01001473,21,20,56,2,45,98,63,10,28,12,36,33,721,34,4,0,220,8,183
E09000010,Enfield,E01001474,4,14,66,12,31,69,36,30,32,15,9,39,1145,32,1,3,243,6,114
E09000010,Enfield,E01001475,38,11,190,25,73,19,34,6,31,7,22,58,713,42,0,0,326,8,200
E09000010,Enfield,E01001476,81,8,54,4,89,179,128,50,10,7,22,48,365,20,5,20,270,16,373
E09000010,Enfield,E01001477,90,6,25,25,75,439,122,82,6,17,34,23,428,11,5,5,273,12,308
E09000010,Enfield,E01001478,51,10,49,10,62,161,138,38,12,11,43,35,454,27,0,0,287,10,261
E09000010,Enfield,E01001479,34,7,53,41,57,281,166,47,8,9,17,41,299,18,0,6,360,8,339
E09000010,Enfield,E01001480,54,0,58,10,86,172,116,49,14,11,21,38,344,28,1,95,221,7,267
E09000010,Enfield,E01001481,70,1,67,16,85,355,164,68,9,2,23,34,314,11,5,3,310,21,247
E09000010,Enfield,E01001482,135,14,55,1,69,335,158,63,13,11,38,39,299,7,0,7,302,29,346
E09000010,Enfield,E01001483,39,2,24,8,39,217,121,69,8,8,22,21,230,6,5,6,221,11,139
E09000010,Enfield,E01001484,40,11,67,7,54,131,85,29,8,8,17,23,328,28,3,5,261,5,308
E09000010,Enfield,E01001485,44,16,59,1,89,341,184,36,17,13,22,47,299,21,4,15,344,30,283
E09000010,Enfield,E01001486,31,9,48,18,90,397,212,96,38,22,35,42,396,22,14,5,330,11,330
E09000010,Enfield,E01001487,80,7,64,11,107,381,192,97,9,9,23,46,265,33,4,11,306,22,273
E09000010,Enfield,E01001488,44,5,63,12,134,335,200,64,8,29,29,58,322,26,1,14,380,20,239
E09000010,Enfield,E01001489,44,6,35,1,103,361,196,56,11,22,33,37,301,20,0,11,341,7,299
E09000010,Enfield,E01001491,95,13,47,18,94,415,214,80,9,16,17,39,310,21,2,11,337,15,194
E09000010,Enfield,E01001492,68,23,83,17,100,427,183,82,14,28,32,51,321,26,2,10,334,18,224
E09000010,Enfield,E01001493,21,7,58,28,50,244,85,48,30,17,23,39,577,44,0,1,402,19,220
E09000010,Enfield,E01001494,15,9,138,28,56,55,69,13,32,19,26,50,322,46,1,1,398,5,190
E09000010,Enfield,E01001495,4,7,37,8,17,43,39,17,22,13,17,45,691,60,3,3,674,17,121
E09000010,Enfield,E01001496,18,3,114,38,67,70,78,17,39,14,12,41,488,50,0,5,602,13,225
E09000010,Enfield,E01001497,31,5,88,11,60,115,62,11,10,13,11,23,299,22,0,4,406,17,259
E09000010,Enfield,E01001498,26,9,69,42,41,81,41,20,21,12,13,23,588,51,0,1,572,4,224
E09000010,Enfield,E01001499,49,6,145,57,71,74,89,14,25,11,14,43,306,18,1,1,375,18,218
E09000010,Enfield,E01001500,28,14,83,67,49,53,43,3,15,7,17,36,422,37,0,5,524,14,172
E09000010,Enfield,E01001501,39,20,87,45,67,130,110,22,22,17,36,100,599,52,0,5,605,20,235
E09000010,Enfield,E01001502,173,10,52,15,45,369,187,74,18,17,30,41,328,20,0,10,309,16,244
E09000010,Enfield,E01001503,109,1,71,59,82,253,148,53,18,14,12,27,433,18,4,2,267,12,303
E09000010,Enfield,E01001504,377,8,27,218,24,436,96,50,11,9,13,30,304,19,0,9,239,15,247
E09000010,Enfield,E01001505,473,12,35,14,67,217,88,53,32,10,21,31,350,12,2,5,247,3,283
E09000010,Enfield,E01001507,226,8,29,21,57,1010,129,56,3,17,18,41,307,30,3,13,286,10,299
E09000010,Enfield,E01001508,160,8,35,37,68,618,166,71,10,22,35,46,413,19,2,21,361,23,330
E09000010,Enfield,E01001509,180,4,29,54,54,294,111,64,11,13,24,42,310,8,5,6,267,28,271
E09000010,Enfield,E01001511,46,28,53,42,81,214,78,34,31,10,37,52,663,33,0,9,336,11,179
E09000010,Enfield,E01001512,23,45,55,7,56,151,91,40,40,22,41,82,895,49,0,12,495,9,161
E09000010,Enfield,E01001513,42,9,46,13,111,216,138,38,26,28,42,56,686,25,2,3,312,6,189
E09000010,Enfield,E01001514,12,8,21,5,51,142,94,27,35,25,50,67,701,57,1,9,320,4,134
E09000010,Enfield,E01001515,51,20,34,7,65,357,100,66,31,30,36,39,476,23,2,22,409,51,229
E09000010,Enfield,E01001516,23,3,47,21,86,218,79,49,16,12,49,51,684,2,1,3,284,9,475
E09000010,Enfield,E01001517,56,8,20,4,75,451,118,90,9,8,42,28,523,12,0,3,275,23,304
E09000010,Enfield,E01001518,35,27,60,8,50,103,83,34,36,26,37,48,681,50,1,1,254,15,145
E09000010,Enfield,E01001520,8,45,116,37,66,54,34,9,38,13,26,40,572,50,0,8,412,8,327
E09000010,Enfield,E01001521,31,65,106,28,64,33,31,22,42,19,24,59,732,44,0,3,433,18,126
E09000010,Enfield,E01001522,9,53,116,17,79,102,60,19,55,49,32,50,587,42,4,2,393,10,138
E09000010,Enfield,E01001523,7,21,95,25,71,18,39,8,22,19,34,48,827,55,8,2,407,12,130
E09000010,Enfield,E01001524,19,22,121,17,64,124,42,15,17,13,26,44,478,34,1,4,344,8,169
E09000010,Enfield,E01001525,19,93,89,30,53,47,50,10,38,20,32,39,708,43,0,3,480,15,195
E09000010,Enfield,E01001526,15,31,101,16,46,21,21,3,22,6,13,38,662,59,0,6,393,6,136
E09000010,Enfield,E01001527,25,12,125,39,49,108,41,21,28,24,20,48,747,83,9,2,512,18,141
E09000010,Enfield,E01001528,27,33,98,24,72,247,59,34,17,17,34,38,420,18,1,10,345,14,172
E09000010,Enfield,E01001529,17,13,101,21,99,133,51,24,29,22,33,36,436,26,3,15,573,43,122
E09000010,Enfield,E01001530,87,46,110,22,57,132,71,16,35,17,28,46,495,48,0,0,337,25,153
E09000010,Enfield,E01001531,13,25,95,13,21,14,23,8,32,7,9,34,678,85,0,0,277,6,98
E09000010,Enfield,E01001532,16,9,69,12,26,21,34,6,54,8,11,35,822,66,0,1,349,6,115
E09000010,Enfield,E01001533,14,40,147,12,44,19,26,2,29,188,8,22,594,49,0,1,289,23,159
E09000010,Enfield,E01001534,46,34,183,24,60,60,28,10,27,17,7,24,502,40,0,4,464,12,146
E09000010,Enfield,E01001535,20,16,155,23,43,28,22,15,24,4,12,30,433,42,0,3,354,9,172
E09000010,Enfield,E01001536,19,23,26,4,46,139,49,22,41,30,40,51,1055,46,0,3,262,13,104
E09000010,Enfield,E01001537,10,5,14,3,30,109,69,36,24,18,53,51,892,54,0,5,244,5,92
E09000010,Enfield,E01001538,3,10,52,8,31,50,52,20,14,10,33,26,995,86,10,2,182,8,76
E09000010,Enfield,E01001539,19,15,43,8,21,47,48,24,14,12,28,41,932,82,0,0,204,8,103
E09000010,Enfield,E01001540,15,17,41,8,48,65,51,14,29,11,26,45,1051,50,0,8,326,8,92
E09000010,Enfield,E01001541,10,9,26,8,24,24,40,8,36,12,26,26,1012,75,0,0,140,1,52
E09000010,Enfield,E01001542,24,18,28,0,26,95,94,29,17,12,33,42,738,44,0,0,269,4,89
E09000010,Enfield,E01001543,16,17,61,20,62,47,48,20,27,11,31,39,855,58,0,1,210,9,88
E09000010,Enfield,E01001544,31,12,78,13,37,48,45,18,24,3,17,22,872,82,0,3,270,9,115
E09000010,Enfield,E01001545,13,5,23,21,65,311,83,58,20,19,50,39,647,5,7,3,227,13,272
E09000010,Enfield,E01001546,26,16,30,21,49,249,124,54,18,24,48,50,630,17,0,9,198,7,257
E09000010,Enfield,E01001547,39,26,58,12,41,256,120,45,12,15,24,105,593,27,8,10,372,14,307
E09000010,Enfield,E01001548,53,8,27,13,65,323,109,65,11,20,36,53,566,11,0,1,280,4,276
E09000010,Enfield,E01001549,44,9,26,5,69,616,137,94,6,27,74,53,533,13,7,9,305,27,302
E09000010,Enfield,E01001550,47,13,29,4,66,219,78,36,13,23,27,49,621,18,4,2,256,4,264
E09000010,Enfield,E01001551,32,10,18,4,48,241,112,61,16,14,33,42,705,15,0,4,211,9,218
E09000010,Enfield,E01001552,45,7,34,4,59,234,129,50,20,27,22,72,640,34,5,13,298,2,248
E09000010,Enfield,E01001553,48,10,34,33,54,293,111,52,14,5,39,31,290,15,2,10,445,19,242
E09000010,Enfield,E01001554,55,9,22,0,50,470,125,70,11,23,34,24,262,9,3,11,333,7,286
E09000010,Enfield,E01001555,54,24,71,17,262,386,216,68,14,31,42,41,231,7,12,9,407,30,316
E09000010,Enfield,E01001556,40,7,98,17,55,109,106,23,17,12,16,42,328,17,0,7,411,11,274
E09000010,Enfield,E01001557,28,14,57,15,128,328,147,74,14,19,25,43,310,9,1,5,276,20,208
E09000010,Enfield,E01001558,53,36,52,15,127,628,120,47,30,15,31,21,252,26,0,9,352,16,233
E09000010,Enfield,E01001559,64,9,27,23,84,400,248,86,13,22,40,54,313,18,0,12,396,48,273
E09000010,Enfield,E01001560,27,16,74,42,75,160,94,41,20,4,31,50,284,8,5,1,365,16,256
E09000010,Enfield,E01001562,90,5,29,29,148,440,179,65,13,21,34,50,369,18,0,9,416,32,293
E09000010,Enfield,E01001563,12,13,49,7,42,42,29,13,42,11,24,48,664,62,0,8,521,17,132
E09000010,Enfield,E01001564,1,15,66,13,28,31,30,9,42,8,27,51,884,77,2,1,278,4,93
E09000010,Enfield,E01001565,15,19,77,42,30,59,57,10,30,16,26,38,636,65,0,6,370,6,173
E09000010,Enfield,E01001566,26,5,55,28,33,52,51,8,32,13,24,39,853,63,1,0,394,14,93
E09000010,Enfield,E01001567,16,20,84,14,35,21,14,0,22,5,6,20,887,67,0,0,214,2,108
E09000010,Enfield,E01001568,12,9,103,30,34,16,7,8,25,3,8,172,824,104,0,0,366,8,158
E09000010,Enfield,E01001569,9,19,28,9,37,60,42,5,28,19,14,48,913,58,7,5,327,12,131
E09000010,Enfield,E01001570,38,14,89,32,47,77,64,31,24,14,22,42,748,88,5,5,365,23,170
E09000011,Greenwich,E01001571,16,11,60,16,183,375,59,44,11,19,28,22,576,17,1,7,256,2,101
E09000011,Greenwich,E01001572,36,26,35,32,99,279,78,57,16,19,28,24,667,9,3,12,240,5,70
E09000011,Greenwich,E01001573,13,7,73,39,133,348,61,38,32,12,17,25,537,12,0,7,169,1,56
E09000011,Greenwich,E01001574,17,15,29,9,104,464,87,89,18,30,46,47,701,27,1,2,151,9,74
E09000011,Greenwich,E01001575,17,21,37,17,38,646,44,111,12,34,29,29,554,9,34,3,93,2,85
E09000011,Greenwich,E01001576,29,13,32,22,66,612,71,79,10,21,17,28,709,12,1,0,204,16,50
E09000011,Greenwich,E01001577,24,39,30,12,78,581,52,124,5,40,36,17,692,18,56,8,140,7,56
E09000011,Greenwich,E01001578,15,29,86,12,100,599,97,60,25,19,24,19,723,23,7,12,381,12,56
E09000011,Greenwich,E01001579,15,11,55,9,85,480,59,82,17,24,15,17,645,9,5,7,133,12,58
E09000011,Greenwich,E01001580,2,24,52,13,43,35,11,7,31,13,13,39,978,55,0,3,273,10,30
E09000011,Greenwich,E01001581,1,21,54,5,34,79,53,15,32,16,31,31,864,43,0,5,238,10,57
E09000011,Greenwich,E01001582,13,30,61,12,49,146,20,25,25,15,22,33,772,48,0,3,178,6,72
E09000011,Greenwich,E01001583,4,31,47,11,31,49,13,9,35,5,11,20,995,43,0,4,225,1,27
E09000011,Greenwich,E01001584,10,25,32,2,26,25,4,7,24,4,9,35,1046,29,0,1,184,8,32
E09000011,Greenwich,E01001585,2,16,50,5,36,71,17,13,37,9,16,32,940,55,2,6,179,4,33
E09000011,Greenwich,E01001586,1,20,45,2,51,87,47,8,26,20,29,29,820,40,1,3,186,2,15
E09000011,Greenwich,E01001587,0,29,75,7,34,103,19,15,62,6,32,24,1151,45,1,5,335,3,38
E09000011,Greenwich,E01001588,1,36,43,21,172,189,50,28,20,18,29,30,757,18,0,1,192,7,81
E09000011,Greenwich,E01001589,28,61,51,19,67,223,51,40,19,15,78,34,767,25,0,1,294,16,71
E09000011,Greenwich,E01001590,5,45,112,26,58,110,53,34,26,17,25,40,772,55,1,9,270,6,48
E09000011,Greenwich,E01001591,38,26,39,26,60,352,75,118,15,29,111,85,821,33,0,11,202,11,57
E09000011,Greenwich,E01001592,12,44,81,17,79,118,40,20,59,15,40,29,983,52,0,4,285,7,54
E09000011,Greenwich,E01001593,2,34,79,7,33,75,31,8,45,8,14,18,1081,40,0,1,276,4,35
E09000011,Greenwich,E01001594,17,57,101,32,131,532,70,91,21,18,71,29,821,26,5,0,271,7,67
E09000011,Greenwich,E01001595,21,60,65,26,174,509,52,102,31,52,45,32,740,35,0,4,176,4,95
E09000011,Greenwich,E01001596,7,27,90,3,21,65,30,4,9,9,11,32,1168,25,0,1,145,3,87
E09000011,Greenwich,E01001597,21,40,95,7,60,69,60,19,14,1,13,22,834,21,2,2,189,3,84
E09000011,Greenwich,E01001598,14,54,87,14,52,60,50,29,27,13,13,36,866,26,1,4,171,1,91
E09000011,Greenwich,E01001599,11,24,34,20,60,102,33,47,15,13,9,11,1068,21,3,5,141,10,46
E09000011,Greenwich,E01001600,11,29,34,3,38,98,28,9,29,4,9,24,961,16,5,4,169,4,33
E09000011,Greenwich,E01001601,5,23,58,9,31,53,24,18,19,8,12,18,1079,31,0,3,78,2,35
E09000011,Greenwich,E01001602,3,41,27,5,43,215,34,31,16,16,48,29,1259,14,5,13,246,4,76
E09000011,Greenwich,E01001603,12,18,17,9,42,158,43,51,15,13,42,25,1115,10,4,3,132,6,40
E09000011,Greenwich,E01001604,8,54,39,13,35,36,10,10,24,7,22,23,1017,31,1,3,190,1,25
E09000011,Greenwich,E01001605,1,45,39,8,21,46,9,5,28,4,9,17,1123,35,0,0,103,3,23
E09000011,Greenwich,E01001606,5,35,21,2,20,21,15,11,20,4,13,24,1227,28,0,8,149,0,28
E09000011,Greenwich,E01001607,0,52,11,8,28,45,25,8,23,10,29,26,1153,18,2,6,135,13,18
E09000011,Greenwich,E01001608,8,20,27,3,15,15,8,12,16,3,5,18,1145,41,0,6,92,3,8
E09000011,Greenwich,E01001609,4,17,33,0,27,92,26,17,33,7,26,27,1032,99,0,10,188,1,56
E09000011,Greenwich,E01001610,2,32,29,2,29,83,27,15,18,22,14,20,1202,41,0,0,201,1,23
E09000011,Greenwich,E01001611,6,28,29,0,127,74,22,6,15,20,29,22,1129,23,1,3,165,8,62
E09000011,Greenwich,E01001613,10,15,38,9,60,92,13,21,16,19,16,41,1086,32,6,5,231,5,36
E09000011,Greenwich,E01001614,8,19,51,11,11,23,6,8,15,1,8,6,1168,31,2,0,84,0,42
E09000011,Greenwich,E01001615,19,38,58,29,57,196,24,29,16,17,30,27,992,33,0,3,358,11,41
E09000011,Greenwich,E01001617,0,22,73,6,29,79,5,13,9,4,15,14,1102,45,0,3,179,2,32
E09000011,Greenwich,E01001618,11,28,53,14,50,81,26,31,30,12,30,27,1254,37,0,3,156,3,67
E09000011,Greenwich,E01001619,26,62,61,11,43,80,32,10,24,7,26,24,1203,28,0,6,283,10,32
E09000011,Greenwich,E01001620,0,58,28,14,72,154,23,26,12,9,22,25,863,4,2,4,202,1,64
E09000011,Greenwich,E01001621,3,65,42,0,38,75,31,22,19,9,36,16,1046,22,0,4,209,9,32
E09000011,Greenwich,E01001623,5,72,52,12,52,206,41,54,12,14,25,44,828,13,4,5,268,16,85
E09000011,Greenwich,E01001624,1,17,13,7,98,120,27,21,7,12,16,31,1018,26,2,0,171,1,43
E09000011,Greenwich,E01001625,6,31,25,14,62,131,42,44,20,8,32,25,1047,17,1,5,182,3,83
E09000011,Greenwich,E01001629,30,52,55,23,139,560,82,104,6,43,38,21,685,23,2,4,171,4,97
E09000011,Greenwich,E01001631,26,30,49,62,166,713,82,101,14,37,29,35,526,15,3,4,107,13,92
E09000011,Greenwich,E01001632,63,28,229,142,351,242,65,51,8,17,21,34,422,23,11,11,129,10,179
E09000011,Greenwich,E01001633,24,21,36,16,151,414,82,90,9,26,51,50,660,10,4,14,171,13,199
E09000011,Greenwich,E01001634,33,20,15,21,145,482,75,63,6,26,26,31,588,9,2,0,117,11,63
E09000011,Greenwich,E01001635,2,12,49,76,131,231,66,21,29,25,16,47,663,4,0,0,218,3,46
E09000011,Greenwich,E01001636,40,21,122,55,188,216,48,60,20,33,21,22,465,33,5,2,189,5,140
E09000011,Greenwich,E01001637,20,29,79,81,147,295,81,49,24,32,21,21,572,19,0,10,235,0,80
E09000011,Greenwich,E01001638,7,39,15,14,55,476,88,75,25,25,41,38,537,20,2,3,212,19,73
E09000011,Greenwich,E01001641,6,48,49,10,30,180,54,39,35,11,25,35,966,49,2,8,262,6,49
E09000011,Greenwich,E01001642,2,27,19,3,21,45,22,9,49,3,16,40,1129,49,1,1,265,5,27
E09000011,Greenwich,E01001644,8,101,114,16,124,238,70,17,75,22,51,74,1173,46,0,7,417,17,49
E09000011,Greenwich,E01001645,22,56,50,10,88,252,70,41,30,17,29,32,770,61,6,4,219,5,85
E09000011,Greenwich,E01001646,26,60,97,33,147,453,112,78,35,45,76,80,1033,35,0,21,359,22,104
E09000011,Greenwich,E01001647,9,45,103,37,52,143,36,23,19,9,21,37,649,35,0,7,175,10,87
E09000011,Greenwich,E01001648,15,51,76,25,69,207,54,32,23,18,23,51,727,47,0,4,213,11,77
E09000011,Greenwich,E01001649,7,77,37,28,48,221,51,29,13,17,17,19,779,20,1,1,142,5,62
E09000011,Greenwich,E01001650,15,49,57,30,212,204,39,41,28,16,22,23,783,27,0,3,136,13,135
E09000011,Greenwich,E01001651,9,11,63,16,178,302,56,74,20,12,22,17,817,5,0,3,168,8,98
E09000011,Greenwich,E01001652,12,37,76,26,51,105,45,22,29,13,21,47,826,50,0,3,282,13,45
E09000011,Greenwich,E01001653,5,20,18,7,10,179,34,56,6,22,38,32,905,13,0,0,202,11,37
E09000011,Greenwich,E01001654,7,27,13,21,53,202,78,38,14,21,43,20,831,24,0,0,130,14,61
E09000011,Greenwich,E01001655,0,17,10,0,46,134,44,28,14,18,35,22,988,8,8,7,162,7,29
E09000011,Greenwich,E01001656,0,25,29,7,38,63,18,5,37,17,11,46,822,25,0,0,161,4,31
E09000011,Greenwich,E01001657,7,43,31,5,26,74,33,18,25,11,25,46,947,39,1,2,198,12,35
E09000011,Greenwich,E01001658,9,35,33,3,63,165,79,23,22,11,26,19,818,40,0,9,205,23,65
E09000011,Greenwich,E01001659,5,42,72,24,91,99,183,133,18,15,34,24,615,38,0,0,133,7,82
E09000011,Greenwich,E01001660,21,32,40,7,89,215,76,52,19,18,34,25,709,26,0,2,112,1,75
E09000011,Greenwich,E01001661,4,31,34,13,69,148,37,11,13,27,27,24,922,37,6,0,198,3,59
E09000011,Greenwich,E01001664,5,54,41,12,32,167,22,100,34,13,45,31,1029,58,1,9,370,3,49
E09000011,Greenwich,E01001665,10,72,69,6,36,136,73,29,39,14,21,41,922,58,0,9,282,14,60
