lad22cd,lad22nm,ward22cd,ward22nm,category,count_21
E09000012,Hackney,E05009386,Victoria,Occupancy rating of bedrooms: +2 or more,599
E09000012,Hackney,E05009386,Victoria,Occupancy rating of bedrooms: +1,1425
E09000012,Hackney,E05009386,Victoria,Occupancy rating of bedrooms: 0,2583
E09000012,Hackney,E05009386,Victoria,Occupancy rating of bedrooms: -1,518
E09000012,Hackney,E05009386,Victoria,Occupancy rating of bedrooms: -2 or less,106
E09000012,Hackney,E05009387,Woodberry Down,Occupancy rating of bedrooms: +2 or more,423
E09000012,Hackney,E05009387,Woodberry Down,Occupancy rating of bedrooms: +1,1202
E09000012,Hackney,E05009387,Woodberry Down,Occupancy rating of bedrooms: 0,2633
E09000012,Hackney,E05009387,Woodberry Down,Occupancy rating of bedrooms: -1,587
E09000012,Hackney,E05009387,Woodberry Down,Occupancy rating of bedrooms: -2 or less,155
E09000020,Kensington and Chelsea,E05009388,Abingdon,Occupancy rating of bedrooms: +2 or more,781
E09000020,Kensington and Chelsea,E05009388,Abingdon,Occupancy rating of bedrooms: +1,1275
E09000020,Kensington and Chelsea,E05009388,Abingdon,Occupancy rating of bedrooms: 0,1586
E09000020,Kensington and Chelsea,E05009388,Abingdon,Occupancy rating of bedrooms: -1,190
E09000020,Kensington and Chelsea,E05009388,Abingdon,Occupancy rating of bedrooms: -2 or less,64
E09000020,Kensington and Chelsea,E05009389,Brompton & Hans Town,Occupancy rating of bedrooms: +2 or more,866
E09000020,Kensington and Chelsea,E05009389,Brompton & Hans Town,Occupancy rating of bedrooms: +1,1337
E09000020,Kensington and Chelsea,E05009389,Brompton & Hans Town,Occupancy rating of bedrooms: 0,1811
E09000020,Kensington and Chelsea,E05009389,Brompton & Hans Town,Occupancy rating of bedrooms: -1,125
E09000020,Kensington and Chelsea,E05009389,Brompton & Hans Town,Occupancy rating of bedrooms: -2 or less,35
E09000020,Kensington and Chelsea,E05009390,Campden,Occupancy rating of bedrooms: +2 or more,968
E09000020,Kensington and Chelsea,E05009390,Campden,Occupancy rating of bedrooms: +1,1232
E09000020,Kensington and Chelsea,E05009390,Campden,Occupancy rating of bedrooms: 0,1431
E09000020,Kensington and Chelsea,E05009390,Campden,Occupancy rating of bedrooms: -1,165
E09000020,Kensington and Chelsea,E05009390,Campden,Occupancy rating of bedrooms: -2 or less,31
E09000020,Kensington and Chelsea,E05009391,Chelsea Riverside,Occupancy rating of bedrooms: +2 or more,569
E09000020,Kensington and Chelsea,E05009391,Chelsea Riverside,Occupancy rating of bedrooms: +1,1025
E09000020,Kensington and Chelsea,E05009391,Chelsea Riverside,Occupancy rating of bedrooms: 0,1749
E09000020,Kensington and Chelsea,E05009391,Chelsea Riverside,Occupancy rating of bedrooms: -1,295
E09000020,Kensington and Chelsea,E05009391,Chelsea Riverside,Occupancy rating of bedrooms: -2 or less,43
E09000020,Kensington and Chelsea,E05009392,Colville,Occupancy rating of bedrooms: +2 or more,398
E09000020,Kensington and Chelsea,E05009392,Colville,Occupancy rating of bedrooms: +1,1120
E09000020,Kensington and Chelsea,E05009392,Colville,Occupancy rating of bedrooms: 0,2381
E09000020,Kensington and Chelsea,E05009392,Colville,Occupancy rating of bedrooms: -1,335
E09000020,Kensington and Chelsea,E05009392,Colville,Occupancy rating of bedrooms: -2 or less,106
E09000020,Kensington and Chelsea,E05009393,Courtfield,Occupancy rating of bedrooms: +2 or more,653
E09000020,Kensington and Chelsea,E05009393,Courtfield,Occupancy rating of bedrooms: +1,1364
E09000020,Kensington and Chelsea,E05009393,Courtfield,Occupancy rating of bedrooms: 0,1941
E09000020,Kensington and Chelsea,E05009393,Courtfield,Occupancy rating of bedrooms: -1,132
