lad22cd,lad22nm,ward22cd,ward22nm,category,count_21
E09000028,Southwark,E05011098,Chaucer,No cars or vans in household,4459
E09000028,Southwark,E05011098,Chaucer,1 car or van in household,1559
E09000028,Southwark,E05011098,Chaucer,2 cars or vans in household,177
E09000028,Southwark,E05011098,Chaucer,3 or more cars or vans in household,39
E09000028,Southwark,E05011099,Dulwich Hill,No cars or vans in household,1512
E09000028,Southwark,E05011099,Dulwich Hill,1 car or van in household,1910
E09000028,Southwark,E05011099,Dulwich Hill,2 cars or vans in household,430
E09000028,Southwark,E05011099,Dulwich Hill,3 or more cars or vans in household,67
E09000028,Southwark,E05011100,Dulwich Village,No cars or vans in household,969
E09000028,Southwark,E05011100,Dulwich Village,1 car or van in household,2020
E09000028,Southwark,E05011100,Dulwich Village,2 cars or vans in household,576
E09000028,Southwark,E05011100,Dulwich Village,3 or more cars or vans in household,137
E09000028,Southwark,E05011101,Dulwich Wood,No cars or vans in household,1714
E09000028,Southwark,E05011101,Dulwich Wood,1 car or van in household,1852
E09000028,Southwark,E05011101,Dulwich Wood,2 cars or vans in household,479
E09000028,Southwark,E05011101,Dulwich Wood,3 or more cars or vans in household,158
E09000028,Southwark,E05011102,Faraday,No cars or vans in household,3194
E09000028,Southwark,E05011102,Faraday,1 car or van in household,1365
E09000028,Southwark,E05011102,Faraday,2 cars or vans in household,201
E09000028,Southwark,E05011102,Faraday,3 or more cars or vans in household,33
E09000028,Southwark,E05011103,Goose Green,No cars or vans in household,2570
E09000028,Southwark,E05011103,Goose Green,1 car or van in household,2839
E09000028,Southwark,E05011103,Goose Green,2 cars or vans in household,464
E09000028,Southwark,E05011103,Goose Green,3 or more cars or vans in household,69
E09000028,Southwark,E05011104,London Bridge & West Bermondsey,No cars or vans in household,5222
E09000028,Southwark,E05011104,London Bridge & West Bermondsey,1 car or van in household,1699
E09000028,Southwark,E05011104,London Bridge & West Bermondsey,2 cars or vans in household,194
E09000028,Southwark,E05011104,London Bridge & West Bermondsey,3 or more cars or vans in household,22
E09000028,Southwark,E05011105,Newington,No cars or vans in household,4019
E09000028,Southwark,E05011105,Newington,1 car or van in household,1682
E09000028,Southwark,E05011105,Newington,2 cars or vans in household,258
E09000028,Southwark,E05011105,Newington,3 or more cars or vans in household,36
E09000028,Southwark,E05011106,North Bermondsey,No cars or vans in household,4699
E09000028,Southwark,E05011106,North Bermondsey,1 car or van in household,2179
E09000028,Southwark,E05011106,North Bermondsey,2 cars or vans in household,305
E09000028,Southwark,E05011106,North Bermondsey,3 or more cars or vans in household,71
E09000028,Southwark,E05011107,North Walworth,No cars or vans in household,5342
E09000028,Southwark,E05011107,North Walworth,1 car or van in household,1546
E09000028,Southwark,E05011107,North Walworth,2 cars or vans in household,157
E09000028,Southwark,E05011107,North Walworth,3 or more cars or vans in household,30
E09000028,Southwark,E05011108,Nunhead & Queen's Road,No cars or vans in household,3773
E09000028,Southwark,E05011108,Nunhead & Queen's Road,1 car or van in household,2421
E09000028,Southwark,E05011108,Nunhead & Queen's Road,2 cars or vans in household,420
E09000028,Southwark,E05011108,Nunhead & Queen's Road,3 or more cars or vans in household,67
E09000028,Southwark,E05011109,Old Kent Road,No cars or vans in household,4494
E09000028,Southwark,E05011109,Old Kent Road,1 car or van in household,2296
E09000028,Southwark,E05011109,Old Kent Road,2 cars or vans in household,382
E09000028,Southwark,E05011109,Old Kent Road,3 or more cars or vans in household,70
E09000028,Southwark,E05011110,Peckham,No cars or vans in household,3352
E09000028,Southwark,E05011110,Peckham,1 car or van in household,1980
E09000028,Southwark,E05011110,Peckham,2 cars or vans in household,346
