lsoa21cd,category,count_21,count_11,change
E01001382,3. Associate professional and technical occupations,121,49,72
E01001382,4. Administrative and secretarial occupations,58,91,-33
E01001382,5. Skilled trades occupations,23,40,-17
E01001382,"6. Caring, leisure and other service occupations",36,41,-5
E01001382,7. Sales and customer service occupations,23,30,-7
E01001382,"8. Process, plant and machine operatives",18,15,3
E01001382,9. Elementary occupations,23,31,-8
E01001383,"1. Managers, directors and senior officials",188,134,54
E01001383,2. Professional occupations,294,304,-10
E01001383,3. Associate professional and technical occupations,148,82,66
E01001383,4. Administrative and secretarial occupations,82,106,-24
E01001383,5. Skilled trades occupations,62,90,-28
E01001383,"6. Caring, leisure and other service occupations",45,56,-11
E01001383,7. Sales and customer service occupations,43,48,-5
E01001383,"8. Process, plant and machine operatives",30,38,-8
E01001383,9. Elementary occupations,68,62,6
E01001384,"1. Managers, directors and senior officials",183,135,48
E01001384,2. Professional occupations,330,277,53
E01001384,3. Associate professional and technical occupations,186,66,120
E01001384,4. Administrative and secretarial occupations,95,108,-13
E01001384,5. Skilled trades occupations,72,83,-11
E01001384,"6. Caring, leisure and other service occupations",47,74,-27
E01001384,7. Sales and customer service occupations,25,45,-20
E01001384,"8. Process, plant and machine operatives",28,24,4
E01001384,9. Elementary occupations,54,64,-10
E01001385,"1. Managers, directors and senior officials",189,129,60
E01001385,2. Professional occupations,311,269,42
E01001385,3. Associate professional and technical occupations,169,52,117
E01001385,4. Administrative and secretarial occupations,61,104,-43
E01001385,5. Skilled trades occupations,49,52,-3
E01001385,"6. Caring, leisure and other service occupations",56,49,7
E01001385,7. Sales and customer service occupations,32,57,-25
E01001385,"8. Process, plant and machine operatives",17,19,-2
E01001385,9. Elementary occupations,39,61,-22
E01001386,"1. Managers, directors and senior officials",266,174,92
E01001386,2. Professional occupations,335,352,-17
E01001386,3. Associate professional and technical occupations,190,66,124
E01001386,4. Administrative and secretarial occupations,53,70,-17
E01001386,5. Skilled trades occupations,44,30,14
E01001386,"6. Caring, leisure and other service occupations",56,45,11
E01001386,7. Sales and customer service occupations,39,29,10
E01001386,"8. Process, plant and machine operatives",9,23,-14
E01001386,9. Elementary occupations,24,34,-10
E01001387,"1. Managers, directors and senior officials",170,130,40
E01001387,2. Professional occupations,281,295,-14
E01001387,3. Associate professional and technical occupations,179,52,127
E01001387,4. Administrative and secretarial occupations,50,89,-39
E01001387,5. Skilled trades occupations,53,50,3
E01001387,"6. Caring, leisure and other service occupations",47,44,3
E01001387,7. Sales and customer service occupations,41,44,-3
E01001387,"8. Process, plant and machine operatives",26,22,4
E01001387,9. Elementary occupations,56,50,6
E01001388,"1. Managers, directors and senior officials",98,96,2
E01001388,2. Professional occupations,197,223,-26
E01001388,3. Associate professional and technical occupations,116,37,79
E01001388,4. Administrative and secretarial occupations,54,81,-27
E01001388,5. Skilled trades occupations,40,60,-20
E01001388,"6. Caring, leisure and other service occupations",52,58,-6
E01001388,7. Sales and customer service occupations,41,47,-6
E01001388,"8. Process, plant and machine operatives",28,18,10
E01001388,9. Elementary occupations,57,77,-20
E01001389,"1. Managers, directors and senior officials",142,110,32
E01001389,2. Professional occupations,264,265,-1
E01001389,3. Associate professional and technical occupations,140,55,85
E01001389,4. Administrative and secretarial occupations,82,99,-17
E01001389,5. Skilled trades occupations,55,87,-32
E01001389,"6. Caring, leisure and other service occupations",56,50,6
E01001389,7. Sales and customer service occupations,39,50,-11
E01001389,"8. Process, plant and machine operatives",32,29,3
E01001389,9. Elementary occupations,77,99,-22
E01001390,"1. Managers, directors and senior officials",136,121,15
E01001390,2. Professional occupations,264,267,-3
E01001390,3. Associate professional and technical occupations,179,69,110
E01001390,4. Administrative and secretarial occupations,83,145,-62
E01001390,5. Skilled trades occupations,87,99,-12
E01001390,"6. Caring, leisure and other service occupations",62,74,-12
E01001390,7. Sales and customer service occupations,53,88,-35
E01001390,"8. Process, plant and machine operatives",48,29,19
E01001390,9. Elementary occupations,104,137,-33
E01001391,"1. Managers, directors and senior officials",128,93,35
E01001391,2. Professional occupations,194,169,25
E01001391,3. Associate professional and technical occupations,138,48,90
E01001391,4. Administrative and secretarial occupations,106,108,-2
E01001391,5. Skilled trades occupations,107,101,6
E01001391,"6. Caring, leisure and other service occupations",76,74,2
E01001391,7. Sales and customer service occupations,63,52,11
E01001391,"8. Process, plant and machine operatives",42,36,6
E01001391,9. Elementary occupations,113,122,-9
E01001392,"1. Managers, directors and senior officials",142,114,28
E01001392,2. Professional occupations,271,254,17
E01001392,3. Associate professional and technical occupations,167,53,114
E01001392,4. Administrative and secretarial occupations,86,114,-28
E01001392,5. Skilled trades occupations,111,105,6
E01001392,"6. Caring, leisure and other service occupations",56,64,-8
E01001392,7. Sales and customer service occupations,49,73,-24
E01001392,"8. Process, plant and machine operatives",41,37,4
E01001392,9. Elementary occupations,91,82,9
E01001393,"1. Managers, directors and senior officials",123,119,4
E01001393,2. Professional occupations,260,268,-8
E01001393,3. Associate professional and technical occupations,170,74,96
E01001393,4. Administrative and secretarial occupations,80,130,-50
E01001393,5. Skilled trades occupations,134,123,11
E01001393,"6. Caring, leisure and other service occupations",91,96,-5
E01001393,7. Sales and customer service occupations,50,68,-18
E01001393,"8. Process, plant and machine operatives",53,56,-3
E01001393,9. Elementary occupations,133,176,-43
E01001394,"1. Managers, directors and senior officials",93,100,-7
E01001394,2. Professional occupations,127,107,20
E01001394,3. Associate professional and technical occupations,120,46,74
E01001394,4. Administrative and secretarial occupations,71,101,-30
E01001394,5. Skilled trades occupations,169,76,93
E01001394,"6. Caring, leisure and other service occupations",82,83,-1
E01001394,7. Sales and customer service occupations,58,65,-7
E01001394,"8. Process, plant and machine operatives",63,46,17
E01001394,9. Elementary occupations,147,105,42
E01001395,"1. Managers, directors and senior officials",62,67,-5
E01001395,2. Professional occupations,119,102,17
E01001395,3. Associate professional and technical occupations,75,34,41
E01001395,4. Administrative and secretarial occupations,75,74,1
E01001395,5. Skilled trades occupations,66,62,4
E01001395,"6. Caring, leisure and other service occupations",85,78,7
E01001395,7. Sales and customer service occupations,63,72,-9
E01001395,"8. Process, plant and machine operatives",84,45,39
E01001395,9. Elementary occupations,113,87,26
E01001396,"1. Managers, directors and senior officials",79,80,-1
E01001396,2. Professional occupations,139,117,22
E01001396,3. Associate professional and technical occupations,88,29,59
E01001396,4. Administrative and secretarial occupations,57,84,-27
E01001396,5. Skilled trades occupations,105,89,16
E01001396,"6. Caring, leisure and other service occupations",69,72,-3
E01001396,7. Sales and customer service occupations,51,50,1
E01001396,"8. Process, plant and machine operatives",55,38,17
E01001396,9. Elementary occupations,101,89,12
E01001397,"1. Managers, directors and senior officials",99,92,7
E01001397,2. Professional occupations,185,136,49
E01001397,3. Associate professional and technical occupations,99,78,21
E01001397,4. Administrative and secretarial occupations,60,129,-69
E01001397,5. Skilled trades occupations,112,121,-9
E01001397,"6. Caring, leisure and other service occupations",83,73,10
E01001397,7. Sales and customer service occupations,75,94,-19
E01001397,"8. Process, plant and machine operatives",73,46,27
E01001397,9. Elementary occupations,135,121,14
E01001398,"1. Managers, directors and senior officials",103,88,15
E01001398,2. Professional occupations,188,161,27
E01001398,3. Associate professional and technical occupations,106,70,36
E01001398,4. Administrative and secretarial occupations,80,104,-24
E01001398,5. Skilled trades occupations,52,73,-21
E01001398,"6. Caring, leisure and other service occupations",41,75,-34
E01001398,7. Sales and customer service occupations,26,37,-11
E01001398,"8. Process, plant and machine operatives",26,27,-1
E01001398,9. Elementary occupations,36,32,4
E01001399,"1. Managers, directors and senior officials",100,97,3
E01001399,2. Professional occupations,149,133,16
E01001399,3. Associate professional and technical occupations,91,52,39
E01001399,4. Administrative and secretarial occupations,87,125,-38
E01001399,5. Skilled trades occupations,89,78,11
E01001399,"6. Caring, leisure and other service occupations",64,71,-7
E01001399,7. Sales and customer service occupations,46,51,-5
E01001399,"8. Process, plant and machine operatives",37,44,-7
E01001399,9. Elementary occupations,76,44,32
E01001400,"1. Managers, directors and senior officials",106,66,40
E01001400,2. Professional occupations,157,123,34
E01001400,3. Associate professional and technical occupations,119,44,75
E01001400,4. Administrative and secretarial occupations,80,77,3
E01001400,5. Skilled trades occupations,55,45,10
E01001400,"6. Caring, leisure and other service occupations",60,49,11
E01001400,7. Sales and customer service occupations,35,35,0
E01001400,"8. Process, plant and machine operatives",26,25,1
E01001400,9. Elementary occupations,57,29,28
E01001401,"1. Managers, directors and senior officials",85,65,20
E01001401,2. Professional occupations,166,119,47
E01001401,3. Associate professional and technical occupations,95,40,55
E01001401,4. Administrative and secretarial occupations,69,105,-36
E01001401,5. Skilled trades occupations,69,71,-2
E01001401,"6. Caring, leisure and other service occupations",41,60,-19
E01001401,7. Sales and customer service occupations,31,46,-15
E01001401,"8. Process, plant and machine operatives",39,34,5
E01001401,9. Elementary occupations,44,40,4
E01001402,"1. Managers, directors and senior officials",180,141,39
E01001402,2. Professional occupations,217,228,-11
E01001402,3. Associate professional and technical occupations,118,52,66
E01001402,4. Administrative and secretarial occupations,103,127,-24
E01001402,5. Skilled trades occupations,77,86,-9
