lad22cd,lad22nm,ward22cd,ward22nm,category,count_21,count_11,change
E09000020,Kensington and Chelsea,E05009393,Courtfield,Occupancy rating of bedrooms: -2 or less,35,38,-3
E09000020,Kensington and Chelsea,E05009393,Courtfield,Occupancy rating of bedrooms: 0,1941,2393,-452
E09000020,Kensington and Chelsea,E05009394,Dalgarno,Occupancy rating of bedrooms: +1,629,335,294
E09000020,Kensington and Chelsea,E05009394,Dalgarno,Occupancy rating of bedrooms: +2 or more,342,301,41
E09000020,Kensington and Chelsea,E05009394,Dalgarno,Occupancy rating of bedrooms: -1,352,686,-334
E09000020,Kensington and Chelsea,E05009394,Dalgarno,Occupancy rating of bedrooms: -2 or less,121,45,76
E09000020,Kensington and Chelsea,E05009394,Dalgarno,Occupancy rating of bedrooms: 0,1270,1520,-250
E09000020,Kensington and Chelsea,E05009395,Earl's Court,Occupancy rating of bedrooms: +1,1282,439,843
E09000020,Kensington and Chelsea,E05009395,Earl's Court,Occupancy rating of bedrooms: +2 or more,378,341,37
E09000020,Kensington and Chelsea,E05009395,Earl's Court,Occupancy rating of bedrooms: -1,237,1419,-1182
E09000020,Kensington and Chelsea,E05009395,Earl's Court,Occupancy rating of bedrooms: -2 or less,84,75,9
E09000020,Kensington and Chelsea,E05009395,Earl's Court,Occupancy rating of bedrooms: 0,2688,3061,-373
E09000020,Kensington and Chelsea,E05009396,Golborne,Occupancy rating of bedrooms: +1,779,578,201
E09000020,Kensington and Chelsea,E05009396,Golborne,Occupancy rating of bedrooms: +2 or more,252,258,-6
E09000020,Kensington and Chelsea,E05009396,Golborne,Occupancy rating of bedrooms: -1,461,722,-261
E09000020,Kensington and Chelsea,E05009396,Golborne,Occupancy rating of bedrooms: -2 or less,168,113,55
E09000020,Kensington and Chelsea,E05009396,Golborne,Occupancy rating of bedrooms: 0,2170,2322,-152
E09000020,Kensington and Chelsea,E05009397,Holland,Occupancy rating of bedrooms: +1,1235,297,938
E09000020,Kensington and Chelsea,E05009397,Holland,Occupancy rating of bedrooms: +2 or more,707,784,-77
E09000020,Kensington and Chelsea,E05009397,Holland,Occupancy rating of bedrooms: -1,272,1281,-1009
E09000020,Kensington and Chelsea,E05009397,Holland,Occupancy rating of bedrooms: -2 or less,103,45,58
E09000020,Kensington and Chelsea,E05009397,Holland,Occupancy rating of bedrooms: 0,1574,1777,-203
E09000020,Kensington and Chelsea,E05009398,Norland,Occupancy rating of bedrooms: +1,706,190,516
E09000020,Kensington and Chelsea,E05009398,Norland,Occupancy rating of bedrooms: +2 or more,646,692,-46
E09000020,Kensington and Chelsea,E05009398,Norland,Occupancy rating of bedrooms: -1,100,715,-615
E09000020,Kensington and Chelsea,E05009398,Norland,Occupancy rating of bedrooms: -2 or less,13,33,-20
E09000020,Kensington and Chelsea,E05009398,Norland,Occupancy rating of bedrooms: 0,1120,1219,-99
E09000020,Kensington and Chelsea,E05009399,Notting Dale,Occupancy rating of bedrooms: +1,789,473,316
E09000020,Kensington and Chelsea,E05009399,Notting Dale,Occupancy rating of bedrooms: +2 or more,387,369,18
E09000020,Kensington and Chelsea,E05009399,Notting Dale,Occupancy rating of bedrooms: -1,407,870,-463
E09000020,Kensington and Chelsea,E05009399,Notting Dale,Occupancy rating of bedrooms: -2 or less,218,104,114
E09000020,Kensington and Chelsea,E05009399,Notting Dale,Occupancy rating of bedrooms: 0,1956,2102,-146
E09000020,Kensington and Chelsea,E05009400,Pembridge,Occupancy rating of bedrooms: +1,778,185,593
E09000020,Kensington and Chelsea,E05009400,Pembridge,Occupancy rating of bedrooms: +2 or more,384,410,-26
E09000020,Kensington and Chelsea,E05009400,Pembridge,Occupancy rating of bedrooms: -1,118,935,-817
E09000020,Kensington and Chelsea,E05009400,Pembridge,Occupancy rating of bedrooms: -2 or less,14,24,-10
E09000020,Kensington and Chelsea,E05009400,Pembridge,Occupancy rating of bedrooms: 0,1372,1639,-267
E09000020,Kensington and Chelsea,E05009401,Queen's Gate,Occupancy rating of bedrooms: +1,1226,263,963
E09000020,Kensington and Chelsea,E05009401,Queen's Gate,Occupancy rating of bedrooms: +2 or more,771,878,-107
E09000020,Kensington and Chelsea,E05009401,Queen's Gate,Occupancy rating of bedrooms: -1,122,1633,-1511
E09000020,Kensington and Chelsea,E05009401,Queen's Gate,Occupancy rating of bedrooms: -2 or less,61,29,32
E09000020,Kensington and Chelsea,E05009401,Queen's Gate,Occupancy rating of bedrooms: 0,1391,1967,-576
