lad22cd,lad22nm,category,count_21
E09000011,Greenwich,"Asian, Asian British or Asian Welsh: Indian",10128
E09000011,Greenwich,"Asian, Asian British or Asian Welsh: Pakistani",3538
E09000011,Greenwich,"Asian, Asian British or Asian Welsh: Other Asian",14842
E09000011,Greenwich,"Black, Black British, Black Welsh, Caribbean or African: African",44185
E09000011,Greenwich,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",8724
E09000011,Greenwich,"Black, Black British, Black Welsh, Caribbean or African: Other Black",7693
E09000011,Greenwich,Mixed or Multiple ethnic groups: White and Asian,3491
E09000011,Greenwich,Mixed or Multiple ethnic groups: White and Black African,3302
E09000011,Greenwich,Mixed or Multiple ethnic groups: White and Black Caribbean,5142
E09000011,Greenwich,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,5362
E09000011,Greenwich,"White: English, Welsh, Scottish, Northern Irish or British",119665
E09000011,Greenwich,White: Irish,4230
E09000011,Greenwich,White: Gypsy or Irish Traveller,385
E09000011,Greenwich,White: Roma,882
E09000011,Greenwich,White: Other White,35844
E09000011,Greenwich,Other ethnic group: Arab,1462
E09000011,Greenwich,Other ethnic group: Any other ethnic group,10670
E09000012,Hackney,"Asian, Asian British or Asian Welsh: Bangladeshi",6554
E09000012,Hackney,"Asian, Asian British or Asian Welsh: Chinese",3459
E09000012,Hackney,"Asian, Asian British or Asian Welsh: Indian",8832
E09000012,Hackney,"Asian, Asian British or Asian Welsh: Pakistani",2461
E09000012,Hackney,"Asian, Asian British or Asian Welsh: Other Asian",5579
E09000012,Hackney,"Black, Black British, Black Welsh, Caribbean or African: African",29478
E09000012,Hackney,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",17903
E09000012,Hackney,"Black, Black British, Black Welsh, Caribbean or African: Other Black",7264
E09000012,Hackney,Mixed or Multiple ethnic groups: White and Asian,3691
E09000012,Hackney,Mixed or Multiple ethnic groups: White and Black African,2735
E09000012,Hackney,Mixed or Multiple ethnic groups: White and Black Caribbean,4749
E09000012,Hackney,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,6312
E09000012,Hackney,"White: English, Welsh, Scottish, Northern Irish or British",87927
E09000012,Hackney,White: Irish,5582
E09000012,Hackney,White: Gypsy or Irish Traveller,248
E09000012,Hackney,White: Roma,865
E09000012,Hackney,White: Other White,43087
E09000012,Hackney,Other ethnic group: Arab,2342
E09000012,Hackney,Other ethnic group: Any other ethnic group,20079
E09000013,Hammersmith and Fulham,"Asian, Asian British or Asian Welsh: Bangladeshi",1277
E09000013,Hammersmith and Fulham,"Asian, Asian British or Asian Welsh: Chinese",4253
E09000013,Hammersmith and Fulham,"Asian, Asian British or Asian Welsh: Indian",4100
E09000013,Hammersmith and Fulham,"Asian, Asian British or Asian Welsh: Pakistani",2010
