ward22cd,ward_name,lad22cd,lad22nm,Simpson's 2011,Simpson's standardised 2011,Simpson's 2021,Simpson's standardised 2021,Simpson's change,Simpson's standardised change
E05013989,Biggin Hill,E09000006,Bromley,2.05213396625501,0.512702378868118,2.29999228849622,0.565215933548272,0.247858322241206,0.0525135546801543
E05013990,Bromley Common & Holwood,E09000006,Bromley,2.2553440575749,0.556608670574515,2.61676373287707,0.617848570951981,0.361419675302169,0.0612399003774663
E05013991,Bromley Town,E09000006,Bromley,2.47738501808062,0.596348572102547,2.84609072656564,0.648640856503302,0.368705708485024,0.0522922844007548
E05013992,Chelsfield,E09000006,Bromley,2.12727693002248,0.529915458637802,2.79677326839001,0.642445095102164,0.669496338367527,0.112529636464362
E05013993,Chislehurst,E09000006,Bromley,2.20419582870476,0.546319801998888,2.58761977386882,0.613544458850354,0.38342394516406,0.0672246568514658
E05013994,Clock House,E09000006,Bromley,2.44001450025363,0.590166369955566,2.62704706799854,0.619344467717562,0.187032567744905,0.0291780977619961
E05013995,Crystal Palace & Anerley,E09000006,Bromley,2.70903959198854,0.630865490870895,2.84268419677805,0.648219805374998,0.133644604789513,0.0173543145041033
E05013996,Darwin,E09000006,Bromley,2.02345329132738,0.505795362667352,2.3231328705902,0.569546790603523,0.299679579262815,0.0637514279361709
E05013997,Farnborough & Crofton,E09000006,Bromley,2.06335170065912,0.515351648640144,2.60621454997011,0.61630173539954,0.542862849310986,0.100950086759395
E05013998,Hayes & Coney Hall,E09000006,Bromley,2.05835847289193,0.51417597412222,2.44327783910241,0.590713760017006,0.384919366210482,0.0765377858947863
E05013999,Kelsey & Eden Park,E09000006,Bromley,2.18196656805627,0.541697835961431,2.58221588310784,0.61273571023177,0.400249315051566,0.0710378742703386
E05014000,Mottingham,E09000006,Bromley,2.32010627008719,0.568985260333606,2.63181081368684,0.620033478546612,0.311704543599649,0.0510482182130055
E05014001,Orpington,E09000006,Bromley,2.13421781498302,0.531444263570653,2.73233614977687,0.634012820830386,0.59811833479385,0.102568557259733
E05014002,Penge & Cator,E09000006,Bromley,2.62016524328953,0.618344681671857,2.85026201711469,0.649155062237999,0.230096773825163,0.0308103805661419
E05014003,Petts Wood & Knoll,E09000006,Bromley,2.09482390858892,0.522632906804275,2.55965392521166,0.609322186038368,0.464830016622737,0.0866892792340934
E05014004,Plaistow,E09000006,Bromley,2.29318267383275,0.563924840610874,2.67694851805577,0.626440331872245,0.383765844223024,0.0625154912613712
E05014005,Shortlands & Park Langley,E09000006,Bromley,2.31922847378129,0.568822127140587,2.6775003409977,0.626517321141638,0.358271867216414,0.0576951940010511
E05014006,St Mary Cray,E09000006,Bromley,2.20580296549519,0.546650351077253,2.57065203781307,0.610993636909829,0.364849072317882,0.0643432858325759
E05014007,St Paul's Cray,E09000006,Bromley,2.25057648587145,0.555669400139143,2.55496344332767,0.608604967475555,0.304386957456217,0.0529355673364121
E05014008,West Wickham,E09000006,Bromley,2.01801885576168,0.504464491426884,2.47732958083547,0.596339539261968,0.459310725073789,0.0918750478350844
E05014009,Balham,E09000032,Wandsworth,2.62151267699549,0.618540849039075,2.80602119689113,0.643623504659221,0.184508519895643,0.0250826556201459
E05014010,Battersea Park,E09000032,Wandsworth,2.56371479970456,0.609941012114437,2.99648388303424,0.666275528574711,0.432769083329678,0.0563345164602737
E05014011,East Putney,E09000032,Wandsworth,2.71580920639944,0.631785621153492,2.99208043767733,0.665784386205782,0.27627123127789,0.0339987650522904
E05014012,Falconbrook,E09000032,Wandsworth,2.76774474008058,0.638695004810708,3.22789060511572,0.690200157832131,0.460145865035145,0.0515051530214227
E05014013,Furzedown,E09000032,Wandsworth,3.18223599243446,0.685755549752618,3.31847557702721,0.69865681491746,0.136239584592747,0.0129012651648415
E05014014,Lavender,E09000032,Wandsworth,2.41805702741771,0.586444823814631,2.59501089448055,0.614645163098565,0.17695386706284,0.0282003392839337
E05014015,Nine Elms,E09000032,Wandsworth,3.12124337369279,0.679614858479656,3.26958958104767,0.694151215248377,0.148346207354883,0.0145363567687207
E05014016,Northcote,E09000032,Wandsworth,2.27352955633107,0.560155267295598,2.5718435609141,0.611173861739641,0.298314004583033,0.0510185944440434
E05014017,Roehampton,E09000032,Wandsworth,2.77089123091233,0.63910528538836,3.33387110457034,0.700048391604247,0.562979873658015,0.0609431062158872
E05014018,St Mary's,E09000032,Wandsworth,2.58686343455202,0.613431468146607,2.903531271513,0.655591792721106,0.31666783696098,0.042160324574499
E05014019,Shaftesbury & Queenstown,E09000032,Wandsworth,2.49552899368972,0.599283357344822,2.97565272340879,0.66393927889057,0.480123729719074,0.0646559215457475
E05014020,South Balham,E09000032,Wandsworth,2.66117228282278,0.624225757026422,2.74852329660467,0.636168264887792,0.0873510137818849,0.0119425078613704
E05014021,Southfields,E09000032,Wandsworth,2.51581779237672,0.602514934495599,2.78052896416082,0.640356200964154,0.264711171784095,0.0378412664685555
E05014022,Thamesfield,E09000032,Wandsworth,2.36347078683211,0.576893437578573,2.70214652324132,0.629923843359736,0.338675736409209,0.0530304057811626
E05014023,Tooting Bec,E09000032,Wandsworth,3.67072743099065,0.727574433460422,3.58899703311898,0.721370625059849,-0.0817303978716657,-0.00620380840057333
E05014024,Tooting Broadway,E09000032,Wandsworth,3.60577512537643,0.722667120042434,3.561293725529,0.719203166862778,-0.0444813998474336,-0.00346395317965575
E05014025,Trinity,E09000032,Wandsworth,2.64838038791328,0.62241073655287,2.76079110161005,0.637784981479831,0.112410713696767,0.0153742449269613
E05014026,Wandle,E09000032,Wandsworth,2.59322324566851,0.614379517201108,2.89836673378345,0.654978099098375,0.305143488114935,0.0405985818972665
E05014027,Wandsworth Common,E09000032,Wandsworth,2.47051108652736,0.595225455391242,2.79937460625707,0.642777355426161,0.328863519729709,0.0475519000349187
E05014028,Wandsworth Town,E09000032,Wandsworth,2.577006079968,0.611952797560952,2.81696701146773,0.64500826742768,0.239960931499726,0.0330554698667276
E05014029,West Hill,E09000032,Wandsworth,2.86440565970577,0.650887437464874,3.43584262376252,0.708950580831633,0.571436964056746,0.0580631433667586
E05014030,West Putney,E09000032,Wandsworth,2.45877998465244,0.593294232813858,2.96435927543934,0.662658973800741,0.505579290786904,0.0693647409868832
E05014053,Abbey,E09000002,Barking and Dagenham,4.08993165466032,0.755497136764978,4.22588417469042,0.76336313096578,0.135952520030104,0.00786599420080225
E05014054,Alibon,E09000002,Barking and Dagenham,2.24859204541715,0.555277266928833,2.84414488336928,0.648400471492379,0.595552837952126,0.0931232045635461
E05014055,Barking Riverside,E09000002,Barking and Dagenham,2.48578308999336,0.597712284701932,3.0142847512724,0.668246339507946,0.528501661279044,0.0705340548060141
E05014056,Beam,E09000002,Barking and Dagenham,2.22379992784294,0.550319258724868,2.74458328731573,0.635645963224521,0.52078335947279,0.0853267044996531
E05014057,Becontree,E09000002,Barking and Dagenham,2.80088095995926,0.64296947485603,3.50956533074036,0.715064429420653,0.708684370781098,0.0720949545646226
E05014058,Chadwell Heath,E09000002,Barking and Dagenham,2.68171482694298,0.627104272999844,3.51240142028367,0.715294500729579,0.830686593340691,0.0881902277297346
E05014059,Eastbrook & Rush Green,E09000002,Barking and Dagenham,2.12384924399509,0.529156787927687,2.83103143640604,0.646771848895649,0.707182192410947,0.117615060967962
E05014060,Eastbury,E09000002,Barking and Dagenham,2.58663769671305,0.61339773201684,3.15503837117719,0.68304664401692,0.568400674464136,0.0696489120000798
E05014061,Gascoigne,E09000002,Barking and Dagenham,3.09013779056634,0.676389835089934,3.23893951292048,0.691256969754794,0.14880172235414,0.0148671346648601
E05014062,Goresbrook,E09000002,Barking and Dagenham,2.3159005745505,0.568202533826784,2.76353241410434,0.638144284142909,0.447631839553839,0.0699417503161252
E05014063,Heath,E09000002,Barking and Dagenham,2.20721592819251,0.546940565611585,2.89554974615936,0.654642438339596,0.688333817966853,0.107701872728011
E05014064,Longbridge,E09000002,Barking and Dagenham,3.35758380854584,0.702166779141964,2.86948301849487,0.65150516885633,-0.488100790050968,-0.0506616102856343
E05014065,Mayesbrook,E09000002,Barking and Dagenham,2.43553597242771,0.589412757060117,3.07141036009203,0.674416674178947,0.635874387664317,0.0850039171188301
E05014066,Northbury,E09000002,Barking and Dagenham,3.46548560168974,0.71144015155844,3.23639888122485,0.691014600888276,-0.229086720464886,-0.0204255506701644
E05014067,Parsloes,E09000002,Barking and Dagenham,2.29042409857074,0.563399633882644,2.91147668247791,0.656531681665774,0.621052583907174,0.09313204778313
E05014068,Thames View,E09000002,Barking and Dagenham,2.6224954493902,0.618683799724981,3.17942207769248,0.685477430940605,0.556926628302282,0.0667936312156237
E05014069,Valence,E09000002,Barking and Dagenham,2.52566110052261,0.60406406077479,3.40255304365758,0.706103038756731,0.87689194313497,0.102038977981941
E05014070,Village,E09000002,Barking and Dagenham,2.2209934749117,0.54975104101116,2.83940107214975,0.647813051206997,0.618407597238046,0.0980620101958372
E05014071,Whalebone,E09000002,Barking and Dagenham,2.73041085833188,0.633754752714784,3.65215095916446,0.726188755289354,0.921740100832584,0.0924340025745705
E05014072,Abbey Wood,E09000011,Greenwich,2.53065571764529,0.604845497936609,2.89788104722457,0.654920273225933,0.367225329579276,0.0500747752893241
E05014073,Blackheath Westcombe,E09000011,Greenwich,2.61601596544183,0.617739335994035,2.72021142233822,0.632381515720412,0.10419545689639,0.0146421797263766
E05014074,Charlton Hornfair,E09000011,Greenwich,2.9636322080422,0.662576213982839,3.19566840034083,0.687076418850796,0.232036192298632,0.0245002048679575
E05014075,Charlton Village & Riverside,E09000011,Greenwich,3.16848666168038,0.684391917411557,3.31821564268932,0.698633209025099,0.149728981008938,0.0142412916135416
E05014076,East Greenwich,E09000011,Greenwich,2.77951333437552,0.640224787687636,2.93007557343485,0.658711874510551,0.150562239059326,0.0184870868229152
E05014077,Eltham Page,E09000011,Greenwich,2.49528799034005,0.599244654776813,2.86016238464084,0.650369501616401,0.364874394300792,0.0511248468395883
E05014078,Eltham Park & Progress,E09000011,Greenwich,2.29093301290111,0.563496621521178,2.52421855740746,0.60383779088168,0.233285544506352,0.0403411693605016
E05014079,Eltham Town & Avery Hill,E09000011,Greenwich,2.34220568378154,0.573052013781522,2.62556629734542,0.619129785063493,0.283360613563881,0.0460777712819707
E05014080,Greenwich Creekside,E09000011,Greenwich,3.02124757876731,0.669010905618,3.20995030404138,0.68846869724401,0.188702725274073,0.0194577916260095
E05014081,Greenwich Park,E09000011,Greenwich,2.7354811165201,0.634433594163452,2.84970654482238,0.649086674620271,0.11422542830228,0.0146530804568186
E05014082,Greenwich Peninsula,E09000011,Greenwich,3.60089428257637,0.722291208370461,3.35381319663131,0.701831932379407,-0.247081085945064,-0.0204592759910539
E05014083,Kidbrooke Park,E09000011,Greenwich,2.6581391510545,0.623796971048979,3.08063388783236,0.675391482269374,0.422494736777864,0.0515945112203947
E05014084,Kidbrooke Village & Sutcliffe,E09000011,Greenwich,2.89487125163438,0.654561494078391,3.00682883777279,0.667423703192658,0.111957586138412,0.0128622091142667
E05014085,Middle Park & Horn Park,E09000011,Greenwich,2.62045890496794,0.618387451868003,2.77559740067484,0.639717201148528,0.155138495706896,0.0213297492805251
E05014086,"Mottingham, Coldharbour & New Eltham",E09000011,Greenwich,2.34793060714396,0.57409303453972,2.74529144362502,0.635739949460685,0.39736083648106,0.0616469149209645
E05014087,Plumstead & Glyndon,E09000011,Greenwich,3.90153869378715,0.743690866992448,4.37411357039248,0.771382250619005,0.472574876605332,0.0276913836265564
E05014088,Plumstead Common,E09000011,Greenwich,2.80429356780963,0.643403953323946,3.14274280623663,0.681806605995392,0.338449238427001,0.0384026526714459
E05014089,Shooters Hill,E09000011,Greenwich,2.69079307143858,0.62836235509356,3.04197528551113,0.671266231266578,0.351182214072548,0.0429038761730182
E05014090,Thamesmead Moorings,E09000011,Greenwich,2.12104417813913,0.528534101124976,2.38475638991627,0.580669956802124,0.263712211777138,0.0521358556771477
E05014091,West Thamesmead,E09000011,Greenwich,2.53189253691248,0.605038529313155,2.82940405836933,0.646568683945294,0.297511521456852,0.0415301546321387
E05014092,Woolwich Arsenal,E09000011,Greenwich,3.10312963828275,0.677744691145616,3.39515313411805,0.705462475329624,0.292023495835298,0.0277177841840077
E05014093,Woolwich Common,E09000011,Greenwich,3.12364066811421,0.679860743840387,3.67576173407143,0.727947546019976,0.552121065957216,0.0480868021795891
E05014094,Woolwich Dockyard,E09000011,Greenwich,3.06555842797242,0.673795158860695,3.33873295642057,0.700485180140884,0.273174528448151,0.0266900212801894
E05014095,Brixton Acre Lane,E09000022,Lambeth,2.71204729409355,0.631274866711264,2.67893460848126,0.626717279013049,-0.0331126856122856,-0.00455758769821546
E05014096,Brixton North,E09000022,Lambeth,2.46440731779427,0.594222922168956,2.97157071320972,0.663477636404669,0.507163395415452,0.0692547142357126
E05014097,Brixton Rush Common,E09000022,Lambeth,2.72760772735319,0.633378366701439,2.84281130215539,0.648235533873876,0.115203574802195,0.0148571671724371
E05014098,Brixton Windrush,E09000022,Lambeth,2.82352762843906,0.645833109643474,2.96577228867551,0.6628196966374,0.142244660236447,0.0169865869939261
E05014099,Clapham Common & Abbeville,E09000022,Lambeth,2.52080863484065,0.603301898375473,2.63093368176881,0.619906800794885,0.110125046928161,0.0166049024194117
E05014100,Clapham East,E09000022,Lambeth,2.66610625315086,0.624921175283927,2.88239702501155,0.653066530626192,0.216290771860687,0.0281453553422646
E05014101,Clapham Park,E09000022,Lambeth,2.60184682508125,0.615657620440907,2.95635893291402,0.66174607931848,0.354512107832766,0.0460884588775732
E05014102,Clapham Town,E09000022,Lambeth,2.5476863612382,0.607487006558378,2.65676538074143,0.623602442560838,0.109079019503228,0.0161154360024596
E05014103,Gipsy Hill,E09000022,Lambeth,2.58243890480462,0.612769154716689,2.89785483973378,0.654917152409239,0.315415934929157,0.04214799769255
E05014104,Herne Hill & Loughborough Junction,E09000022,Lambeth,2.77104014793318,0.639124680042668,2.87944141720763,0.652710420144695,0.108401269274446,0.0135857401020272
E05014105,Kennington,E09000022,Lambeth,2.65624092811093,0.623528126000536,2.80473879216968,0.643460559396184,0.148497864058746,0.0199324333956475
E05014106,Knight's Hill,E09000022,Lambeth,2.6120303196045,0.617156051943756,2.88571768566672,0.653465754821765,0.27368736606222,0.0363097028780091
E05014107,Myatt's Fields,E09000022,Lambeth,2.59007052954461,0.61391012769995,2.90717424365652,0.656023369709604,0.31710371411191,0.0421132420096542
E05014108,Oval,E09000022,Lambeth,2.64805455642095,0.622364275851032,2.86960652374853,0.651520167756758,0.221551967327579,0.0291558919057261
E05014109,St Martin's,E09000022,Lambeth,2.67663710721754,0.626396870422403,2.73576978599826,0.634472167534701,0.059132678780724,0.00807529711229815
E05014110,Stockwell East,E09000022,Lambeth,2.62411434565174,0.618919045331603,2.80846776381417,0.64393395826559,0.184353418162427,0.0250149129339871
E05014111,Stockwell West & Larkhall,E09000022,Lambeth,2.53370032031988,0.605320332487565,2.85984159959197,0.650330283977031,0.326141279272094,0.0450099514894656
E05014112,Streatham Common & Vale,E09000022,Lambeth,2.76674026471404,0.638563831685387,3.0919860448004,0.676583275114829,0.325245780086361,0.0380194434294417
E05014113,Streatham Hill East,E09000022,Lambeth,2.61895647450073,0.618168530200321,2.94655045543476,0.660620099630213,0.327593980934032,0.0424515694298919
E05014114,Streatham Hill West & Thornton,E09000022,Lambeth,2.6139573046527,0.617438280946649,2.71782238830661,0.632058369854305,0.10386508365391,0.0146200889076562
E05014115,Streatham St Leonard's,E09000022,Lambeth,2.76213713219439,0.637961494255883,3.01320031392354,0.668126942845734,0.251063181729148,0.0301654485898505
E05014116,Streatham Wells,E09000022,Lambeth,2.672619436791,0.625835243793372,2.98926068213234,0.66546912218888,0.31664124534134,0.0396338783955077
E05014117,Vauxhall,E09000022,Lambeth,2.91276179570576,0.656683220208983,3.18667069227807,0.686192865041501,0.273908896572314,0.0295096448325177
E05014118,Waterloo & South Bank,E09000022,Lambeth,2.89961823186162,0.655127013269613,3.11295493089578,0.678761812426163,0.213336699034161,0.02363479915655
E05014119,West Dulwich,E09000022,Lambeth,2.65560228057801,0.623437588032819,2.72239851383782,0.632676849139813,0.0667962332598138,0.00923926110699391
E09000001,City of London,E09000001,City of London,2.98980104226818,0.665529583453031,3.07156087152712,0.674432628286862,0.0817598292589428,0.0089030448338312
