lad22cd,lad22nm,lsoa21cd,category,count_21,count_11,change
E09000002,Barking and Dagenham,E01000114,Lives in a communal establishment,0,0,0
E09000002,Barking and Dagenham,E01000114,Lives in a household,2417,2090,327
E09000003,Barnet,E01000115,Lives in a communal establishment,0,24,-24
E09000003,Barnet,E01000115,Lives in a household,1396,1460,-64
E09000003,Barnet,E01000116,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000116,Lives in a household,1745,1718,27
E09000003,Barnet,E01000117,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000117,Lives in a household,1735,1819,-84
E09000003,Barnet,E01000118,Lives in a communal establishment,6,0,6
E09000003,Barnet,E01000118,Lives in a household,2043,1936,107
E09000003,Barnet,E01000119,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000119,Lives in a household,1791,1680,111
E09000003,Barnet,E01000120,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000120,Lives in a household,1494,1504,-10
E09000003,Barnet,E01000121,Lives in a communal establishment,39,99,-60
E09000003,Barnet,E01000121,Lives in a household,1438,1398,40
E09000003,Barnet,E01000122,Lives in a communal establishment,10,8,2
E09000003,Barnet,E01000122,Lives in a household,1502,1463,39
E09000003,Barnet,E01000123,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000123,Lives in a household,1763,1664,99
E09000003,Barnet,E01000124,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000124,Lives in a household,1864,1621,243
E09000003,Barnet,E01000126,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000126,Lives in a household,2274,2162,112
E09000003,Barnet,E01000127,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000127,Lives in a household,1557,1505,52
E09000003,Barnet,E01000128,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000128,Lives in a household,2048,1869,179
E09000003,Barnet,E01000129,Lives in a communal establishment,0,67,-67
E09000003,Barnet,E01000129,Lives in a household,1604,1715,-111
E09000003,Barnet,E01000130,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000130,Lives in a household,1939,1603,336
E09000003,Barnet,E01000131,Lives in a communal establishment,0,10,-10
E09000003,Barnet,E01000131,Lives in a household,2022,1796,226
E09000003,Barnet,E01000132,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000132,Lives in a household,1617,1478,139
E09000003,Barnet,E01000133,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000133,Lives in a household,1644,1601,43
E09000003,Barnet,E01000134,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000134,Lives in a household,1824,1632,192
E09000003,Barnet,E01000135,Lives in a communal establishment,86,71,15
E09000003,Barnet,E01000135,Lives in a household,1614,1493,121
E09000003,Barnet,E01000136,Lives in a communal establishment,30,66,-36
E09000003,Barnet,E01000136,Lives in a household,1457,1466,-9
E09000003,Barnet,E01000137,Lives in a communal establishment,1,85,-84
E09000003,Barnet,E01000137,Lives in a household,1657,1644,13
E09000003,Barnet,E01000138,Lives in a communal establishment,3,0,3
E09000003,Barnet,E01000138,Lives in a household,1615,1449,166
E09000003,Barnet,E01000139,Lives in a communal establishment,4,2,2
E09000003,Barnet,E01000139,Lives in a household,1385,1427,-42
E09000003,Barnet,E01000140,Lives in a communal establishment,0,25,-25
E09000003,Barnet,E01000140,Lives in a household,1957,1606,351
E09000003,Barnet,E01000141,Lives in a communal establishment,18,23,-5
E09000003,Barnet,E01000141,Lives in a household,1844,2081,-237
E09000003,Barnet,E01000142,Lives in a communal establishment,67,85,-18
E09000003,Barnet,E01000142,Lives in a household,2170,2296,-126
E09000003,Barnet,E01000143,Lives in a communal establishment,76,120,-44
E09000003,Barnet,E01000143,Lives in a household,1592,1339,253
E09000003,Barnet,E01000144,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000144,Lives in a household,1660,1538,122
E09000003,Barnet,E01000145,Lives in a communal establishment,35,44,-9
E09000003,Barnet,E01000145,Lives in a household,1579,1473,106
E09000003,Barnet,E01000146,Lives in a communal establishment,3,1,2
E09000003,Barnet,E01000146,Lives in a household,1869,1715,154
E09000003,Barnet,E01000147,Lives in a communal establishment,0,2,-2
E09000003,Barnet,E01000147,Lives in a household,1913,1732,181
E09000003,Barnet,E01000150,Lives in a communal establishment,0,4,-4
E09000003,Barnet,E01000150,Lives in a household,2256,2056,200
E09000003,Barnet,E01000151,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000151,Lives in a household,1721,1711,10
E09000003,Barnet,E01000152,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000152,Lives in a household,2693,1729,964
E09000003,Barnet,E01000153,Lives in a communal establishment,1,0,1
E09000003,Barnet,E01000153,Lives in a household,1927,1541,386
E09000003,Barnet,E01000154,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000154,Lives in a household,1915,1360,555
E09000003,Barnet,E01000156,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000156,Lives in a household,2026,1875,151
E09000003,Barnet,E01000157,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000157,Lives in a household,1579,1541,38
E09000003,Barnet,E01000158,Lives in a communal establishment,29,15,14
E09000003,Barnet,E01000158,Lives in a household,1434,1854,-420
E09000003,Barnet,E01000159,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000159,Lives in a household,1788,1777,11
E09000003,Barnet,E01000160,Lives in a communal establishment,5,24,-19
E09000003,Barnet,E01000160,Lives in a household,1951,2037,-86
E09000003,Barnet,E01000161,Lives in a communal establishment,55,69,-14
E09000003,Barnet,E01000161,Lives in a household,1979,1353,626
E09000003,Barnet,E01000162,Lives in a communal establishment,138,97,41
E09000003,Barnet,E01000162,Lives in a household,1513,1502,11
E09000003,Barnet,E01000163,Lives in a communal establishment,0,11,-11
E09000003,Barnet,E01000163,Lives in a household,1695,1547,148
E09000003,Barnet,E01000164,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000164,Lives in a household,1711,1686,25
E09000003,Barnet,E01000165,Lives in a communal establishment,40,0,40
E09000003,Barnet,E01000165,Lives in a household,1772,1862,-90
E09000003,Barnet,E01000166,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000166,Lives in a household,1620,1582,38
E09000003,Barnet,E01000167,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000167,Lives in a household,1389,1307,82
E09000003,Barnet,E01000168,Lives in a communal establishment,7,5,2
E09000003,Barnet,E01000168,Lives in a household,1510,1559,-49
E09000003,Barnet,E01000169,Lives in a communal establishment,9,5,4
E09000003,Barnet,E01000169,Lives in a household,1622,1485,137
E09000003,Barnet,E01000170,Lives in a communal establishment,0,10,-10
E09000003,Barnet,E01000170,Lives in a household,1907,1626,281
E09000003,Barnet,E01000171,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000171,Lives in a household,2291,1849,442
E09000003,Barnet,E01000172,Lives in a communal establishment,12,27,-15
E09000003,Barnet,E01000172,Lives in a household,1677,1650,27
E09000003,Barnet,E01000173,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000173,Lives in a household,1688,1719,-31
E09000003,Barnet,E01000174,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000174,Lives in a household,1759,1728,31
E09000003,Barnet,E01000175,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000175,Lives in a household,2031,1585,446
E09000003,Barnet,E01000176,Lives in a communal establishment,0,8,-8
E09000003,Barnet,E01000176,Lives in a household,1722,1605,117
E09000003,Barnet,E01000177,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000177,Lives in a household,1664,1628,36
E09000003,Barnet,E01000178,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000178,Lives in a household,1672,1791,-119
E09000003,Barnet,E01000179,Lives in a communal establishment,0,0,0
E09000003,Barnet,E01000179,Lives in a household,1791,1614,177
