ZONEID,ward_name,la_distric,la_gsscode
E00015009,Motspur Park & Old Malden East,Kingston upon Thames,E09000021
E00015012,Motspur Park & Old Malden East,Kingston upon Thames,E09000021
E00015013,Motspur Park & Old Malden East,Kingston upon Thames,E09000021
E00015014,Motspur Park & Old Malden East,Kingston upon Thames,E09000021
E00015015,Motspur Park & Old Malden East,Kingston upon Thames,E09000021
E00015016,Motspur Park & Old Malden East,Kingston upon Thames,E09000021
E00015017,Motspur Park & Old Malden East,Kingston upon Thames,E09000021
E00015018,Motspur Park & Old Malden East,Kingston upon Thames,E09000021
E00015032,Motspur Park & Old Malden East,Kingston upon Thames,E09000021
E00015034,Motspur Park & Old Malden East,Kingston upon Thames,E09000021
E00014801,Hook & Chessington North,Kingston upon Thames,E09000021
E00014802,Hook & Chessington North,Kingston upon Thames,E09000021
E00014803,Hook & Chessington North,Kingston upon Thames,E09000021
E00014804,Hook & Chessington North,Kingston upon Thames,E09000021
E00014805,Hook & Chessington North,Kingston upon Thames,E09000021
E00014806,Hook & Chessington North,Kingston upon Thames,E09000021
E00014807,Hook & Chessington North,Kingston upon Thames,E09000021
E00014808,Hook & Chessington North,Kingston upon Thames,E09000021
E00014809,Hook & Chessington North,Kingston upon Thames,E09000021
E00014810,Hook & Chessington North,Kingston upon Thames,E09000021
E00014811,Hook & Chessington North,Kingston upon Thames,E09000021
E00014812,Hook & Chessington North,Kingston upon Thames,E09000021
E00014813,Hook & Chessington North,Kingston upon Thames,E09000021
E00014814,Hook & Chessington North,Kingston upon Thames,E09000021
E00014815,Hook & Chessington North,Kingston upon Thames,E09000021
E00014816,Hook & Chessington North,Kingston upon Thames,E09000021
E00014817,Hook & Chessington North,Kingston upon Thames,E09000021
E00014818,Hook & Chessington North,Kingston upon Thames,E09000021
E00014819,Hook & Chessington North,Kingston upon Thames,E09000021
E00014820,Hook & Chessington North,Kingston upon Thames,E09000021
E00014821,Hook & Chessington North,Kingston upon Thames,E09000021
E00014822,Hook & Chessington North,Kingston upon Thames,E09000021
E00014823,Hook & Chessington North,Kingston upon Thames,E09000021
E00014824,Hook & Chessington North,Kingston upon Thames,E09000021
E00014825,Hook & Chessington North,Kingston upon Thames,E09000021
E00014826,Hook & Chessington North,Kingston upon Thames,E09000021
E00014827,Hook & Chessington North,Kingston upon Thames,E09000021
E00014834,Hook & Chessington North,Kingston upon Thames,E09000021
E00014837,Hook & Chessington North,Kingston upon Thames,E09000021
E00014838,Hook & Chessington North,Kingston upon Thames,E09000021
E00015110,Hook & Chessington North,Kingston upon Thames,E09000021
E00015113,Hook & Chessington North,Kingston upon Thames,E09000021
E00015137,Hook & Chessington North,Kingston upon Thames,E09000021
E00014918,Kingston Town,Kingston upon Thames,E09000021
E00014919,Kingston Town,Kingston upon Thames,E09000021
E00014920,Kingston Town,Kingston upon Thames,E09000021
E00014921,Kingston Town,Kingston upon Thames,E09000021
E00014922,Kingston Town,Kingston upon Thames,E09000021
E00014923,Kingston Town,Kingston upon Thames,E09000021
E00014924,Kingston Town,Kingston upon Thames,E09000021
E00014926,Kingston Town,Kingston upon Thames,E09000021
E00014927,Kingston Town,Kingston upon Thames,E09000021
E00014928,Kingston Town,Kingston upon Thames,E09000021
E00014929,Kingston Town,Kingston upon Thames,E09000021
E00014930,Kingston Town,Kingston upon Thames,E09000021
E00014931,Kingston Town,Kingston upon Thames,E09000021
E00014932,Kingston Town,Kingston upon Thames,E09000021
E00014933,Kingston Town,Kingston upon Thames,E09000021
E00014934,Kingston Town,Kingston upon Thames,E09000021
E00014935,Kingston Town,Kingston upon Thames,E09000021
E00014936,Kingston Town,Kingston upon Thames,E09000021
E00014937,Kingston Town,Kingston upon Thames,E09000021
E00014938,Kingston Town,Kingston upon Thames,E09000021
E00014939,Kingston Town,Kingston upon Thames,E09000021
E00014940,Kingston Town,Kingston upon Thames,E09000021
E00014942,Kingston Town,Kingston upon Thames,E09000021
E00014948,Kingston Town,Kingston upon Thames,E09000021
E00014949,Kingston Town,Kingston upon Thames,E09000021
E00014950,Norbiton,Kingston upon Thames,E09000021
E00014951,Norbiton,Kingston upon Thames,E09000021
E00014952,Norbiton,Kingston upon Thames,E09000021
E00014953,Norbiton,Kingston upon Thames,E09000021
E00014954,Norbiton,Kingston upon Thames,E09000021
E00014955,Norbiton,Kingston upon Thames,E09000021
E00014956,Norbiton,Kingston upon Thames,E09000021
E00014957,Norbiton,Kingston upon Thames,E09000021
E00014958,Norbiton,Kingston upon Thames,E09000021
E00014959,Norbiton,Kingston upon Thames,E09000021
E00014960,Norbiton,Kingston upon Thames,E09000021
