gss_code_ward,ward_name,la_gss_code,la_name,category,count_21,count_11,change
E05009379,King's Park,E09000012,Hackney,Full-time: 31 to 48 hours worked,3452,2817,635
E05009379,King's Park,E09000012,Hackney,Full-time: 49 or more hours worked,666,605,61
E05009379,King's Park,E09000012,Hackney,Part-time: 15 hours or less worked,763,519,244
E05009379,King's Park,E09000012,Hackney,Part-time: 16 to 30 hours worked,1238,1142,96
E05009380,Lea Bridge,E09000012,Hackney,Full-time: 31 to 48 hours worked,4432,4028,404
E05009380,Lea Bridge,E09000012,Hackney,Full-time: 49 or more hours worked,893,858,35
E05009380,Lea Bridge,E09000012,Hackney,Part-time: 15 hours or less worked,823,594,229
E05009380,Lea Bridge,E09000012,Hackney,Part-time: 16 to 30 hours worked,1380,1333,47
E05009381,London Fields,E09000012,Hackney,Full-time: 31 to 48 hours worked,4000,3707,293
E05009381,London Fields,E09000012,Hackney,Full-time: 49 or more hours worked,1096,1091,5
E05009381,London Fields,E09000012,Hackney,Part-time: 15 hours or less worked,657,504,153
E05009381,London Fields,E09000012,Hackney,Part-time: 16 to 30 hours worked,1036,1044,-8
E05009382,Shacklewell,E09000012,Hackney,Full-time: 31 to 48 hours worked,2805,2602,203
E05009382,Shacklewell,E09000012,Hackney,Full-time: 49 or more hours worked,610,666,-56
E05009382,Shacklewell,E09000012,Hackney,Part-time: 15 hours or less worked,500,381,119
E05009382,Shacklewell,E09000012,Hackney,Part-time: 16 to 30 hours worked,831,807,24
E05009383,Springfield,E09000012,Hackney,Full-time: 31 to 48 hours worked,2350,2384,-34
E05009383,Springfield,E09000012,Hackney,Full-time: 49 or more hours worked,397,435,-38
E05009383,Springfield,E09000012,Hackney,Part-time: 15 hours or less worked,918,659,259
E05009383,Springfield,E09000012,Hackney,Part-time: 16 to 30 hours worked,2344,1922,422
E05009384,Stamford Hill West,E09000012,Hackney,Full-time: 31 to 48 hours worked,1628,1725,-97
E05009384,Stamford Hill West,E09000012,Hackney,Full-time: 49 or more hours worked,327,362,-35
E05009384,Stamford Hill West,E09000012,Hackney,Part-time: 15 hours or less worked,589,417,172
E05009384,Stamford Hill West,E09000012,Hackney,Part-time: 16 to 30 hours worked,1639,1250,389
E05009385,Stoke Newington,E09000012,Hackney,Full-time: 31 to 48 hours worked,4430,4609,-179
E05009385,Stoke Newington,E09000012,Hackney,Full-time: 49 or more hours worked,1130,1245,-115
E05009385,Stoke Newington,E09000012,Hackney,Part-time: 15 hours or less worked,764,608,156
E05009385,Stoke Newington,E09000012,Hackney,Part-time: 16 to 30 hours worked,1282,1225,57
E05009386,Victoria,E09000012,Hackney,Full-time: 31 to 48 hours worked,3919,3606,313
E05009386,Victoria,E09000012,Hackney,Full-time: 49 or more hours worked,860,994,-134
E05009386,Victoria,E09000012,Hackney,Part-time: 15 hours or less worked,607,451,156
E05009386,Victoria,E09000012,Hackney,Part-time: 16 to 30 hours worked,1110,1016,94
E05009387,Woodberry Down,E09000012,Hackney,Full-time: 31 to 48 hours worked,3263,1994,1269
E05009387,Woodberry Down,E09000012,Hackney,Full-time: 49 or more hours worked,672,372,300
E05009387,Woodberry Down,E09000012,Hackney,Part-time: 15 hours or less worked,618,356,262
E05009387,Woodberry Down,E09000012,Hackney,Part-time: 16 to 30 hours worked,1140,852,288
E05009388,Abingdon,E09000020,Kensington and Chelsea,Full-time: 31 to 48 hours worked,1920,2107,-187
E05009388,Abingdon,E09000020,Kensington and Chelsea,Full-time: 49 or more hours worked,1144,1900,-756
E05009388,Abingdon,E09000020,Kensington and Chelsea,Part-time: 15 hours or less worked,410,360,50
E05009388,Abingdon,E09000020,Kensington and Chelsea,Part-time: 16 to 30 hours worked,540,552,-12
E05009389,Brompton & Hans Town,E09000020,Kensington and Chelsea,Full-time: 31 to 48 hours worked,1718,2227,-509
E05009389,Brompton & Hans Town,E09000020,Kensington and Chelsea,Full-time: 49 or more hours worked,1281,2403,-1122
E05009389,Brompton & Hans Town,E09000020,Kensington and Chelsea,Part-time: 15 hours or less worked,455,427,28
E05009389,Brompton & Hans Town,E09000020,Kensington and Chelsea,Part-time: 16 to 30 hours worked,503,640,-137
E05009390,Campden,E09000020,Kensington and Chelsea,Full-time: 31 to 48 hours worked,1811,2084,-273
E05009390,Campden,E09000020,Kensington and Chelsea,Full-time: 49 or more hours worked,1424,2114,-690
E05009390,Campden,E09000020,Kensington and Chelsea,Part-time: 15 hours or less worked,469,286,183
E05009390,Campden,E09000020,Kensington and Chelsea,Part-time: 16 to 30 hours worked,494,515,-21
E05009391,Chelsea Riverside,E09000020,Kensington and Chelsea,Full-time: 31 to 48 hours worked,1567,1926,-359
E05009391,Chelsea Riverside,E09000020,Kensington and Chelsea,Full-time: 49 or more hours worked,743,1138,-395
E05009391,Chelsea Riverside,E09000020,Kensington and Chelsea,Part-time: 15 hours or less worked,408,351,57
E05009391,Chelsea Riverside,E09000020,Kensington and Chelsea,Part-time: 16 to 30 hours worked,556,610,-54
E05009392,Colville,E09000020,Kensington and Chelsea,Full-time: 31 to 48 hours worked,2201,2502,-301
E05009392,Colville,E09000020,Kensington and Chelsea,Full-time: 49 or more hours worked,1023,1617,-594
E05009392,Colville,E09000020,Kensington and Chelsea,Part-time: 15 hours or less worked,541,376,165
E05009392,Colville,E09000020,Kensington and Chelsea,Part-time: 16 to 30 hours worked,701,698,3
E05009393,Courtfield,E09000020,Kensington and Chelsea,Full-time: 31 to 48 hours worked,1849,2062,-213
E05009393,Courtfield,E09000020,Kensington and Chelsea,Full-time: 49 or more hours worked,1552,2431,-879
E05009393,Courtfield,E09000020,Kensington and Chelsea,Part-time: 15 hours or less worked,405,334,71
E05009393,Courtfield,E09000020,Kensington and Chelsea,Part-time: 16 to 30 hours worked,473,452,21
E05009394,Dalgarno,E09000020,Kensington and Chelsea,Full-time: 31 to 48 hours worked,1497,1567,-70
E05009394,Dalgarno,E09000020,Kensington and Chelsea,Full-time: 49 or more hours worked,350,421,-71
E05009394,Dalgarno,E09000020,Kensington and Chelsea,Part-time: 15 hours or less worked,373,263,110
E05009394,Dalgarno,E09000020,Kensington and Chelsea,Part-time: 16 to 30 hours worked,640,561,79
E05009395,Earl's Court,E09000020,Kensington and Chelsea,Full-time: 31 to 48 hours worked,2404,2695,-291
E05009395,Earl's Court,E09000020,Kensington and Chelsea,Full-time: 49 or more hours worked,1226,1831,-605
E05009395,Earl's Court,E09000020,Kensington and Chelsea,Part-time: 15 hours or less worked,469,371,98
E05009395,Earl's Court,E09000020,Kensington and Chelsea,Part-time: 16 to 30 hours worked,502,631,-129
