lad22cd,lad22nm,ward22cd,ward22nm,category,count_21,count_11,change
E09000002,Barking and Dagenham,E05014058,Chadwell Heath,"Asian, Asian British or Asian Welsh: Bangladeshi",1322,400,922
E09000002,Barking and Dagenham,E05014058,Chadwell Heath,"Asian, Asian British or Asian Welsh: Chinese",57,77,-20
E09000002,Barking and Dagenham,E05014058,Chadwell Heath,"Asian, Asian British or Asian Welsh: Indian",1019,634,385
E09000002,Barking and Dagenham,E05014058,Chadwell Heath,"Asian, Asian British or Asian Welsh: Other Asian",401,338,63
E09000002,Barking and Dagenham,E05014058,Chadwell Heath,"Asian, Asian British or Asian Welsh: Pakistani",1231,466,765
E09000002,Barking and Dagenham,E05014058,Chadwell Heath,"Black, Black British, Black Welsh, Caribbean or African: African",1570,1083,487
E09000002,Barking and Dagenham,E05014058,Chadwell Heath,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",567,563,4
E09000002,Barking and Dagenham,E05014058,Chadwell Heath,"Black, Black British, Black Welsh, Caribbean or African: Other Black",323,204,119
E09000002,Barking and Dagenham,E05014058,Chadwell Heath,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,172,122,50
E09000002,Barking and Dagenham,E05014058,Chadwell Heath,Mixed or Multiple ethnic groups: White and Asian,90,83,7
E09000002,Barking and Dagenham,E05014058,Chadwell Heath,Mixed or Multiple ethnic groups: White and Black African,164,163,1
E09000002,Barking and Dagenham,E05014058,Chadwell Heath,Mixed or Multiple ethnic groups: White and Black Caribbean,218,178,40
E09000002,Barking and Dagenham,E05014058,Chadwell Heath,Other ethnic group: Any other ethnic group,446,157,289
E09000002,Barking and Dagenham,E05014058,Chadwell Heath,Other ethnic group: Arab,74,51,23
E09000002,Barking and Dagenham,E05014058,Chadwell Heath,"White: English, Welsh, Scottish, Northern Irish or British",4476,6220,-1744
E09000002,Barking and Dagenham,E05014058,Chadwell Heath,White: Gypsy or Irish Traveller,14,4,10
E09000002,Barking and Dagenham,E05014058,Chadwell Heath,White: Irish,154,142,12
E09000002,Barking and Dagenham,E05014058,Chadwell Heath,White: Other White,1525,668,857
E09000002,Barking and Dagenham,E05014059,Eastbrook & Rush Green,"Asian, Asian British or Asian Welsh: Bangladeshi",417,68,349
E09000002,Barking and Dagenham,E05014059,Eastbrook & Rush Green,"Asian, Asian British or Asian Welsh: Chinese",40,51,-11
E09000002,Barking and Dagenham,E05014059,Eastbrook & Rush Green,"Asian, Asian British or Asian Welsh: Indian",262,74,188
E09000002,Barking and Dagenham,E05014059,Eastbrook & Rush Green,"Asian, Asian British or Asian Welsh: Other Asian",254,153,101
E09000002,Barking and Dagenham,E05014059,Eastbrook & Rush Green,"Asian, Asian British or Asian Welsh: Pakistani",322,69,253
E09000002,Barking and Dagenham,E05014059,Eastbrook & Rush Green,"Black, Black British, Black Welsh, Caribbean or African: African",975,736,239
E09000002,Barking and Dagenham,E05014059,Eastbrook & Rush Green,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",265,155,110
E09000002,Barking and Dagenham,E05014059,Eastbrook & Rush Green,"Black, Black British, Black Welsh, Caribbean or African: Other Black",192,61,131
E09000002,Barking and Dagenham,E05014059,Eastbrook & Rush Green,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,59,79,-20
E09000002,Barking and Dagenham,E05014059,Eastbrook & Rush Green,Mixed or Multiple ethnic groups: White and Asian,63,54,9
E09000002,Barking and Dagenham,E05014059,Eastbrook & Rush Green,Mixed or Multiple ethnic groups: White and Black African,74,39,35
E09000002,Barking and Dagenham,E05014059,Eastbrook & Rush Green,Mixed or Multiple ethnic groups: White and Black Caribbean,141,81,60
E09000002,Barking and Dagenham,E05014059,Eastbrook & Rush Green,Other ethnic group: Any other ethnic group,230,28,202
E09000002,Barking and Dagenham,E05014059,Eastbrook & Rush Green,Other ethnic group: Arab,45,13,32
E09000002,Barking and Dagenham,E05014059,Eastbrook & Rush Green,"White: English, Welsh, Scottish, Northern Irish or British",4400,5908,-1508
E09000002,Barking and Dagenham,E05014059,Eastbrook & Rush Green,White: Gypsy or Irish Traveller,23,29,-6
E09000002,Barking and Dagenham,E05014059,Eastbrook & Rush Green,White: Irish,75,99,-24
E09000002,Barking and Dagenham,E05014059,Eastbrook & Rush Green,White: Other White,904,322,582
E09000002,Barking and Dagenham,E05014060,Eastbury,"Asian, Asian British or Asian Welsh: Bangladeshi",1729,631,1098
E09000002,Barking and Dagenham,E05014060,Eastbury,"Asian, Asian British or Asian Welsh: Chinese",85,82,3
E09000002,Barking and Dagenham,E05014060,Eastbury,"Asian, Asian British or Asian Welsh: Indian",569,382,187
E09000002,Barking and Dagenham,E05014060,Eastbury,"Asian, Asian British or Asian Welsh: Other Asian",371,384,-13
E09000002,Barking and Dagenham,E05014060,Eastbury,"Asian, Asian British or Asian Welsh: Pakistani",1021,563,458
E09000002,Barking and Dagenham,E05014060,Eastbury,"Black, Black British, Black Welsh, Caribbean or African: African",2446,2407,39
E09000002,Barking and Dagenham,E05014060,Eastbury,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",342,361,-19
E09000002,Barking and Dagenham,E05014060,Eastbury,"Black, Black British, Black Welsh, Caribbean or African: Other Black",421,288,133
E09000002,Barking and Dagenham,E05014060,Eastbury,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,189,153,36
E09000002,Barking and Dagenham,E05014060,Eastbury,Mixed or Multiple ethnic groups: White and Asian,92,103,-11
E09000002,Barking and Dagenham,E05014060,Eastbury,Mixed or Multiple ethnic groups: White and Black African,176,181,-5
E09000002,Barking and Dagenham,E05014060,Eastbury,Mixed or Multiple ethnic groups: White and Black Caribbean,180,231,-51
E09000002,Barking and Dagenham,E05014060,Eastbury,Other ethnic group: Any other ethnic group,419,140,279
E09000002,Barking and Dagenham,E05014060,Eastbury,Other ethnic group: Arab,103,105,-2
E09000002,Barking and Dagenham,E05014060,Eastbury,"White: English, Welsh, Scottish, Northern Irish or British",5076,7095,-2019
E09000002,Barking and Dagenham,E05014060,Eastbury,White: Gypsy or Irish Traveller,17,9,8
E09000002,Barking and Dagenham,E05014060,Eastbury,White: Irish,47,86,-39
E09000002,Barking and Dagenham,E05014060,Eastbury,White: Other White,2432,1411,1021
