lad22cd,category,count_21,count_11,change
E09000032,20km to less than 30km,1216,3316,-2100
E09000032,2km to less than 5km,18303,27706,-9403
E09000032,30km to less than 40km,557,1655,-1098
E09000032,40km to less than 60km,431,1286,-855
E09000032,5km to less than 10km,23644,66099,-42455
E09000032,60km and over,923,2028,-1105
E09000032,Less than 2km,11655,15186,-3531
E09000032,"Works mainly at an offshore installation, in no fixed place, or outside the UK",16289,14406,1883
E09000032,Works mainly from home,107639,16635,91004
E09000033,10km to less than 20km,2497,5946,-3449
E09000033,20km to less than 30km,510,1357,-847
E09000033,2km to less than 5km,13785,32926,-19141
E09000033,30km to less than 40km,255,702,-447
E09000033,40km to less than 60km,239,849,-610
E09000033,5km to less than 10km,7140,22123,-14983
E09000033,60km and over,621,1650,-1029
E09000033,Less than 2km,10299,21455,-11156
E09000033,"Works mainly at an offshore installation, in no fixed place, or outside the UK",9630,8629,1001
E09000033,Works mainly from home,56766,15542,41224
